descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
919	902	38	BRCA-Mutant Prostate Cancer	BRCA_Mutant_Prostate_Cancer.yaml	histopathology	0	Acinar Adenocarcinoma	The most common prostatic cancers are acinary adenocarcinomas.	finding_term	finding_term	$	Acinar Adenocarcinoma	The most common prostatic cancers are acinary adenocarcinomas.	Prostate Acinar Adenocarcinoma	NCIT:C5596	Prostate Acinar Adenocarcinoma		"{""preferred_term"": ""Prostate Acinar Adenocarcinoma"", ""term"": {""id"": ""NCIT:C5596"", ""label"": ""Prostate Acinar Adenocarcinoma""}}"																											
1046	1010	41	Basal Cell Carcinoma	Basal_Cell_Carcinoma.yaml	histopathology	0	Basal Cell Carcinoma	Basal cell carcinomas are common cutaneous carcinomas.	finding_term	finding_term	$	Basal Cell Carcinoma	Basal cell carcinomas are common cutaneous carcinomas.	Basal Cell Carcinoma	NCIT:C156767	Basal Cell Carcinoma		"{""preferred_term"": ""Basal Cell Carcinoma"", ""term"": {""id"": ""NCIT:C156767"", ""label"": ""Basal Cell Carcinoma""}}"																											
1232	1224	51	Burkitt Lymphoma	Burkitt_Lymphoma.yaml	histopathology	0	Aggressive B-Cell Lymphoma	Burkitt lymphoma is an aggressive form of B cell lymphoma.	finding_term	finding_term	$	Aggressive B-Cell Lymphoma	Burkitt lymphoma is an aggressive form of B cell lymphoma.	Aggressive B-Cell Non-Hodgkin Lymphoma	NCIT:C178541	Aggressive B-Cell Non-Hodgkin Lymphoma		"{""preferred_term"": ""Aggressive B-Cell Non-Hodgkin Lymphoma"", ""term"": {""id"": ""NCIT:C178541"", ""label"": ""Aggressive B-Cell Non-Hodgkin Lymphoma""}}"																											
1355	1369	58	Cervical Cancer	Cervical_Cancer.yaml	histopathology	0	Squamous Cell Carcinoma	Squamous cell carcinoma is the most common malignant cervical tumor.	finding_term	finding_term	$	Squamous Cell Carcinoma	Squamous cell carcinoma is the most common malignant cervical tumor.	Squamous Cell Carcinoma	NCIT:C2929	Squamous Cell Carcinoma		"{""preferred_term"": ""Squamous Cell Carcinoma"", ""term"": {""id"": ""NCIT:C2929"", ""label"": ""Squamous Cell Carcinoma""}}"																											
1458	1527	65	Chronic Lymphocytic Leukemia	Chronic_Lymphocytic_Leukemia.yaml	histopathology	0	Small B-Cell Clonal Expansion	Chronic lymphocytic leukemia is characterized by clonal expansion of CLL B cells.	finding_term	finding_term	$	Small B-Cell Clonal Expansion	Chronic lymphocytic leukemia is characterized by clonal expansion of CLL B cells.	Small Lymphocytic Lymphoma	NCIT:C7540	Small Lymphocytic Lymphoma		"{""preferred_term"": ""Small Lymphocytic Lymphoma"", ""term"": {""id"": ""NCIT:C7540"", ""label"": ""Small Lymphocytic Lymphoma""}}"																											
1485	1549	66	Chronic Myeloid Leukemia, BCR-ABL1 Positive	Chronic_Myeloid_Leukemia.yaml	histopathology	0	Philadelphia Chromosome Positive Neoplasm	CML is defined by the presence of the Philadelphia chromosome (BCR-ABL1 fusion).	finding_term	finding_term	$	Philadelphia Chromosome Positive Neoplasm	CML is defined by the presence of the Philadelphia chromosome (BCR-ABL1 fusion).	B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1	NCIT:C36312	B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1		"{""preferred_term"": ""B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1"", ""term"": {""id"": ""NCIT:C36312"", ""label"": ""B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1""}}"																											
1595	1651	69	Clear Cell Renal Cell Carcinoma	Clear_Cell_Renal_Cell_Carcinoma.yaml	histopathology	0	Clear Cell Renal Cell Carcinoma	Clear cell RCC is the most common histologic subtype of renal cell carcinoma.	finding_term	finding_term	$	Clear Cell Renal Cell Carcinoma	Clear cell RCC is the most common histologic subtype of renal cell carcinoma.	Clear Cell Renal Cell Carcinoma	NCIT:C4033	Clear Cell Renal Cell Carcinoma		"{""preferred_term"": ""Clear Cell Renal Cell Carcinoma"", ""term"": {""id"": ""NCIT:C4033"", ""label"": ""Clear Cell Renal Cell Carcinoma""}}"																											
1618	1671	70	Clear Cell Sarcoma	Clear_Cell_Sarcoma.yaml	histopathology	0	Malignant Melanoma of Soft Parts	Clear cell sarcoma is also known as malignant melanoma of soft parts.	finding_term	finding_term	$	Malignant Melanoma of Soft Parts	Clear cell sarcoma is also known as malignant melanoma of soft parts.	Clear Cell Sarcoma of Soft Tissue	NCIT:C3745	Clear Cell Sarcoma of Soft Tissue		"{""preferred_term"": ""Clear Cell Sarcoma of Soft Tissue"", ""term"": {""id"": ""NCIT:C3745"", ""label"": ""Clear Cell Sarcoma of Soft Tissue""}}"																											
1714	1752	74	Acute Myeloid Leukemia, Core Binding Factor	Core_Binding_Factor_AML.yaml	histopathology	0	Myeloblast Predominance	Acute myeloid leukemia features increased myeloblasts in blood or marrow.	finding_term	finding_term	$	Myeloblast Predominance	Acute myeloid leukemia features increased myeloblasts in blood or marrow.	Myeloblasts Present	NCIT:C155995	Myeloblasts Present		"{""preferred_term"": ""Myeloblasts Present"", ""term"": {""id"": ""NCIT:C155995"", ""label"": ""Myeloblasts Present""}}"																											
1923	1989	87	Dermatofibrosarcoma Protuberans	Dermatofibrosarcoma_Protuberans.yaml	histopathology	0	Dermal Soft Tissue Sarcoma	Dermatofibrosarcoma protuberans is a low- to intermediate-grade dermal soft tissue malignant tumor.	finding_term	finding_term	$	Dermal Soft Tissue Sarcoma	Dermatofibrosarcoma protuberans is a low- to intermediate-grade dermal soft tissue malignant tumor.	Dermatofibrosarcoma Protuberans	NCIT:C4683	Dermatofibrosarcoma Protuberans		"{""preferred_term"": ""Dermatofibrosarcoma Protuberans"", ""term"": {""id"": ""NCIT:C4683"", ""label"": ""Dermatofibrosarcoma Protuberans""}}"																											
1947	2022	89	Desmoplastic Small Round Cell Tumor	Desmoplastic_Small_Round_Cell_Tumor.yaml	histopathology	0	Desmoplastic Small Round Cell Tumor	Desmoplastic small round cell tumor is a rare and highly aggressive mesenchymal tumor.	finding_term	finding_term	$	Desmoplastic Small Round Cell Tumor	Desmoplastic small round cell tumor is a rare and highly aggressive mesenchymal tumor.	Desmoplastic Small Round Cell Tumor	NCIT:C8300	Desmoplastic Small Round Cell Tumor		"{""preferred_term"": ""Desmoplastic Small Round Cell Tumor"", ""term"": {""id"": ""NCIT:C8300"", ""label"": ""Desmoplastic Small Round Cell Tumor""}}"																											
1976	2061	91	Diffuse Large B-Cell Lymphoma	Diffuse_Large_B_Cell_Lymphoma.yaml	histopathology	0	Diffuse Large B-Cell Lymphoma	Diffuse large B-cell lymphoma is the most common pathologic subtype.	finding_term	finding_term	$	Diffuse Large B-Cell Lymphoma	Diffuse large B-cell lymphoma is the most common pathologic subtype.	Diffuse Large B-Cell Lymphoma	NCIT:C8851	Diffuse Large B-Cell Lymphoma		"{""preferred_term"": ""Diffuse Large B-Cell Lymphoma"", ""term"": {""id"": ""NCIT:C8851"", ""label"": ""Diffuse Large B-Cell Lymphoma""}}"																											
2065	2171	97	EBV-Associated Gastric Cancer	EBV_Associated_Gastric_Cancer.yaml	histopathology	0	Gastric Adenocarcinoma	Adenocarcinoma is the most common histologic type of gastric cancer.	finding_term	finding_term	$	Gastric Adenocarcinoma	Adenocarcinoma is the most common histologic type of gastric cancer.	Gastric Adenocarcinoma	NCIT:C4004	Gastric Adenocarcinoma		"{""preferred_term"": ""Gastric Adenocarcinoma"", ""term"": {""id"": ""NCIT:C4004"", ""label"": ""Gastric Adenocarcinoma""}}"																											
2084	2193	98	EGFR-Mutant Non-Small Cell Lung Cancer	EGFR_Mutant_NSCLC.yaml	histopathology	0	Adenocarcinoma Predominance	Adenocarcinoma is the most common histologic subtype in NSCLC.	finding_term	finding_term	$	Adenocarcinoma Predominance	Adenocarcinoma is the most common histologic subtype in NSCLC.	Lung Adenocarcinoma	NCIT:C3512	Lung Adenocarcinoma		"{""preferred_term"": ""Lung Adenocarcinoma"", ""term"": {""id"": ""NCIT:C3512"", ""label"": ""Lung Adenocarcinoma""}}"																											
2100	2214	99	ER-Positive Breast Cancer	ER_Positive_Breast_Cancer.yaml	histopathology	0	Invasive Ductal Carcinoma	Invasive ductal carcinoma is the most common type of breast cancer.	finding_term	finding_term	$	Invasive Ductal Carcinoma	Invasive ductal carcinoma is the most common type of breast cancer.	Invasive Breast Carcinoma of No Special Type	NCIT:C4194	Invasive Breast Carcinoma of No Special Type		"{""preferred_term"": ""Invasive Breast Carcinoma of No Special Type"", ""term"": {""id"": ""NCIT:C4194"", ""label"": ""Invasive Breast Carcinoma of No Special Type""}}"																											
2211	2347	103	Embryonal Rhabdomyosarcoma	Embryonal_Rhabdomyosarcoma.yaml	histopathology	0	Rhabdomyosarcoma	Rhabdomyosarcoma is a malignant tumor of mesenchymal origin.	finding_term	finding_term	$	Rhabdomyosarcoma	Rhabdomyosarcoma is a malignant tumor of mesenchymal origin.	Rhabdomyosarcoma	NCIT:C3359	Rhabdomyosarcoma		"{""preferred_term"": ""Rhabdomyosarcoma"", ""term"": {""id"": ""NCIT:C3359"", ""label"": ""Rhabdomyosarcoma""}}"																											
2272	2451	107	Essential Thrombocythemia	Essential_Thrombocythemia.yaml	histopathology	0	Megakaryocytic Proliferation	Essential thrombocythemia is characterized by thrombocytosis.	finding_term	finding_term	$	Megakaryocytic Proliferation	Essential thrombocythemia is characterized by thrombocytosis.	Megakaryocyte Proliferation	NCIT:C19919	Megakaryocyte Proliferation		"{""preferred_term"": ""Megakaryocyte Proliferation"", ""term"": {""id"": ""NCIT:C19919"", ""label"": ""Megakaryocyte Proliferation""}}"																											
2290	2469	108	Ewing Sarcoma	Ewing_Sarcoma.yaml	histopathology	0	Small Round Cell Tumor	Ewing sarcoma is a small round cell tumor of bone or soft tissue.	finding_term	finding_term	$	Small Round Cell Tumor	Ewing sarcoma is a small round cell tumor of bone or soft tissue.	Ewing Sarcoma	NCIT:C4817	Ewing Sarcoma		"{""preferred_term"": ""Ewing Sarcoma"", ""term"": {""id"": ""NCIT:C4817"", ""label"": ""Ewing Sarcoma""}}"																											
2310	2488	109	FGFR-Altered Cholangiocarcinoma	FGFR_Altered_Cholangiocarcinoma.yaml	histopathology	0	Well Differentiated Cholangiocarcinoma	Most cholangiocarcinomas are well differentiated.	finding_term	finding_term	$	Well Differentiated Cholangiocarcinoma	Most cholangiocarcinomas are well differentiated.	Cholangiocarcinoma	NCIT:C4436	Cholangiocarcinoma		"{""preferred_term"": ""Cholangiocarcinoma"", ""term"": {""id"": ""NCIT:C4436"", ""label"": ""Cholangiocarcinoma""}}"																											
2329	2510	110	FGFR-Altered Urothelial Carcinoma	FGFR_Altered_Urothelial_Carcinoma.yaml	histopathology	0	Urothelial Carcinoma	Bladder carcinomas are classified as urothelial carcinoma.	finding_term	finding_term	$	Urothelial Carcinoma	Bladder carcinomas are classified as urothelial carcinoma.	Urothelial Carcinoma	NCIT:C4030	Urothelial Carcinoma		"{""preferred_term"": ""Urothelial Carcinoma"", ""term"": {""id"": ""NCIT:C4030"", ""label"": ""Urothelial Carcinoma""}}"																											
2359	2553	112	Acute Myeloid Leukemia, FLT3-Mutated	FLT3_Mutant_AML.yaml	histopathology	0	Myeloblast Predominance	Acute myeloid leukemia features increased myeloblasts in blood or marrow.	finding_term	finding_term	$	Myeloblast Predominance	Acute myeloid leukemia features increased myeloblasts in blood or marrow.	Myeloblasts Present	NCIT:C155995	Myeloblasts Present		"{""preferred_term"": ""Myeloblasts Present"", ""term"": {""id"": ""NCIT:C155995"", ""label"": ""Myeloblasts Present""}}"																											
2785	2952	123	Gastric Cancer H. pylori Associated	Gastric_Cancer_H_pylori_Associated.yaml	histopathology	0	Gastric Adenocarcinoma	Adenocarcinoma is the most common histologic type of gastric cancer.	finding_term	finding_term	$	Gastric Adenocarcinoma	Adenocarcinoma is the most common histologic type of gastric cancer.	Gastric Adenocarcinoma	NCIT:C4004	Gastric Adenocarcinoma		"{""preferred_term"": ""Gastric Adenocarcinoma"", ""term"": {""id"": ""NCIT:C4004"", ""label"": ""Gastric Adenocarcinoma""}}"																											
2818	3005	126	Gastrointestinal Stromal Tumor	Gastrointestinal_Stromal_Tumor.yaml	histopathology	0	Mesenchymal Tumor	Gastrointestinal stromal tumor is the most common mesenchymal tumor of the GI tract.	finding_term	finding_term	$	Mesenchymal Tumor	Gastrointestinal stromal tumor is the most common mesenchymal tumor of the GI tract.	Gastrointestinal Stromal Tumor	NCIT:C3868	Gastrointestinal Stromal Tumor		"{""preferred_term"": ""Gastrointestinal Stromal Tumor"", ""term"": {""id"": ""NCIT:C3868"", ""label"": ""Gastrointestinal Stromal Tumor""}}"																											
2886	3129	131	Glioblastoma, IDH-Wildtype	Glioblastoma_IDH_Wildtype.yaml	histopathology	0	Astrocytic Glioma	Glioblastoma is a malignant astrocytic glioma.	finding_term	finding_term	$	Astrocytic Glioma	Glioblastoma is a malignant astrocytic glioma.	Astrocytoma	NCIT:C60781	Astrocytoma		"{""preferred_term"": ""Astrocytoma"", ""term"": {""id"": ""NCIT:C60781"", ""label"": ""Astrocytoma""}}"																											
3049	3330	139	Diffuse Midline Glioma, H3 K27-Altered	H3_K27_Altered_Diffuse_Midline_Glioma.yaml	histopathology	0	Infiltrative Midline Glioma	Diffuse midline glioma, H3 K27M-mutant is an infiltrative midline glioma.	finding_term	finding_term	$	Infiltrative Midline Glioma	Diffuse midline glioma, H3 K27M-mutant is an infiltrative midline glioma.	Diffuse Midline Glioma, H3 K27-Altered	NCIT:C185368	Diffuse Midline Glioma, H3 K27-Altered		"{""preferred_term"": ""Diffuse Midline Glioma, H3 K27-Altered"", ""term"": {""id"": ""NCIT:C185368"", ""label"": ""Diffuse Midline Glioma, H3 K27-Altered""}}"																											
3068	3346	140	HER2-Positive Breast Cancer	HER2_Positive_Breast_Cancer.yaml	histopathology	0	Invasive Ductal Carcinoma	Invasive ductal carcinoma is the most common type of breast cancer.	finding_term	finding_term	$	Invasive Ductal Carcinoma	Invasive ductal carcinoma is the most common type of breast cancer.	Invasive Breast Carcinoma of No Special Type	NCIT:C4194	Invasive Breast Carcinoma of No Special Type		"{""preferred_term"": ""Invasive Breast Carcinoma of No Special Type"", ""term"": {""id"": ""NCIT:C4194"", ""label"": ""Invasive Breast Carcinoma of No Special Type""}}"																											
3083	3365	141	HER2-Positive Colorectal Cancer	HER2_Positive_Colorectal_Cancer.yaml	histopathology	0	Adenocarcinoma	Adenocarcinoma is the most common pathologic subtype of colon cancer.	finding_term	finding_term	$	Adenocarcinoma	Adenocarcinoma is the most common pathologic subtype of colon cancer.	Adenocarcinoma	NCIT:C2852	Adenocarcinoma		"{""preferred_term"": ""Adenocarcinoma"", ""term"": {""id"": ""NCIT:C2852"", ""label"": ""Adenocarcinoma""}}"																											
3103	3385	142	HER2-Positive Gastric Cancer	HER2_Positive_Gastric_Cancer.yaml	histopathology	0	Gastric Adenocarcinoma	Adenocarcinoma is the most common histologic type of gastric cancer.	finding_term	finding_term	$	Gastric Adenocarcinoma	Adenocarcinoma is the most common histologic type of gastric cancer.	Gastric Adenocarcinoma	NCIT:C4004	Gastric Adenocarcinoma		"{""preferred_term"": ""Gastric Adenocarcinoma"", ""term"": {""id"": ""NCIT:C4004"", ""label"": ""Gastric Adenocarcinoma""}}"																											
3151	3438	144	HPV-Negative Head and Neck Cancer	HPV_Negative_Head_and_Neck_Cancer.yaml	histopathology	0	Squamous Cell Carcinoma	Head and neck squamous cell carcinoma is a squamous carcinoma of the head and neck.	finding_term	finding_term	$	Squamous Cell Carcinoma	Head and neck squamous cell carcinoma is a squamous carcinoma of the head and neck.	Squamous Cell Carcinoma	NCIT:C2929	Squamous Cell Carcinoma		"{""preferred_term"": ""Squamous Cell Carcinoma"", ""term"": {""id"": ""NCIT:C2929"", ""label"": ""Squamous Cell Carcinoma""}}"																											
3173	3461	145	HPV-Positive Head and Neck Cancer	HPV_Positive_Head_and_Neck_Cancer.yaml	histopathology	0	Squamous Cell Carcinoma	Head and neck squamous cell carcinoma is a squamous carcinoma of the head and neck.	finding_term	finding_term	$	Squamous Cell Carcinoma	Head and neck squamous cell carcinoma is a squamous carcinoma of the head and neck.	Squamous Cell Carcinoma	NCIT:C2929	Squamous Cell Carcinoma		"{""preferred_term"": ""Squamous Cell Carcinoma"", ""term"": {""id"": ""NCIT:C2929"", ""label"": ""Squamous Cell Carcinoma""}}"																											
3290	3654	153	Hepatocellular Carcinoma	Hepatocellular_Carcinoma.yaml	histopathology	0	Hepatocellular Carcinoma	Hepatocellular carcinoma is the most common primary liver malignancy.	finding_term	finding_term	$	Hepatocellular Carcinoma	Hepatocellular carcinoma is the most common primary liver malignancy.	Hepatocellular Carcinoma	NCIT:C3099	Hepatocellular Carcinoma		"{""preferred_term"": ""Hepatocellular Carcinoma"", ""term"": {""id"": ""NCIT:C3099"", ""label"": ""Hepatocellular Carcinoma""}}"																											
3544	3910	164	Acute Myeloid Leukemia, IDH-Mutated	IDH_Mutant_AML.yaml	histopathology	0	Myeloblast Predominance	Acute myeloid leukemia features increased myeloblasts in blood or marrow.	finding_term	finding_term	$	Myeloblast Predominance	Acute myeloid leukemia features increased myeloblasts in blood or marrow.	Myeloblasts Present	NCIT:C155995	Myeloblasts Present		"{""preferred_term"": ""Myeloblasts Present"", ""term"": {""id"": ""NCIT:C155995"", ""label"": ""Myeloblasts Present""}}"																											
3564	3935	165	IDH-Mutant Astrocytoma	IDH_Mutant_Astrocytoma.yaml	histopathology	0	Diffuse Glioma	Diffuse gliomas include IDH-mutant astrocytoma and oligodendroglioma subtypes.	finding_term	finding_term	$	Diffuse Glioma	Diffuse gliomas include IDH-mutant astrocytoma and oligodendroglioma subtypes.	Diffuse Glioma	NCIT:C129325	Diffuse Glioma		"{""preferred_term"": ""Diffuse Glioma"", ""term"": {""id"": ""NCIT:C129325"", ""label"": ""Diffuse Glioma""}}"																											
3580	3954	166	IDH-Mutant Cholangiocarcinoma	IDH_Mutant_Cholangiocarcinoma.yaml	histopathology	0	Well Differentiated Cholangiocarcinoma	Most cholangiocarcinomas are well differentiated.	finding_term	finding_term	$	Well Differentiated Cholangiocarcinoma	Most cholangiocarcinomas are well differentiated.	Cholangiocarcinoma	NCIT:C4436	Cholangiocarcinoma		"{""preferred_term"": ""Cholangiocarcinoma"", ""term"": {""id"": ""NCIT:C4436"", ""label"": ""Cholangiocarcinoma""}}"																											
3596	3979	167	IDH-Mutant and 1p/19q-Codeleted Oligodendroglioma	IDH_Mutant_Oligodendroglioma.yaml	histopathology	0	Diffuse Glioma	Diffuse gliomas include IDH-mutant astrocytoma and oligodendroglioma subtypes.	finding_term	finding_term	$	Diffuse Glioma	Diffuse gliomas include IDH-mutant astrocytoma and oligodendroglioma subtypes.	Diffuse Glioma	NCIT:C129325	Diffuse Glioma		"{""preferred_term"": ""Diffuse Glioma"", ""term"": {""id"": ""NCIT:C129325"", ""label"": ""Diffuse Glioma""}}"																											
3688	4113	174	KIT Mutant Melanoma	KIT_Mutant_Melanoma.yaml	histopathology	0	Melanocytic Neoplasm	Malignant melanoma represents a neoplasm stemming from melanocytes.	finding_term	finding_term	$	Melanocytic Neoplasm	Malignant melanoma represents a neoplasm stemming from melanocytes.	Melanocytic Neoplasm	NCIT:C7058	Melanocytic Neoplasm		"{""preferred_term"": ""Melanocytic Neoplasm"", ""term"": {""id"": ""NCIT:C7058"", ""label"": ""Melanocytic Neoplasm""}}"																											
3703	4132	175	KRAS G12C-Mutant Non-Small Cell Lung Cancer	KRAS_G12C_Mutant_NSCLC.yaml	histopathology	0	Adenocarcinoma Predominance	Adenocarcinoma is the most common histologic subtype in NSCLC.	finding_term	finding_term	$	Adenocarcinoma Predominance	Adenocarcinoma is the most common histologic subtype in NSCLC.	Lung Adenocarcinoma	NCIT:C3512	Lung Adenocarcinoma		"{""preferred_term"": ""Lung Adenocarcinoma"", ""term"": {""id"": ""NCIT:C3512"", ""label"": ""Lung Adenocarcinoma""}}"																											
