assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
902	38	BRCA-Mutant Prostate Cancer	BRCA_Mutant_Prostate_Cancer.yaml	histopathology	0	Acinar Adenocarcinoma	The most common prostatic cancers are acinary adenocarcinomas.		VERY_FREQUENT																																																						"{""description"": ""The most common prostatic cancers are acinary adenocarcinomas."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Acinar Adenocarcinoma""}"	{}	"{""description"": ""The most common prostatic cancers are acinary adenocarcinomas."", ""evidence"": [{""explanation"": ""Abstract notes that acinary adenocarcinomas are the most common prostatic cancers."", ""reference"": ""PMID:36081403"", ""snippet"": ""The most common prostatic cancers (PCa) are acinary \nadenocarcinomas."", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Prostate Acinar Adenocarcinoma"", ""term"": {""id"": ""NCIT:C5596"", ""label"": ""Prostate Acinar Adenocarcinoma""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Acinar Adenocarcinoma""}"
1010	41	Basal Cell Carcinoma	Basal_Cell_Carcinoma.yaml	histopathology	0	Basal Cell Carcinoma	Basal cell carcinomas are common cutaneous carcinomas.		VERY_FREQUENT																																																						"{""description"": ""Basal cell carcinomas are common cutaneous carcinomas."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Basal Cell Carcinoma""}"	{}	"{""description"": ""Basal cell carcinomas are common cutaneous carcinomas."", ""evidence"": [{""explanation"": ""Abstract notes basal cell carcinomas are among the most common cutaneous carcinomas."", ""reference"": ""PMID:36921301"", ""snippet"": ""Basal cell carcinomas are one of the most common cutaneous carcinomas and show"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Basal Cell Carcinoma"", ""term"": {""id"": ""NCIT:C156767"", ""label"": ""Basal Cell Carcinoma""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Basal Cell Carcinoma""}"
1144	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	histopathology	0	Alveolitis with Mononuclear Infiltration	Transbronchial lung biopsy may show alveolitis due to mononuclear cell infiltration.																																																								"{""description"": ""Transbronchial lung biopsy may show alveolitis due to mononuclear cell infiltration."", ""name"": ""Alveolitis with Mononuclear Infiltration""}"	{}	"{""description"": ""Transbronchial lung biopsy may show alveolitis due to mononuclear cell infiltration."", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The case report documents biopsy-confirmed alveolitis in bird fancier's lung."", ""reference"": ""PMID:14503346"", ""snippet"": ""a transbronchial lung biopsy (TBLB) specimen showed alveolitis due to the infiltration of mononuclear cells."", ""supports"": ""SUPPORT""}], ""name"": ""Alveolitis with Mononuclear Infiltration""}"
1224	51	Burkitt Lymphoma	Burkitt_Lymphoma.yaml	histopathology	0	Aggressive B-Cell Lymphoma	Burkitt lymphoma is an aggressive form of B cell lymphoma.		VERY_FREQUENT																																																						"{""description"": ""Burkitt lymphoma is an aggressive form of B cell lymphoma."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Aggressive B-Cell Lymphoma""}"	{}	"{""description"": ""Burkitt lymphoma is an aggressive form of B cell lymphoma."", ""evidence"": [{""explanation"": ""Abstract describes Burkitt lymphoma as an aggressive B-cell lymphoma."", ""reference"": ""PMID:36522349"", ""snippet"": ""Burkitt lymphoma (BL) is an aggressive form of B cell lymphoma that can affect"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Aggressive B-Cell Non-Hodgkin Lymphoma"", ""term"": {""id"": ""NCIT:C178541"", ""label"": ""Aggressive B-Cell Non-Hodgkin Lymphoma""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Aggressive B-Cell Lymphoma""}"
1369	58	Cervical Cancer	Cervical_Cancer.yaml	histopathology	0	Squamous Cell Carcinoma	Squamous cell carcinoma is the most common malignant cervical tumor.		VERY_FREQUENT																																																						"{""description"": ""Squamous cell carcinoma is the most common malignant cervical tumor."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Squamous Cell Carcinoma""}"	{}	"{""description"": ""Squamous cell carcinoma is the most common malignant cervical tumor."", ""evidence"": [{""explanation"": ""Abstract reports squamous cell carcinoma as the most common malignant cervical tumor."", ""reference"": ""PMID:14690308"", ""snippet"": ""Squamous cell carcinoma is the most common malignant cervical tumor"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Squamous Cell Carcinoma"", ""term"": {""id"": ""NCIT:C2929"", ""label"": ""Squamous Cell Carcinoma""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Squamous Cell Carcinoma""}"
1527	65	Chronic Lymphocytic Leukemia	Chronic_Lymphocytic_Leukemia.yaml	histopathology	0	Small B-Cell Clonal Expansion	Chronic lymphocytic leukemia is characterized by clonal expansion of CLL B cells.		VERY_FREQUENT																																																						"{""description"": ""Chronic lymphocytic leukemia is characterized by clonal expansion of CLL B cells."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Small B-Cell Clonal Expansion""}"	{}	"{""description"": ""Chronic lymphocytic leukemia is characterized by clonal expansion of CLL B cells."", ""evidence"": [{""explanation"": ""Abstract describes CLL as characterized by clonal expansion of CLL B cells."", ""reference"": ""PMID:29670635"", ""snippet"": ""Chronic lymphocytic leukemia (CLL) is characterized by the clonal expansion of"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Small Lymphocytic Lymphoma"", ""term"": {""id"": ""NCIT:C7540"", ""label"": ""Small Lymphocytic Lymphoma""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Small B-Cell Clonal Expansion""}"
1549	66	Chronic Myeloid Leukemia, BCR-ABL1 Positive	Chronic_Myeloid_Leukemia.yaml	histopathology	0	Philadelphia Chromosome Positive Neoplasm	CML is defined by the presence of the Philadelphia chromosome (BCR-ABL1 fusion).		VERY_FREQUENT																																																						"{""description"": ""CML is defined by the presence of the Philadelphia chromosome (BCR-ABL1 fusion)."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Philadelphia Chromosome Positive Neoplasm""}"	{}	"{""description"": ""CML is defined by the presence of the Philadelphia chromosome (BCR-ABL1 fusion)."", ""evidence"": [{""explanation"": ""Abstract defines CML by the Philadelphia chromosome."", ""reference"": ""PMID:33440869"", ""snippet"": ""CML is defined by the presence of the Philadelphia (Ph)"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1"", ""term"": {""id"": ""NCIT:C36312"", ""label"": ""B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Philadelphia Chromosome Positive Neoplasm""}"
1651	69	Clear Cell Renal Cell Carcinoma	Clear_Cell_Renal_Cell_Carcinoma.yaml	histopathology	0	Clear Cell Renal Cell Carcinoma	Clear cell RCC is the most common histologic subtype of renal cell carcinoma.		VERY_FREQUENT																																																						"{""description"": ""Clear cell RCC is the most common histologic subtype of renal cell carcinoma."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Clear Cell Renal Cell Carcinoma""}"	{}	"{""description"": ""Clear cell RCC is the most common histologic subtype of renal cell carcinoma."", ""evidence"": [{""explanation"": ""Abstract reports clear cell RCC as the most common histologic subtype."", ""reference"": ""PMID:39196544"", ""snippet"": ""Clear cell RCC is the most common histologic subtype"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Clear Cell Renal Cell Carcinoma"", ""term"": {""id"": ""NCIT:C4033"", ""label"": ""Clear Cell Renal Cell Carcinoma""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Clear Cell Renal Cell Carcinoma""}"
1671	70	Clear Cell Sarcoma	Clear_Cell_Sarcoma.yaml	histopathology	0	Malignant Melanoma of Soft Parts	Clear cell sarcoma is also known as malignant melanoma of soft parts.		VERY_FREQUENT																																																						"{""description"": ""Clear cell sarcoma is also known as malignant melanoma of soft parts."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Malignant Melanoma of Soft Parts""}"	{}	"{""description"": ""Clear cell sarcoma is also known as malignant melanoma of soft parts."", ""evidence"": [{""explanation"": ""Abstract notes clear cell sarcoma is also known as malignant melanoma of soft parts."", ""reference"": ""PMID:11211309"", ""snippet"": ""sarcoma (also known as malignant melanoma of soft parts)."", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Clear Cell Sarcoma of Soft Tissue"", ""term"": {""id"": ""NCIT:C3745"", ""label"": ""Clear Cell Sarcoma of Soft Tissue""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Malignant Melanoma of Soft Parts""}"
1752	74	Acute Myeloid Leukemia, Core Binding Factor	Core_Binding_Factor_AML.yaml	histopathology	0	Myeloblast Predominance	Acute myeloid leukemia features increased myeloblasts in blood or marrow.		VERY_FREQUENT																																																						"{""description"": ""Acute myeloid leukemia features increased myeloblasts in blood or marrow."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Myeloblast Predominance""}"	{}	"{""description"": ""Acute myeloid leukemia features increased myeloblasts in blood or marrow."", ""evidence"": [{""explanation"": ""Abstract notes myeloblasts in the blood or bone marrow in AML."", ""reference"": ""PMID:23590662"", ""snippet"": ""myeloblasts in the blood or bone marrow."", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Myeloblasts Present"", ""term"": {""id"": ""NCIT:C155995"", ""label"": ""Myeloblasts Present""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Myeloblast Predominance""}"
1989	87	Dermatofibrosarcoma Protuberans	Dermatofibrosarcoma_Protuberans.yaml	histopathology	0	Dermal Soft Tissue Sarcoma	Dermatofibrosarcoma protuberans is a low- to intermediate-grade dermal soft tissue malignant tumor.		VERY_FREQUENT																																																						"{""description"": ""Dermatofibrosarcoma protuberans is a low- to intermediate-grade dermal soft tissue malignant tumor."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Dermal Soft Tissue Sarcoma""}"	{}	"{""description"": ""Dermatofibrosarcoma protuberans is a low- to intermediate-grade dermal soft tissue malignant tumor."", ""evidence"": [{""explanation"": ""Abstract describes DFSP as a low- to intermediate-grade dermal soft tissue malignancy."", ""reference"": ""PMID:38841035"", ""snippet"": ""Dermatofibrosarcoma protuberans (DFSP) is a low- to intermediate-grade dermal"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Dermatofibrosarcoma Protuberans"", ""term"": {""id"": ""NCIT:C4683"", ""label"": ""Dermatofibrosarcoma Protuberans""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Dermal Soft Tissue Sarcoma""}"
2022	89	Desmoplastic Small Round Cell Tumor	Desmoplastic_Small_Round_Cell_Tumor.yaml	histopathology	0	Desmoplastic Small Round Cell Tumor	Desmoplastic small round cell tumor is a rare and highly aggressive mesenchymal tumor.		VERY_FREQUENT																																																						"{""description"": ""Desmoplastic small round cell tumor is a rare and highly aggressive mesenchymal tumor."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Desmoplastic Small Round Cell Tumor""}"	{}	"{""description"": ""Desmoplastic small round cell tumor is a rare and highly aggressive mesenchymal tumor."", ""evidence"": [{""explanation"": ""Abstract characterizes DSRCT as a rare and highly aggressive mesenchymal tumor."", ""reference"": ""PMID:22550424"", ""snippet"": ""Desmoplastic small round cell tumor (DSRCT) is a rare and highly aggressive"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Desmoplastic Small Round Cell Tumor"", ""term"": {""id"": ""NCIT:C8300"", ""label"": ""Desmoplastic Small Round Cell Tumor""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Desmoplastic Small Round Cell Tumor""}"
2061	91	Diffuse Large B-Cell Lymphoma	Diffuse_Large_B_Cell_Lymphoma.yaml	histopathology	0	Diffuse Large B-Cell Lymphoma	Diffuse large B-cell lymphoma is the most common pathologic subtype.		VERY_FREQUENT																																																						"{""description"": ""Diffuse large B-cell lymphoma is the most common pathologic subtype."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Diffuse Large B-Cell Lymphoma""}"	{}	"{""description"": ""Diffuse large B-cell lymphoma is the most common pathologic subtype."", ""evidence"": [{""explanation"": ""Abstract notes DLBCL as the most common pathologic subtype."", ""reference"": ""PMID:16613685"", ""snippet"": ""Diffuse large B-cell lymphoma is the most common pathologic subtype."", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Diffuse Large B-Cell Lymphoma"", ""term"": {""id"": ""NCIT:C8851"", ""label"": ""Diffuse Large B-Cell Lymphoma""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Diffuse Large B-Cell Lymphoma""}"
2171	97	EBV-Associated Gastric Cancer	EBV_Associated_Gastric_Cancer.yaml	histopathology	0	Gastric Adenocarcinoma	Adenocarcinoma is the most common histologic type of gastric cancer.		VERY_FREQUENT																																																						"{""description"": ""Adenocarcinoma is the most common histologic type of gastric cancer."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Gastric Adenocarcinoma""}"	{}	"{""description"": ""Adenocarcinoma is the most common histologic type of gastric cancer."", ""evidence"": [{""explanation"": ""Abstract notes adenocarcinoma as the predominant histologic type in a gastric cancer cohort."", ""reference"": ""PMID:40647518"", ""snippet"": ""with adenocarcinoma being the most "", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Gastric Adenocarcinoma"", ""term"": {""id"": ""NCIT:C4004"", ""label"": ""Gastric Adenocarcinoma""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Gastric Adenocarcinoma""}"
2193	98	EGFR-Mutant Non-Small Cell Lung Cancer	EGFR_Mutant_NSCLC.yaml	histopathology	0	Adenocarcinoma Predominance	Adenocarcinoma is the most common histologic subtype in NSCLC.		VERY_FREQUENT																																																						"{""description"": ""Adenocarcinoma is the most common histologic subtype in NSCLC."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Adenocarcinoma Predominance""}"	{}	"{""description"": ""Adenocarcinoma is the most common histologic subtype in NSCLC."", ""evidence"": [{""explanation"": ""Abstract reports a NSCLC cohort dominated by adenocarcinoma."", ""reference"": ""PMID:32657049"", ""snippet"": ""Of 256 patients with NSCLC, 219 were adenocarcinoma"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Lung Adenocarcinoma"", ""term"": {""id"": ""NCIT:C3512"", ""label"": ""Lung Adenocarcinoma""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Adenocarcinoma Predominance""}"
2214	99	ER-Positive Breast Cancer	ER_Positive_Breast_Cancer.yaml	histopathology	0	Invasive Ductal Carcinoma	Invasive ductal carcinoma is the most common type of breast cancer.		VERY_FREQUENT																																																						"{""description"": ""Invasive ductal carcinoma is the most common type of breast cancer."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Invasive Ductal Carcinoma""}"	{}	"{""description"": ""Invasive ductal carcinoma is the most common type of breast cancer."", ""evidence"": [{""explanation"": ""Abstract states that invasive ductal carcinoma is the most common breast cancer type."", ""reference"": ""PMID:39806949"", ""snippet"": ""Invasive ductal carcinoma (IDC) is the most common type of breast cancer,"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Invasive Breast Carcinoma of No Special Type"", ""term"": {""id"": ""NCIT:C4194"", ""label"": ""Invasive Breast Carcinoma of No Special Type""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Invasive Ductal Carcinoma""}"
2347	103	Embryonal Rhabdomyosarcoma	Embryonal_Rhabdomyosarcoma.yaml	histopathology	0	Rhabdomyosarcoma	Rhabdomyosarcoma is a malignant tumor of mesenchymal origin.		VERY_FREQUENT																																																						"{""description"": ""Rhabdomyosarcoma is a malignant tumor of mesenchymal origin."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Rhabdomyosarcoma""}"	{}	"{""description"": ""Rhabdomyosarcoma is a malignant tumor of mesenchymal origin."", ""evidence"": [{""explanation"": ""Abstract describes rhabdomyosarcoma as a malignant tumor of mesenchymal origin."", ""reference"": ""PMID:10337369"", ""snippet"": ""Rhabdomyosarcoma (RMS) is a malignant tumor of mesenchymal origin thought to"", ""supports"": ""SUPPORT""}], ""finding_term"": {""preferred_term"": ""Rhabdomyosarcoma"", ""term"": {""id"": ""NCIT:C3359"", ""label"": ""Rhabdomyosarcoma""}}, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Rhabdomyosarcoma""}"
