evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
1142	902	38	BRCA-Mutant Prostate Cancer	BRCA_Mutant_Prostate_Cancer.yaml	histopathology	0	evidence	0	PMID:36081403	SUPPORT		"The most common prostatic cancers (PCa) are acinary 
adenocarcinomas."	Abstract notes that acinary adenocarcinomas are the most common prostatic cancers.	"{""explanation"": ""Abstract notes that acinary adenocarcinomas are the most common prostatic cancers."", ""reference"": ""PMID:36081403"", ""snippet"": ""The most common prostatic cancers (PCa) are acinary \nadenocarcinomas."", ""supports"": ""SUPPORT""}"
1369	1010	41	Basal Cell Carcinoma	Basal_Cell_Carcinoma.yaml	histopathology	0	evidence	0	PMID:36921301	SUPPORT		Basal cell carcinomas are one of the most common cutaneous carcinomas and show	Abstract notes basal cell carcinomas are among the most common cutaneous carcinomas.	"{""explanation"": ""Abstract notes basal cell carcinomas are among the most common cutaneous carcinomas."", ""reference"": ""PMID:36921301"", ""snippet"": ""Basal cell carcinomas are one of the most common cutaneous carcinomas and show"", ""supports"": ""SUPPORT""}"
1446	1144	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	histopathology	0	evidence	0	PMID:14503346	SUPPORT	HUMAN_CLINICAL	a transbronchial lung biopsy (TBLB) specimen showed alveolitis due to the infiltration of mononuclear cells.	The case report documents biopsy-confirmed alveolitis in bird fancier's lung.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The case report documents biopsy-confirmed alveolitis in bird fancier's lung."", ""reference"": ""PMID:14503346"", ""snippet"": ""a transbronchial lung biopsy (TBLB) specimen showed alveolitis due to the infiltration of mononuclear cells."", ""supports"": ""SUPPORT""}"
1490	1224	51	Burkitt Lymphoma	Burkitt_Lymphoma.yaml	histopathology	0	evidence	0	PMID:36522349	SUPPORT		Burkitt lymphoma (BL) is an aggressive form of B cell lymphoma that can affect	Abstract describes Burkitt lymphoma as an aggressive B-cell lymphoma.	"{""explanation"": ""Abstract describes Burkitt lymphoma as an aggressive B-cell lymphoma."", ""reference"": ""PMID:36522349"", ""snippet"": ""Burkitt lymphoma (BL) is an aggressive form of B cell lymphoma that can affect"", ""supports"": ""SUPPORT""}"
1567	1369	58	Cervical Cancer	Cervical_Cancer.yaml	histopathology	0	evidence	0	PMID:14690308	SUPPORT		Squamous cell carcinoma is the most common malignant cervical tumor	Abstract reports squamous cell carcinoma as the most common malignant cervical tumor.	"{""explanation"": ""Abstract reports squamous cell carcinoma as the most common malignant cervical tumor."", ""reference"": ""PMID:14690308"", ""snippet"": ""Squamous cell carcinoma is the most common malignant cervical tumor"", ""supports"": ""SUPPORT""}"
1796	1527	65	Chronic Lymphocytic Leukemia	Chronic_Lymphocytic_Leukemia.yaml	histopathology	0	evidence	0	PMID:29670635	SUPPORT		Chronic lymphocytic leukemia (CLL) is characterized by the clonal expansion of	Abstract describes CLL as characterized by clonal expansion of CLL B cells.	"{""explanation"": ""Abstract describes CLL as characterized by clonal expansion of CLL B cells."", ""reference"": ""PMID:29670635"", ""snippet"": ""Chronic lymphocytic leukemia (CLL) is characterized by the clonal expansion of"", ""supports"": ""SUPPORT""}"
1799	1549	66	Chronic Myeloid Leukemia, BCR-ABL1 Positive	Chronic_Myeloid_Leukemia.yaml	histopathology	0	evidence	0	PMID:33440869	SUPPORT		CML is defined by the presence of the Philadelphia (Ph)	Abstract defines CML by the Philadelphia chromosome.	"{""explanation"": ""Abstract defines CML by the Philadelphia chromosome."", ""reference"": ""PMID:33440869"", ""snippet"": ""CML is defined by the presence of the Philadelphia (Ph)"", ""supports"": ""SUPPORT""}"
1937	1651	69	Clear Cell Renal Cell Carcinoma	Clear_Cell_Renal_Cell_Carcinoma.yaml	histopathology	0	evidence	0	PMID:39196544	SUPPORT		Clear cell RCC is the most common histologic subtype	Abstract reports clear cell RCC as the most common histologic subtype.	"{""explanation"": ""Abstract reports clear cell RCC as the most common histologic subtype."", ""reference"": ""PMID:39196544"", ""snippet"": ""Clear cell RCC is the most common histologic subtype"", ""supports"": ""SUPPORT""}"
1940	1671	70	Clear Cell Sarcoma	Clear_Cell_Sarcoma.yaml	histopathology	0	evidence	0	PMID:11211309	SUPPORT		sarcoma (also known as malignant melanoma of soft parts).	Abstract notes clear cell sarcoma is also known as malignant melanoma of soft parts.	"{""explanation"": ""Abstract notes clear cell sarcoma is also known as malignant melanoma of soft parts."", ""reference"": ""PMID:11211309"", ""snippet"": ""sarcoma (also known as malignant melanoma of soft parts)."", ""supports"": ""SUPPORT""}"
2012	1752	74	Acute Myeloid Leukemia, Core Binding Factor	Core_Binding_Factor_AML.yaml	histopathology	0	evidence	0	PMID:23590662	SUPPORT		myeloblasts in the blood or bone marrow.	Abstract notes myeloblasts in the blood or bone marrow in AML.	"{""explanation"": ""Abstract notes myeloblasts in the blood or bone marrow in AML."", ""reference"": ""PMID:23590662"", ""snippet"": ""myeloblasts in the blood or bone marrow."", ""supports"": ""SUPPORT""}"
2261	1989	87	Dermatofibrosarcoma Protuberans	Dermatofibrosarcoma_Protuberans.yaml	histopathology	0	evidence	0	PMID:38841035	SUPPORT		Dermatofibrosarcoma protuberans (DFSP) is a low- to intermediate-grade dermal	Abstract describes DFSP as a low- to intermediate-grade dermal soft tissue malignancy.	"{""explanation"": ""Abstract describes DFSP as a low- to intermediate-grade dermal soft tissue malignancy."", ""reference"": ""PMID:38841035"", ""snippet"": ""Dermatofibrosarcoma protuberans (DFSP) is a low- to intermediate-grade dermal"", ""supports"": ""SUPPORT""}"
2275	2022	89	Desmoplastic Small Round Cell Tumor	Desmoplastic_Small_Round_Cell_Tumor.yaml	histopathology	0	evidence	0	PMID:22550424	SUPPORT		Desmoplastic small round cell tumor (DSRCT) is a rare and highly aggressive	Abstract characterizes DSRCT as a rare and highly aggressive mesenchymal tumor.	"{""explanation"": ""Abstract characterizes DSRCT as a rare and highly aggressive mesenchymal tumor."", ""reference"": ""PMID:22550424"", ""snippet"": ""Desmoplastic small round cell tumor (DSRCT) is a rare and highly aggressive"", ""supports"": ""SUPPORT""}"
2294	2061	91	Diffuse Large B-Cell Lymphoma	Diffuse_Large_B_Cell_Lymphoma.yaml	histopathology	0	evidence	0	PMID:16613685	SUPPORT		Diffuse large B-cell lymphoma is the most common pathologic subtype.	Abstract notes DLBCL as the most common pathologic subtype.	"{""explanation"": ""Abstract notes DLBCL as the most common pathologic subtype."", ""reference"": ""PMID:16613685"", ""snippet"": ""Diffuse large B-cell lymphoma is the most common pathologic subtype."", ""supports"": ""SUPPORT""}"
2327	2171	97	EBV-Associated Gastric Cancer	EBV_Associated_Gastric_Cancer.yaml	histopathology	0	evidence	0	PMID:40647518	SUPPORT		with adenocarcinoma being the most 	Abstract notes adenocarcinoma as the predominant histologic type in a gastric cancer cohort.	"{""explanation"": ""Abstract notes adenocarcinoma as the predominant histologic type in a gastric cancer cohort."", ""reference"": ""PMID:40647518"", ""snippet"": ""with adenocarcinoma being the most "", ""supports"": ""SUPPORT""}"
2330	2193	98	EGFR-Mutant Non-Small Cell Lung Cancer	EGFR_Mutant_NSCLC.yaml	histopathology	0	evidence	0	PMID:32657049	SUPPORT		Of 256 patients with NSCLC, 219 were adenocarcinoma	Abstract reports a NSCLC cohort dominated by adenocarcinoma.	"{""explanation"": ""Abstract reports a NSCLC cohort dominated by adenocarcinoma."", ""reference"": ""PMID:32657049"", ""snippet"": ""Of 256 patients with NSCLC, 219 were adenocarcinoma"", ""supports"": ""SUPPORT""}"
2334	2214	99	ER-Positive Breast Cancer	ER_Positive_Breast_Cancer.yaml	histopathology	0	evidence	0	PMID:39806949	SUPPORT		Invasive ductal carcinoma (IDC) is the most common type of breast cancer,	Abstract states that invasive ductal carcinoma is the most common breast cancer type.	"{""explanation"": ""Abstract states that invasive ductal carcinoma is the most common breast cancer type."", ""reference"": ""PMID:39806949"", ""snippet"": ""Invasive ductal carcinoma (IDC) is the most common type of breast cancer,"", ""supports"": ""SUPPORT""}"
2568	2347	103	Embryonal Rhabdomyosarcoma	Embryonal_Rhabdomyosarcoma.yaml	histopathology	0	evidence	0	PMID:10337369	SUPPORT		Rhabdomyosarcoma (RMS) is a malignant tumor of mesenchymal origin thought to	Abstract describes rhabdomyosarcoma as a malignant tumor of mesenchymal origin.	"{""explanation"": ""Abstract describes rhabdomyosarcoma as a malignant tumor of mesenchymal origin."", ""reference"": ""PMID:10337369"", ""snippet"": ""Rhabdomyosarcoma (RMS) is a malignant tumor of mesenchymal origin thought to"", ""supports"": ""SUPPORT""}"
2627	2451	107	Essential Thrombocythemia	Essential_Thrombocythemia.yaml	histopathology	0	evidence	0	PMID:30969531	SUPPORT		ET is characterized by thrombocytosis	Abstract notes ET is characterized by thrombocytosis.	"{""explanation"": ""Abstract notes ET is characterized by thrombocytosis."", ""reference"": ""PMID:30969531"", ""snippet"": ""ET is characterized by thrombocytosis"", ""supports"": ""SUPPORT""}"
2629	2469	108	Ewing Sarcoma	Ewing_Sarcoma.yaml	histopathology	0	evidence	0	PMID:35117540	SUPPORT		Ewing sarcoma is a small round cell tumor of bone or soft tissue	Abstract defines Ewing sarcoma as a small round cell tumor of bone or soft tissue.	"{""explanation"": ""Abstract defines Ewing sarcoma as a small round cell tumor of bone or soft tissue."", ""reference"": ""PMID:35117540"", ""snippet"": ""Ewing sarcoma is a small round cell tumor of bone or soft tissue"", ""supports"": ""SUPPORT""}"
2633	2488	109	FGFR-Altered Cholangiocarcinoma	FGFR_Altered_Cholangiocarcinoma.yaml	histopathology	0	evidence	0	PMID:12901270	SUPPORT		Histologically, 90-95% of CC are well differentiated	Abstract notes that the majority of cholangiocarcinomas are well differentiated.	"{""explanation"": ""Abstract notes that the majority of cholangiocarcinomas are well differentiated."", ""reference"": ""PMID:12901270"", ""snippet"": ""Histologically, 90-95% of CC are well differentiated"", ""supports"": ""SUPPORT""}"
2636	2510	110	FGFR-Altered Urothelial Carcinoma	FGFR_Altered_Urothelial_Carcinoma.yaml	histopathology	0	evidence	0	PMID:21566415	SUPPORT		carcinomas are classified as urothelial carcinoma (UC)	Abstract states that bladder carcinomas are classified as urothelial carcinoma.	"{""explanation"": ""Abstract states that bladder carcinomas are classified as urothelial carcinoma."", ""reference"": ""PMID:21566415"", ""snippet"": ""carcinomas are classified as urothelial carcinoma (UC)"", ""supports"": ""SUPPORT""}"
2666	2553	112	Acute Myeloid Leukemia, FLT3-Mutated	FLT3_Mutant_AML.yaml	histopathology	0	evidence	0	PMID:23590662	SUPPORT		myeloblasts in the blood or bone marrow.	Abstract notes myeloblasts in the blood or bone marrow in AML.	"{""explanation"": ""Abstract notes myeloblasts in the blood or bone marrow in AML."", ""reference"": ""PMID:23590662"", ""snippet"": ""myeloblasts in the blood or bone marrow."", ""supports"": ""SUPPORT""}"
3072	2952	123	Gastric Cancer H. pylori Associated	Gastric_Cancer_H_pylori_Associated.yaml	histopathology	0	evidence	0	PMID:40647518	SUPPORT		with adenocarcinoma being the most 	Abstract notes adenocarcinoma as the predominant histologic type in a gastric cancer cohort.	"{""explanation"": ""Abstract notes adenocarcinoma as the predominant histologic type in a gastric cancer cohort."", ""reference"": ""PMID:40647518"", ""snippet"": ""with adenocarcinoma being the most "", ""supports"": ""SUPPORT""}"
3087	3005	126	Gastrointestinal Stromal Tumor	Gastrointestinal_Stromal_Tumor.yaml	histopathology	0	evidence	0	PMID:22937603	SUPPORT		Gastrointestinal stromal tumor, i.e., GIST is by far the most common mesenchymal	Abstract identifies GIST as the most common mesenchymal tumor of the GI tract.	"{""explanation"": ""Abstract identifies GIST as the most common mesenchymal tumor of the GI tract."", ""reference"": ""PMID:22937603"", ""snippet"": ""Gastrointestinal stromal tumor, i.e., GIST is by far the most common mesenchymal"", ""supports"": ""SUPPORT""}"
3137	3129	131	Glioblastoma, IDH-Wildtype	Glioblastoma_IDH_Wildtype.yaml	histopathology	0	evidence	0	PMID:17974913	SUPPORT		Malignant astrocytic gliomas such as glioblastoma are the most common and lethal	Abstract groups glioblastoma among malignant astrocytic gliomas.	"{""explanation"": ""Abstract groups glioblastoma among malignant astrocytic gliomas."", ""reference"": ""PMID:17974913"", ""snippet"": ""Malignant astrocytic gliomas such as glioblastoma are the most common and lethal"", ""supports"": ""SUPPORT""}"
3397	3330	139	Diffuse Midline Glioma, H3 K27-Altered	H3_K27_Altered_Diffuse_Midline_Glioma.yaml	histopathology	0	evidence	0	PMID:35169084	SUPPORT		Diffuse midline glioma(DMG), H3 K27M-mutant is an infiltrative midline	Abstract describes H3 K27M-mutant diffuse midline glioma as infiltrative and midline.	"{""explanation"": ""Abstract describes H3 K27M-mutant diffuse midline glioma as infiltrative and midline."", ""reference"": ""PMID:35169084"", ""snippet"": ""Diffuse midline glioma(DMG), H3 K27M-mutant is an infiltrative midline"", ""supports"": ""SUPPORT""}"
3400	3346	140	HER2-Positive Breast Cancer	HER2_Positive_Breast_Cancer.yaml	histopathology	0	evidence	0	PMID:39806949	SUPPORT		Invasive ductal carcinoma (IDC) is the most common type of breast cancer,	Abstract states that invasive ductal carcinoma is the most common breast cancer type.	"{""explanation"": ""Abstract states that invasive ductal carcinoma is the most common breast cancer type."", ""reference"": ""PMID:39806949"", ""snippet"": ""Invasive ductal carcinoma (IDC) is the most common type of breast cancer,"", ""supports"": ""SUPPORT""}"
3402	3365	141	HER2-Positive Colorectal Cancer	HER2_Positive_Colorectal_Cancer.yaml	histopathology	0	evidence	0	PMID:35613396	SUPPORT		Adenocarcinoma is the most common pathologic subtype of colon cancer	Abstract reports adenocarcinoma as the most common pathologic subtype of colon cancer.	"{""explanation"": ""Abstract reports adenocarcinoma as the most common pathologic subtype of colon cancer."", ""reference"": ""PMID:35613396"", ""snippet"": ""Adenocarcinoma is the most common pathologic subtype of colon cancer"", ""supports"": ""SUPPORT""}"
3404	3385	142	HER2-Positive Gastric Cancer	HER2_Positive_Gastric_Cancer.yaml	histopathology	0	evidence	0	PMID:40647518	SUPPORT		with adenocarcinoma being the most 	Abstract notes adenocarcinoma as the predominant histologic type in a gastric cancer cohort.	"{""explanation"": ""Abstract notes adenocarcinoma as the predominant histologic type in a gastric cancer cohort."", ""reference"": ""PMID:40647518"", ""snippet"": ""with adenocarcinoma being the most "", ""supports"": ""SUPPORT""}"
3422	3438	144	HPV-Negative Head and Neck Cancer	HPV_Negative_Head_and_Neck_Cancer.yaml	histopathology	0	evidence	0	PMID:36414699	SUPPORT		Head and neck squamous cell carcinoma (HNSCC) is the sixth most common cancer	Abstract explicitly names head and neck squamous cell carcinoma.	"{""explanation"": ""Abstract explicitly names head and neck squamous cell carcinoma."", ""reference"": ""PMID:36414699"", ""snippet"": ""Head and neck squamous cell carcinoma (HNSCC) is the sixth most common cancer"", ""supports"": ""SUPPORT""}"
3424	3461	145	HPV-Positive Head and Neck Cancer	HPV_Positive_Head_and_Neck_Cancer.yaml	histopathology	0	evidence	0	PMID:36414699	SUPPORT		Head and neck squamous cell carcinoma (HNSCC) is the sixth most common cancer	Abstract explicitly names head and neck squamous cell carcinoma.	"{""explanation"": ""Abstract explicitly names head and neck squamous cell carcinoma."", ""reference"": ""PMID:36414699"", ""snippet"": ""Head and neck squamous cell carcinoma (HNSCC) is the sixth most common cancer"", ""supports"": ""SUPPORT""}"
3655	3654	153	Hepatocellular Carcinoma	Hepatocellular_Carcinoma.yaml	histopathology	0	evidence	0	PMID:27785449	SUPPORT		Hepatocellular carcinoma (HCC) is the most common primary liver malignancy	Abstract states that HCC is the most common primary liver malignancy.	"{""explanation"": ""Abstract states that HCC is the most common primary liver malignancy."", ""reference"": ""PMID:27785449"", ""snippet"": ""Hepatocellular carcinoma (HCC) is the most common primary liver malignancy"", ""supports"": ""SUPPORT""}"
4068	3910	164	Acute Myeloid Leukemia, IDH-Mutated	IDH_Mutant_AML.yaml	histopathology	0	evidence	0	PMID:23590662	SUPPORT		myeloblasts in the blood or bone marrow.	Abstract notes myeloblasts in the blood or bone marrow in AML.	"{""explanation"": ""Abstract notes myeloblasts in the blood or bone marrow in AML."", ""reference"": ""PMID:23590662"", ""snippet"": ""myeloblasts in the blood or bone marrow."", ""supports"": ""SUPPORT""}"
4070	3935	165	IDH-Mutant Astrocytoma	IDH_Mutant_Astrocytoma.yaml	histopathology	0	evidence	0	PMID:36651583	SUPPORT		oligodendroglioma IDH-mutant and 1p/19q codeleted, astrocytoma IDH-mutant, and	Abstract lists IDH-mutant oligodendroglioma and astrocytoma among diffuse gliomas.	"{""explanation"": ""Abstract lists IDH-mutant oligodendroglioma and astrocytoma among diffuse gliomas."", ""reference"": ""PMID:36651583"", ""snippet"": ""oligodendroglioma IDH-mutant and 1p/19q codeleted, astrocytoma IDH-mutant, and"", ""supports"": ""SUPPORT""}"
4074	3954	166	IDH-Mutant Cholangiocarcinoma	IDH_Mutant_Cholangiocarcinoma.yaml	histopathology	0	evidence	0	PMID:12901270	SUPPORT		Histologically, 90-95% of CC are well differentiated	Abstract notes that the majority of cholangiocarcinomas are well differentiated.	"{""explanation"": ""Abstract notes that the majority of cholangiocarcinomas are well differentiated."", ""reference"": ""PMID:12901270"", ""snippet"": ""Histologically, 90-95% of CC are well differentiated"", ""supports"": ""SUPPORT""}"
4077	3979	167	IDH-Mutant and 1p/19q-Codeleted Oligodendroglioma	IDH_Mutant_Oligodendroglioma.yaml	histopathology	0	evidence	0	PMID:36651583	SUPPORT		oligodendroglioma IDH-mutant and 1p/19q codeleted, astrocytoma IDH-mutant, and	Abstract lists IDH-mutant oligodendroglioma and astrocytoma among diffuse gliomas.	"{""explanation"": ""Abstract lists IDH-mutant oligodendroglioma and astrocytoma among diffuse gliomas."", ""reference"": ""PMID:36651583"", ""snippet"": ""oligodendroglioma IDH-mutant and 1p/19q codeleted, astrocytoma IDH-mutant, and"", ""supports"": ""SUPPORT""}"
4185	4113	174	KIT Mutant Melanoma	KIT_Mutant_Melanoma.yaml	histopathology	0	evidence	0	PMID:27268913	SUPPORT		Malignant melanoma represents a neoplasm stemming from melanocytes	Abstract defines melanoma as a neoplasm stemming from melanocytes.	"{""explanation"": ""Abstract defines melanoma as a neoplasm stemming from melanocytes."", ""reference"": ""PMID:27268913"", ""snippet"": ""Malignant melanoma represents a neoplasm stemming from melanocytes"", ""supports"": ""SUPPORT""}"
4188	4132	175	KRAS G12C-Mutant Non-Small Cell Lung Cancer	KRAS_G12C_Mutant_NSCLC.yaml	histopathology	0	evidence	0	PMID:32657049	SUPPORT		Of 256 patients with NSCLC, 219 were adenocarcinoma	Abstract reports a NSCLC cohort dominated by adenocarcinoma.	"{""explanation"": ""Abstract reports a NSCLC cohort dominated by adenocarcinoma."", ""reference"": ""PMID:32657049"", ""snippet"": ""Of 256 patients with NSCLC, 219 were adenocarcinoma"", ""supports"": ""SUPPORT""}"
4192	4152	176	Kaposi Sarcoma	Kaposi_Sarcoma.yaml	histopathology	0	evidence	0	PMID:16188485	SUPPORT		Spindle cells represent the main cell type of the advanced final nodular stage	Abstract notes spindle cells as the main cell type in advanced Kaposi sarcoma lesions.	"{""explanation"": ""Abstract notes spindle cells as the main cell type in advanced Kaposi sarcoma lesions."", ""reference"": ""PMID:16188485"", ""snippet"": ""Spindle cells represent the main cell type of the advanced final nodular stage"", ""supports"": ""SUPPORT""}"
4755	4632	196	MET Exon 14 Skipping Non-Small Cell Lung Cancer	MET_Exon_14_Skipping_NSCLC.yaml	histopathology	0	evidence	0	PMID:32657049	SUPPORT		Of 256 patients with NSCLC, 219 were adenocarcinoma	Abstract reports a NSCLC cohort dominated by adenocarcinoma.	"{""explanation"": ""Abstract reports a NSCLC cohort dominated by adenocarcinoma."", ""reference"": ""PMID:32657049"", ""snippet"": ""Of 256 patients with NSCLC, 219 were adenocarcinoma"", ""supports"": ""SUPPORT""}"
4759	4656	197	MSI-High Colorectal Cancer	MSI_High_Colorectal_Cancer.yaml	histopathology	0	evidence	0	PMID:35613396	SUPPORT		Adenocarcinoma is the most common pathologic subtype of colon cancer	Abstract reports adenocarcinoma as the most common pathologic subtype of colon cancer.	"{""explanation"": ""Abstract reports adenocarcinoma as the most common pathologic subtype of colon cancer."", ""reference"": ""PMID:35613396"", ""snippet"": ""Adenocarcinoma is the most common pathologic subtype of colon cancer"", ""supports"": ""SUPPORT""}"
4769	4680	198	MSI-High Endometrial Cancer	MSI_High_Endometrial_Cancer.yaml	histopathology	0	evidence	0	PMID:26354523	SUPPORT		histological subtype is endometrioid adenocarcinoma.	Abstract notes endometrioid adenocarcinoma as the most frequent histological subtype.	"{""explanation"": ""Abstract notes endometrioid adenocarcinoma as the most frequent histological subtype."", ""reference"": ""PMID:26354523"", ""snippet"": ""histological subtype is endometrioid adenocarcinoma."", ""supports"": ""SUPPORT""}"
4799	4735	200	Malignant Mesothelioma	Malignant_Mesothelioma.yaml	histopathology	0	evidence	0	PMID:21412769	SUPPORT		Malignant mesothelioma (MM) is a neoplasm arising from mesothelial cells lining	Abstract defines malignant mesothelioma as arising from mesothelial cells.	"{""explanation"": ""Abstract defines malignant mesothelioma as arising from mesothelial cells."", ""reference"": ""PMID:21412769"", ""snippet"": ""Malignant mesothelioma (MM) is a neoplasm arising from mesothelial cells lining"", ""supports"": ""SUPPORT""}"
4803	4759	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	histopathology	0	evidence	0	PMID:34114641	SUPPORT		Mantle cell lymphoma (MCL) is a mature B-cell non-Hodgkin lymphoma usually	Abstract describes mantle cell lymphoma as a mature B-cell non-Hodgkin lymphoma.	"{""explanation"": ""Abstract describes mantle cell lymphoma as a mature B-cell non-Hodgkin lymphoma."", ""reference"": ""PMID:34114641"", ""snippet"": ""Mantle cell lymphoma (MCL) is a mature B-cell non-Hodgkin lymphoma usually"", ""supports"": ""SUPPORT""}"
5034	4930	207	Medullary Thyroid Carcinoma	Medullary_Thyroid_Carcinoma.yaml	histopathology	0	evidence	0	PMID:40800658	SUPPORT		Medullary thyroid carcinoma (MTC) is rare and originates from parafollicular C	Abstract indicates that MTC originates from parafollicular C cells.	"{""explanation"": ""Abstract indicates that MTC originates from parafollicular C cells."", ""reference"": ""PMID:40800658"", ""snippet"": ""Medullary thyroid carcinoma (MTC) is rare and originates from parafollicular C"", ""supports"": ""SUPPORT""}"
