assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
238	10	Addison's Disease	Addisons_Disease.yaml	biochemical	0	Cortisol					Diagnostic indicator, measured in blood or saliva			Decreased																																																	"{""context"": ""Diagnostic indicator, measured in blood or saliva"", ""name"": ""Cortisol"", ""presence"": ""Decreased""}"	{}	"{""context"": ""Diagnostic indicator, measured in blood or saliva"", ""evidence"": [{""explanation"": ""This reference supports the statement as it indicates that cortisol levels, whether measured in blood or saliva, are used for diagnosing adrenal insufficiency, which includes Addison's Disease."", ""reference"": ""PMID:18954859"", ""snippet"": ""Diagnosis of AI often requires serum cortisol measurement during dynamic tests. Salivary cortisol measurement was reported to have an equivalent diagnostic performance to serum cortisol and that is even better when CBG levels are altered."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the statement by indicating that cortisol levels are used as a diagnostic indicator for Addison's Disease."", ""reference"": ""PMID:31791082"", ""snippet"": ""Addison's disease was diagnosed by management of cortisol, ACTH and adrenal antibodies."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the statement by indicating that salivary cortisol is an accurate method for assessing cortisol levels, which are relevant for diagnosing conditions like Addison's Disease."", ""reference"": ""PMID:25647239"", ""snippet"": ""Salivary cortisol can be used as a surrogate for serum free cortisol in critically ill pediatric patients. Salivary cortisol is a cost-effective and less invasive measure of bioavailable cortisol and offers an alternate and accurate method for assessing critical illness-related corticosteroid insufficiency in children."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the statement by discussing the measurement of cortisol levels in various biological fluids, including blood and saliva, for diagnosing conditions related to cortisol imbalance such as Addison's Disease."", ""reference"": ""PMID:19414006"", ""snippet"": ""The overview of cortisol physiology, action and pathology is achieved in relation to the hypothalamic-pituitary-adrenal axis alteration by laboratory investigation. The measurements of cortisol and related compound levels in blood, urine and saliva used to study the physiological and pathological cortisol involvement, are critically reviewed."", ""supports"": ""SUPPORT""}], ""name"": ""Cortisol"", ""presence"": ""Decreased""}"
239	10	Addison's Disease	Addisons_Disease.yaml	biochemical	1	ACTH (Adrenocorticotropic Hormone)					Elevated due to lack of feedback inhibition by cortisol			Increased																																																	"{""context"": ""Elevated due to lack of feedback inhibition by cortisol"", ""name"": ""ACTH (Adrenocorticotropic Hormone)"", ""presence"": ""Increased""}"	{}	"{""context"": ""Elevated due to lack of feedback inhibition by cortisol"", ""evidence"": [{""explanation"": ""The elevated ACTH levels are indicative of Addison's disease due to lack of feedback inhibition by cortisol."", ""reference"": ""PMID:28132947"", ""snippet"": ""The serum concentration of ACTH and 21-hydroxylase antibodies were increased and lead to the diagnosis."", ""supports"": ""SUPPORT""}, {""explanation"": ""The elevated ACTH levels in Addison's disease are due to the failure of cortisol to provide negative feedback."", ""reference"": ""PMID:19500760"", ""snippet"": ""Patients present in early life with low or undetectable cortisol and--because of the failure of the negative feedback loop to the pituitary and hypothalamus--grossly elevated ACTH levels."", ""supports"": ""SUPPORT""}, {""explanation"": ""This study shows that elevated ACTH levels can precede the onset of Addison's disease due to impaired feedback inhibition by cortisol."", ""reference"": ""PMID:22066755"", ""snippet"": ""Compared with nonprogressors, in the time period 2 months-2 years prior to the onset of AD, progressors were significantly more likely to have elevated ACTH."", ""supports"": ""SUPPORT""}], ""name"": ""ACTH (Adrenocorticotropic Hormone)"", ""presence"": ""Increased""}"
240	10	Addison's Disease	Addisons_Disease.yaml	biochemical	2	Aldosterone								Decreased																																																	"{""name"": ""Aldosterone"", ""presence"": ""Decreased""}"	{}	"{""evidence"": [{""explanation"": ""The study shows that aldosterone levels are significantly lower in dogs with hypoadrenocorticism (HA), which is analogous to Addison's disease in humans."", ""reference"": ""PMID:24428320"", ""snippet"": ""Baseline and ACTH-stimulated aldosterone was significantly lower in dogs with HA than in the other groups. Aldosterone was low or undetectable in 67/70 dogs with HA independently of sodium and potassium levels."", ""supports"": ""SUPPORT""}, {""explanation"": ""This case study of a patient with Addison's disease form of adrenoleukodystrophy indicates primary adrenal insufficiency, which typically involves decreased aldosterone levels."", ""reference"": ""PMID:32101828"", ""snippet"": ""Endocrinological examination showed low serum cortisol (1.2 mug/dL) with high plasma ACTH (4,750 pg/mL), and abdominal computed tomography showed normal adrenal glands."", ""supports"": ""SUPPORT""}, {""explanation"": ""The destruction of the adrenal cortex in Addison's disease leads to decreased production of adrenal hormones, including aldosterone."", ""reference"": ""PMID:28132947"", ""snippet"": ""Addison's disease is characterized by the destruction of the adrenal cortex. Autoimmune adrenalitis is the main cause of adrenal insufficiency."", ""supports"": ""SUPPORT""}, {""explanation"": ""The article discusses the altered renin-angiotensin-aldosterone axis in Addison's disease, indicating decreased aldosterone production."", ""reference"": ""PMID:25138826"", ""snippet"": ""Addison's disease may be complicated by hypertension and less commonly by heart failure. We review the pathophysiology of the renin-angiotensin-aldosterone axis in Addison's disease and how this is altered in the setting of hypertension and heart failure."", ""supports"": ""SUPPORT""}, {""explanation"": ""The study indirectly supports the statement by discussing adrenal insufficiency in Addison's disease, which typically includes decreased aldosterone levels."", ""reference"": ""PMID:5797781"", ""snippet"": ""Clinical evidence of a thyroid disorder was present in 10 out of 40 patients with Addison's disease."", ""supports"": ""SUPPORT""}], ""name"": ""Aldosterone"", ""presence"": ""Decreased""}"
277	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	biochemical	0	HTLV-1 Antibodies																																			Seropositivity for HTLV-1 antibodies is required for diagnosis. ELISA screening followed by Western blot confirmation.																						"{""name"": ""HTLV-1 Antibodies"", ""notes"": ""Seropositivity for HTLV-1 antibodies is required for diagnosis. ELISA screening followed by Western blot confirmation.""}"	{}	"{""name"": ""HTLV-1 Antibodies"", ""notes"": ""Seropositivity for HTLV-1 antibodies is required for diagnosis. ELISA screening followed by Western blot confirmation.""}"
278	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	biochemical	1	HTLV-1 Proviral Load																																			Quantification of HTLV-1 proviral DNA by PCR. High proviral load is associated with increased risk of ATLL development.																						"{""name"": ""HTLV-1 Proviral Load"", ""notes"": ""Quantification of HTLV-1 proviral DNA by PCR. High proviral load is associated with increased risk of ATLL development.""}"	{}	"{""name"": ""HTLV-1 Proviral Load"", ""notes"": ""Quantification of HTLV-1 proviral DNA by PCR. High proviral load is associated with increased risk of ATLL development.""}"
279	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	biochemical	2	Soluble IL-2 Receptor (sIL-2R)																																			Markedly elevated sIL-2R reflects high tumor burden and T-cell activation. Useful for monitoring disease activity.																						"{""name"": ""Soluble IL-2 Receptor (sIL-2R)"", ""notes"": ""Markedly elevated sIL-2R reflects high tumor burden and T-cell activation. Useful for monitoring disease activity.""}"	{}	"{""name"": ""Soluble IL-2 Receptor (sIL-2R)"", ""notes"": ""Markedly elevated sIL-2R reflects high tumor burden and T-cell activation. Useful for monitoring disease activity.""}"
306	12	Aflatoxin-Related Hepatocellular Carcinoma	Aflatoxin_Related_HCC.yaml	biochemical	0	Alpha-Fetoprotein (AFP)																																			Serum AFP is elevated in 50-70% of HCC cases. Used for screening in high-risk populations and for monitoring treatment response. Very high levels (>400 ng/mL) are highly specific for HCC.																						"{""name"": ""Alpha-Fetoprotein (AFP)"", ""notes"": ""Serum AFP is elevated in 50-70% of HCC cases. Used for screening in high-risk populations and for monitoring treatment response. Very high levels (>400 ng/mL) are highly specific for HCC.""}"	{}	"{""name"": ""Alpha-Fetoprotein (AFP)"", ""notes"": ""Serum AFP is elevated in 50-70% of HCC cases. Used for screening in high-risk populations and for monitoring treatment response. Very high levels (>400 ng/mL) are highly specific for HCC.""}"
307	12	Aflatoxin-Related Hepatocellular Carcinoma	Aflatoxin_Related_HCC.yaml	biochemical	1	Aflatoxin-Albumin Adducts																																			Aflatoxin-albumin adducts in serum serve as biomarkers of recent aflatoxin exposure and are used in epidemiologic studies to assess population-level exposure.																						"{""name"": ""Aflatoxin-Albumin Adducts"", ""notes"": ""Aflatoxin-albumin adducts in serum serve as biomarkers of recent aflatoxin exposure and are used in epidemiologic studies to assess population-level exposure.""}"	{}	"{""name"": ""Aflatoxin-Albumin Adducts"", ""notes"": ""Aflatoxin-albumin adducts in serum serve as biomarkers of recent aflatoxin exposure and are used in epidemiologic studies to assess population-level exposure.""}"
308	12	Aflatoxin-Related Hepatocellular Carcinoma	Aflatoxin_Related_HCC.yaml	biochemical	2	Urinary Aflatoxin Metabolites																																			Urinary aflatoxin-N7-guanine adducts reflect recent aflatoxin exposure and DNA damage. Used as biomarker in exposure assessment studies.																						"{""name"": ""Urinary Aflatoxin Metabolites"", ""notes"": ""Urinary aflatoxin-N7-guanine adducts reflect recent aflatoxin exposure and DNA damage. Used as biomarker in exposure assessment studies.""}"	{}	"{""name"": ""Urinary Aflatoxin Metabolites"", ""notes"": ""Urinary aflatoxin-N7-guanine adducts reflect recent aflatoxin exposure and DNA damage. Used as biomarker in exposure assessment studies.""}"
332	13	Age-Related Macular Degeneration	Age_Related_Macular_Degeneration.yaml	biochemical	0	VEGF					In wet AMD, drives neovascularization			Elevated																																																	"{""context"": ""In wet AMD, drives neovascularization"", ""name"": ""VEGF"", ""presence"": ""Elevated""}"	{}	"{""context"": ""In wet AMD, drives neovascularization"", ""name"": ""VEGF"", ""presence"": ""Elevated""}"
333	13	Age-Related Macular Degeneration	Age_Related_Macular_Degeneration.yaml	biochemical	1	Complement factors					C3a, C5a in drusen and plasma			Elevated																																																	"{""context"": ""C3a, C5a in drusen and plasma"", ""name"": ""Complement factors"", ""presence"": ""Elevated""}"	{}	"{""context"": ""C3a, C5a in drusen and plasma"", ""name"": ""Complement factors"", ""presence"": ""Elevated""}"
406	17	Alhzeimer_Disease	Alhzeimer_Disease.yaml	biochemical	0	Amyloid Beta (Aβ42)					Found in cerebrospinal fluid and brain tissue.			Elevated																																																	"{""context"": ""Found in cerebrospinal fluid and brain tissue."", ""name"": ""Amyloid Beta (Aβ42)"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Found in cerebrospinal fluid and brain tissue."", ""evidence"": [{""explanation"": ""The literature confirms that Abeta42 is a core biomarker found in cerebrospinal fluid (CSF) and is elevated in Alzheimer's disease."", ""reference"": ""PMID:19661632"", ""snippet"": ""The core candidate CSF biomarkers Abeta42, total tau (T-tau), and phosphorylated tau (P-tau) have been shown to have a high diagnostic performance to identify AD also in the early phase of the disease."", ""supports"": ""SUPPORT""}, {""explanation"": ""The literature confirms that elevated levels of amyloid-beta, including Abeta42, are found in the brain tissue of individuals with Alzheimer's disease."", ""reference"": ""PMID:31958088"", ""snippet"": ""Genetic predispositions associated with metabolism of the amyloid-beta protein precursor underlie familial Alzheimer's disease; a form of dementia characterized by early disease onset and elevated levels of cortical amyloid-beta."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the presence of beta-amyloid in brain tissue, which includes Abeta42, in Alzheimer's disease."", ""reference"": ""PMID:38987603"", ""snippet"": ""beta-amyloid plaques contained a mixture of fibrils, some of which were branched, and protofilaments, arranged in parallel arrays and lattice-like structures."", ""supports"": ""SUPPORT""}, {""explanation"": ""This literature supports the presence and elevation of Abeta42 in both cerebrospinal fluid and brain tissue in Alzheimer's disease."", ""reference"": ""PMID:33080124"", ""snippet"": ""Accumulation of amyloid-β is among the earliest changes in Alzheimer's disease (AD). Amyloid-β positron emission tomography (PET) and Aβ42 in cerebrospinal fluid (CSF) both assess amyloid-β pathology in-vivo"", ""supports"": ""SUPPORT""}], ""name"": ""Amyloid Beta (Aβ42)"", ""presence"": ""Elevated""}"
439	18	Alopecia Areata	Alopecia_Areata.yaml	biochemical	0	Anti-Hair Follicle Antibodies					Not routinely tested			Variable																																																	"{""context"": ""Not routinely tested"", ""name"": ""Anti-Hair Follicle Antibodies"", ""presence"": ""Variable""}"	{}	"{""context"": ""Not routinely tested"", ""name"": ""Anti-Hair Follicle Antibodies"", ""presence"": ""Variable""}"
477	20	Alveolar Rhabdomyosarcoma	Alveolar_Rhabdomyosarcoma.yaml	biochemical	0	PAX-FOXO1 Fusion Detection																																			RT-PCR, FISH, or next-generation sequencing detection of PAX3-FOXO1 or PAX7-FOXO1 fusion is diagnostic and prognostic. Fusion status is more predictive of outcome than histologic classification.																						"{""name"": ""PAX-FOXO1 Fusion Detection"", ""notes"": ""RT-PCR, FISH, or next-generation sequencing detection of PAX3-FOXO1 or PAX7-FOXO1 fusion is diagnostic and prognostic. Fusion status is more predictive of outcome than histologic classification.""}"	{}	"{""name"": ""PAX-FOXO1 Fusion Detection"", ""notes"": ""RT-PCR, FISH, or next-generation sequencing detection of PAX3-FOXO1 or PAX7-FOXO1 fusion is diagnostic and prognostic. Fusion status is more predictive of outcome than histologic classification.""}"
478	20	Alveolar Rhabdomyosarcoma	Alveolar_Rhabdomyosarcoma.yaml	biochemical	1	Myogenic Markers																																			Immunohistochemistry shows expression of myogenic markers including desmin, myogenin, and MyoD1. Myogenin shows diffuse strong nuclear positivity, which helps distinguish from embryonal rhabdomyosarcoma.																						"{""name"": ""Myogenic Markers"", ""notes"": ""Immunohistochemistry shows expression of myogenic markers including desmin, myogenin, and MyoD1. Myogenin shows diffuse strong nuclear positivity, which helps distinguish from embryonal rhabdomyosarcoma.""}"	{}	"{""name"": ""Myogenic Markers"", ""notes"": ""Immunohistochemistry shows expression of myogenic markers including desmin, myogenin, and MyoD1. Myogenin shows diffuse strong nuclear positivity, which helps distinguish from embryonal rhabdomyosarcoma.""}"
511	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	biochemical	0	Neurofilament Light Chain (NfL)					CSF and serum biomarker of axonal injury, elevated in ALS with prognostic value			Elevated																											Used for diagnosis, prognosis, and monitoring therapeutic response in clinical trials																						"{""context"": ""CSF and serum biomarker of axonal injury, elevated in ALS with prognostic value"", ""name"": ""Neurofilament Light Chain (NfL)"", ""notes"": ""Used for diagnosis, prognosis, and monitoring therapeutic response in clinical trials"", ""presence"": ""Elevated""}"	{}	"{""context"": ""CSF and serum biomarker of axonal injury, elevated in ALS with prognostic value"", ""name"": ""Neurofilament Light Chain (NfL)"", ""notes"": ""Used for diagnosis, prognosis, and monitoring therapeutic response in clinical trials"", ""presence"": ""Elevated""}"
512	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	biochemical	1	Phosphorylated Neurofilament Heavy Chain (pNfH)					CSF and serum biomarker of axonal injury			Elevated																																																	"{""context"": ""CSF and serum biomarker of axonal injury"", ""name"": ""Phosphorylated Neurofilament Heavy Chain (pNfH)"", ""presence"": ""Elevated""}"	{}	"{""context"": ""CSF and serum biomarker of axonal injury"", ""name"": ""Phosphorylated Neurofilament Heavy Chain (pNfH)"", ""presence"": ""Elevated""}"
557	23	Ankylosing Spondylitis	Ankylosing_Spondylitis.yaml	biochemical	0	ESR					Marker of inflammation			Elevated																																																	"{""context"": ""Marker of inflammation"", ""name"": ""ESR"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Marker of inflammation"", ""name"": ""ESR"", ""presence"": ""Elevated""}"
558	23	Ankylosing Spondylitis	Ankylosing_Spondylitis.yaml	biochemical	1	CRP					Correlates with disease activity			Elevated																																																	"{""context"": ""Correlates with disease activity"", ""name"": ""CRP"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Correlates with disease activity"", ""name"": ""CRP"", ""presence"": ""Elevated""}"
573	24	Antiphospholipid Syndrome	Antiphospholipid_Syndrome.yaml	biochemical	0	Antiphospholipid Antibodies								Positive																																																	"{""name"": ""Antiphospholipid Antibodies"", ""presence"": ""Positive""}"	{}	"{""evidence"": [{""explanation"": ""The presence of these specific antibodies is used to diagnose antiphospholipid syndrome, directly supporting the statement."", ""reference"": ""PMID:26307097"", ""snippet"": ""According to current guidelines, 3 tests (lupus anticoagulant, anticardiolipin, and anti beta2-glycoprotein I antibodies) are officially recommended to assess the presence of antiphospholipid antibodies."", ""supports"": ""SUPPORT""}], ""name"": ""Antiphospholipid Antibodies"", ""presence"": ""Positive""}"
