descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
1251	1240	52	Buruli ulcer	Buruli_Ulcer.yaml	infectious_agent	0	Mycobacterium ulcerans	Slow-growing mycobacterium that produces mycolactone toxin.	infectious_agent_term	infectious_agent_term	$	Mycobacterium ulcerans	Slow-growing mycobacterium that produces mycolactone toxin.	Mycobacterium ulcerans	NCBITaxon:1809	Mycobacterium ulcerans		"{""preferred_term"": ""Mycobacterium ulcerans"", ""term"": {""id"": ""NCBITaxon:1809"", ""label"": ""Mycobacterium ulcerans""}}"																											
1356	1370	58	Cervical Cancer	Cervical_Cancer.yaml	infectious_agent	0	Human Papillomavirus (HPV)	High-risk HPV types, particularly HPV-16 and HPV-18, cause greater than 95% of cervical cancers. HPV-16 is responsible for approximately 50% of cases and HPV-18 for approximately 20%. Persistent infection with high-risk types is necessary but not sufficient for cancer development.	infectious_agent_term	infectious_agent_term	$	Human Papillomavirus (HPV)	High-risk HPV types, particularly HPV-16 and HPV-18, cause greater than 95% of cervical cancers. HPV-16 is responsible for approximately 50% of cases and HPV-18 for approximately 20%. Persistent infection with high-risk types is necessary but not sufficient for cancer development.	Human papillomavirus 16	NCBITaxon:333760	Human papillomavirus 16		"{""preferred_term"": ""Human papillomavirus 16"", ""term"": {""id"": ""NCBITaxon:333760"", ""label"": ""Human papillomavirus 16""}}"																											
1374	1384	59	Chagas disease	Chagas_Disease.yaml	infectious_agent	0	Trypanosoma cruzi	Kinetoplastid protozoan parasite that causes Chagas disease.	infectious_agent_term	infectious_agent_term	$	Trypanosoma cruzi	Kinetoplastid protozoan parasite that causes Chagas disease.	Trypanosoma cruzi	NCBITaxon:5693	Trypanosoma cruzi		"{""preferred_term"": ""Trypanosoma cruzi"", ""term"": {""id"": ""NCBITaxon:5693"", ""label"": ""Trypanosoma cruzi""}}"																											
1378	1390	60	Chikungunya	Chikungunya.yaml	infectious_agent	0	Chikungunya virus	Alphavirus responsible for chikungunya disease.	infectious_agent_term	infectious_agent_term	$	Chikungunya virus	Alphavirus responsible for chikungunya disease.	Chikungunya virus	NCBITaxon:37124	Chikungunya virus		"{""preferred_term"": ""Chikungunya virus"", ""term"": {""id"": ""NCBITaxon:37124"", ""label"": ""Chikungunya virus""}}"																											
1384	1414	61	Cholera	Cholera.yaml	infectious_agent	0	Vibrio cholerae	A bacterium that causes severe diarrhea by producing a toxin that triggers excess water and electrolyte loss in the intestines.	infectious_agent_term	infectious_agent_term	$	Vibrio cholerae	A bacterium that causes severe diarrhea by producing a toxin that triggers excess water and electrolyte loss in the intestines.	Vibrio cholerae	NCBITaxon:666	Vibrio cholerae		"{""preferred_term"": ""Vibrio cholerae"", ""term"": {""id"": ""NCBITaxon:666"", ""label"": ""Vibrio cholerae""}}"																											
1431	1465	62	Chromoblastomycosis	Chromoblastomycosis.yaml	infectious_agent	0	Fonsecaea pedrosoi	Dematiaceous fungus and common etiologic agent.	infectious_agent_term	infectious_agent_term	$	Fonsecaea pedrosoi	Dematiaceous fungus and common etiologic agent.	Fonsecaea pedrosoi	NCBITaxon:40355	Fonsecaea pedrosoi		"{""preferred_term"": ""Fonsecaea pedrosoi"", ""term"": {""id"": ""NCBITaxon:40355"", ""label"": ""Fonsecaea pedrosoi""}}"																											
1432	1466	62	Chromoblastomycosis	Chromoblastomycosis.yaml	infectious_agent	1	Cladophialophora carrionii	Dematiaceous fungus and common etiologic agent.	infectious_agent_term	infectious_agent_term	$	Cladophialophora carrionii	Dematiaceous fungus and common etiologic agent.	Cladophialophora carrionii	NCBITaxon:86049	Cladophialophora carrionii		"{""preferred_term"": ""Cladophialophora carrionii"", ""term"": {""id"": ""NCBITaxon:86049"", ""label"": ""Cladophialophora carrionii""}}"																											
1637	1689	71	Clostridioides difficile Infection	Clostridioides_difficile_Infection.yaml	infectious_agent	0	Clostridioides difficile		infectious_agent_term	infectious_agent_term	$	Clostridioides difficile		Clostridioides difficile	NCBITaxon:1496	Clostridioides difficile		"{""preferred_term"": ""Clostridioides difficile"", ""term"": {""id"": ""NCBITaxon:1496"", ""label"": ""Clostridioides difficile""}}"																											
1874	1918	82	Cystic echinococcosis	Cystic_Echinococcosis.yaml	infectious_agent	0	Echinococcus granulosus	Tapeworm whose larval stage causes cystic echinococcosis.	infectious_agent_term	infectious_agent_term	$	Echinococcus granulosus	Tapeworm whose larval stage causes cystic echinococcosis.	Echinococcus granulosus	NCBITaxon:6210	Echinococcus granulosus		"{""preferred_term"": ""Echinococcus granulosus"", ""term"": {""id"": ""NCBITaxon:6210"", ""label"": ""Echinococcus granulosus""}}"																											
1920	1978	86	Dengue	Dengue.yaml	infectious_agent	0	Dengue virus		infectious_agent_term	infectious_agent_term	$	Dengue virus		Dengue virus	NCBITaxon:12637	Dengue virus		"{""preferred_term"": ""Dengue virus"", ""term"": {""id"": ""NCBITaxon:12637"", ""label"": ""Dengue virus""}}"																											
2023	2110	94	Dracunculiasis	Dracunculiasis.yaml	infectious_agent	0	Dracunculus medinensis	Guinea worm nematode causing dracunculiasis.	infectious_agent_term	infectious_agent_term	$	Dracunculus medinensis	Guinea worm nematode causing dracunculiasis.	Dracunculus medinensis	NCBITaxon:318479	Dracunculus medinensis		"{""preferred_term"": ""Dracunculus medinensis"", ""term"": {""id"": ""NCBITaxon:318479"", ""label"": ""Dracunculus medinensis""}}"																											
2066	2172	97	EBV-Associated Gastric Cancer	EBV_Associated_Gastric_Cancer.yaml	infectious_agent	0	Epstein-Barr Virus (EBV)	Clonal EBV infection of gastric epithelial cells is the initiating event. Unlike EBV lymphomas where infection occurs in B cells, EBV gastric cancer involves epithelial cell tropism. The virus establishes latent infection (type I/II latency) with expression of EBNA1, LMP2A, and EBERs, with variable LMP1 expression. EBV-encoded oncoproteins drive epigenetic reprogramming and activate survival signaling pathways.	infectious_agent_term	infectious_agent_term	$	Epstein-Barr Virus (EBV)	Clonal EBV infection of gastric epithelial cells is the initiating event. Unlike EBV lymphomas where infection occurs in B cells, EBV gastric cancer involves epithelial cell tropism. The virus establishes latent infection (type I/II latency) with expression of EBNA1, LMP2A, and EBERs, with variable LMP1 expression. EBV-encoded oncoproteins drive epigenetic reprogramming and activate survival signaling pathways.	Human gammaherpesvirus 4	NCBITaxon:10376	Human gammaherpesvirus 4		"{""preferred_term"": ""Human gammaherpesvirus 4"", ""term"": {""id"": ""NCBITaxon:10376"", ""label"": ""Human gammaherpesvirus 4""}}"																											
2119	2241	100	Ebola Virus Disease (EVD)	Ebola_Virus_Disease_EVD.yaml	infectious_agent	0	Ebola Virus		infectious_agent_term	infectious_agent_term	$	Ebola Virus		Ebola virus	NCBITaxon:1570291	Ebola virus		"{""preferred_term"": ""Ebola virus"", ""term"": {""id"": ""NCBITaxon:1570291"", ""label"": ""Ebola virus""}}"																											
2754	2882	119	Foodborne trematodiases	Foodborne_Trematodiases.yaml	infectious_agent	0	Clonorchis sinensis	Liver fluke implicated in foodborne trematodiases.	infectious_agent_term	infectious_agent_term	$	Clonorchis sinensis	Liver fluke implicated in foodborne trematodiases.	Clonorchis sinensis	NCBITaxon:79923	Clonorchis sinensis		"{""preferred_term"": ""Clonorchis sinensis"", ""term"": {""id"": ""NCBITaxon:79923"", ""label"": ""Clonorchis sinensis""}}"																											
2755	2883	119	Foodborne trematodiases	Foodborne_Trematodiases.yaml	infectious_agent	1	Fasciola gigantica	Liver fluke implicated in foodborne trematodiases.	infectious_agent_term	infectious_agent_term	$	Fasciola gigantica	Liver fluke implicated in foodborne trematodiases.	Fasciola gigantica	NCBITaxon:46835	Fasciola gigantica		"{""preferred_term"": ""Fasciola gigantica"", ""term"": {""id"": ""NCBITaxon:46835"", ""label"": ""Fasciola gigantica""}}"																											
2756	2884	119	Foodborne trematodiases	Foodborne_Trematodiases.yaml	infectious_agent	2	Fasciola hepatica	Liver fluke implicated in foodborne trematodiases.	infectious_agent_term	infectious_agent_term	$	Fasciola hepatica	Liver fluke implicated in foodborne trematodiases.	Fasciola hepatica	NCBITaxon:6192	Fasciola hepatica		"{""preferred_term"": ""Fasciola hepatica"", ""term"": {""id"": ""NCBITaxon:6192"", ""label"": ""Fasciola hepatica""}}"																											
2757	2885	119	Foodborne trematodiases	Foodborne_Trematodiases.yaml	infectious_agent	3	Opisthorchis felineus	Liver fluke implicated in foodborne trematodiases.	infectious_agent_term	infectious_agent_term	$	Opisthorchis felineus	Liver fluke implicated in foodborne trematodiases.	Opisthorchis felineus	NCBITaxon:147828	Opisthorchis felineus		"{""preferred_term"": ""Opisthorchis felineus"", ""term"": {""id"": ""NCBITaxon:147828"", ""label"": ""Opisthorchis felineus""}}"																											
2758	2886	119	Foodborne trematodiases	Foodborne_Trematodiases.yaml	infectious_agent	4	Opisthorchis viverrini	Liver fluke implicated in foodborne trematodiases.	infectious_agent_term	infectious_agent_term	$	Opisthorchis viverrini	Liver fluke implicated in foodborne trematodiases.	Opisthorchis viverrini	NCBITaxon:6198	Opisthorchis viverrini		"{""preferred_term"": ""Opisthorchis viverrini"", ""term"": {""id"": ""NCBITaxon:6198"", ""label"": ""Opisthorchis viverrini""}}"																											
2759	2887	119	Foodborne trematodiases	Foodborne_Trematodiases.yaml	infectious_agent	5	Paragonimus spp.	Lung flukes implicated in foodborne trematodiases.	infectious_agent_term	infectious_agent_term	$	Paragonimus spp.	Lung flukes implicated in foodborne trematodiases.	Paragonimus spp.	NCBITaxon:34503	Paragonimus		"{""preferred_term"": ""Paragonimus spp."", ""term"": {""id"": ""NCBITaxon:34503"", ""label"": ""Paragonimus""}}"																											
2760	2888	119	Foodborne trematodiases	Foodborne_Trematodiases.yaml	infectious_agent	6	Echinostoma spp.	Intestinal flukes implicated in foodborne trematodiases.	infectious_agent_term	infectious_agent_term	$	Echinostoma spp.	Intestinal flukes implicated in foodborne trematodiases.	Echinostoma spp.	NCBITaxon:27847	Echinostoma		"{""preferred_term"": ""Echinostoma spp."", ""term"": {""id"": ""NCBITaxon:27847"", ""label"": ""Echinostoma""}}"																											
2786	2953	123	Gastric Cancer H. pylori Associated	Gastric_Cancer_H_pylori_Associated.yaml	infectious_agent	0	Helicobacter pylori	H. pylori is a gram-negative spiral bacterium that colonizes the gastric epithelium. Infection is acquired in childhood and persists lifelong if untreated. Approximately 1-3% of infected individuals eventually develop gastric cancer, with risk modified by bacterial virulence factors, host genetics, and environmental factors including diet.	infectious_agent_term	infectious_agent_term	$	Helicobacter pylori	H. pylori is a gram-negative spiral bacterium that colonizes the gastric epithelium. Infection is acquired in childhood and persists lifelong if untreated. Approximately 1-3% of infected individuals eventually develop gastric cancer, with risk modified by bacterial virulence factors, host genetics, and environmental factors including diet.	Helicobacter pylori	NCBITaxon:210	Helicobacter pylori		"{""preferred_term"": ""Helicobacter pylori"", ""term"": {""id"": ""NCBITaxon:210"", ""label"": ""Helicobacter pylori""}}"																											
3174	3462	145	HPV-Positive Head and Neck Cancer	HPV_Positive_Head_and_Neck_Cancer.yaml	infectious_agent	0	Human Papillomavirus Type 16	HPV-16 causes approximately 90% of HPV-positive oropharyngeal cancers. Unlike cervical cancer, HPV-18 plays a minor role in oropharyngeal carcinogenesis. Infection is believed to occur through orogenital contact.	infectious_agent_term	infectious_agent_term	$	Human Papillomavirus Type 16	HPV-16 causes approximately 90% of HPV-positive oropharyngeal cancers. Unlike cervical cancer, HPV-18 plays a minor role in oropharyngeal carcinogenesis. Infection is believed to occur through orogenital contact.	Human papillomavirus 16	NCBITaxon:333760	Human papillomavirus 16		"{""preferred_term"": ""Human papillomavirus 16"", ""term"": {""id"": ""NCBITaxon:333760"", ""label"": ""Human papillomavirus 16""}}"																											
3244	3587	151	Hepatitis B	Hepatitis_B.yaml	infectious_agent	0	Hepatitis B Virus (HBV)	A partially double-stranded DNA virus that infects hepatocytes via the NTCP receptor and establishes persistent cccDNA in the nucleus. HBx protein serves as a multifunctional regulator of viral transcription and host epigenetics.	infectious_agent_term	infectious_agent_term	$	Hepatitis B Virus (HBV)	A partially double-stranded DNA virus that infects hepatocytes via the NTCP receptor and establishes persistent cccDNA in the nucleus. HBx protein serves as a multifunctional regulator of viral transcription and host epigenetics.	Hepatitis B virus	NCBITaxon:10407	Hepatitis B virus		"{""preferred_term"": ""Hepatitis B virus"", ""term"": {""id"": ""NCBITaxon:10407"", ""label"": ""Hepatitis B virus""}}"																											
3270	3628	152	Hepatitis C	Hepatitis_C.yaml	infectious_agent	0	Hepatitis C virus		infectious_agent_term	infectious_agent_term	$	Hepatitis C virus		Hepacivirus hominis	NCBITaxon:3052230	Hepacivirus hominis		"{""preferred_term"": ""Hepacivirus hominis"", ""term"": {""id"": ""NCBITaxon:3052230"", ""label"": ""Hepacivirus hominis""}}"																											
3386	3753	158	Human African trypanosomiasis	Human_African_Trypanosomiasis.yaml	infectious_agent	0	Trypanosoma brucei gambiense	Subspecies causing gambiense human African trypanosomiasis.	infectious_agent_term	infectious_agent_term	$	Trypanosoma brucei gambiense	Subspecies causing gambiense human African trypanosomiasis.	Trypanosoma brucei gambiense	NCBITaxon:31285	Trypanosoma brucei gambiense		"{""preferred_term"": ""Trypanosoma brucei gambiense"", ""term"": {""id"": ""NCBITaxon:31285"", ""label"": ""Trypanosoma brucei gambiense""}}"																											
3387	3754	158	Human African trypanosomiasis	Human_African_Trypanosomiasis.yaml	infectious_agent	1	Trypanosoma brucei rhodesiense	Subspecies causing rhodesiense human African trypanosomiasis.	infectious_agent_term	infectious_agent_term	$	Trypanosoma brucei rhodesiense	Subspecies causing rhodesiense human African trypanosomiasis.	Trypanosoma brucei rhodesiense	NCBITaxon:31286	Trypanosoma brucei rhodesiense		"{""preferred_term"": ""Trypanosoma brucei rhodesiense"", ""term"": {""id"": ""NCBITaxon:31286"", ""label"": ""Trypanosoma brucei rhodesiense""}}"																											
3719	4153	176	Kaposi Sarcoma	Kaposi_Sarcoma.yaml	infectious_agent	0	Human Herpesvirus 8 (HHV-8/KSHV)	HHV-8 (KSHV) is the causative agent of all forms of Kaposi sarcoma. The virus encodes multiple oncoproteins that drive transformation: vGPCR (viral G protein- coupled receptor) activates angiogenic signaling; vFLIP activates NF-kappaB for cell survival; vCyclin drives cell cycle progression; LANA maintains viral latency and inhibits p53 and Rb tumor suppressors. The virus establishes latent infection in endothelial cells, with lytic reactivation contributing to paracrine signaling and tumor progression.	infectious_agent_term	infectious_agent_term	$	Human Herpesvirus 8 (HHV-8/KSHV)	HHV-8 (KSHV) is the causative agent of all forms of Kaposi sarcoma. The virus encodes multiple oncoproteins that drive transformation: vGPCR (viral G protein- coupled receptor) activates angiogenic signaling; vFLIP activates NF-kappaB for cell survival; vCyclin drives cell cycle progression; LANA maintains viral latency and inhibits p53 and Rb tumor suppressors. The virus establishes latent infection in endothelial cells, with lytic reactivation contributing to paracrine signaling and tumor progression.	Human gammaherpesvirus 8	NCBITaxon:37296	Human gammaherpesvirus 8		"{""preferred_term"": ""Human gammaherpesvirus 8"", ""term"": {""id"": ""NCBITaxon:37296"", ""label"": ""Human gammaherpesvirus 8""}}"																											
3934	4365	183	Leishmaniasis	Leishmaniasis.yaml	infectious_agent	0	Leishmania spp.	Protozoan parasites causing leishmaniasis.	infectious_agent_term	infectious_agent_term	$	Leishmania spp.	Protozoan parasites causing leishmaniasis.	Leishmania <genus>	NCBITaxon:5658	Leishmania <genus>		"{""preferred_term"": ""Leishmania <genus>"", ""term"": {""id"": ""NCBITaxon:5658"", ""label"": ""Leishmania <genus>""}}"																											
3938	4370	184	Leprosy	Leprosy.yaml	infectious_agent	0	Mycobacterium leprae	Acid-fast bacterium that causes leprosy.	infectious_agent_term	infectious_agent_term	$	Mycobacterium leprae	Acid-fast bacterium that causes leprosy.	Mycobacterium leprae	NCBITaxon:1769	Mycobacterium leprae		"{""preferred_term"": ""Mycobacterium leprae"", ""term"": {""id"": ""NCBITaxon:1769"", ""label"": ""Mycobacterium leprae""}}"																											
4108	4558	192	Lymphatic filariasis	Lymphatic_Filariasis.yaml	infectious_agent	0	Wuchereria bancrofti	Primary causative filarial nematode of lymphatic filariasis.	infectious_agent_term	infectious_agent_term	$	Wuchereria bancrofti	Primary causative filarial nematode of lymphatic filariasis.	Wuchereria bancrofti	NCBITaxon:6293	Wuchereria bancrofti		"{""preferred_term"": ""Wuchereria bancrofti"", ""term"": {""id"": ""NCBITaxon:6293"", ""label"": ""Wuchereria bancrofti""}}"																											
4109	4559	192	Lymphatic filariasis	Lymphatic_Filariasis.yaml	infectious_agent	1	Brugia malayi	Secondary causative agent of lymphatic filariasis.	infectious_agent_term	infectious_agent_term	$	Brugia malayi	Secondary causative agent of lymphatic filariasis.	Brugia malayi	NCBITaxon:6279	Brugia malayi		"{""preferred_term"": ""Brugia malayi"", ""term"": {""id"": ""NCBITaxon:6279"", ""label"": ""Brugia malayi""}}"																											
4110	4560	192	Lymphatic filariasis	Lymphatic_Filariasis.yaml	infectious_agent	2	Brugia timori	Regional causative agent of lymphatic filariasis.	infectious_agent_term	infectious_agent_term	$	Brugia timori	Regional causative agent of lymphatic filariasis.	Brugia timori	NCBITaxon:42155	Brugia timori		"{""preferred_term"": ""Brugia timori"", ""term"": {""id"": ""NCBITaxon:42155"", ""label"": ""Brugia timori""}}"																											
4587	5064	213	Merkel Cell Carcinoma	Merkel_Cell_Carcinoma.yaml	infectious_agent	0	Merkel Cell Polyomavirus	MCPyV is a small DNA virus that clonally integrates into the host genome in approximately 80% of MCC cases. The virus expresses small T antigen (which promotes cell proliferation) and a truncated large T antigen (which retains RB1 binding but loses replication capacity). Viral T antigens drive tumorigenesis and are essential for tumor maintenance.	infectious_agent_term	infectious_agent_term	$	Merkel Cell Polyomavirus	MCPyV is a small DNA virus that clonally integrates into the host genome in approximately 80% of MCC cases. The virus expresses small T antigen (which promotes cell proliferation) and a truncated large T antigen (which retains RB1 binding but loses replication capacity). Viral T antigens drive tumorigenesis and are essential for tumor maintenance.	Merkel cell polyomavirus	NCBITaxon:493803	Merkel cell polyomavirus		"{""preferred_term"": ""Merkel cell polyomavirus"", ""term"": {""id"": ""NCBITaxon:493803"", ""label"": ""Merkel cell polyomavirus""}}"																											
4636	5146	216	Monkeypox	Monkeypox.yaml	infectious_agent	0	Monkeypox Virus		infectious_agent_term	infectious_agent_term	$	Monkeypox Virus		Monkeypox virus	NCBITaxon:10244	Monkeypox virus		"{""preferred_term"": ""Monkeypox virus"", ""term"": {""id"": ""NCBITaxon:10244"", ""label"": ""Monkeypox virus""}}"																											
4742	5269	220	Multisystem Inflammatory Syndrome in Children (MIS-C)	Multisystem_Inflammatory_Syndrome_in_Children_MIS-C.yaml	infectious_agent	0	Severe acute respiratory syndrome coronavirus 2		infectious_agent_term	infectious_agent_term	$	Severe acute respiratory syndrome coronavirus 2		Severe acute respiratory syndrome coronavirus 2	NCBITaxon:2697049	Severe acute respiratory syndrome coronavirus 2		"{""preferred_term"": ""Severe acute respiratory syndrome coronavirus 2"", ""term"": {""id"": ""NCBITaxon:2697049"", ""label"": ""Severe acute respiratory syndrome coronavirus 2""}}"																											
