assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
1240	52	Buruli ulcer	Buruli_Ulcer.yaml	infectious_agent	0	Mycobacterium ulcerans	Slow-growing mycobacterium that produces mycolactone toxin.																																																								"{""description"": ""Slow-growing mycobacterium that produces mycolactone toxin."", ""name"": ""Mycobacterium ulcerans""}"	{}	"{""description"": ""Slow-growing mycobacterium that produces mycolactone toxin."", ""evidence"": [{""explanation"": ""The abstract identifies M. ulcerans as the cause of Buruli ulcer."", ""reference"": ""PMID:21240839"", ""snippet"": ""Buruli ulcer (BU), caused by Mycobacterium ulcerans"", ""supports"": ""SUPPORT""}], ""infectious_agent_term"": {""preferred_term"": ""Mycobacterium ulcerans"", ""term"": {""id"": ""NCBITaxon:1809"", ""label"": ""Mycobacterium ulcerans""}}, ""name"": ""Mycobacterium ulcerans""}"
1370	58	Cervical Cancer	Cervical_Cancer.yaml	infectious_agent	0	Human Papillomavirus (HPV)	High-risk HPV types, particularly HPV-16 and HPV-18, cause greater than 95% of cervical cancers. HPV-16 is responsible for approximately 50% of cases and HPV-18 for approximately 20%. Persistent infection with high-risk types is necessary but not sufficient for cancer development.																																																								"{""description"": ""High-risk HPV types, particularly HPV-16 and HPV-18, cause greater than 95% of cervical cancers. HPV-16 is responsible for approximately 50% of cases and HPV-18 for approximately 20%. Persistent infection with high-risk types is necessary but not sufficient for cancer development."", ""name"": ""Human Papillomavirus (HPV)""}"	{}	"{""description"": ""High-risk HPV types, particularly HPV-16 and HPV-18, cause greater than 95% of cervical cancers. HPV-16 is responsible for approximately 50% of cases and HPV-18 for approximately 20%. Persistent infection with high-risk types is necessary but not sufficient for cancer development."", ""evidence"": [{""explanation"": ""Supports HPV as the necessary causal agent for cervical cancer."", ""reference"": ""PMID:41503346"", ""snippet"": ""Persistent infection with high-risk human papillomavirus (HR HPV) is the necessary cause of cervical cancer."", ""supports"": ""SUPPORT""}], ""infectious_agent_term"": {""preferred_term"": ""Human papillomavirus 16"", ""term"": {""id"": ""NCBITaxon:333760"", ""label"": ""Human papillomavirus 16""}}, ""name"": ""Human Papillomavirus (HPV)""}"
1384	59	Chagas disease	Chagas_Disease.yaml	infectious_agent	0	Trypanosoma cruzi	Kinetoplastid protozoan parasite that causes Chagas disease.																																																								"{""description"": ""Kinetoplastid protozoan parasite that causes Chagas disease."", ""name"": ""Trypanosoma cruzi""}"	{}	"{""description"": ""Kinetoplastid protozoan parasite that causes Chagas disease."", ""evidence"": [{""explanation"": ""The review identifies Trypanosoma cruzi as the causative agent."", ""reference"": ""PMID:34207491"", ""snippet"": ""Chagas disease is caused by the kinetoplastid parasite Trypanosoma cruzi"", ""supports"": ""SUPPORT""}], ""infectious_agent_term"": {""preferred_term"": ""Trypanosoma cruzi"", ""term"": {""id"": ""NCBITaxon:5693"", ""label"": ""Trypanosoma cruzi""}}, ""name"": ""Trypanosoma cruzi""}"
1390	60	Chikungunya	Chikungunya.yaml	infectious_agent	0	Chikungunya virus	Alphavirus responsible for chikungunya disease.																																																								"{""description"": ""Alphavirus responsible for chikungunya disease."", ""name"": ""Chikungunya virus""}"	{}	"{""description"": ""Alphavirus responsible for chikungunya disease."", ""evidence"": [{""explanation"": ""The abstract identifies CHIKV as an alphavirus."", ""reference"": ""PMID:29533749"", ""snippet"": ""Chikungunya virus (CHIKV) is an arthropod-borne alphavirus"", ""supports"": ""SUPPORT""}], ""infectious_agent_term"": {""preferred_term"": ""Chikungunya virus"", ""term"": {""id"": ""NCBITaxon:37124"", ""label"": ""Chikungunya virus""}}, ""name"": ""Chikungunya virus""}"
1414	61	Cholera	Cholera.yaml	infectious_agent	0	Vibrio cholerae	A bacterium that causes severe diarrhea by producing a toxin that triggers excess water and electrolyte loss in the intestines.																																																								"{""description"": ""A bacterium that causes severe diarrhea by producing a toxin that triggers excess water and electrolyte loss in the intestines."", ""name"": ""Vibrio cholerae""}"	"{""has_subtypes"": [{""description"": ""Classical and El Tor biotypes"", ""name"": ""O1""}, {""name"": ""O139""}]}"	"{""description"": ""A bacterium that causes severe diarrhea by producing a toxin that triggers excess water and electrolyte loss in the intestines."", ""evidence"": [{""explanation"": ""This reference supports that Cholera is caused by a bacterium, Vibrio cholerae, which produces a toxin leading to severe diarrhea."", ""reference"": ""PMID:30512613"", ""snippet"": ""Cholera is caused by Vibrio cholerae, a Gram-negative bacteria. Some strains can synthesize an enterotoxin - the cholera toxin - which is responsible for the disease."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the existence of Classical and El Tor biotypes under the O1 serogroup of Vibrio cholerae."", ""reference"": ""PMID:21880975"", ""snippet"": ""Vibrio cholerae serogroup O1, the causative agent of the diarrheal disease cholera, is divided into two biotypes: classical and El Tor. Both biotypes produce the major virulence factors toxin-coregulated pilus (TCP) and cholera toxin (CT)."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference confirms that the cholera toxin produced by Vibrio cholerae is responsible for severe diarrhea."", ""reference"": ""PMID:17716938"", ""snippet"": ""The bacterial protein toxin of Vibrio cholerae, cholera toxin, is a major agent involved in severe diarrhoeal disease."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the statement that Vibrio cholerae causes cholera."", ""reference"": ""PMID:27222028"", ""snippet"": ""Cholera is caused by infection with Vibrio cholerae."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports that Vibrio cholerae O1 is a subtype that causes cholera."", ""reference"": ""PMID:34586051"", ""snippet"": ""Vibrio cholerae O1 is the aetiological agent of the severe diarrhoeal disease cholera."", ""supports"": ""SUPPORT""}], ""has_subtypes"": [{""description"": ""Classical and El Tor biotypes"", ""name"": ""O1""}, {""name"": ""O139""}], ""infectious_agent_term"": {""preferred_term"": ""Vibrio cholerae"", ""term"": {""id"": ""NCBITaxon:666"", ""label"": ""Vibrio cholerae""}}, ""name"": ""Vibrio cholerae""}"
1465	62	Chromoblastomycosis	Chromoblastomycosis.yaml	infectious_agent	0	Fonsecaea pedrosoi	Dematiaceous fungus and common etiologic agent.																																																								"{""description"": ""Dematiaceous fungus and common etiologic agent."", ""name"": ""Fonsecaea pedrosoi""}"	{}	"{""description"": ""Dematiaceous fungus and common etiologic agent."", ""evidence"": [{""explanation"": ""The abstract identifies F. pedrosoi as a common etiologic agent."", ""reference"": ""PMID:20711281"", ""snippet"": ""The most common etiologic agents are Fonsecaea pedrosoi and Cladophialophora carrionii, both of which can be isolated from plant debris."", ""supports"": ""SUPPORT""}], ""infectious_agent_term"": {""preferred_term"": ""Fonsecaea pedrosoi"", ""term"": {""id"": ""NCBITaxon:40355"", ""label"": ""Fonsecaea pedrosoi""}}, ""name"": ""Fonsecaea pedrosoi""}"
1466	62	Chromoblastomycosis	Chromoblastomycosis.yaml	infectious_agent	1	Cladophialophora carrionii	Dematiaceous fungus and common etiologic agent.																																																								"{""description"": ""Dematiaceous fungus and common etiologic agent."", ""name"": ""Cladophialophora carrionii""}"	{}	"{""description"": ""Dematiaceous fungus and common etiologic agent."", ""evidence"": [{""explanation"": ""The abstract identifies C. carrionii as a common etiologic agent."", ""reference"": ""PMID:20711281"", ""snippet"": ""The most common etiologic agents are Fonsecaea pedrosoi and Cladophialophora carrionii, both of which can be isolated from plant debris."", ""supports"": ""SUPPORT""}], ""infectious_agent_term"": {""preferred_term"": ""Cladophialophora carrionii"", ""term"": {""id"": ""NCBITaxon:86049"", ""label"": ""Cladophialophora carrionii""}}, ""name"": ""Cladophialophora carrionii""}"
1689	71	Clostridioides difficile Infection	Clostridioides_difficile_Infection.yaml	infectious_agent	0	Clostridioides difficile																																																									"{""name"": ""Clostridioides difficile""}"	{}	"{""infectious_agent_term"": {""preferred_term"": ""Clostridioides difficile"", ""term"": {""id"": ""NCBITaxon:1496"", ""label"": ""Clostridioides difficile""}}, ""name"": ""Clostridioides difficile""}"
1918	82	Cystic echinococcosis	Cystic_Echinococcosis.yaml	infectious_agent	0	Echinococcus granulosus	Tapeworm whose larval stage causes cystic echinococcosis.																																																								"{""description"": ""Tapeworm whose larval stage causes cystic echinococcosis."", ""name"": ""Echinococcus granulosus""}"	{}	"{""description"": ""Tapeworm whose larval stage causes cystic echinococcosis."", ""evidence"": [{""explanation"": ""The abstract identifies E. granulosus metacestodes as the cause of CE."", ""reference"": ""PMID:27047771"", ""snippet"": ""Cystic echinococcosis (CE) is a widely endemic helminthic disease caused by infection with metacestodes (larval stage) of the Echinococcus granulosus tapeworm."", ""supports"": ""SUPPORT""}], ""infectious_agent_term"": {""preferred_term"": ""Echinococcus granulosus"", ""term"": {""id"": ""NCBITaxon:6210"", ""label"": ""Echinococcus granulosus""}}, ""name"": ""Echinococcus granulosus""}"
1978	86	Dengue	Dengue.yaml	infectious_agent	0	Dengue virus																																																									"{""name"": ""Dengue virus""}"	{}	"{""evidence"": [{""explanation"": ""The review identifies dengue virus as the causative flavivirus."", ""reference"": ""PMID:34171205"", ""snippet"": ""Dengue is a vector-borne viral disease caused by the flavivirus dengue virus (DENV)."", ""supports"": ""SUPPORT""}], ""infectious_agent_term"": {""preferred_term"": ""Dengue virus"", ""term"": {""id"": ""NCBITaxon:12637"", ""label"": ""Dengue virus""}}, ""name"": ""Dengue virus""}"
2110	94	Dracunculiasis	Dracunculiasis.yaml	infectious_agent	0	Dracunculus medinensis	Guinea worm nematode causing dracunculiasis.																																																								"{""description"": ""Guinea worm nematode causing dracunculiasis."", ""name"": ""Dracunculus medinensis""}"	{}	"{""description"": ""Guinea worm nematode causing dracunculiasis."", ""evidence"": [{""explanation"": ""The abstract identifies D. medinensis as the causative nematode."", ""reference"": ""PMID:27162746"", ""snippet"": ""Dracunculiasis, otherwise known as guinea worm disease (GWD), is caused by infection with the nematode Dracunculus medinensis."", ""supports"": ""SUPPORT""}], ""infectious_agent_term"": {""preferred_term"": ""Dracunculus medinensis"", ""term"": {""id"": ""NCBITaxon:318479"", ""label"": ""Dracunculus medinensis""}}, ""name"": ""Dracunculus medinensis""}"
2172	97	EBV-Associated Gastric Cancer	EBV_Associated_Gastric_Cancer.yaml	infectious_agent	0	Epstein-Barr Virus (EBV)	Clonal EBV infection of gastric epithelial cells is the initiating event. Unlike EBV lymphomas where infection occurs in B cells, EBV gastric cancer involves epithelial cell tropism. The virus establishes latent infection (type I/II latency) with expression of EBNA1, LMP2A, and EBERs, with variable LMP1 expression. EBV-encoded oncoproteins drive epigenetic reprogramming and activate survival signaling pathways.																																																								"{""description"": ""Clonal EBV infection of gastric epithelial cells is the initiating event. Unlike EBV lymphomas where infection occurs in B cells, EBV gastric cancer involves epithelial cell tropism. The virus establishes latent infection (type I/II latency) with expression of EBNA1, LMP2A, and EBERs, with variable LMP1 expression. EBV-encoded oncoproteins drive epigenetic reprogramming and activate survival signaling pathways."", ""name"": ""Epstein-Barr Virus (EBV)""}"	{}	"{""description"": ""Clonal EBV infection of gastric epithelial cells is the initiating event. Unlike EBV lymphomas where infection occurs in B cells, EBV gastric cancer involves epithelial cell tropism. The virus establishes latent infection (type I/II latency) with expression of EBNA1, LMP2A, and EBERs, with variable LMP1 expression. EBV-encoded oncoproteins drive epigenetic reprogramming and activate survival signaling pathways."", ""evidence"": [{""explanation"": ""This abstract defines EBV-associated gastric cancer as a distinct molecular subtype and provides its global frequency."", ""reference"": ""PMID:41280003"", ""snippet"": ""Epstein-Barr virus associated gastric cancer (EBVaGC) accounts for ~9-10% of gastric cancers worldwide and is defined by a distinctive molecular profile, including extreme hypermethylation of the DNA."", ""supports"": ""SUPPORT""}], ""infectious_agent_term"": {""preferred_term"": ""Human gammaherpesvirus 4"", ""term"": {""id"": ""NCBITaxon:10376"", ""label"": ""Human gammaherpesvirus 4""}}, ""name"": ""Epstein-Barr Virus (EBV)""}"
