assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
955	39	Bacterial meningitis	Bacterial_meningitis.yaml	progression	4																																				Tight junction disruption, microglial and astrocyte activation, neutrophil recruitment, and complement activation. Mediated by cytokines, chemokines, MMPs, and bacterial toxins such as pneumolysin.				Barrier Breakdown and Neuroinflammation																		"{""notes"": ""Tight junction disruption, microglial and astrocyte activation, neutrophil recruitment, and complement activation. Mediated by cytokines, chemokines, MMPs, and bacterial toxins such as pneumolysin."", ""phase"": ""Barrier Breakdown and Neuroinflammation""}"	{}	"{""evidence"": [{""explanation"": ""Details inflammatory signaling cascades that drive barrier injury and neuroinflammation."", ""reference"": ""PMID:39116800"", ""snippet"": ""these pathogens trigger several inflammatory pathways including Toll-Like Receptor (TLR) signaling... NF-κB signaling and many other pathways that lead to pro-inflammatory cascade and subsequent cytokine release including interleukine (IL)-1β, tumor necrosis factor(TNF)-α, IL-6, IL-8, chemokine (C-X-C motif) ligand 1 (CXCL1) along with other mediators, leading to neuroinflammation."", ""supports"": ""SUPPORT""}], ""notes"": ""Tight junction disruption, microglial and astrocyte activation, neutrophil recruitment, and complement activation. Mediated by cytokines, chemokines, MMPs, and bacterial toxins such as pneumolysin."", ""phase"": ""Barrier Breakdown and Neuroinflammation""}"
956	39	Bacterial meningitis	Bacterial_meningitis.yaml	progression	5																																				Vasogenic and cytotoxic edema lead to increased intracranial pressure, ischemic complications, and neuronal injury. Common complications include seizures, altered mental status, focal deficits, hearing loss, and hydrocephalus.				Elevated ICP and Tissue Damage																		"{""notes"": ""Vasogenic and cytotoxic edema lead to increased intracranial pressure, ischemic complications, and neuronal injury. Common complications include seizures, altered mental status, focal deficits, hearing loss, and hydrocephalus."", ""phase"": ""Elevated ICP and Tissue Damage""}"	{}	"{""evidence"": [{""explanation"": ""Links CSF bacterial products to brain edema and raised intracranial pressure, driving neurological complications."", ""reference"": ""PMID:2498090"", ""snippet"": ""presence in the cerebrospinal fluid is associated with the induction of inflammation and with the development of brain edema and increased intracranial pressure."", ""supports"": ""SUPPORT""}], ""notes"": ""Vasogenic and cytotoxic edema lead to increased intracranial pressure, ischemic complications, and neuronal injury. Common complications include seizures, altered mental status, focal deficits, hearing loss, and hydrocephalus."", ""phase"": ""Elevated ICP and Tissue Damage""}"
1163	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	progression	0																																				Acute hypersensitivity pneumonitis presents within hours after heavy antigen exposure.				Acute																		"{""notes"": ""Acute hypersensitivity pneumonitis presents within hours after heavy antigen exposure."", ""phase"": ""Acute""}"	{}	"{""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The review describes rapid onset after exposure in acute disease."", ""reference"": ""PMID:6761066"", ""snippet"": ""Symptoms usually begin 4 to 6 hr after exposure to large quantities of causative organic dust."", ""supports"": ""SUPPORT""}], ""notes"": ""Acute hypersensitivity pneumonitis presents within hours after heavy antigen exposure."", ""phase"": ""Acute""}"
1164	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	progression	1																																				Chronic disease shows gradual symptom onset and can progress to pulmonary fibrosis.				Chronic																		"{""notes"": ""Chronic disease shows gradual symptom onset and can progress to pulmonary fibrosis."", ""phase"": ""Chronic""}"	{}	"{""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The review notes gradual onset and progression to fibrosis."", ""reference"": ""PMID:6761066"", ""snippet"": ""Chronically, these diseases may present with the gradual onset of cough, dyspnea on exertion, fatigue, anorexia, and weight loss which may progress to pulmonary fibrosis or severe pulmonary insufficiency."", ""supports"": ""SUPPORT""}], ""notes"": ""Chronic disease shows gradual symptom onset and can progress to pulmonary fibrosis."", ""phase"": ""Chronic""}"
1208	50	Bronchiectasis	Bronchiectasis.yaml	progression	0												Childhood to Adulthood																												Onset																		"{""age_range"": ""Childhood to Adulthood"", ""phase"": ""Onset""}"	{}	"{""age_range"": ""Childhood to Adulthood"", ""phase"": ""Onset""}"
1284	54	CTCF-related Neurodevelopmental Disorder	CTCF-related_Neurodevelopmental_Disorder.yaml	progression	0												Infancy/Early Childhood																												Onset																		"{""age_range"": ""Infancy/Early Childhood"", ""phase"": ""Onset""}"	{}	"{""age_range"": ""Infancy/Early Childhood"", ""phase"": ""Onset""}"
1450	61	Cholera	Cholera.yaml	progression	0																					2 hours to 5 days															Period between infection and onset of symptoms. Individuals are typically not infectious during this phase.				Incubation																		"{""duration"": ""2 hours to 5 days"", ""notes"": ""Period between infection and onset of symptoms. Individuals are typically not infectious during this phase."", ""phase"": ""Incubation""}"	{}	"{""duration"": ""2 hours to 5 days"", ""evidence"": [{""explanation"": ""The literature describes an incubation period median of 1.4 days and a window from 0.5 days to 4.4 days for symptom onset, which is consistent with a portion of the stated range but does not completely align."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""PARTIAL""}], ""notes"": ""Period between infection and onset of symptoms. Individuals are typically not infectious during this phase."", ""phase"": ""Incubation""}"
1451	61	Cholera	Cholera.yaml	progression	1																					Hours															Early symptoms may include mild diarrhea, abdominal discomfort, and nausea. Often overlooked or misdiagnosed.				Prodromal																		"{""duration"": ""Hours"", ""notes"": ""Early symptoms may include mild diarrhea, abdominal discomfort, and nausea. Often overlooked or misdiagnosed."", ""phase"": ""Prodromal""}"	{}	"{""duration"": ""Hours"", ""evidence"": [{""explanation"": ""The reference discusses the symptoms and features of cholera but does not provide information specific to the progression phase or the duration of the prodromal phase."", ""reference"": ""PMID:1465231"", ""snippet"": ""Cholera is a diarrheal disease that results from colonization of the small intestine by the Vibrio cholerae organism. The disease is spread primarily by means of fecal contamination of drinking water and may begin with the sudden onset of profuse, watery diarrhea. Vomiting, rapid dehydration, acidosis, muscular cramps and circulatory collapse are other prominent features of severe cholera."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""This reference provides data on the incubation period of cholera but does not detail the duration of the prodromal phase or early symptoms specific to hours."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""The reference is focused on acute watery diarrhea during cholera outbreaks but does not offer details on the prodromal phase duration or specific early symptoms."", ""reference"": ""PMID:38702080"", ""snippet"": ""The study found results consistent with previous AWD outbreaks in developing countries like Yemen, Nigeria and Lebanon."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""The study is about national cholera surveillance and does not address the specific progression or the prodromal phase duration in hours."", ""reference"": ""PMID:37580033"", ""snippet"": ""From May 4, 2014 through November 30, 2021, we enrolled 51,414 suspected cases from our sentinel surveillance sites."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""This study discusses asymptomatic infections and their implications but does not provide detailed information on early symptoms duration in hours."", ""reference"": ""PMID:18704085"", ""snippet"": ""This is true for cholera, a pandemic bacterial disease, where estimates of the ratio of asymptomatic to symptomatic infections have ranged from 3 to 100 (refs 1-5)."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""The reference concerns historical cholera epidemics and their transmission but does not address the duration of the prodromal phase or early symptoms."", ""reference"": ""PMID:29165706"", ""snippet"": ""We investigated singular Danish cholera epidemics (in 1853) to elucidate epidemiological parameters and modes of spread."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""This study details the cholera outbreak in Haiti but does not provide specific information on the early symptoms duration in hours."", ""reference"": ""PMID:21150867"", ""snippet"": ""As of December 3, MSPP reported 91,770 cases of cholera from all 10 departments and the capital city of Port-au-Prince."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""This review on cholera's clinical manifestations does not offer specifics on the duration of the prodromal phase or early symptoms in hours."", ""reference"": ""PMID:8548982"", ""snippet"": ""The clinical manifestations of cholera and the pathophysiology of the toxin-induced diarrhea are reviewed."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""The focus is on non-O1, non-O139 Vibrio cholerae strains and does not provide information on the prodromal phase duration or early symptoms in hours."", ""reference"": ""PMID:23622872"", ""snippet"": ""We identified 281 Vibrio cholerae non-O1, non-O139 strains from patients with diarrhea in Kolkata, India. Cholera-like diarrhea was the major symptom (66.0%); some patients (20.3%) had severe dehydration."", ""supports"": ""NO_EVIDENCE""}], ""notes"": ""Early symptoms may include mild diarrhea, abdominal discomfort, and nausea. Often overlooked or misdiagnosed."", ""phase"": ""Prodromal""}"
1452	61	Cholera	Cholera.yaml	progression	2																					Hours to Days															Rapid onset of severe symptoms, can be life-threatening if not treated promptly. Peak infectiousness.				Acute																		"{""duration"": ""Hours to Days"", ""notes"": ""Rapid onset of severe symptoms, can be life-threatening if not treated promptly. Peak infectiousness."", ""phase"": ""Acute""}"	{}	"{""duration"": ""Hours to Days"", ""evidence"": [{""explanation"": ""This reference supports the rapid progression of cholera, stating that symptoms can develop within half a day to around 4-5 days after infection."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""SUPPORT""}], ""notes"": ""Rapid onset of severe symptoms, can be life-threatening if not treated promptly. Peak infectiousness."", ""phase"": ""Acute""}"
1453	61	Cholera	Cholera.yaml	progression	3																					First 24-48 hours															Rapid onset of profuse, watery diarrhea and vomiting. Highest risk of severe dehydration.				Early Acute																		"{""duration"": ""First 24-48 hours"", ""notes"": ""Rapid onset of profuse, watery diarrhea and vomiting. Highest risk of severe dehydration."", ""phase"": ""Early Acute""}"	{}	"{""duration"": ""First 24-48 hours"", ""evidence"": [{""explanation"": ""The abstract does not provide specific information about the progression of cholera within the first 24-48 hours."", ""reference"": ""PMID:37769103"", ""snippet"": """", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""The abstract covers the epidemiology and general clinical manifestations but does not detail the progression specific to the first 24–48 hours."", ""reference"": ""PMID:8548982"", ""snippet"": """", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""The abstract reviews case management of cholera but does not provide information specifically regarding the initial 24-48 hours."", ""reference"": ""PMID:31668817"", ""snippet"": """", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""The abstract estimates the prevalence of cholera in pediatric patients with acute dehydrating diarrhea but does not specify the time frame within the first 24-48 hours."", ""reference"": ""PMID:20135270"", ""snippet"": """", ""supports"": ""NO_EVIDENCE""}], ""notes"": ""Rapid onset of profuse, watery diarrhea and vomiting. Highest risk of severe dehydration."", ""phase"": ""Early Acute""}"
1454	61	Cholera	Cholera.yaml	progression	4																					3-5 days															Continued symptoms but may begin to improve with proper treatment.				Late Acute																		"{""duration"": ""3-5 days"", ""notes"": ""Continued symptoms but may begin to improve with proper treatment."", ""phase"": ""Late Acute""}"	{}	"{""duration"": ""3-5 days"", ""evidence"": [{""explanation"": ""While this paper provides information on the incubation period of cholera rather than the duration of symptoms, it indirectly suggests that the symptom onset and duration can vary significantly."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""This reference focuses more on the treatment and management of cholera rather than the progression and duration of symptoms."", ""reference"": ""PMID:31668817"", ""snippet"": ""Cholera can be effectively managed in the majority of cases with oral rehydration solution alone. Up to one third of patients present with severe dehydration, which can be diagnosed clinically, and will require rapid intravenous rehydration..."", ""supports"": ""NO_EVIDENCE""}], ""notes"": ""Continued symptoms but may begin to improve with proper treatment."", ""phase"": ""Late Acute""}"
1455	61	Cholera	Cholera.yaml	progression	5																					Days to Weeks															Symptoms resolve, but individuals may still shed bacteria in stool for 1-2 weeks.				Recovery																		"{""duration"": ""Days to Weeks"", ""notes"": ""Symptoms resolve, but individuals may still shed bacteria in stool for 1-2 weeks."", ""phase"": ""Recovery""}"	{}	"{""duration"": ""Days to Weeks"", ""evidence"": [{""explanation"": ""The reference provides information on the incubation period but not on the overall progression of the disease or the recovery phase."", ""reference"": ""PMID:23201968"", ""snippet"": ""Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""PARTIAL""}, {""explanation"": ""This literature supports that bacteria can be shed in stool during the convalescent period but does not provide a comprehensive view of the full disease progression or typical duration of symptoms."", ""reference"": ""PMID:10414380"", ""snippet"": ""Nine (69.2%) of the convalescents had positive faecal cultures for periods ranging from two weeks to more than seven months."", ""supports"": ""PARTIAL""}], ""notes"": ""Symptoms resolve, but individuals may still shed bacteria in stool for 1-2 weeks."", ""phase"": ""Recovery""}"
