evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
828	641	26	Aromatase Deficiency	Aromatase_Deficiency.yaml	progression	0	evidence	1	PMID:15815567	PARTIAL		Puberty is a dynamic period of physical growth, sexual maturation, and psychosocial achievement that generally begins between age 8 and 14 years.	While this reference discusses puberty and its onset, it does not specifically address aromatase deficiency or its progression from birth through adolescence.	"{""explanation"": ""While this reference discusses puberty and its onset, it does not specifically address aromatase deficiency or its progression from birth through adolescence."", ""reference"": ""PMID:15815567"", ""snippet"": ""Puberty is a dynamic period of physical growth, sexual maturation, and psychosocial achievement that generally begins between age 8 and 14 years."", ""supports"": ""PARTIAL""}"
1246	951	39	Bacterial meningitis	Bacterial_meningitis.yaml	progression	0	evidence	0	PMID:27367319	SUPPORT		If the infection is not controlled at the stage in which the bacterium is in the liver... a secondary bacteraemia can be developed and L. monocytogenes reaches the preferred sites transgressing the blood-brain barrier.	Describes bacteremia developing after initial mucosal infection, providing the bloodstream phase that precedes CNS invasion.	"{""explanation"": ""Describes bacteremia developing after initial mucosal infection, providing the bloodstream phase that precedes CNS invasion."", ""reference"": ""PMID:27367319"", ""snippet"": ""If the infection is not controlled at the stage in which the bacterium is in the liver... a secondary bacteraemia can be developed and L. monocytogenes reaches the preferred sites transgressing the blood-brain barrier."", ""supports"": ""SUPPORT""}"
1247	952	39	Bacterial meningitis	Bacterial_meningitis.yaml	progression	1	evidence	0	PMID:31805229	SUPPORT		Microbial penetration of the blood-brain barrier, a prerequisite for the development of bacterial meningitis, exploits specific host and bacterial factors as well as host cell signaling molecules.	Establishes BBB penetration as the required step to initiate meningitis.	"{""explanation"": ""Establishes BBB penetration as the required step to initiate meningitis."", ""reference"": ""PMID:31805229"", ""snippet"": ""Microbial penetration of the blood-brain barrier, a prerequisite for the development of bacterial meningitis, exploits specific host and bacterial factors as well as host cell signaling molecules."", ""supports"": ""SUPPORT""}"
1248	953	39	Bacterial meningitis	Bacterial_meningitis.yaml	progression	2	evidence	0	PMID:37544134	SUPPORT		In patients with acute bacterial meningitis CSF levels of IL-6, IL-8, IL-10, and TNF-α are significantly increased than in serum.	Elevated CSF cytokines reflect heavy intrathecal bacterial load and immune activation consistent with rapid CSF proliferation.	"{""explanation"": ""Elevated CSF cytokines reflect heavy intrathecal bacterial load and immune activation consistent with rapid CSF proliferation."", ""reference"": ""PMID:37544134"", ""snippet"": ""In patients with acute bacterial meningitis CSF levels of IL-6, IL-8, IL-10, and TNF-α are significantly increased than in serum."", ""supports"": ""SUPPORT""}"
1249	954	39	Bacterial meningitis	Bacterial_meningitis.yaml	progression	3	evidence	0	PMID:39116800	SUPPORT		after the disruption of the blood-brain barrier (BBB), these pathogens trigger several inflammatory pathways including Toll-Like Receptor (TLR) signaling... that lead to pro-inflammatory cascade and subsequent cytokine release including interleukine (IL)-1β, tumor necrosis factor(TNF)-α, IL-6, IL-8, chemokine (C-X-C motif) ligand 1 (CXCL1) along with other mediators, leading to neuroinflammation.	Shows TLR-driven innate signaling and cytokine release after BBB breach.	"{""explanation"": ""Shows TLR-driven innate signaling and cytokine release after BBB breach."", ""reference"": ""PMID:39116800"", ""snippet"": ""after the disruption of the blood-brain barrier (BBB), these pathogens trigger several inflammatory pathways including Toll-Like Receptor (TLR) signaling... that lead to pro-inflammatory cascade and subsequent cytokine release including interleukine (IL)-1β, tumor necrosis factor(TNF)-α, IL-6, IL-8, chemokine (C-X-C motif) ligand 1 (CXCL1) along with other mediators, leading to neuroinflammation."", ""supports"": ""SUPPORT""}"
1250	955	39	Bacterial meningitis	Bacterial_meningitis.yaml	progression	4	evidence	0	PMID:39116800	SUPPORT		these pathogens trigger several inflammatory pathways including Toll-Like Receptor (TLR) signaling... NF-κB signaling and many other pathways that lead to pro-inflammatory cascade and subsequent cytokine release including interleukine (IL)-1β, tumor necrosis factor(TNF)-α, IL-6, IL-8, chemokine (C-X-C motif) ligand 1 (CXCL1) along with other mediators, leading to neuroinflammation.	Details inflammatory signaling cascades that drive barrier injury and neuroinflammation.	"{""explanation"": ""Details inflammatory signaling cascades that drive barrier injury and neuroinflammation."", ""reference"": ""PMID:39116800"", ""snippet"": ""these pathogens trigger several inflammatory pathways including Toll-Like Receptor (TLR) signaling... NF-κB signaling and many other pathways that lead to pro-inflammatory cascade and subsequent cytokine release including interleukine (IL)-1β, tumor necrosis factor(TNF)-α, IL-6, IL-8, chemokine (C-X-C motif) ligand 1 (CXCL1) along with other mediators, leading to neuroinflammation."", ""supports"": ""SUPPORT""}"
1251	956	39	Bacterial meningitis	Bacterial_meningitis.yaml	progression	5	evidence	0	PMID:2498090	SUPPORT		presence in the cerebrospinal fluid is associated with the induction of inflammation and with the development of brain edema and increased intracranial pressure.	Links CSF bacterial products to brain edema and raised intracranial pressure, driving neurological complications.	"{""explanation"": ""Links CSF bacterial products to brain edema and raised intracranial pressure, driving neurological complications."", ""reference"": ""PMID:2498090"", ""snippet"": ""presence in the cerebrospinal fluid is associated with the induction of inflammation and with the development of brain edema and increased intracranial pressure."", ""supports"": ""SUPPORT""}"
1471	1163	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	progression	0	evidence	0	PMID:6761066	SUPPORT	HUMAN_CLINICAL	Symptoms usually begin 4 to 6 hr after exposure to large quantities of causative organic dust.	The review describes rapid onset after exposure in acute disease.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The review describes rapid onset after exposure in acute disease."", ""reference"": ""PMID:6761066"", ""snippet"": ""Symptoms usually begin 4 to 6 hr after exposure to large quantities of causative organic dust."", ""supports"": ""SUPPORT""}"
1472	1164	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	progression	1	evidence	0	PMID:6761066	SUPPORT	HUMAN_CLINICAL	Chronically, these diseases may present with the gradual onset of cough, dyspnea on exertion, fatigue, anorexia, and weight loss which may progress to pulmonary fibrosis or severe pulmonary insufficiency.	The review notes gradual onset and progression to fibrosis.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The review notes gradual onset and progression to fibrosis."", ""reference"": ""PMID:6761066"", ""snippet"": ""Chronically, these diseases may present with the gradual onset of cough, dyspnea on exertion, fatigue, anorexia, and weight loss which may progress to pulmonary fibrosis or severe pulmonary insufficiency."", ""supports"": ""SUPPORT""}"
1719	1450	61	Cholera	Cholera.yaml	progression	0	evidence	0	PMID:23201968	PARTIAL		We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection.	The literature describes an incubation period median of 1.4 days and a window from 0.5 days to 4.4 days for symptom onset, which is consistent with a portion of the stated range but does not completely align.	"{""explanation"": ""The literature describes an incubation period median of 1.4 days and a window from 0.5 days to 4.4 days for symptom onset, which is consistent with a portion of the stated range but does not completely align."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""PARTIAL""}"
1720	1451	61	Cholera	Cholera.yaml	progression	1	evidence	0	PMID:1465231	NO_EVIDENCE		Cholera is a diarrheal disease that results from colonization of the small intestine by the Vibrio cholerae organism. The disease is spread primarily by means of fecal contamination of drinking water and may begin with the sudden onset of profuse, watery diarrhea. Vomiting, rapid dehydration, acidosis, muscular cramps and circulatory collapse are other prominent features of severe cholera.	The reference discusses the symptoms and features of cholera but does not provide information specific to the progression phase or the duration of the prodromal phase.	"{""explanation"": ""The reference discusses the symptoms and features of cholera but does not provide information specific to the progression phase or the duration of the prodromal phase."", ""reference"": ""PMID:1465231"", ""snippet"": ""Cholera is a diarrheal disease that results from colonization of the small intestine by the Vibrio cholerae organism. The disease is spread primarily by means of fecal contamination of drinking water and may begin with the sudden onset of profuse, watery diarrhea. Vomiting, rapid dehydration, acidosis, muscular cramps and circulatory collapse are other prominent features of severe cholera."", ""supports"": ""NO_EVIDENCE""}"
1721	1451	61	Cholera	Cholera.yaml	progression	1	evidence	1	PMID:23201968	NO_EVIDENCE		We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection.	This reference provides data on the incubation period of cholera but does not detail the duration of the prodromal phase or early symptoms specific to hours.	"{""explanation"": ""This reference provides data on the incubation period of cholera but does not detail the duration of the prodromal phase or early symptoms specific to hours."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""NO_EVIDENCE""}"
1722	1451	61	Cholera	Cholera.yaml	progression	1	evidence	2	PMID:38702080	NO_EVIDENCE		The study found results consistent with previous AWD outbreaks in developing countries like Yemen, Nigeria and Lebanon.	The reference is focused on acute watery diarrhea during cholera outbreaks but does not offer details on the prodromal phase duration or specific early symptoms.	"{""explanation"": ""The reference is focused on acute watery diarrhea during cholera outbreaks but does not offer details on the prodromal phase duration or specific early symptoms."", ""reference"": ""PMID:38702080"", ""snippet"": ""The study found results consistent with previous AWD outbreaks in developing countries like Yemen, Nigeria and Lebanon."", ""supports"": ""NO_EVIDENCE""}"
1723	1451	61	Cholera	Cholera.yaml	progression	1	evidence	3	PMID:37580033	NO_EVIDENCE		From May 4, 2014 through November 30, 2021, we enrolled 51,414 suspected cases from our sentinel surveillance sites.	The study is about national cholera surveillance and does not address the specific progression or the prodromal phase duration in hours.	"{""explanation"": ""The study is about national cholera surveillance and does not address the specific progression or the prodromal phase duration in hours."", ""reference"": ""PMID:37580033"", ""snippet"": ""From May 4, 2014 through November 30, 2021, we enrolled 51,414 suspected cases from our sentinel surveillance sites."", ""supports"": ""NO_EVIDENCE""}"
1724	1451	61	Cholera	Cholera.yaml	progression	1	evidence	4	PMID:18704085	NO_EVIDENCE		This is true for cholera, a pandemic bacterial disease, where estimates of the ratio of asymptomatic to symptomatic infections have ranged from 3 to 100 (refs 1-5).	This study discusses asymptomatic infections and their implications but does not provide detailed information on early symptoms duration in hours.	"{""explanation"": ""This study discusses asymptomatic infections and their implications but does not provide detailed information on early symptoms duration in hours."", ""reference"": ""PMID:18704085"", ""snippet"": ""This is true for cholera, a pandemic bacterial disease, where estimates of the ratio of asymptomatic to symptomatic infections have ranged from 3 to 100 (refs 1-5)."", ""supports"": ""NO_EVIDENCE""}"
1725	1451	61	Cholera	Cholera.yaml	progression	1	evidence	5	PMID:29165706	NO_EVIDENCE		We investigated singular Danish cholera epidemics (in 1853) to elucidate epidemiological parameters and modes of spread.	The reference concerns historical cholera epidemics and their transmission but does not address the duration of the prodromal phase or early symptoms.	"{""explanation"": ""The reference concerns historical cholera epidemics and their transmission but does not address the duration of the prodromal phase or early symptoms."", ""reference"": ""PMID:29165706"", ""snippet"": ""We investigated singular Danish cholera epidemics (in 1853) to elucidate epidemiological parameters and modes of spread."", ""supports"": ""NO_EVIDENCE""}"
1726	1451	61	Cholera	Cholera.yaml	progression	1	evidence	6	PMID:21150867	NO_EVIDENCE		As of December 3, MSPP reported 91,770 cases of cholera from all 10 departments and the capital city of Port-au-Prince.	This study details the cholera outbreak in Haiti but does not provide specific information on the early symptoms duration in hours.	"{""explanation"": ""This study details the cholera outbreak in Haiti but does not provide specific information on the early symptoms duration in hours."", ""reference"": ""PMID:21150867"", ""snippet"": ""As of December 3, MSPP reported 91,770 cases of cholera from all 10 departments and the capital city of Port-au-Prince."", ""supports"": ""NO_EVIDENCE""}"
1727	1451	61	Cholera	Cholera.yaml	progression	1	evidence	7	PMID:8548982	NO_EVIDENCE		The clinical manifestations of cholera and the pathophysiology of the toxin-induced diarrhea are reviewed.	This review on cholera's clinical manifestations does not offer specifics on the duration of the prodromal phase or early symptoms in hours.	"{""explanation"": ""This review on cholera's clinical manifestations does not offer specifics on the duration of the prodromal phase or early symptoms in hours."", ""reference"": ""PMID:8548982"", ""snippet"": ""The clinical manifestations of cholera and the pathophysiology of the toxin-induced diarrhea are reviewed."", ""supports"": ""NO_EVIDENCE""}"
1728	1451	61	Cholera	Cholera.yaml	progression	1	evidence	8	PMID:23622872	NO_EVIDENCE		We identified 281 Vibrio cholerae non-O1, non-O139 strains from patients with diarrhea in Kolkata, India. Cholera-like diarrhea was the major symptom (66.0%); some patients (20.3%) had severe dehydration.	The focus is on non-O1, non-O139 Vibrio cholerae strains and does not provide information on the prodromal phase duration or early symptoms in hours.	"{""explanation"": ""The focus is on non-O1, non-O139 Vibrio cholerae strains and does not provide information on the prodromal phase duration or early symptoms in hours."", ""reference"": ""PMID:23622872"", ""snippet"": ""We identified 281 Vibrio cholerae non-O1, non-O139 strains from patients with diarrhea in Kolkata, India. Cholera-like diarrhea was the major symptom (66.0%); some patients (20.3%) had severe dehydration."", ""supports"": ""NO_EVIDENCE""}"
1729	1452	61	Cholera	Cholera.yaml	progression	2	evidence	0	PMID:23201968	SUPPORT		We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection.	This reference supports the rapid progression of cholera, stating that symptoms can develop within half a day to around 4-5 days after infection.	"{""explanation"": ""This reference supports the rapid progression of cholera, stating that symptoms can develop within half a day to around 4-5 days after infection."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""SUPPORT""}"
1730	1453	61	Cholera	Cholera.yaml	progression	3	evidence	0	PMID:37769103	NO_EVIDENCE			The abstract does not provide specific information about the progression of cholera within the first 24-48 hours.	"{""explanation"": ""The abstract does not provide specific information about the progression of cholera within the first 24-48 hours."", ""reference"": ""PMID:37769103"", ""snippet"": """", ""supports"": ""NO_EVIDENCE""}"
1731	1453	61	Cholera	Cholera.yaml	progression	3	evidence	1	PMID:8548982	NO_EVIDENCE			The abstract covers the epidemiology and general clinical manifestations but does not detail the progression specific to the first 24–48 hours.	"{""explanation"": ""The abstract covers the epidemiology and general clinical manifestations but does not detail the progression specific to the first 24–48 hours."", ""reference"": ""PMID:8548982"", ""snippet"": """", ""supports"": ""NO_EVIDENCE""}"
1732	1453	61	Cholera	Cholera.yaml	progression	3	evidence	2	PMID:31668817	NO_EVIDENCE			The abstract reviews case management of cholera but does not provide information specifically regarding the initial 24-48 hours.	"{""explanation"": ""The abstract reviews case management of cholera but does not provide information specifically regarding the initial 24-48 hours."", ""reference"": ""PMID:31668817"", ""snippet"": """", ""supports"": ""NO_EVIDENCE""}"
1733	1453	61	Cholera	Cholera.yaml	progression	3	evidence	3	PMID:20135270	NO_EVIDENCE			The abstract estimates the prevalence of cholera in pediatric patients with acute dehydrating diarrhea but does not specify the time frame within the first 24-48 hours.	"{""explanation"": ""The abstract estimates the prevalence of cholera in pediatric patients with acute dehydrating diarrhea but does not specify the time frame within the first 24-48 hours."", ""reference"": ""PMID:20135270"", ""snippet"": """", ""supports"": ""NO_EVIDENCE""}"
1734	1454	61	Cholera	Cholera.yaml	progression	4	evidence	0	PMID:23201968	NO_EVIDENCE		We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection.	While this paper provides information on the incubation period of cholera rather than the duration of symptoms, it indirectly suggests that the symptom onset and duration can vary significantly.	"{""explanation"": ""While this paper provides information on the incubation period of cholera rather than the duration of symptoms, it indirectly suggests that the symptom onset and duration can vary significantly."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""NO_EVIDENCE""}"
