disorder,node_name,primary_kind,confidence,second_choice_kind,proposes_new_kind,split_suggestion,reasoning
Endometriosis,Central Sensitization and Nociplastic Pain,ORGANISM_PROCESS,4,TISSUE_PROCESS,,Split into: (1) CNS Pain Amplification — central nervous system-level augmentation of pain signal processing (ORGANISM_PROCESS); (2) Nociplastic Pain State — the emergent chronic altered pain-sensitivity state that persists after peripheral disease reduction (ORGANISM_PROCESS or PATHOLOGICAL_STATE). Both remain organism-scale.,"CNS-level amplification of pain signals constituting a system-wide altered pain processing state is a coordinated whole-organism neurological process, not reducible to a single tissue or cell type."
Familial_Hypercholesterolemia,LDLR Functional Defect,MOLECULAR_ACTIVITY,4,CELLULAR_PROCESS,,,"The node centers on how LDLR variants impair specific receptor molecular functions (synthesis, trafficking, ligand binding, internalization, recycling) — these are molecular-scale activities of a gene product, though the hepatocyte cell context is also prominent."
Familial_Hypercholesterolemia,APOB-LDLR Binding Defect,MOLECULAR_ACTIVITY,5,,,,The node describes a specific molecular interaction failure — APOB variants impairing binding of LDL particles to the LDLR — which is squarely a molecular-scale protein-ligand interaction defect.
Familial_Hypercholesterolemia,PCSK9 Gain-of-Function,MOLECULAR_ACTIVITY,4,CELLULAR_PROCESS,,Split into: (1) PCSK9 GoF genetic variant as a molecular-activity node; (2) PCSK9-Mediated LDLR Degradation as the mechanistic consequence — though this split is partly redundant with the existing downstream node.,"The node's primary claim is a gain-of-function molecular activity of PCSK9 that accelerates LDLR removal, which is molecular-scale; however, the downstream effect on receptor trafficking adds a cellular-process dimension."
Familial_Hypercholesterolemia,LDLRAP1-Related LDL Uptake Defect,MOLECULAR_ACTIVITY,4,CELLULAR_PROCESS,,,"The node describes defective clathrin-mediated endocytosis of the LDLR-LDL complex due to loss of the adaptor protein LDLRAP1 — primarily a molecular/protein-interaction defect, though receptor-mediated endocytosis straddles molecular and cellular scales."
Familial_Hypercholesterolemia,APOE-Related Lipoprotein Clearance Defect,MOLECULAR_ACTIVITY,3,CELLULAR_PROCESS,,Could be split into: (1) APOE variant molecular binding defect; (2) impaired receptor-mediated hepatic clearance as a cellular process.,"The node frames an APOE variant disrupting lipoprotein clearance — the primary mechanism is a molecular-scale binding/interaction defect between apoE and its receptors, but the clearance process occurs in hepatocytes making a cellular-process reading plausible."
Familial_Hypercholesterolemia,PCSK9-Mediated LDLR Degradation,CELLULAR_PROCESS,4,MOLECULAR_ACTIVITY,,,"The node describes accelerated post-endocytic degradation of mature LDLR within hepatocytes — this is an intracellular trafficking and degradation process happening inside individual cells, placing it at the cellular-process scale rather than purely molecular."
Familial_Hypercholesterolemia,Reduced Hepatic LDL Clearance,CELLULAR_PROCESS,4,TISSUE_PROCESS,,,"The node describes impaired uptake and lysosomal processing of LDL particles by hepatocytes — a cell-intrinsic process of receptor-mediated endocytosis and intracellular catabolism, though the liver as organ gives it a slight tissue-process flavor."
Familial_Hypercholesterolemia,Elevated Circulating LDL Cholesterol,ORGANISM_PROCESS,3,TISSUE_PROCESS,,MOLECULAR_STATE — this node describes a persistent chemical state (elevated circulating LDL-C) rather than a biological process at any scale; it is the systemic biochemical consequence of impaired clearance.,"The node describes lifelong systemic elevation of a circulating molecule — this is a whole-body metabolic state rather than a process at tissue or cellular level, making ORGANISM_PROCESS the closest fit, though the node is more a state than a process."
Familial_Hypercholesterolemia,Oxidized LDL Infiltration of Arterial Intima,TISSUE_PROCESS,5,,,,The node describes lipid retention and accumulation within a specific anatomical structure (tunica intima) — a process defined by its tissue location and the physical infiltration of oxidized LDL into the arterial wall.
Familial_Hypercholesterolemia,Macrophage Recruitment to Arterial Intima,TISSUE_PROCESS,4,CELLULAR_PROCESS,,,"The node describes inflammatory immune cell recruitment to the arterial intima — a tissue-level inflammatory process driven by chemokine signaling in the vessel wall, though the cellular actors (macrophages, endothelial cells) could push toward CELLULAR_PROCESS."
Familial_Hypercholesterolemia,Macrophage-Derived Foam Cell Formation,CELLULAR_PROCESS,5,,,,The node describes macrophage differentiation into foam cells through intracellular lipid accumulation — a canonical cell-intrinsic differentiation process involving scavenger receptor-mediated lipid uptake within individual cells.
Familial_Hypercholesterolemia,Atherosclerotic Plaque Development,TISSUE_PROCESS,5,,,,The node describes progressive structural remodeling of the arterial wall through lipid retention and inflammation culminating in plaque — a defining tissue-level pathological process.
Familial_Hypercholesterolemia,Premature Atherosclerotic Cardiovascular Disease,ORGANISM_PROCESS,4,TISSUE_PROCESS,,Split into organ-specific tissue-process nodes: (1) Coronary atherosclerotic disease; (2) Cerebrovascular disease; (3) Peripheral arterial disease — each is the same tissue-process at different anatomical sites.,"The node bundles coronary artery disease, angina, MI, stroke, and peripheral arterial disease as a multi-organ cardiovascular syndrome — this coordinated multi-vascular-territory pattern makes it an organism-level outcome, though each component is a tissue-process."
Familial_Hypercholesterolemia,Extra-arterial Cholesterol Deposition,TISSUE_PROCESS,3,ORGANISM_PROCESS,,Split into anatomically distinct tissue-process nodes: (1) Tendon and Cutaneous Cholesterol Deposition; (2) Corneal Cholesterol Deposition; (3) Aortic Valve Lipid Deposition — these are separate tissues with distinct pathological and clinical significance. (Note: these sub-nodes already exist in the YAML as downstream targets and explicit pathophysiology nodes.),"The node bundles cholesterol deposition across multiple non-arterial tissue compartments (tendon, skin, cornea, valve) — each is a tissue-process in its own right, and the bundling is purely curatorial; these processes share cause but are mechanistically and anatomically independent."
Familial_Hypercholesterolemia,Tendon and Cutaneous Cholesterol Deposition,TISSUE_PROCESS,4,ORGANISM_PROCESS,,Split into: (1) Tendon Cholesterol Deposition (Achilles and hand tendons); (2) Cutaneous and Periorbital Cholesterol Deposition (skin xanthomas and xanthelasma) — anatomically and clinically distinct sites.,"The node describes passive lipid accumulation in tendon and skin tissue compartments — a tissue-level deposition process, though it bundles two anatomically distinct sites that could be separated."
Familial_Hypercholesterolemia,Corneal Cholesterol Deposition,TISSUE_PROCESS,5,,,,The node describes lipid deposition in a specific anatomical structure (peripheral cornea) producing a defined tissue-level structural change (corneal arcus) — a clear tissue-process.
Familial_Hypercholesterolemia,Aortic Valve Lipid Deposition and Calcification,TISSUE_PROCESS,5,,,,The node describes lipid retention followed by fibrocalcific remodeling of the aortic valve — a tissue-level structural pathological process in a defined anatomical structure.
Parkinsons_Disease,Dopaminergic Neuron Loss,TISSUE_PROCESS,4,CELLULAR_PROCESS,,,"Progressive degeneration of a specific neuronal population within a discrete anatomical structure (substantia nigra pars compacta) is best captured as a tissue-level pathological process, though the cell-type specificity pulls toward CELLULAR_PROCESS."
Parkinsons_Disease,Striatal Dopamine Deficiency,TISSUE_PROCESS,3,CELLULAR_PROCESS,,,"Loss of dopaminergic terminal input to the striatum produces a tissue-level neurochemical deficit (depleted dopamine in a defined anatomical region), though the mechanism also implicates cell-intrinsic signaling at medium spiny neurons."
Parkinsons_Disease,Basal Ganglia Circuit Dysfunction,TISSUE_PROCESS,4,ORGANISM_PROCESS,,,"Aberrant activity imbalance across the basal ganglia-thalamocortical motor circuit is a multi-structure tissue/organ-network-level process that generates motor signs, fitting TISSUE_PROCESS despite spanning several anatomical nuclei."
Parkinsons_Disease,Alpha-Synuclein Aggregation,CELLULAR_PROCESS,4,MOLECULAR_ACTIVITY,,,"Intracellular misfolding and inclusion body assembly of alpha-synuclein with prion-like trans-neuronal spread is primarily a cell-level process (inclusion body assembly GO term), though the molecular misfolding event itself borders MOLECULAR_ACTIVITY."
Parkinsons_Disease,Mitochondrial Dysfunction,CELLULAR_PROCESS,4,MOLECULAR_ACTIVITY,,,"Impaired mitochondrial complex I function and quality control (PINK1/Parkin pathway) are cell-intrinsic processes operating at the organelle level within neurons, fitting CELLULAR_PROCESS; the complex I inhibition angle pulls toward MOLECULAR_ACTIVITY."
Parkinsons_Disease,Neuroinflammation,TISSUE_PROCESS,5,,,,Activated microglia and astrocytes releasing pro-inflammatory cytokines in neural tissue constitutes a classical tissue-level inflammatory process in the brain.
Parkinsons_Disease,Complement C3-C3aR Activation in Depression,MOLECULAR_ACTIVITY,3,CELLULAR_PROCESS,,Split into: (1) Complement C3-C3aR signaling cascade activation (MOLECULAR_ACTIVITY) and (2) Microglial synaptic engulfment in hippocampus (CELLULAR_PROCESS).,The node mixes a defined molecular signaling cascade (C3-C3aR-p-STAT3/p-P65) with a cellular process (microglial synapse phagocytosis) and a tissue-level outcome (hippocampal synaptic loss leading to depression); the molecular axis is the explicit mechanistic focus but the node bundles multiple scales.
Parkinsons_Disease,Autophagy-Lysosome Pathway Dysfunction,CELLULAR_PROCESS,5,,,,Impaired intracellular protein degradation via the autophagy-lysosomal pathway is a canonical cell-intrinsic process occurring within dopaminergic neurons.
Parkinsons_Disease,Gut Microbiome Dysbiosis,ORGANISM_PROCESS,3,TISSUE_PROCESS,,Split into: (1) Gut microbiome compositional shift (ORGANISM_PROCESS — systemic/ecological) and (2) Intestinal epithelial milieu changes (TISSUE_PROCESS).,"Gut microbiome composition is a whole-organism/ecological state that does not reduce cleanly to a tissue or molecular scale; it fits ORGANISM_PROCESS as a systemic microbial state, though its downstream effects are tissue-level."
Parkinsons_Disease,Intestinal Inflammation and Barrier Dysfunction,TISSUE_PROCESS,4,CELLULAR_PROCESS,,Split into: (1) Intestinal mucosal inflammation (TISSUE_PROCESS) and (2) Tight junction/barrier permeability dysfunction (CELLULAR_PROCESS).,"Elevated calprotectin/zonulin markers and inflammatory changes in gut mucosa are tissue-level pathological processes, though tight junction dysfunction has a cellular-process component."
Parkinsons_Disease,Enteric Alpha-Synuclein Seeding,CELLULAR_PROCESS,3,TISSUE_PROCESS,,,"Misfolded alpha-synuclein seeding and inclusion body assembly in enteric neurons is primarily a cell-intrinsic process (GO: inclusion body assembly), though the anatomical specificity (enteric nervous system tissue) and the propagation-initiation framing give TISSUE_PROCESS a real claim."
Parkinsons_Disease,Vagal-Brainstem Alpha-Synuclein Propagation,TISSUE_PROCESS,4,ORGANISM_PROCESS,,,"Trans-neuronal propagation of pathologic alpha-synuclein along anatomical conduits (vagus nerve to brainstem nuclei) is a process defined by its anatomical route and multi-structure spread, fitting TISSUE_PROCESS; the multi-organ trajectory toward ORGANISM_PROCESS is real but the mechanism is structurally localized."
Parkinsons_Disease,Central Alpha-Synuclein Initiation,CELLULAR_PROCESS,3,TISSUE_PROCESS,,,"Alpha-synuclein inclusion body assembly initiating within specific central neurons (olfactory bulb/amygdala) is cell-intrinsic, but the anatomical framing (defined CNS sites as origins) and multi-region spread concept pull toward TISSUE_PROCESS."
Parkinsons_Disease,Oxidative Stress,CELLULAR_PROCESS,4,MOLECULAR_ACTIVITY,,,"Excessive ROS generation from dopamine auto-oxidation and mitochondrial dysfunction causing intracellular macromolecular damage (lipid peroxidation, protein carbonylation, DNA damage) is primarily a cell-level process within dopaminergic neurons, though the specific chemical reactions border MOLECULAR_ACTIVITY."
Parkinsons_Disease,Calcium Dysregulation,CELLULAR_PROCESS,4,MOLECULAR_ACTIVITY,,,"Disrupted calcium homeostasis across mitochondria, ER, and lysosomes driven by L-type channel autonomous pacemaking activity is a cell-intrinsic organelle coordination process, with the ion transport mechanism bordering MOLECULAR_ACTIVITY."
Parkinsons_Disease,Endoplasmic Reticulum Stress,CELLULAR_PROCESS,5,,,,Unfolded protein response activation and ER protein quality control failure within neurons is a textbook cell-intrinsic process with dedicated GO terms (response to ER stress; ER UPR).
Parkinsons_Disease,Synaptic Dysfunction,CELLULAR_PROCESS,5,,,,Defective synaptic vesicle recycling and clathrin-mediated endocytosis failure within presynaptic dopaminergic terminals is a canonical cellular process (synaptic vesicle cycle GO term) operating at the single-cell level.
Parkinsons_Disease,Iron Accumulation and Ferroptosis,CELLULAR_PROCESS,3,MOLECULAR_ACTIVITY,,"Split into: (1) Iron accumulation and dysregulated iron homeostasis (CELLULAR_PROCESS — intracellular iron ion homeostasis) and (2) Ferroptosis execution (CELLULAR_PROCESS — ferroptosis GO term, but mechanistically driven by Fenton chemistry = MOLECULAR_ACTIVITY).",The node bundles an iron-homeostasis failure state with a distinct cell-death execution mechanism (ferroptosis/lipid peroxidation); both pieces are cellular-scale but the Fenton reaction chemistry pulls toward MOLECULAR_ACTIVITY.
Parkinsons_Disease,Blood-Brain Barrier Dysfunction,TISSUE_PROCESS,4,CELLULAR_PROCESS,,,"Compromise of tight junction proteins and transporter function at the blood-brain interface with consequent peripheral immune cell infiltration is a vascular/barrier tissue-level process, though the endothelial cell-intrinsic tight junction changes border CELLULAR_PROCESS."
Parkinsons_Disease,Metabolic Dysfunction and Weight Loss,ORGANISM_PROCESS,3,TISSUE_PROCESS,,Split into: (1) Central neuroendocrine/hypothalamic metabolic dysregulation (TISSUE_PROCESS) and (2) Systemic weight loss and nutritional decline (ORGANISM_PROCESS).,"The node describes a whole-body metabolic and nutritional failure driven by multiple interacting mechanisms (neuroendocrine, GI, dopaminergic, cognitive) that together produce systemic weight loss — a classic ORGANISM_PROCESS — but the bundling of upstream organ-specific drivers warrants a split."
Phenylketonuria,Biallelic PAH Pathogenic Variant Burden,MOLECULAR_ACTIVITY,3,CELLULAR_PROCESS,GENETIC_STATE — describes a genetic variant burden (a state of the genome) rather than an ongoing molecular activity or process; the enum is process-centric but this node is fundamentally about genotype severity stratification,Split into: (1) PAH loss-of-function variant burden as a genetic state; (2) downstream graded reduction of phenylalanine hydroxylase activity as a molecular process,"The node's core claim is that biallelic PAH variant combinations determine residual enzyme activity level, which sits at the borderline between a genomic state and its immediate molecular consequence."
Phenylketonuria,Near-Complete PAH Activity Loss,MOLECULAR_ACTIVITY,4,CELLULAR_PROCESS,,Split into: (1) severe genotype → complete PAH enzyme loss (molecular state); (2) consequent abolition of L-phenylalanine catabolism (molecular process),"Loss of phenylalanine 4-monooxygenase activity is a molecular-scale enzymatic deficiency in hepatocytes, making MOLECULAR_ACTIVITY the best fit despite the node blending a state with a process."
Phenylketonuria,Residual PAH Activity and BH4 Responsiveness,MOLECULAR_ACTIVITY,3,CELLULAR_PROCESS,GENETIC_STATE — describes a pharmacogenomic state (residual enzyme activity enabling BH4 response) rather than a process per se,Split into: (1) partial PAH enzyme activity (molecular state); (2) BH4-mediated pharmacological activation of residual PAH (molecular process),"Residual enzyme activity and BH4 responsiveness are both molecular-scale phenomena, but the node bundles a baseline enzymatic state with a pharmacodynamic response, creating a weak fit to any single process kind."
Phenylketonuria,Hepatic PAH Enzyme Deficiency,MOLECULAR_ACTIVITY,4,CELLULAR_PROCESS,,Split into: (1) reduced phenylalanine 4-monooxygenase activity in hepatocytes (molecular process); (2) impaired L-phenylalanine catabolic process as the cellular-process consequence,"The primary claim is enzyme-level loss of PAH catalytic activity in hepatocytes, anchored by molecular_functions GO:0004505 and biological_processes GO:0006559, placing it clearly at the molecular scale."
Phenylketonuria,Hyperphenylalaninemia,ORGANISM_PROCESS,3,CELLULAR_PROCESS,,"Split into: (1) blood/tissue phenylalanine accumulation as a systemic biochemical state; (2) downstream multi-organ distribution of excess Phe (brain, BBB, skin, bone)","Elevated phenylalanine accumulating across blood and tissues is a systemic metabolic state spanning the whole organism, though the node also encodes many downstream edges that span different scales."
Phenylketonuria,Protein Insufficiency During Dietary Therapy,ORGANISM_PROCESS,4,TISSUE_PROCESS,,Split into: (1) protein insufficiency as a nutritional/systemic state; (2) linear growth impairment as a tissue/organism-level consequence,"Inadequate protein status during phenylalanine-restricted therapy manifests systemically (low plasma prealbumin, impaired linear growth), with GO:0040015 (negative regulation of multicellular organism growth) confirming the organismal scale."
Phenylketonuria,Reduced Bone Mineral Density in PKU,TISSUE_PROCESS,5,,,,Decreased bone mineralization (GO:0030282) in an anatomical structure (bone) is a prototypical tissue-level process affecting the mineral composition of skeletal tissue.
Phenylketonuria,Maternal Hyperphenylalaninemia Teratogenicity,ORGANISM_PROCESS,4,TISSUE_PROCESS,,Split into: (1) elevated maternal phenylalanine as a systemic state in the mother; (2) fetal teratogenic exposure causing cardiac malformations (developmental tissue process),"Maternal hyperphenylalaninemia creates a systemic teratogenic environment affecting the developing organism (fetus), with multi-organ congenital outcomes that constitute a whole-organism developmental insult."
Phenylketonuria,Relative Tyrosine Deficiency,MOLECULAR_ACTIVITY,3,ORGANISM_PROCESS,,"Split into: (1) reduced PAH-mediated phenylalanine-to-tyrosine conversion (molecular process); (2) systemic tyrosine deficiency affecting multiple downstream biosynthetic pathways (melanin, catecholamines)","The node's primary claim is impaired enzymatic conversion reducing tyrosine output (molecular scale), but its many downstream targets (melanin, dopamine, blood tyrosine) span organismal scales."
Phenylketonuria,Competitive Large Neutral Amino Acid Transport at the Blood-Brain Barrier,TISSUE_PROCESS,4,MOLECULAR_ACTIVITY,,Split into: (1) competitive LNAA transporter kinetics at the BBB (molecular process); (2) net tissue-level amino acid imbalance across the blood-brain barrier (tissue process),"The biological process (GO:0015804 neutral amino acid transport) operates molecularly at transporter proteins, but the node is explicitly localized to the blood-brain barrier (UBERON:0000120) as an anatomical structure, placing the net phenomenon at the tissue/organ boundary scale."
Phenylketonuria,Reduced Serotonin Biosynthesis,MOLECULAR_ACTIVITY,4,CELLULAR_PROCESS,,,Decreased serotonin biosynthetic process (GO:0042427) is a biosynthetic pathway operating at the molecular/cellular scale where precursor supply inhibits enzymatic synthesis steps.
Phenylketonuria,Reduced Dopamine Biosynthesis,MOLECULAR_ACTIVITY,4,CELLULAR_PROCESS,,,Decreased dopamine biosynthetic process (GO:0042416) is a biosynthetic pathway at the molecular/cellular scale where phenylalanine competition limits tyrosine availability for catecholamine synthesis.
Phenylketonuria,Brain Phenylalanine Toxicity,TISSUE_PROCESS,4,ORGANISM_PROCESS,,Split into: (1) elevated phenylalanine in the CNS (biochemical state in brain tissue); (2) diffuse brain dysfunction as the tissue-level pathological consequence,Phenylalanine toxicity is localized to the brain (UBERON:0000955) and manifests as abnormal nervous system development (GO:0007399) — a tissue/organ-scale process — though downstream effects extend to the whole organism.
Phenylketonuria,White Matter and Subcortical Structural Injury,TISSUE_PROCESS,5,,,,Oligodendrocyte-mediated myelin abnormality (GO:0042552) producing structural damage in white matter (UBERON:0002316) is a clear tissue-level pathological process in a defined CNS anatomical compartment.
Phenylketonuria,Neurocognitive Dysfunction,ORGANISM_PROCESS,3,TISSUE_PROCESS,,Split into: (1) cognitive and executive impairment (functional brain-level process); (2) neuropsychiatric manifestations (behavioral/systems-level outcomes),"Global cognitive impairment spanning intellectual disability, attention deficits, anxiety, and depression reflects whole-organism functional consequences of brain pathology, but the substrate is primarily the brain (tissue), creating a genuine TISSUE_PROCESS vs. ORGANISM_PROCESS tension."
Phenylketonuria,Impaired Melanin Biosynthesis,MOLECULAR_ACTIVITY,4,CELLULAR_PROCESS,,,Decreased melanin biosynthetic process (GO:0042438) is a specific biosynthetic pathway at the molecular/cellular scale where tyrosine substrate deficiency limits enzymatic melanin production.
