assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
337	13	Age-Related Macular Degeneration	Age_Related_Macular_Degeneration.yaml	environmental	3	Cardiovascular Disease																																			Shared risk factors																						"{""name"": ""Cardiovascular Disease"", ""notes"": ""Shared risk factors""}"	{}	"{""name"": ""Cardiovascular Disease"", ""notes"": ""Shared risk factors""}"
338	13	Age-Related Macular Degeneration	Age_Related_Macular_Degeneration.yaml	environmental	4	Obesity																																			Increases risk of progression																						"{""name"": ""Obesity"", ""notes"": ""Increases risk of progression""}"	{}	"{""name"": ""Obesity"", ""notes"": ""Increases risk of progression""}"
339	13	Age-Related Macular Degeneration	Age_Related_Macular_Degeneration.yaml	environmental	5	UV Light Exposure																																			May contribute to oxidative damage																						"{""name"": ""UV Light Exposure"", ""notes"": ""May contribute to oxidative damage""}"	{}	"{""name"": ""UV Light Exposure"", ""notes"": ""May contribute to oxidative damage""}"
380	15	Akinetopsia	Akinetopsia.yaml	environmental	0	Structural neurological lesions	Structural brain conditions such as stroke and neurodegenerative disease are common etiologic contexts for akinetopsia.																																																								"{""description"": ""Structural brain conditions such as stroke and neurodegenerative disease are common etiologic contexts for akinetopsia."", ""name"": ""Structural neurological lesions""}"	{}	"{""description"": ""Structural brain conditions such as stroke and neurodegenerative disease are common etiologic contexts for akinetopsia."", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The review reports structural neurological conditions as the dominant etiologic context."", ""reference"": ""PMID:39996018"", ""snippet"": ""Aetiologically, most cases were associated with structural neurological conditions such as stroke and neurodegenerative disease, and fewer with intoxications or paroxysmal neurological disorders such as epilepsy."", ""supports"": ""SUPPORT""}], ""name"": ""Structural neurological lesions""}"
381	15	Akinetopsia	Akinetopsia.yaml	environmental	1	Intoxications or paroxysmal neurological disorders	Some cases are associated with intoxications or paroxysmal disorders such as epilepsy.																																																								"{""description"": ""Some cases are associated with intoxications or paroxysmal disorders such as epilepsy."", ""name"": ""Intoxications or paroxysmal neurological disorders""}"	{}	"{""description"": ""Some cases are associated with intoxications or paroxysmal disorders such as epilepsy."", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This supports intoxications and paroxysmal disorders as less common etiologies."", ""reference"": ""PMID:39996018"", ""snippet"": ""Aetiologically, most cases were associated with structural neurological conditions such as stroke and neurodegenerative disease, and fewer with intoxications or paroxysmal neurological disorders such as epilepsy."", ""supports"": ""SUPPORT""}], ""name"": ""Intoxications or paroxysmal neurological disorders""}"
382	15	Akinetopsia	Akinetopsia.yaml	environmental	2	Transcranial magnetic stimulation exposure	Akinetopsia has been reported after transcranial magnetic stimulation, indicating that direct disruption of cortical motion networks can induce symptoms.																																																								"{""description"": ""Akinetopsia has been reported after transcranial magnetic stimulation, indicating that direct disruption of cortical motion networks can induce symptoms."", ""name"": ""Transcranial magnetic stimulation exposure""}"	{}	"{""description"": ""Akinetopsia has been reported after transcranial magnetic stimulation, indicating that direct disruption of cortical motion networks can induce symptoms."", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This review notes TMS-associated induction of akinetopsia."", ""reference"": ""PMID:40605075"", ""snippet"": ""Recent cases have demonstrated that it is not necessarily attributed only to vascular causes and neurodegenerative diseases but can also be induced through transcranial magnetic stimulation, and certain medications."", ""supports"": ""SUPPORT""}], ""name"": ""Transcranial magnetic stimulation exposure""}"
383	15	Akinetopsia	Akinetopsia.yaml	environmental	3	Medication-induced motion blindness	Certain medications can induce akinetopsia, implying reversible pharmacologic disruption of motion processing.																																																								"{""description"": ""Certain medications can induce akinetopsia, implying reversible pharmacologic disruption of motion processing."", ""name"": ""Medication-induced motion blindness""}"	{}	"{""description"": ""Certain medications can induce akinetopsia, implying reversible pharmacologic disruption of motion processing."", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This review cites medication-induced akinetopsia in recent cases."", ""reference"": ""PMID:40605075"", ""snippet"": ""Recent cases have demonstrated that it is not necessarily attributed only to vascular causes and neurodegenerative diseases but can also be induced through transcranial magnetic stimulation, and certain medications."", ""supports"": ""SUPPORT""}], ""name"": ""Medication-induced motion blindness""}"
440	18	Alopecia Areata	Alopecia_Areata.yaml	environmental	0	Psychological Stress																																			May trigger or exacerbate disease																						"{""name"": ""Psychological Stress"", ""notes"": ""May trigger or exacerbate disease""}"	{}	"{""name"": ""Psychological Stress"", ""notes"": ""May trigger or exacerbate disease""}"
441	18	Alopecia Areata	Alopecia_Areata.yaml	environmental	1	Viral Infections																																			Possible trigger																						"{""name"": ""Viral Infections"", ""notes"": ""Possible trigger""}"	{}	"{""name"": ""Viral Infections"", ""notes"": ""Possible trigger""}"
518	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	environmental	0	Heavy Metal Exposure																																			Occupational exposure to lead, mercury, and other heavy metals has been associated with increased ALS risk.																						"{""name"": ""Heavy Metal Exposure"", ""notes"": ""Occupational exposure to lead, mercury, and other heavy metals has been associated with increased ALS risk.""}"	{}	"{""evidence"": [{""explanation"": ""Meta-analysis finds lead exposure positively associated with ALS risk across population-based studies."", ""reference"": ""PMID:31578652"", ""snippet"": ""The ratio of maximal/minimal lead exposure yielded a pooled odds ratio (OR) of 1.46 (95% confidence interval (CI) 1.16-1.83) with moderate heterogeneity (I2 = 51.8%; p = 0.019)."", ""supports"": ""SUPPORT""}], ""name"": ""Heavy Metal Exposure"", ""notes"": ""Occupational exposure to lead, mercury, and other heavy metals has been associated with increased ALS risk.""}"
519	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	environmental	1	Pesticide Exposure																																			Agricultural pesticide exposure has been linked to increased ALS incidence in epidemiological studies.																						"{""name"": ""Pesticide Exposure"", ""notes"": ""Agricultural pesticide exposure has been linked to increased ALS incidence in epidemiological studies.""}"	{}	"{""evidence"": [{""explanation"": ""Systematic review and AHS cohort analysis report elevated ALS odds with pesticide exposure."", ""reference"": ""PMID:22521219"", ""snippet"": ""In the meta-analysis, ALS was associated with use of pesticides as a group (1.9, 1.1-3.1)."", ""supports"": ""SUPPORT""}], ""name"": ""Pesticide Exposure"", ""notes"": ""Agricultural pesticide exposure has been linked to increased ALS incidence in epidemiological studies.""}"
520	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	environmental	2	Military Service																																			Veterans have approximately twice the risk of developing ALS compared to the general population, possibly related to environmental exposures.																						"{""name"": ""Military Service"", ""notes"": ""Veterans have approximately twice the risk of developing ALS compared to the general population, possibly related to environmental exposures.""}"	{}	"{""evidence"": [{""explanation"": ""Gulf War veteran cohort showed nearly twofold higher ALS risk compared with non-deployed personnel."", ""reference"": ""PMID:14504315"", ""snippet"": ""A significant elevated risk of ALS occurred among all deployed personnel (RR = 1.92; 95% CL = 1.29, 2.84)."", ""supports"": ""SUPPORT""}], ""name"": ""Military Service"", ""notes"": ""Veterans have approximately twice the risk of developing ALS compared to the general population, possibly related to environmental exposures.""}"
521	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	environmental	3	Smoking																																			Cigarette smoking is a confirmed risk factor for ALS, particularly in women.																						"{""name"": ""Smoking"", ""notes"": ""Cigarette smoking is a confirmed risk factor for ALS, particularly in women.""}"	{}	"{""evidence"": [{""explanation"": ""Meta-analysis of case-control and cohort studies indicates elevated ALS risk with smoking, especially among women."", ""reference"": ""PMID:20639382"", ""snippet"": ""The pooled RR (95% CI) of ALS was 1.28 (0.97 to 1.68) for current versus never smokers and 1.12 (0.98 to 1.27) for ever versus never smokers."", ""supports"": ""SUPPORT""}], ""name"": ""Smoking"", ""notes"": ""Cigarette smoking is a confirmed risk factor for ALS, particularly in women.""}"
578	24	Antiphospholipid Syndrome	Antiphospholipid_Syndrome.yaml	environmental	0	Smoking								Positive																																																	"{""name"": ""Smoking"", ""presence"": ""Positive""}"	{}	"{""evidence"": [], ""exposure_term"": {""preferred_term"": ""Tobacco smoking exposure"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}, ""name"": ""Smoking"", ""presence"": ""Positive""}"
579	24	Antiphospholipid Syndrome	Antiphospholipid_Syndrome.yaml	environmental	1	Infection								Positive																																																	"{""name"": ""Infection"", ""presence"": ""Positive""}"	{}	"{""evidence"": [{""explanation"": ""The statement is partially supported because while there is an association between infections and antiphospholipid antibodies, infection-induced aPL are traditionally regarded as transient and not generally associated with the clinical features of antiphospholipid syndrome."", ""reference"": ""PMID:17531174"", ""snippet"": ""An association between infections and antiphospholipid antibodies (aPL) has been reported in several epidemiologic and experimental studies. Infection-induced aPL have been traditionally regarded as transient and were generally not associated with clinical features of antiphospholipid syndrome."", ""supports"": ""PARTIAL""}, {""explanation"": ""This reference discusses antiphospholipid syndrome in the context of pregnancy loss and does not provide evidence regarding infections as an environmental factor."", ""reference"": ""PMID:9087900"", ""snippet"": ""The exact pathophysiologic mechanism in unclear but may be associated with an imbalance in the prostacyclin/ thromboxane ratio, which results in vasoconstriction and platelet aggregation."", ""supports"": ""NO_EVIDENCE""}], ""exposure_term"": {""preferred_term"": ""Infectious agent exposure"", ""term"": {""id"": ""ECTO:3000000"", ""label"": ""exposure to organism""}}, ""name"": ""Infection"", ""presence"": ""Positive""}"
622	26	Aromatase Deficiency	Aromatase_Deficiency.yaml	environmental	0	Hormone Replacement Therapy	Estrogen replacement helps manage symptoms.																																																								"{""description"": ""Estrogen replacement helps manage symptoms."", ""name"": ""Hormone Replacement Therapy""}"	{}	"{""description"": ""Estrogen replacement helps manage symptoms."", ""evidence"": [{""explanation"": ""This reference discusses aromatase deficiency and alludes to hormonal imbalances related to it, suggesting that hormone replacement therapy, specifically estrogen replacement, is relevant for managing symptoms."", ""reference"": ""PMID:24482950"", ""snippet"": ""Aromatase deficiency should be suspected when a patient presents with primary amenorrhea, absence of female secondary sexual characters, virilization and tall stature with eunuchoid body proportions, and biochemical features of ovarian failure."", ""supports"": ""SUPPORT""}], ""exposure_term"": {""description"": ""Therapeutic exposure to exogenous hormones to correct endocrine deficiencies."", ""preferred_term"": ""Hormone exposure"", ""term"": {""id"": ""ECTO:0000516"", ""label"": ""exposure to hormone""}}, ""name"": ""Hormone Replacement Therapy""}"
647	27	Arsenic-Related Cancers	Arsenic_Related_Cancers.yaml	environmental	0	Arsenic Exposure	Chronic exposure to inorganic arsenic through contaminated drinking water is the primary route of exposure affecting large populations. Occupational exposure occurs in mining, smelting, pesticide manufacturing, and wood preservation. The latency period between exposure and cancer development is typically 20-40 years. Arsenic is methylated in the liver to monomethylarsonic acid (MMA) and dimethylarsinic acid (DMA); the intermediate MMA(III) is particularly toxic. Individual variation in arsenic metabolism affects cancer susceptibility.																																																								"{""description"": ""Chronic exposure to inorganic arsenic through contaminated drinking water is the primary route of exposure affecting large populations. Occupational exposure occurs in mining, smelting, pesticide manufacturing, and wood preservation. The latency period between exposure and cancer development is typically 20-40 years. Arsenic is methylated in the liver to monomethylarsonic acid (MMA) and dimethylarsinic acid (DMA); the intermediate MMA(III) is particularly toxic. Individual variation in arsenic metabolism affects cancer susceptibility."", ""name"": ""Arsenic Exposure""}"	{}	"{""description"": ""Chronic exposure to inorganic arsenic through contaminated drinking water is the primary route of exposure affecting large populations. Occupational exposure occurs in mining, smelting, pesticide manufacturing, and wood preservation. The latency period between exposure and cancer development is typically 20-40 years. Arsenic is methylated in the liver to monomethylarsonic acid (MMA) and dimethylarsinic acid (DMA); the intermediate MMA(III) is particularly toxic. Individual variation in arsenic metabolism affects cancer susceptibility."", ""evidence"": [{""explanation"": ""Supports arsenic exposure as a risk factor for multiple cancers."", ""reference"": ""PMID:26411935"", ""snippet"": ""Naturally occurring inorganic arsenic is known to increase the risk of cancers of the skin and several other organs, including the urinary bladder, lung, and liver."", ""supports"": ""SUPPORT""}], ""exposure_term"": {""preferred_term"": ""exposure to arsenic"", ""term"": {""id"": ""ECTO:9000032"", ""label"": ""exposure to arsenic""}}, ""name"": ""Arsenic Exposure""}"
680	28	Asthma	Asthma.yaml	environmental	0	Allergens																																			Triggering factor for allergic asthma																						"{""name"": ""Allergens"", ""notes"": ""Triggering factor for allergic asthma""}"	{}	"{""evidence"": [{""explanation"": ""This supports the role of environmental factors in triggering symptoms in people with asthma but does not specifically address allergens as a triggering factor."", ""reference"": ""PMID:26788835"", ""snippet"": ""Persons with asthma and multiple diagnoses reported odorous/pungent and building-related environmental factors to trigger symptoms to a larger extent than did the reference group, mainly due to perfume and odors from flowers."", ""supports"": ""PARTIAL""}, {""explanation"": ""This supports the idea that allergens (specifically food allergies) can trigger severe asthma attacks."", ""reference"": ""PMID:29732974"", ""snippet"": ""The link between asthma and food allergy has been well researched over the years; although the exact interplay between the two atopic conditions is yet to be fully described. Research suggests that children who have both asthma and food allergy are at greater risk of more severe asthmatic episodes."", ""supports"": ""SUPPORT""}, {""explanation"": ""This supports the role of environmental influences, which includes allergens, in allergic asthma."", ""reference"": ""PMID:20406590"", ""snippet"": ""A complex interplay of genetic predisposition and environmental influences results in the clinical picture of allergic asthma."", ""supports"": ""SUPPORT""}, {""explanation"": ""It supports that allergic asthma can be triggered by environmental allergens."", ""reference"": ""PMID:29310764"", ""snippet"": ""The implementation of policies to reduce environmental allergic triggers can be an important adjunct to optimal patient care for allergic rhinitis and allergic asthma."", ""supports"": ""SUPPORT""}, {""explanation"": ""This directly supports the role of environmental allergens as triggers for allergic asthma."", ""reference"": ""PMID:29345235"", ""snippet"": ""The rising frequency of obstructive respiratory diseases during recent years, in particular allergic asthma, can be partially explained by changes in the environment, with the increasing presence in the atmosphere of chemical triggers (particulate matter and gaseous components such as nitrogen dioxide and ozone) and biologic triggers (aeroallergens)."", ""supports"": ""SUPPORT""}, {""explanation"": ""This supports the idea of allergens being environmental triggers for asthma."", ""reference"": ""PMID:23574397"", ""snippet"": ""For patients with asthma, exacerbations and poor control can result from exposure to environmental triggers, such as allergens and air particulates."", ""supports"": ""SUPPORT""}, {""explanation"": ""This supports the role of environmental allergens like mold in triggering asthma."", ""reference"": ""PMID:31187658"", ""snippet"": ""Environmental exposures varied across the year and demonstrated seasonal patterns."", ""supports"": ""SUPPORT""}, {""explanation"": ""This supports the role of environmental allergens in asthma."", ""reference"": ""PMID:21277508"", ""snippet"": ""Extrinsic factors include environmental exposure to temperature, humidity, aeroallergens, irritants, and pollution."", ""supports"": ""SUPPORT""}, {""explanation"": ""This supports the role of environmental allergens like pollen in triggering allergic asthma."", ""reference"": ""PMID:37480203"", ""snippet"": ""Pollen is a key source of aeroallergens responsible for allergic rhinitis, conjunctivitis, and asthma."", ""supports"": ""SUPPORT""}], ""exposure_term"": {""preferred_term"": ""Allergen exposure"", ""term"": {""id"": ""ECTO:0000726"", ""label"": ""exposure to allergen""}}, ""name"": ""Allergens"", ""notes"": ""Triggering factor for allergic asthma""}"
