descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
1138	1137	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	environmental	0	Bird Antigen Exposure	Exposure to bird proteins from bird breeding, feather products, or fertilizer with fowl droppings.	exposure_term	exposure_term	$	Bird Antigen Exposure	Exposure to bird proteins from bird breeding, feather products, or fertilizer with fowl droppings.	exposure to animal waste material	ECTO:7000098	exposure to animal waste material		"{""preferred_term"": ""exposure to animal waste material"", ""term"": {""id"": ""ECTO:7000098"", ""label"": ""exposure to animal waste material""}}"																											
1195	1187	50	Bronchiectasis	Bronchiectasis.yaml	environmental	0	Pollution		exposure_term	exposure_term	$	Pollution		Air pollution exposure	ECTO:8000036	exposure to air pollution		"{""preferred_term"": ""Air pollution exposure"", ""term"": {""id"": ""ECTO:8000036"", ""label"": ""exposure to air pollution""}}"																											
1196	1188	50	Bronchiectasis	Bronchiectasis.yaml	environmental	1	Smoking		exposure_term	exposure_term	$	Smoking		Tobacco smoking exposure	ECTO:6000029	exposure to tobacco smoking		"{""preferred_term"": ""Tobacco smoking exposure"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}"																											
1383	1400	61	Cholera	Cholera.yaml	environmental	0	Contaminated Water		environment_context	environment_context	$	Contaminated Water		Contaminated water environment	ENVO:00002186	contaminated water		"{""preferred_term"": ""Contaminated water environment"", ""term"": {""id"": ""ENVO:00002186"", ""label"": ""contaminated water""}}"																											
1514	1572	67	Chronic_Obstructive_Pulmonary_Disease	Chronic_Obstructive_Pulmonary_Disease.yaml	environmental	0	Smoking		exposure_term	exposure_term	$	Smoking		Tobacco smoking exposure	ECTO:6000029	exposure to tobacco smoking		"{""preferred_term"": ""Tobacco smoking exposure"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}"																											
1515	1573	67	Chronic_Obstructive_Pulmonary_Disease	Chronic_Obstructive_Pulmonary_Disease.yaml	environmental	1	Air Pollution		exposure_term	exposure_term	$	Air Pollution		Air pollution exposure	ECTO:8000036	exposure to air pollution		"{""preferred_term"": ""Air pollution exposure"", ""term"": {""id"": ""ECTO:8000036"", ""label"": ""exposure to air pollution""}}"																											
1516	1574	67	Chronic_Obstructive_Pulmonary_Disease	Chronic_Obstructive_Pulmonary_Disease.yaml	environmental	2	Occupational Dust and Chemicals		exposure_term	exposure_term	$	Occupational Dust and Chemicals		Occupational dust exposure	ECTO:7000001	exposure to dust		"{""preferred_term"": ""Occupational dust exposure"", ""term"": {""id"": ""ECTO:7000001"", ""label"": ""exposure to dust""}}"																											
1762	1813	77	Crohn Disease	Crohn_Disease.yaml	environmental	0	Smoking		exposure_term	exposure_term	$	Smoking		Tobacco smoking exposure	ECTO:6000029	exposure to tobacco smoking		"{""preferred_term"": ""Tobacco smoking exposure"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}"																											
1763	1814	77	Crohn Disease	Crohn_Disease.yaml	environmental	1	Diet		exposure_term	exposure_term	$	Diet		Dietary exposure				"{""preferred_term"": ""Dietary exposure""}"																											
1764	1815	77	Crohn Disease	Crohn_Disease.yaml	environmental	2	Stress		exposure_term	exposure_term	$	Stress		Psychological stress exposure				"{""preferred_term"": ""Psychological stress exposure""}"																											
2118	2229	100	Ebola Virus Disease (EVD)	Ebola_Virus_Disease_EVD.yaml	environmental	0	Animal Reservoirs		exposure_term	exposure_term	$	Animal Reservoirs		Animal reservoir exposure	ECTO:3000001	exposure to virus		"{""preferred_term"": ""Animal reservoir exposure"", ""term"": {""id"": ""ECTO:3000001"", ""label"": ""exposure to virus""}}"																											
2435	2617	115	Familial Mediterranean Fever	Familial_Mediterranean_Fever.yaml	environmental	1	Emotional Stress		exposure_term	exposure_term	$	Emotional Stress		Emotional stress exposure				"{""preferred_term"": ""Emotional stress exposure""}"																											
2911	3152	132	Glucose-6-Phosphate Dehydrogenase (G6PD) Deficiency	Glucose-6-Phosphate_Dehydrogenase_G6PD_Deficiency.yaml	environmental	0	Oxidative Stressors		exposure_term	exposure_term	$	Oxidative Stressors		Oxidative stress exposure	ECTO:0000231	exposure to chemical		"{""preferred_term"": ""Oxidative stress exposure"", ""term"": {""id"": ""ECTO:0000231"", ""label"": ""exposure to chemical""}}"																											
2993	3269	137	Graves' Disease	Graves_Disease.yaml	environmental	0	Stress		exposure_term	exposure_term	$	Stress		Psychological stress exposure				"{""preferred_term"": ""Psychological stress exposure""}"																											
2994	3270	137	Graves' Disease	Graves_Disease.yaml	environmental	1	Smoking		exposure_term	exposure_term	$	Smoking		Tobacco smoking exposure	ECTO:6000029	exposure to tobacco smoking		"{""preferred_term"": ""Tobacco smoking exposure"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}"																											
3149	3428	144	HPV-Negative Head and Neck Cancer	HPV_Negative_Head_and_Neck_Cancer.yaml	environmental	0	Tobacco Smoking	Cigarette smoking is the dominant risk factor for HPV-negative HNSCC, with a dose-response relationship. Tobacco smoke contains numerous carcinogens including polycyclic aromatic hydrocarbons and nitrosamines that cause DNA adducts and mutations, particularly in TP53.	exposure_term	exposure_term	$	Tobacco Smoking	Cigarette smoking is the dominant risk factor for HPV-negative HNSCC, with a dose-response relationship. Tobacco smoke contains numerous carcinogens including polycyclic aromatic hydrocarbons and nitrosamines that cause DNA adducts and mutations, particularly in TP53.	exposure to tobacco smoking	ECTO:6000029	exposure to tobacco smoking		"{""preferred_term"": ""exposure to tobacco smoking"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}"																											
3150	3429	144	HPV-Negative Head and Neck Cancer	HPV_Negative_Head_and_Neck_Cancer.yaml	environmental	1	Alcohol Consumption	Chronic alcohol consumption synergizes with tobacco to increase HNSCC risk multiplicatively. Alcohol acts as a solvent enhancing carcinogen penetration and is metabolized to acetaldehyde, a DNA-damaging agent. Ethanol is classified as a Group 1 carcinogen by IARC.	exposure_term	exposure_term	$	Alcohol Consumption	Chronic alcohol consumption synergizes with tobacco to increase HNSCC risk multiplicatively. Alcohol acts as a solvent enhancing carcinogen penetration and is metabolized to acetaldehyde, a DNA-damaging agent. Ethanol is classified as a Group 1 carcinogen by IARC.	exposure to ethanol	ECTO:9000027	exposure to ethanol		"{""preferred_term"": ""exposure to ethanol"", ""term"": {""id"": ""ECTO:9000027"", ""label"": ""exposure to ethanol""}}"																											
3671	4076	173	Jeavons Syndrome	Jeavons_Syndrome.yaml	environmental	0	Photic Stimulation	Exposure to flickering or flashing lights that can trigger seizures in photosensitive individuals.	exposure_term	exposure_term	$	Photic Stimulation	Exposure to flickering or flashing lights that can trigger seizures in photosensitive individuals.	Light exposure	XCO:0000284	controlled visible light exposure	Exposure to visible light, particularly flickering or patterned stimuli that can provoke seizures.	"{""description"": ""Exposure to visible light, particularly flickering or patterned stimuli that can provoke seizures."", ""preferred_term"": ""Light exposure"", ""term"": {""id"": ""XCO:0000284"", ""label"": ""controlled visible light exposure""}}"																											
3672	4077	173	Jeavons Syndrome	Jeavons_Syndrome.yaml	environmental	1	Sleep Deprivation	Insufficient sleep duration or quality that lowers seizure threshold and increases photosensitivity.	exposure_term	exposure_term	$	Sleep Deprivation	Insufficient sleep duration or quality that lowers seizure threshold and increases photosensitivity.	Sleep deprivation	XCO:0001069	sleep restriction	Restriction or deprivation of sleep that increases seizure susceptibility.	"{""description"": ""Restriction or deprivation of sleep that increases seizure susceptibility."", ""preferred_term"": ""Sleep deprivation"", ""term"": {""id"": ""XCO:0001069"", ""label"": ""sleep restriction""}}"																											
4069	4509	190	Lung Carcinoma	Lung_Carcinoma.yaml	environmental	0	Tobacco Smoking	Cigarette smoking is the dominant risk factor for lung carcinoma and drives carcinogenesis through chronic exposure to tobacco carcinogens.	exposure_term	exposure_term	$	Tobacco Smoking	Cigarette smoking is the dominant risk factor for lung carcinoma and drives carcinogenesis through chronic exposure to tobacco carcinogens.	exposure to tobacco smoking	ECTO:6000029	exposure to tobacco smoking		"{""preferred_term"": ""exposure to tobacco smoking"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}"																											
4256	4728	200	Malignant Mesothelioma	Malignant_Mesothelioma.yaml	environmental	0	Asbestos Exposure	Asbestos fibers, when inhaled or ingested, become lodged in mesothelial tissues where they cause chronic inflammation, oxidative stress, and DNA damage. The fibers persist indefinitely in tissue and are directly genotoxic, causing chromosomal abnormalities and mesothelial cell transformation. Occupational exposure accounts for approximately 80% of cases.	exposure_term	exposure_term	$	Asbestos Exposure	Asbestos fibers, when inhaled or ingested, become lodged in mesothelial tissues where they cause chronic inflammation, oxidative stress, and DNA damage. The fibers persist indefinitely in tissue and are directly genotoxic, causing chromosomal abnormalities and mesothelial cell transformation. Occupational exposure accounts for approximately 80% of cases.	exposure to asbestos	ECTO:9000033	exposure to asbestos		"{""preferred_term"": ""exposure to asbestos"", ""term"": {""id"": ""ECTO:9000033"", ""label"": ""exposure to asbestos""}}"																											
4339	4824	204	Marfan Syndrome	Marfan_Syndrome.yaml	environmental	0	Physical Activity Restrictions	Avoidance of strenuous isometric exercise and contact sports to reduce hemodynamic stress on the aorta.	exposure_term	exposure_term	$	Physical Activity Restrictions	Avoidance of strenuous isometric exercise and contact sports to reduce hemodynamic stress on the aorta.	Physical activity exposure	XCO:0000059	physical activity	Exposure to physical exertion that may impact cardiovascular stress.	"{""description"": ""Exposure to physical exertion that may impact cardiovascular stress."", ""preferred_term"": ""Physical activity exposure"", ""term"": {""id"": ""XCO:0000059"", ""label"": ""physical activity""}}"																											
4514	4985	210	Melanoma_in_Congenital_Melanocytic_Nevus	Melanoma_in_Congenital_Melanocytic_Nevus.yaml	environmental	0	UV Radiation	Sunlight and tanning beds	exposure_term	exposure_term	$	UV Radiation	Sunlight and tanning beds	Ultraviolet radiation exposure	ECTO:0000006	exposure to ultraviolet radiation		"{""preferred_term"": ""Ultraviolet radiation exposure"", ""term"": {""id"": ""ECTO:0000006"", ""label"": ""exposure to ultraviolet radiation""}}"																											
4712	5217	219	Multiple Sclerosis	Multiple_Sclerosis.yaml	environmental	0	Vitamin D Deficiency		exposure_term	exposure_term	$	Vitamin D Deficiency		Vitamin D exposure (deficiency)	ECTO:9000133	exposure to vitamin D		"{""preferred_term"": ""Vitamin D exposure (deficiency)"", ""term"": {""id"": ""ECTO:9000133"", ""label"": ""exposure to vitamin D""}}"																											
4713	5218	219	Multiple Sclerosis	Multiple_Sclerosis.yaml	environmental	1	Epstein-Barr Virus Infection		exposure_term	exposure_term	$	Epstein-Barr Virus Infection		Epstein-Barr virus exposure	ECTO:3000001	exposure to virus		"{""preferred_term"": ""Epstein-Barr virus exposure"", ""term"": {""id"": ""ECTO:3000001"", ""label"": ""exposure to virus""}}"																											
5062	5569	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	environmental	0	Smoking		exposure_term	exposure_term	$	Smoking		Tobacco smoking exposure	ECTO:6000029	exposure to tobacco smoking		"{""preferred_term"": ""Tobacco smoking exposure"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}"																											
5063	5570	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	environmental	1	Radon Exposure		exposure_term	exposure_term	$	Radon Exposure		Radon exposure	ECTO:9000097	exposure to radon		"{""preferred_term"": ""Radon exposure"", ""term"": {""id"": ""ECTO:9000097"", ""label"": ""exposure to radon""}}"																											
5652	6197	263	Polycystic echinococcosis	Polycystic_Echinococcosis.yaml	environmental	0	Bush dog–paca sylvatic cycle and domestic dog bridging	Transmission amplified when bush dogs or domestic dogs ingest paca viscera, sustaining E. vogeli eggs that contaminate food or water for humans.	environment_context	environment_context	$	Bush dog–paca sylvatic cycle and domestic dog bridging	Transmission amplified when bush dogs or domestic dogs ingest paca viscera, sustaining E. vogeli eggs that contaminate food or water for humans.	rural settlement	ENVO:01000763	rural settlement		"{""preferred_term"": ""rural settlement"", ""term"": {""id"": ""ENVO:01000763"", ""label"": ""rural settlement""}}"																											
5762	6343	270	Primary_Ciliary_Dyskinesia	Primary_Ciliary_Dyskinesia.yaml	environmental	0	Air Pollution		exposure_term	exposure_term	$	Air Pollution		Air pollution exposure	ECTO:8000036	exposure to air pollution		"{""preferred_term"": ""Air pollution exposure"", ""term"": {""id"": ""ECTO:8000036"", ""label"": ""exposure to air pollution""}}"																											
5952	6563	280	Pulmonary_hypertension	Pulmonary_hypertension.yaml	environmental	0	High-Altitude Exposure		environment_context	environment_context	$	High-Altitude Exposure		Mountain environment	ENVO:00000081	mountain		"{""preferred_term"": ""Mountain environment"", ""term"": {""id"": ""ENVO:00000081"", ""label"": ""mountain""}}"																											
6121	6761	290	Rheumatoid Arthritis	Rheumatoid_Arthritis.yaml	environmental	0	Smoking		exposure_term	exposure_term	$	Smoking		Tobacco smoking exposure	ECTO:6000029	exposure to tobacco smoking		"{""preferred_term"": ""Tobacco smoking exposure"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}"																											
6122	6762	290	Rheumatoid Arthritis	Rheumatoid_Arthritis.yaml	environmental	1	Infections		exposure_term	exposure_term	$	Infections		Infectious agent exposure	ECTO:3000000	exposure to organism		"{""preferred_term"": ""Infectious agent exposure"", ""term"": {""id"": ""ECTO:3000000"", ""label"": ""exposure to organism""}}"																											
6250	6914	297	Schizophrenia	Schizophrenia.yaml	environmental	0	Prenatal Stress	Exposure to stress during fetal development may increase risk.	exposure_term	exposure_term	$	Prenatal Stress	Exposure to stress during fetal development may increase risk.	Prenatal stress exposure				"{""preferred_term"": ""Prenatal stress exposure""}"																											
6251	6915	297	Schizophrenia	Schizophrenia.yaml	environmental	1	Cannabis Use	Associated with increased risk and earlier onset in genetically predisposed individuals.	exposure_term	exposure_term	$	Cannabis Use	Associated with increased risk and earlier onset in genetically predisposed individuals.	Cannabis exposure	ECTO:0100005	exposure to cannabis		"{""preferred_term"": ""Cannabis exposure"", ""term"": {""id"": ""ECTO:0100005"", ""label"": ""exposure to cannabis""}}"																											
6403	7059	304	Shigellosis	Shigellosis.yaml	environmental	0	Contaminated water or food		environment_context	environment_context	$	Contaminated water or food		contaminated water	ENVO:00002186	contaminated water		"{""preferred_term"": ""contaminated water"", ""term"": {""id"": ""ENVO:00002186"", ""label"": ""contaminated water""}}"																											
6468	7151	308	Small Cell Lung Cancer	Small_Cell_Lung_Cancer.yaml	environmental	0	Tobacco Smoking	Cigarette smoking is the dominant risk factor for SCLC, with a much stronger association than for lung adenocarcinoma. Tobacco carcinogens drive widespread genomic damage and contribute to TP53 and RB1 inactivation.	exposure_term	exposure_term	$	Tobacco Smoking	Cigarette smoking is the dominant risk factor for SCLC, with a much stronger association than for lung adenocarcinoma. Tobacco carcinogens drive widespread genomic damage and contribute to TP53 and RB1 inactivation.	exposure to tobacco smoking	ECTO:6000029	exposure to tobacco smoking		"{""preferred_term"": ""exposure to tobacco smoking"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}"																											
6609	7323	318	Systemic Lupus Erythematosus	Systemic_Lupus_Erythematosus.yaml	environmental	0	UV Exposure		exposure_term	exposure_term	$	UV Exposure		UV light exposure	ECTO:0000006	exposure to ultraviolet radiation		"{""preferred_term"": ""UV light exposure"", ""term"": {""id"": ""ECTO:0000006"", ""label"": ""exposure to ultraviolet radiation""}}"																											
6610	7324	318	Systemic Lupus Erythematosus	Systemic_Lupus_Erythematosus.yaml	environmental	1	Infection		exposure_term	exposure_term	$	Infection		Infectious agent exposure	ECTO:3000000	exposure to organism		"{""preferred_term"": ""Infectious agent exposure"", ""term"": {""id"": ""ECTO:3000000"", ""label"": ""exposure to organism""}}"																											
6611	7325	318	Systemic Lupus Erythematosus	Systemic_Lupus_Erythematosus.yaml	environmental	2	Stress		exposure_term	exposure_term	$	Stress		Psychological stress exposure				"{""preferred_term"": ""Psychological stress exposure""}"																											
6934	7641	333	Type I Diabetes	Type_I_Diabetes.yaml	environmental	0	Viral Infections		exposure_term	exposure_term	$	Viral Infections		Viral infection exposure	ECTO:3000001	exposure to virus		"{""preferred_term"": ""Viral infection exposure"", ""term"": {""id"": ""ECTO:3000001"", ""label"": ""exposure to virus""}}"																											
6935	7642	333	Type I Diabetes	Type_I_Diabetes.yaml	environmental	1	Early Dietary Factors		exposure_term	exposure_term	$	Early Dietary Factors		Early dietary exposure				"{""preferred_term"": ""Early dietary exposure""}"																											
7030	7769	338	Vitiligo	Vitiligo.yaml	environmental	0	UV Exposure	Promotes the repigmentation process in some cases, but can exacerbate the contrast in others.	exposure_term	exposure_term	$	UV Exposure	Promotes the repigmentation process in some cases, but can exacerbate the contrast in others.	UV light exposure	ECTO:0000006	exposure to ultraviolet radiation		"{""preferred_term"": ""UV light exposure"", ""term"": {""id"": ""ECTO:0000006"", ""label"": ""exposure to ultraviolet radiation""}}"																											
7031	7770	338	Vitiligo	Vitiligo.yaml	environmental	1	Stress	Psychological stress is implicated in the exacerbation or onset of the disease.	exposure_term	exposure_term	$	Stress	Psychological stress is implicated in the exacerbation or onset of the disease.	Psychological stress exposure				"{""preferred_term"": ""Psychological stress exposure""}"																											
7032	7771	338	Vitiligo	Vitiligo.yaml	environmental	2	Chemical Exposure	Certain phenolic compounds and other chemicals can induce or exacerbate vitiligo.	exposure_term	exposure_term	$	Chemical Exposure	Certain phenolic compounds and other chemicals can induce or exacerbate vitiligo.	Chemical exposure	ECTO:0000231	exposure to chemical		"{""preferred_term"": ""Chemical exposure"", ""term"": {""id"": ""ECTO:0000231"", ""label"": ""exposure to chemical""}}"																											
7075	7832	340	Whipple Disease	Whipple_Disease.yaml	environmental	0	Sewage exposure	Higher carriage rates reported in sewage workers, suggesting wastewater as a reservoir.	environment_context	environment_context	$	Sewage exposure	Higher carriage rates reported in sewage workers, suggesting wastewater as a reservoir.	sewage	ENVO:00002018	sewage		"{""preferred_term"": ""sewage"", ""term"": {""id"": ""ENVO:00002018"", ""label"": ""sewage""}}"																											
7076	7833	340	Whipple Disease	Whipple_Disease.yaml	environmental	1	Soil exposure	Soil reported as an environmental reservoir for Tropheryma whipplei.	environment_context	environment_context	$	Soil exposure	Soil reported as an environmental reservoir for Tropheryma whipplei.	soil	ENVO:00001998	soil		"{""preferred_term"": ""soil"", ""term"": {""id"": ""ENVO:00001998"", ""label"": ""soil""}}"																											
