evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
319	243	10	Addison's Disease	Addisons_Disease.yaml	environmental	0	evidence	2	PMID:35345086	SUPPORT		Addison's disease due to histoplasmosis of bilateral adrenal glands in a previously treated extrapulmonary tuberculosis case.	This reference supports the statement by showing that histoplasmosis, an infection, caused Addison's disease in a patient with a history of tuberculosis.	"{""explanation"": ""This reference supports the statement by showing that histoplasmosis, an infection, caused Addison's disease in a patient with a history of tuberculosis."", ""reference"": ""PMID:35345086"", ""snippet"": ""Addison's disease due to histoplasmosis of bilateral adrenal glands in a previously treated extrapulmonary tuberculosis case."", ""supports"": ""SUPPORT""}"
320	243	10	Addison's Disease	Addisons_Disease.yaml	environmental	0	evidence	3	PMID:36274124	SUPPORT		It is known that infection is one of main causes of Addison's disease. Among various infections, tuberculous infection accounts for the majority of them.	The reference clearly states that infections, including tuberculosis, are major causes of Addison's disease, supporting the statement.	"{""explanation"": ""The reference clearly states that infections, including tuberculosis, are major causes of Addison's disease, supporting the statement."", ""reference"": ""PMID:36274124"", ""snippet"": ""It is known that infection is one of main causes of Addison's disease. Among various infections, tuberculous infection accounts for the majority of them."", ""supports"": ""SUPPORT""}"
321	243	10	Addison's Disease	Addisons_Disease.yaml	environmental	0	evidence	4	PMID:15251839	SUPPORT		In a patient from a country where tuberculosis is endemic, tuberculosis should be considered in the differential diagnosis when primary adrenal insufficiency is detected, especially in association with enlarged or calcified adrenal glands.	This reference supports the statement by indicating that tuberculosis should be considered a potential cause of primary adrenal insufficiency, which is synonymous with Addison's disease.	"{""explanation"": ""This reference supports the statement by indicating that tuberculosis should be considered a potential cause of primary adrenal insufficiency, which is synonymous with Addison's disease."", ""reference"": ""PMID:15251839"", ""snippet"": ""In a patient from a country where tuberculosis is endemic, tuberculosis should be considered in the differential diagnosis when primary adrenal insufficiency is detected, especially in association with enlarged or calcified adrenal glands."", ""supports"": ""SUPPORT""}"
399	309	12	Aflatoxin-Related Hepatocellular Carcinoma	Aflatoxin_Related_HCC.yaml	environmental	0	evidence	0	PMID:40863326	SUPPORT		Exposure to aflatoxins, potent mycotoxins produced by Aspergillus fungi contaminating staple foods, and chronic hepatitis B virus (HBV) infection are major etiological factors, especially where they co-exist.	This abstract identifies aflatoxin exposure as a major etiological factor for HCC, supporting the environmental risk described.	"{""explanation"": ""This abstract identifies aflatoxin exposure as a major etiological factor for HCC, supporting the environmental risk described."", ""reference"": ""PMID:40863326"", ""snippet"": ""Exposure to aflatoxins, potent mycotoxins produced by Aspergillus fungi contaminating staple foods, and chronic hepatitis B virus (HBV) infection are major etiological factors, especially where they co-exist."", ""supports"": ""SUPPORT""}"
401	334	13	Age-Related Macular Degeneration	Age_Related_Macular_Degeneration.yaml	environmental	0	evidence	0	PMID:38193957	SUPPORT		The annual incidence of AMD ranges from 0.3 per 1000 in people who are aged 55 to 59 years to 36.7 per 1000 in people aged 90 years or older.	Demonstrates the strong age-dependent increase in AMD incidence, with over 100-fold higher incidence in the oldest age groups.	"{""explanation"": ""Demonstrates the strong age-dependent increase in AMD incidence, with over 100-fold higher incidence in the oldest age groups."", ""reference"": ""PMID:38193957"", ""snippet"": ""The annual incidence of AMD ranges from 0.3 per 1000 in people who are aged 55 to 59 years to 36.7 per 1000 in people aged 90 years or older."", ""supports"": ""SUPPORT""}"
402	335	13	Age-Related Macular Degeneration	Age_Related_Macular_Degeneration.yaml	environmental	1	evidence	0	PMID:38193957	SUPPORT		Long-term prospective cohort studies show a significantly higher AMD incidence in people who smoke more than 20 cigarettes per day compared with people who never smoked.	Confirms smoking as a significant environmental risk factor for AMD based on long-term cohort studies.	"{""explanation"": ""Confirms smoking as a significant environmental risk factor for AMD based on long-term cohort studies."", ""reference"": ""PMID:38193957"", ""snippet"": ""Long-term prospective cohort studies show a significantly higher AMD incidence in people who smoke more than 20 cigarettes per day compared with people who never smoked."", ""supports"": ""SUPPORT""}"
403	336	13	Age-Related Macular Degeneration	Age_Related_Macular_Degeneration.yaml	environmental	2	evidence	0	PMID:38193957	SUPPORT		The estimated heritability of late-stage AMD is approximately 71% (95% CI, 18%-88%).	Quantifies the strong genetic component of AMD, with heritability estimates showing that genetic factors account for approximately 71% of risk for late-stage disease.	"{""explanation"": ""Quantifies the strong genetic component of AMD, with heritability estimates showing that genetic factors account for approximately 71% of risk for late-stage disease."", ""reference"": ""PMID:38193957"", ""snippet"": ""The estimated heritability of late-stage AMD is approximately 71% (95% CI, 18%-88%)."", ""supports"": ""SUPPORT""}"
438	380	15	Akinetopsia	Akinetopsia.yaml	environmental	0	evidence	0	PMID:39996018	SUPPORT	HUMAN_CLINICAL	Aetiologically, most cases were associated with structural neurological conditions such as stroke and neurodegenerative disease, and fewer with intoxications or paroxysmal neurological disorders such as epilepsy.	The review reports structural neurological conditions as the dominant etiologic context.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The review reports structural neurological conditions as the dominant etiologic context."", ""reference"": ""PMID:39996018"", ""snippet"": ""Aetiologically, most cases were associated with structural neurological conditions such as stroke and neurodegenerative disease, and fewer with intoxications or paroxysmal neurological disorders such as epilepsy."", ""supports"": ""SUPPORT""}"
439	381	15	Akinetopsia	Akinetopsia.yaml	environmental	1	evidence	0	PMID:39996018	SUPPORT	HUMAN_CLINICAL	Aetiologically, most cases were associated with structural neurological conditions such as stroke and neurodegenerative disease, and fewer with intoxications or paroxysmal neurological disorders such as epilepsy.	This supports intoxications and paroxysmal disorders as less common etiologies.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This supports intoxications and paroxysmal disorders as less common etiologies."", ""reference"": ""PMID:39996018"", ""snippet"": ""Aetiologically, most cases were associated with structural neurological conditions such as stroke and neurodegenerative disease, and fewer with intoxications or paroxysmal neurological disorders such as epilepsy."", ""supports"": ""SUPPORT""}"
440	382	15	Akinetopsia	Akinetopsia.yaml	environmental	2	evidence	0	PMID:40605075	SUPPORT	HUMAN_CLINICAL	Recent cases have demonstrated that it is not necessarily attributed only to vascular causes and neurodegenerative diseases but can also be induced through transcranial magnetic stimulation, and certain medications.	This review notes TMS-associated induction of akinetopsia.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This review notes TMS-associated induction of akinetopsia."", ""reference"": ""PMID:40605075"", ""snippet"": ""Recent cases have demonstrated that it is not necessarily attributed only to vascular causes and neurodegenerative diseases but can also be induced through transcranial magnetic stimulation, and certain medications."", ""supports"": ""SUPPORT""}"
441	383	15	Akinetopsia	Akinetopsia.yaml	environmental	3	evidence	0	PMID:40605075	SUPPORT	HUMAN_CLINICAL	Recent cases have demonstrated that it is not necessarily attributed only to vascular causes and neurodegenerative diseases but can also be induced through transcranial magnetic stimulation, and certain medications.	This review cites medication-induced akinetopsia in recent cases.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This review cites medication-induced akinetopsia in recent cases."", ""reference"": ""PMID:40605075"", ""snippet"": ""Recent cases have demonstrated that it is not necessarily attributed only to vascular causes and neurodegenerative diseases but can also be induced through transcranial magnetic stimulation, and certain medications."", ""supports"": ""SUPPORT""}"
639	518	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	environmental	0	evidence	0	PMID:31578652	SUPPORT		The ratio of maximal/minimal lead exposure yielded a pooled odds ratio (OR) of 1.46 (95% confidence interval (CI) 1.16-1.83) with moderate heterogeneity (I2 = 51.8%; p = 0.019).	Meta-analysis finds lead exposure positively associated with ALS risk across population-based studies.	"{""explanation"": ""Meta-analysis finds lead exposure positively associated with ALS risk across population-based studies."", ""reference"": ""PMID:31578652"", ""snippet"": ""The ratio of maximal/minimal lead exposure yielded a pooled odds ratio (OR) of 1.46 (95% confidence interval (CI) 1.16-1.83) with moderate heterogeneity (I2 = 51.8%; p = 0.019)."", ""supports"": ""SUPPORT""}"
640	519	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	environmental	1	evidence	0	PMID:22521219	SUPPORT		In the meta-analysis, ALS was associated with use of pesticides as a group (1.9, 1.1-3.1).	Systematic review and AHS cohort analysis report elevated ALS odds with pesticide exposure.	"{""explanation"": ""Systematic review and AHS cohort analysis report elevated ALS odds with pesticide exposure."", ""reference"": ""PMID:22521219"", ""snippet"": ""In the meta-analysis, ALS was associated with use of pesticides as a group (1.9, 1.1-3.1)."", ""supports"": ""SUPPORT""}"
641	520	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	environmental	2	evidence	0	PMID:14504315	SUPPORT		A significant elevated risk of ALS occurred among all deployed personnel (RR = 1.92; 95% CL = 1.29, 2.84).	Gulf War veteran cohort showed nearly twofold higher ALS risk compared with non-deployed personnel.	"{""explanation"": ""Gulf War veteran cohort showed nearly twofold higher ALS risk compared with non-deployed personnel."", ""reference"": ""PMID:14504315"", ""snippet"": ""A significant elevated risk of ALS occurred among all deployed personnel (RR = 1.92; 95% CL = 1.29, 2.84)."", ""supports"": ""SUPPORT""}"
642	521	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	environmental	3	evidence	0	PMID:20639382	SUPPORT		The pooled RR (95% CI) of ALS was 1.28 (0.97 to 1.68) for current versus never smokers and 1.12 (0.98 to 1.27) for ever versus never smokers.	Meta-analysis of case-control and cohort studies indicates elevated ALS risk with smoking, especially among women.	"{""explanation"": ""Meta-analysis of case-control and cohort studies indicates elevated ALS risk with smoking, especially among women."", ""reference"": ""PMID:20639382"", ""snippet"": ""The pooled RR (95% CI) of ALS was 1.28 (0.97 to 1.68) for current versus never smokers and 1.12 (0.98 to 1.27) for ever versus never smokers."", ""supports"": ""SUPPORT""}"
704	579	24	Antiphospholipid Syndrome	Antiphospholipid_Syndrome.yaml	environmental	1	evidence	0	PMID:17531174	PARTIAL		An association between infections and antiphospholipid antibodies (aPL) has been reported in several epidemiologic and experimental studies. Infection-induced aPL have been traditionally regarded as transient and were generally not associated with clinical features of antiphospholipid syndrome.	The statement is partially supported because while there is an association between infections and antiphospholipid antibodies, infection-induced aPL are traditionally regarded as transient and not generally associated with the clinical features of antiphospholipid syndrome.	"{""explanation"": ""The statement is partially supported because while there is an association between infections and antiphospholipid antibodies, infection-induced aPL are traditionally regarded as transient and not generally associated with the clinical features of antiphospholipid syndrome."", ""reference"": ""PMID:17531174"", ""snippet"": ""An association between infections and antiphospholipid antibodies (aPL) has been reported in several epidemiologic and experimental studies. Infection-induced aPL have been traditionally regarded as transient and were generally not associated with clinical features of antiphospholipid syndrome."", ""supports"": ""PARTIAL""}"
705	579	24	Antiphospholipid Syndrome	Antiphospholipid_Syndrome.yaml	environmental	1	evidence	1	PMID:9087900	NO_EVIDENCE		The exact pathophysiologic mechanism in unclear but may be associated with an imbalance in the prostacyclin/ thromboxane ratio, which results in vasoconstriction and platelet aggregation.	This reference discusses antiphospholipid syndrome in the context of pregnancy loss and does not provide evidence regarding infections as an environmental factor.	"{""explanation"": ""This reference discusses antiphospholipid syndrome in the context of pregnancy loss and does not provide evidence regarding infections as an environmental factor."", ""reference"": ""PMID:9087900"", ""snippet"": ""The exact pathophysiologic mechanism in unclear but may be associated with an imbalance in the prostacyclin/ thromboxane ratio, which results in vasoconstriction and platelet aggregation."", ""supports"": ""NO_EVIDENCE""}"
796	622	26	Aromatase Deficiency	Aromatase_Deficiency.yaml	environmental	0	evidence	0	PMID:24482950	SUPPORT		Aromatase deficiency should be suspected when a patient presents with primary amenorrhea, absence of female secondary sexual characters, virilization and tall stature with eunuchoid body proportions, and biochemical features of ovarian failure.	This reference discusses aromatase deficiency and alludes to hormonal imbalances related to it, suggesting that hormone replacement therapy, specifically estrogen replacement, is relevant for managing symptoms.	"{""explanation"": ""This reference discusses aromatase deficiency and alludes to hormonal imbalances related to it, suggesting that hormone replacement therapy, specifically estrogen replacement, is relevant for managing symptoms."", ""reference"": ""PMID:24482950"", ""snippet"": ""Aromatase deficiency should be suspected when a patient presents with primary amenorrhea, absence of female secondary sexual characters, virilization and tall stature with eunuchoid body proportions, and biochemical features of ovarian failure."", ""supports"": ""SUPPORT""}"
834	647	27	Arsenic-Related Cancers	Arsenic_Related_Cancers.yaml	environmental	0	evidence	0	PMID:26411935	SUPPORT		Naturally occurring inorganic arsenic is known to increase the risk of cancers of the skin and several other organs, including the urinary bladder, lung, and liver.	Supports arsenic exposure as a risk factor for multiple cancers.	"{""explanation"": ""Supports arsenic exposure as a risk factor for multiple cancers."", ""reference"": ""PMID:26411935"", ""snippet"": ""Naturally occurring inorganic arsenic is known to increase the risk of cancers of the skin and several other organs, including the urinary bladder, lung, and liver."", ""supports"": ""SUPPORT""}"
855	680	28	Asthma	Asthma.yaml	environmental	0	evidence	0	PMID:26788835	PARTIAL		Persons with asthma and multiple diagnoses reported odorous/pungent and building-related environmental factors to trigger symptoms to a larger extent than did the reference group, mainly due to perfume and odors from flowers.	This supports the role of environmental factors in triggering symptoms in people with asthma but does not specifically address allergens as a triggering factor.	"{""explanation"": ""This supports the role of environmental factors in triggering symptoms in people with asthma but does not specifically address allergens as a triggering factor."", ""reference"": ""PMID:26788835"", ""snippet"": ""Persons with asthma and multiple diagnoses reported odorous/pungent and building-related environmental factors to trigger symptoms to a larger extent than did the reference group, mainly due to perfume and odors from flowers."", ""supports"": ""PARTIAL""}"
856	680	28	Asthma	Asthma.yaml	environmental	0	evidence	1	PMID:29732974	SUPPORT		The link between asthma and food allergy has been well researched over the years; although the exact interplay between the two atopic conditions is yet to be fully described. Research suggests that children who have both asthma and food allergy are at greater risk of more severe asthmatic episodes.	This supports the idea that allergens (specifically food allergies) can trigger severe asthma attacks.	"{""explanation"": ""This supports the idea that allergens (specifically food allergies) can trigger severe asthma attacks."", ""reference"": ""PMID:29732974"", ""snippet"": ""The link between asthma and food allergy has been well researched over the years; although the exact interplay between the two atopic conditions is yet to be fully described. Research suggests that children who have both asthma and food allergy are at greater risk of more severe asthmatic episodes."", ""supports"": ""SUPPORT""}"
857	680	28	Asthma	Asthma.yaml	environmental	0	evidence	2	PMID:20406590	SUPPORT		A complex interplay of genetic predisposition and environmental influences results in the clinical picture of allergic asthma.	This supports the role of environmental influences, which includes allergens, in allergic asthma.	"{""explanation"": ""This supports the role of environmental influences, which includes allergens, in allergic asthma."", ""reference"": ""PMID:20406590"", ""snippet"": ""A complex interplay of genetic predisposition and environmental influences results in the clinical picture of allergic asthma."", ""supports"": ""SUPPORT""}"
858	680	28	Asthma	Asthma.yaml	environmental	0	evidence	3	PMID:29310764	SUPPORT		The implementation of policies to reduce environmental allergic triggers can be an important adjunct to optimal patient care for allergic rhinitis and allergic asthma.	It supports that allergic asthma can be triggered by environmental allergens.	"{""explanation"": ""It supports that allergic asthma can be triggered by environmental allergens."", ""reference"": ""PMID:29310764"", ""snippet"": ""The implementation of policies to reduce environmental allergic triggers can be an important adjunct to optimal patient care for allergic rhinitis and allergic asthma."", ""supports"": ""SUPPORT""}"
859	680	28	Asthma	Asthma.yaml	environmental	0	evidence	4	PMID:29345235	SUPPORT		The rising frequency of obstructive respiratory diseases during recent years, in particular allergic asthma, can be partially explained by changes in the environment, with the increasing presence in the atmosphere of chemical triggers (particulate matter and gaseous components such as nitrogen dioxide and ozone) and biologic triggers (aeroallergens).	This directly supports the role of environmental allergens as triggers for allergic asthma.	"{""explanation"": ""This directly supports the role of environmental allergens as triggers for allergic asthma."", ""reference"": ""PMID:29345235"", ""snippet"": ""The rising frequency of obstructive respiratory diseases during recent years, in particular allergic asthma, can be partially explained by changes in the environment, with the increasing presence in the atmosphere of chemical triggers (particulate matter and gaseous components such as nitrogen dioxide and ozone) and biologic triggers (aeroallergens)."", ""supports"": ""SUPPORT""}"
860	680	28	Asthma	Asthma.yaml	environmental	0	evidence	5	PMID:23574397	SUPPORT		For patients with asthma, exacerbations and poor control can result from exposure to environmental triggers, such as allergens and air particulates.	This supports the idea of allergens being environmental triggers for asthma.	"{""explanation"": ""This supports the idea of allergens being environmental triggers for asthma."", ""reference"": ""PMID:23574397"", ""snippet"": ""For patients with asthma, exacerbations and poor control can result from exposure to environmental triggers, such as allergens and air particulates."", ""supports"": ""SUPPORT""}"
861	680	28	Asthma	Asthma.yaml	environmental	0	evidence	6	PMID:31187658	SUPPORT		Environmental exposures varied across the year and demonstrated seasonal patterns.	This supports the role of environmental allergens like mold in triggering asthma.	"{""explanation"": ""This supports the role of environmental allergens like mold in triggering asthma."", ""reference"": ""PMID:31187658"", ""snippet"": ""Environmental exposures varied across the year and demonstrated seasonal patterns."", ""supports"": ""SUPPORT""}"
862	680	28	Asthma	Asthma.yaml	environmental	0	evidence	7	PMID:21277508	SUPPORT		Extrinsic factors include environmental exposure to temperature, humidity, aeroallergens, irritants, and pollution.	This supports the role of environmental allergens in asthma.	"{""explanation"": ""This supports the role of environmental allergens in asthma."", ""reference"": ""PMID:21277508"", ""snippet"": ""Extrinsic factors include environmental exposure to temperature, humidity, aeroallergens, irritants, and pollution."", ""supports"": ""SUPPORT""}"
863	680	28	Asthma	Asthma.yaml	environmental	0	evidence	8	PMID:37480203	SUPPORT		Pollen is a key source of aeroallergens responsible for allergic rhinitis, conjunctivitis, and asthma.	This supports the role of environmental allergens like pollen in triggering allergic asthma.	"{""explanation"": ""This supports the role of environmental allergens like pollen in triggering allergic asthma."", ""reference"": ""PMID:37480203"", ""snippet"": ""Pollen is a key source of aeroallergens responsible for allergic rhinitis, conjunctivitis, and asthma."", ""supports"": ""SUPPORT""}"
864	681	28	Asthma	Asthma.yaml	environmental	1	evidence	0	PMID:10518814	SUPPORT		Air pollution is convincingly associated with many signs of asthma aggravation.	The article states that air pollution is associated with various signs and symptoms of asthma aggravation, supporting the statement that air pollution exacerbates asthma symptoms.	"{""explanation"": ""The article states that air pollution is associated with various signs and symptoms of asthma aggravation, supporting the statement that air pollution exacerbates asthma symptoms."", ""reference"": ""PMID:10518814"", ""snippet"": ""Air pollution is convincingly associated with many signs of asthma aggravation."", ""supports"": ""SUPPORT""}"
865	681	28	Asthma	Asthma.yaml	environmental	1	evidence	1	PMID:21277508	SUPPORT		Extrinsic factors include environmental exposure to temperature, humidity, aeroallergens, irritants, and pollution.	The article discusses how environmental factors, including pollution, can result in impaired function of the airways of athletes, which supports the statement.	"{""explanation"": ""The article discusses how environmental factors, including pollution, can result in impaired function of the airways of athletes, which supports the statement."", ""reference"": ""PMID:21277508"", ""snippet"": ""Extrinsic factors include environmental exposure to temperature, humidity, aeroallergens, irritants, and pollution."", ""supports"": ""SUPPORT""}"
866	681	28	Asthma	Asthma.yaml	environmental	1	evidence	2	PMID:31187658	SUPPORT		Increases in mold and PM10 were associated with increases in asthma claims.	The study found associations between particulate pollution and increased asthma claims, supporting the statement.	"{""explanation"": ""The study found associations between particulate pollution and increased asthma claims, supporting the statement."", ""reference"": ""PMID:31187658"", ""snippet"": ""Increases in mold and PM10 were associated with increases in asthma claims."", ""supports"": ""SUPPORT""}"
867	681	28	Asthma	Asthma.yaml	environmental	1	evidence	3	PMID:31239087	SUPPORT		Days with historically high associations between pollution and asthma attacks were identified as supplemental warning days.	The framework identifies days with high pollution as high-risk days for asthma attacks, supporting the statement.	"{""explanation"": ""The framework identifies days with high pollution as high-risk days for asthma attacks, supporting the statement."", ""reference"": ""PMID:31239087"", ""snippet"": ""Days with historically high associations between pollution and asthma attacks were identified as supplemental warning days."", ""supports"": ""SUPPORT""}"
868	681	28	Asthma	Asthma.yaml	environmental	1	evidence	4	PMID:31765853	SUPPORT		Exacerbations are largely driven by environmental exposures including pollutants, stress, and viral and bacterial pathogens.	The text supports the notion that pollutants, including air pollution, drive exacerbations of asthma symptoms.	"{""explanation"": ""The text supports the notion that pollutants, including air pollution, drive exacerbations of asthma symptoms."", ""reference"": ""PMID:31765853"", ""snippet"": ""Exacerbations are largely driven by environmental exposures including pollutants, stress, and viral and bacterial pathogens."", ""supports"": ""SUPPORT""}"
869	681	28	Asthma	Asthma.yaml	environmental	1	evidence	5	PMID:35307034	SUPPORT		The risk ratio for asthma patients to be hospitalised on the same day of NO2 exposure was 1.101 per 10 µg/m3 NO2 increase.	The study observed a significant increase in hospitalization risk for asthma patients due to NO2 exposure, supporting the statement.	"{""explanation"": ""The study observed a significant increase in hospitalization risk for asthma patients due to NO2 exposure, supporting the statement."", ""reference"": ""PMID:35307034"", ""snippet"": ""The risk ratio for asthma patients to be hospitalised on the same day of NO2 exposure was 1.101 per 10 µg/m3 NO2 increase."", ""supports"": ""SUPPORT""}"
870	682	28	Asthma	Asthma.yaml	environmental	2	evidence	0	PMID:25584912	SUPPORT		Exposure to passive smoke as a risk factor for asthma onset in childhood.	The study highlights how environmental tobacco smoke (ETS) is a significant indoor pollutant and a likely cause for asthma onset and severity in childhood.	"{""explanation"": ""The study highlights how environmental tobacco smoke (ETS) is a significant indoor pollutant and a likely cause for asthma onset and severity in childhood."", ""reference"": ""PMID:25584912"", ""snippet"": ""Exposure to passive smoke as a risk factor for asthma onset in childhood."", ""supports"": ""SUPPORT""}"
