descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
11	5	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	2	Thymic hypoplasia and T-cell immunodeficiency	"The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.
"	cell_types[1]	cell_types	cell_types			medullary thymic epithelial cell	CL:0002365	medullary thymic epithelial cell		"{""preferred_term"": ""medullary thymic epithelial cell"", ""term"": {""id"": ""CL:0002365"", ""label"": ""medullary thymic epithelial cell""}}"																											
12	5	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	2	Thymic hypoplasia and T-cell immunodeficiency	"The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.
"	cell_types[2]	cell_types	cell_types			T cell	CL:0000084	T cell		"{""preferred_term"": ""T cell"", ""term"": {""id"": ""CL:0000084"", ""label"": ""T cell""}}"																											
13	5	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	2	Thymic hypoplasia and T-cell immunodeficiency	"The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.
"	locations[0]	locations	locations			thymus	UBERON:0002370	thymus		"{""preferred_term"": ""thymus"", ""term"": {""id"": ""UBERON:0002370"", ""label"": ""thymus""}}"																											
14	5	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	2	Thymic hypoplasia and T-cell immunodeficiency	"The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.
"	biological_processes[0]	biological_processes	biological_processes			neural crest cell differentiation involved in thymus development	GO:1902637	neural crest cell differentiation involved in thymus development		"{""preferred_term"": ""neural crest cell differentiation involved in thymus development"", ""term"": {""id"": ""GO:1902637"", ""label"": ""neural crest cell differentiation involved in thymus development""}}"																											
15	6	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	3	Parathyroid hypoplasia and hypocalcemia	"The parathyroid glands derive from the third and fourth pharyngeal pouches. Defective pouch development causes parathyroid hypoplasia, leading to hypoparathyroidism and hypocalcemia. Neonatal hypocalcemia may present with seizures and is often the presenting feature.
"	locations[0]	locations	locations			parathyroid gland	UBERON:0001132	parathyroid gland		"{""preferred_term"": ""parathyroid gland"", ""term"": {""id"": ""UBERON:0001132"", ""label"": ""parathyroid gland""}}"																											
16	6	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	3	Parathyroid hypoplasia and hypocalcemia	"The parathyroid glands derive from the third and fourth pharyngeal pouches. Defective pouch development causes parathyroid hypoplasia, leading to hypoparathyroidism and hypocalcemia. Neonatal hypocalcemia may present with seizures and is often the presenting feature.
"	biological_processes[0]	biological_processes	biological_processes			neural crest cell differentiation involved in parathyroid gland development	GO:1902638	neural crest cell differentiation involved in parathyroid gland development		"{""preferred_term"": ""neural crest cell differentiation involved in parathyroid gland development"", ""term"": {""id"": ""GO:1902638"", ""label"": ""neural crest cell differentiation involved in parathyroid gland development""}}"																											
31	27	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	0	ALK Gene Rearrangement	ALK rearrangements result from chromosomal inversions or translocations that fuse the ALK kinase domain to an N-terminal partner gene (usually EML4). The partner provides a dimerization domain, causing constitutive ALK kinase activation independent of ligand.	cell_types[0]	cell_types	cell_types			type II pneumocyte	CL:0002063	pulmonary alveolar type 2 cell		"{""preferred_term"": ""type II pneumocyte"", ""term"": {""id"": ""CL:0002063"", ""label"": ""pulmonary alveolar type 2 cell""}}"																											
32	27	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	0	ALK Gene Rearrangement	ALK rearrangements result from chromosomal inversions or translocations that fuse the ALK kinase domain to an N-terminal partner gene (usually EML4). The partner provides a dimerization domain, causing constitutive ALK kinase activation independent of ligand.	biological_processes[0]	biological_processes	biological_processes			protein kinase activity	GO:0004672	protein kinase activity		"{""modifier"": ""INCREASED"", ""preferred_term"": ""protein kinase activity"", ""term"": {""id"": ""GO:0004672"", ""label"": ""protein kinase activity""}}"			INCREASED																								
33	28	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive ALK Signaling	The EML4-ALK fusion protein is constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration.	biological_processes[0]	biological_processes	biological_processes			MAPK cascade	GO:0000165	MAPK cascade		"{""modifier"": ""INCREASED"", ""preferred_term"": ""MAPK cascade"", ""term"": {""id"": ""GO:0000165"", ""label"": ""MAPK cascade""}}"			INCREASED																								
34	28	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive ALK Signaling	The EML4-ALK fusion protein is constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration.	biological_processes[1]	biological_processes	biological_processes			phosphatidylinositol 3-kinase signaling	GO:0014065	phosphatidylinositol 3-kinase signaling		"{""modifier"": ""INCREASED"", ""preferred_term"": ""phosphatidylinositol 3-kinase signaling"", ""term"": {""id"": ""GO:0014065"", ""label"": ""phosphatidylinositol 3-kinase signaling""}}"			INCREASED																								
35	28	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive ALK Signaling	The EML4-ALK fusion protein is constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration.	biological_processes[2]	biological_processes	biological_processes			JAK-STAT cascade	GO:0007259	JAK-STAT cascade		"{""modifier"": ""INCREASED"", ""preferred_term"": ""JAK-STAT cascade"", ""term"": {""id"": ""GO:0007259"", ""label"": ""JAK-STAT cascade""}}"			INCREASED																								
36	29	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	2	Oncogene Addiction	ALK-rearranged tumors exhibit oncogene addiction, becoming dependent on continued ALK signaling for survival. ALK inhibition leads to dramatic tumor responses, often within days to weeks of starting therapy.	biological_processes[0]	biological_processes	biological_processes			cell population proliferation	GO:0008283	cell population proliferation		"{""modifier"": ""INCREASED"", ""preferred_term"": ""cell population proliferation"", ""term"": {""id"": ""GO:0008283"", ""label"": ""cell population proliferation""}}"			INCREASED																								
37	30	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	3	ALK TKI Resistance	Resistance to ALK TKIs develops through ALK-dependent mechanisms (secondary mutations like G1202R, compound mutations) or ALK-independent bypass pathways (MET, EGFR, KRAS). Later-generation TKIs (lorlatinib) overcome most single ALK mutations.	biological_processes[0]	biological_processes	biological_processes			response to drug	GO:0042493	response to drug		"{""modifier"": ""ABNORMAL"", ""preferred_term"": ""response to drug"", ""term"": {""id"": ""GO:0042493"", ""label"": ""response to drug""}}"			ABNORMAL																								
48	45	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	0	PML-RARA Fusion Oncogene Formation	The t(15;17)(q24;q21) translocation fuses the PML gene on chromosome 15 with the retinoic acid receptor alpha (RARA) gene on chromosome 17. The resulting fusion protein retains the DNA-binding and ligand-binding domains of RARA but gains aberrant properties from PML, including enhanced corepressor recruitment and altered subnuclear localization.	cell_types[0]	cell_types	cell_types			promyelocyte	CL:0000836	promyelocyte		"{""preferred_term"": ""promyelocyte"", ""term"": {""id"": ""CL:0000836"", ""label"": ""promyelocyte""}}"																											
49	45	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	0	PML-RARA Fusion Oncogene Formation	The t(15;17)(q24;q21) translocation fuses the PML gene on chromosome 15 with the retinoic acid receptor alpha (RARA) gene on chromosome 17. The resulting fusion protein retains the DNA-binding and ligand-binding domains of RARA but gains aberrant properties from PML, including enhanced corepressor recruitment and altered subnuclear localization.	biological_processes[0]	biological_processes	biological_processes			myeloid cell differentiation	GO:0030099	myeloid cell differentiation		"{""modifier"": ""DECREASED"", ""preferred_term"": ""myeloid cell differentiation"", ""term"": {""id"": ""GO:0030099"", ""label"": ""myeloid cell differentiation""}}"			DECREASED																								
50	46	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	1	Transcriptional Repression of Differentiation Genes	PML-RARA binds retinoic acid response elements but recruits corepressor complexes (NCoR, SMRT, HDACs) at physiological retinoic acid concentrations. This silences RARA target genes required for granulocyte differentiation, causing a differentiation block at the promyelocyte stage. Pharmacological doses of ATRA overcome this block.	cell_types[0]	cell_types	cell_types			promyelocyte	CL:0000836	promyelocyte		"{""preferred_term"": ""promyelocyte"", ""term"": {""id"": ""CL:0000836"", ""label"": ""promyelocyte""}}"																											
51	46	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	1	Transcriptional Repression of Differentiation Genes	PML-RARA binds retinoic acid response elements but recruits corepressor complexes (NCoR, SMRT, HDACs) at physiological retinoic acid concentrations. This silences RARA target genes required for granulocyte differentiation, causing a differentiation block at the promyelocyte stage. Pharmacological doses of ATRA overcome this block.	biological_processes[0]	biological_processes	biological_processes			granulocyte differentiation	GO:0030851	granulocyte differentiation		"{""modifier"": ""DECREASED"", ""preferred_term"": ""granulocyte differentiation"", ""term"": {""id"": ""GO:0030851"", ""label"": ""granulocyte differentiation""}}"			DECREASED																								
52	47	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	2	PML Nuclear Body Disruption	Wild-type PML organizes nuclear bodies that regulate multiple cellular processes including apoptosis and senescence. PML-RARA disrupts PML nuclear bodies into a microspeckled pattern, impairing PML tumor suppressor functions. Arsenic trioxide restores PML nuclear bodies and induces PML-RARA degradation.	biological_processes[0]	biological_processes	biological_processes			apoptotic process	GO:0006915	apoptotic process		"{""modifier"": ""DECREASED"", ""preferred_term"": ""apoptotic process"", ""term"": {""id"": ""GO:0006915"", ""label"": ""apoptotic process""}}"			DECREASED																								
53	48	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	3	Impaired Tumor Suppression	Disruption of PML nuclear bodies impairs p53-mediated senescence and apoptosis pathways. This contributes to the survival and accumulation of leukemic promyelocytes.	biological_processes[0]	biological_processes	biological_processes			cell cycle checkpoint signaling	GO:0000075	cell cycle checkpoint signaling		"{""modifier"": ""DECREASED"", ""preferred_term"": ""cell cycle checkpoint signaling"", ""term"": {""id"": ""GO:0000075"", ""label"": ""cell cycle checkpoint signaling""}}"			DECREASED																								
54	49	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	4	Promyelocyte Accumulation	The differentiation block at the promyelocyte stage leads to accumulation of abnormal promyelocytes in bone marrow and blood. These cells contain abundant azurophilic granules and release procoagulant factors.	locations[0]	locations	locations			bone marrow	UBERON:0002371	bone marrow		"{""preferred_term"": ""bone marrow"", ""term"": {""id"": ""UBERON:0002371"", ""label"": ""bone marrow""}}"																											
55	49	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	4	Promyelocyte Accumulation	The differentiation block at the promyelocyte stage leads to accumulation of abnormal promyelocytes in bone marrow and blood. These cells contain abundant azurophilic granules and release procoagulant factors.	cell_types[0]	cell_types	cell_types			promyelocyte	CL:0000836	promyelocyte		"{""preferred_term"": ""promyelocyte"", ""term"": {""id"": ""CL:0000836"", ""label"": ""promyelocyte""}}"																											
56	50	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	5	Coagulopathy	APL promyelocytes release tissue factor and cancer procoagulant from azurophilic granules, triggering disseminated intravascular coagulation. Annexin II expression promotes plasmin generation causing hyperfibrinolysis. This combination causes severe, often fatal bleeding before and during early treatment.	biological_processes[0]	biological_processes	biological_processes			blood coagulation	GO:0007596	blood coagulation		"{""modifier"": ""ABNORMAL"", ""preferred_term"": ""blood coagulation"", ""term"": {""id"": ""GO:0007596"", ""label"": ""blood coagulation""}}"			ABNORMAL																								
69	73	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	0	TTR Tetramer Destabilization	Mutations in the TTR gene or age-related changes destabilize the native tetrameric structure, leading to dissociation into monomers. This is the rate-limiting step enabling protein misfolding and aggregation.	biological_processes[0]	biological_processes	biological_processes			protein tetramerization	GO:0051289	protein homotetramerization		"{""preferred_term"": ""protein tetramerization"", ""term"": {""id"": ""GO:0051289"", ""label"": ""protein homotetramerization""}}"																											
70	73	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	0	TTR Tetramer Destabilization	Mutations in the TTR gene or age-related changes destabilize the native tetrameric structure, leading to dissociation into monomers. This is the rate-limiting step enabling protein misfolding and aggregation.	biological_processes[1]	biological_processes	biological_processes			protein folding	GO:0006457	protein folding		"{""preferred_term"": ""protein folding"", ""term"": {""id"": ""GO:0006457"", ""label"": ""protein folding""}}"																											
71	73	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	0	TTR Tetramer Destabilization	Mutations in the TTR gene or age-related changes destabilize the native tetrameric structure, leading to dissociation into monomers. This is the rate-limiting step enabling protein misfolding and aggregation.	locations[0]	locations	locations			extracellular space	GO:0005615	extracellular space		"{""preferred_term"": ""extracellular space"", ""term"": {""id"": ""GO:0005615"", ""label"": ""extracellular space""}}"																											
72	73	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	0	TTR Tetramer Destabilization	Mutations in the TTR gene or age-related changes destabilize the native tetrameric structure, leading to dissociation into monomers. This is the rate-limiting step enabling protein misfolding and aggregation.	locations[1]	locations	locations			blood plasma	UBERON:0001969	blood plasma		"{""preferred_term"": ""blood plasma"", ""term"": {""id"": ""UBERON:0001969"", ""label"": ""blood plasma""}}"																											
73	74	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	1	Amyloid Fibril Formation	Misfolded transthyretin monomers undergo nucleation and elongation to form cross-beta amyloid fibrils. Serum amyloid P component and proteoglycans stabilize deposits and reduce clearance.	biological_processes[0]	biological_processes	biological_processes			amyloid fibril formation	GO:0043241	amyloid fibril formation		"{""preferred_term"": ""amyloid fibril formation"", ""term"": {""id"": ""GO:0043241"", ""label"": ""amyloid fibril formation""}}"																											
74	74	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	1	Amyloid Fibril Formation	Misfolded transthyretin monomers undergo nucleation and elongation to form cross-beta amyloid fibrils. Serum amyloid P component and proteoglycans stabilize deposits and reduce clearance.	biological_processes[1]	biological_processes	biological_processes			extracellular matrix organization	GO:0030198	extracellular matrix organization		"{""preferred_term"": ""extracellular matrix organization"", ""term"": {""id"": ""GO:0030198"", ""label"": ""extracellular matrix organization""}}"																											
75	74	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	1	Amyloid Fibril Formation	Misfolded transthyretin monomers undergo nucleation and elongation to form cross-beta amyloid fibrils. Serum amyloid P component and proteoglycans stabilize deposits and reduce clearance.	locations[0]	locations	locations			extracellular space	GO:0005615	extracellular space		"{""preferred_term"": ""extracellular space"", ""term"": {""id"": ""GO:0005615"", ""label"": ""extracellular space""}}"																											
76	74	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	1	Amyloid Fibril Formation	Misfolded transthyretin monomers undergo nucleation and elongation to form cross-beta amyloid fibrils. Serum amyloid P component and proteoglycans stabilize deposits and reduce clearance.	locations[1]	locations	locations			heart	UBERON:0000948	heart		"{""preferred_term"": ""heart"", ""term"": {""id"": ""UBERON:0000948"", ""label"": ""heart""}}"																											
77	74	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	1	Amyloid Fibril Formation	Misfolded transthyretin monomers undergo nucleation and elongation to form cross-beta amyloid fibrils. Serum amyloid P component and proteoglycans stabilize deposits and reduce clearance.	locations[2]	locations	locations			peripheral nervous system	UBERON:0000010	peripheral nervous system		"{""preferred_term"": ""peripheral nervous system"", ""term"": {""id"": ""UBERON:0000010"", ""label"": ""peripheral nervous system""}}"																											
78	75	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	2	Oxidative Stress and Mitochondrial Dysfunction	TTR oligomers and fibrils induce reactive oxygen species production and impair mitochondrial function in cardiomyocytes, contributing to contractile dysfunction and cell injury.	biological_processes[0]	biological_processes	biological_processes			response to oxidative stress	GO:0006979	response to oxidative stress		"{""preferred_term"": ""response to oxidative stress"", ""term"": {""id"": ""GO:0006979"", ""label"": ""response to oxidative stress""}}"																											
79	75	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	2	Oxidative Stress and Mitochondrial Dysfunction	TTR oligomers and fibrils induce reactive oxygen species production and impair mitochondrial function in cardiomyocytes, contributing to contractile dysfunction and cell injury.	biological_processes[1]	biological_processes	biological_processes			mitochondrion organization	GO:0007005	mitochondrion organization		"{""preferred_term"": ""mitochondrion organization"", ""term"": {""id"": ""GO:0007005"", ""label"": ""mitochondrion organization""}}"																											
80	75	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	2	Oxidative Stress and Mitochondrial Dysfunction	TTR oligomers and fibrils induce reactive oxygen species production and impair mitochondrial function in cardiomyocytes, contributing to contractile dysfunction and cell injury.	cell_types[0]	cell_types	cell_types			cardiomyocyte	CL:0000746	cardiac muscle cell		"{""preferred_term"": ""cardiomyocyte"", ""term"": {""id"": ""CL:0000746"", ""label"": ""cardiac muscle cell""}}"																											
81	75	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	pathophysiology	2	Oxidative Stress and Mitochondrial Dysfunction	TTR oligomers and fibrils induce reactive oxygen species production and impair mitochondrial function in cardiomyocytes, contributing to contractile dysfunction and cell injury.	locations[0]	locations	locations			heart	UBERON:0000948	heart		"{""preferred_term"": ""heart"", ""term"": {""id"": ""UBERON:0000948"", ""label"": ""heart""}}"																											
