descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
63	56	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	treatments	0	All-Trans Retinoic Acid (ATRA)	Pharmacological doses of ATRA (45 mg/m2/day) overcome PML-RARA-mediated transcriptional repression, inducing differentiation of leukemic promyelocytes into mature granulocytes. Must be started immediately upon clinical suspicion, even before molecular confirmation. Foundation of APL treatment.	treatment_term.therapeutic_agent[0]	treatment_term	treatment_term.therapeutic_agent			all-trans-retinoic acid	CHEBI:15367	all-trans-retinoic acid		"{""preferred_term"": ""all-trans-retinoic acid"", ""term"": {""id"": ""CHEBI:15367"", ""label"": ""all-trans-retinoic acid""}}"																											
64	57	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	treatments	1	Arsenic Trioxide (ATO)	ATO induces degradation of PML-RARA fusion protein through SUMOylation and ubiquitination, restoring PML nuclear bodies and eliminating the leukemic clone. Synergizes with ATRA for curative therapy. Also induces apoptosis at higher concentrations.	treatment_term	treatment_term	$	Arsenic Trioxide (ATO)	ATO induces degradation of PML-RARA fusion protein through SUMOylation and ubiquitination, restoring PML nuclear bodies and eliminating the leukemic clone. Synergizes with ATRA for curative therapy. Also induces apoptosis at higher concentrations.	pharmacotherapy	MAXO:0000058	pharmacotherapy		"{""preferred_term"": ""pharmacotherapy"", ""term"": {""id"": ""MAXO:0000058"", ""label"": ""pharmacotherapy""}, ""therapeutic_agent"": [{""preferred_term"": ""arsenic trioxide"", ""term"": {""id"": ""CHEBI:30621"", ""label"": ""diarsenic trioxide""}}]}"				diarsenic trioxide	CHEBI:30621																						
65	57	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	treatments	1	Arsenic Trioxide (ATO)	ATO induces degradation of PML-RARA fusion protein through SUMOylation and ubiquitination, restoring PML nuclear bodies and eliminating the leukemic clone. Synergizes with ATRA for curative therapy. Also induces apoptosis at higher concentrations.	treatment_term.therapeutic_agent[0]	treatment_term	treatment_term.therapeutic_agent			arsenic trioxide	CHEBI:30621	diarsenic trioxide		"{""preferred_term"": ""arsenic trioxide"", ""term"": {""id"": ""CHEBI:30621"", ""label"": ""diarsenic trioxide""}}"																											
66	58	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	treatments	2	ATRA plus Arsenic Trioxide Combination	The combination of ATRA and ATO without chemotherapy achieves greater than 90% cure rates in standard-risk APL. This regimen avoids chemotherapy-related toxicities including secondary malignancies and cardiomyopathy. Represents the standard of care for non-high-risk APL.	treatment_term	treatment_term	$	ATRA plus Arsenic Trioxide Combination	The combination of ATRA and ATO without chemotherapy achieves greater than 90% cure rates in standard-risk APL. This regimen avoids chemotherapy-related toxicities including secondary malignancies and cardiomyopathy. Represents the standard of care for non-high-risk APL.	pharmacotherapy	MAXO:0000058	pharmacotherapy		"{""preferred_term"": ""pharmacotherapy"", ""term"": {""id"": ""MAXO:0000058"", ""label"": ""pharmacotherapy""}}"																											
67	59	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	treatments	3	Chemotherapy-Based Regimens	ATRA combined with anthracycline-based chemotherapy remains an option, particularly for high-risk APL (WBC greater than 10,000/uL) where early death risk is higher. Idarubicin is commonly used. ATO is increasingly incorporated into chemotherapy regimens.	treatment_term	treatment_term	$	Chemotherapy-Based Regimens	ATRA combined with anthracycline-based chemotherapy remains an option, particularly for high-risk APL (WBC greater than 10,000/uL) where early death risk is higher. Idarubicin is commonly used. ATO is increasingly incorporated into chemotherapy regimens.	chemotherapy	MAXO:0000647	chemotherapy		"{""preferred_term"": ""chemotherapy"", ""term"": {""id"": ""MAXO:0000647"", ""label"": ""chemotherapy""}}"																											
68	60	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	treatments	4	Supportive Care for Coagulopathy	Aggressive blood product support is essential during induction, including platelet transfusions to maintain count above 30-50,000/uL and cryoprecipitate or fibrinogen concentrate to maintain fibrinogen above 150 mg/dL.	treatment_term	treatment_term	$	Supportive Care for Coagulopathy	Aggressive blood product support is essential during induction, including platelet transfusions to maintain count above 30-50,000/uL and cryoprecipitate or fibrinogen concentrate to maintain fibrinogen above 150 mg/dL.	supportive care	MAXO:0000950	supportive care		"{""preferred_term"": ""supportive care"", ""term"": {""id"": ""MAXO:0000950"", ""label"": ""supportive care""}}"																											
101	93	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	treatments	0	Tafamidis	Helps stabilize transthyretin and prevent amyloid fibril formation.	treatment_term	treatment_term	$	Tafamidis	Helps stabilize transthyretin and prevent amyloid fibril formation.	pharmacotherapy	MAXO:0000058	pharmacotherapy		"{""preferred_term"": ""pharmacotherapy"", ""term"": {""id"": ""MAXO:0000058"", ""label"": ""pharmacotherapy""}}"																											
102	94	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	treatments	1	Patisiran	Reduces production of transthyretin protein to decrease amyloid formation.	treatment_term	treatment_term	$	Patisiran	Reduces production of transthyretin protein to decrease amyloid formation.	pharmacotherapy	MAXO:0000058	pharmacotherapy		"{""preferred_term"": ""pharmacotherapy"", ""term"": {""id"": ""MAXO:0000058"", ""label"": ""pharmacotherapy""}}"																											
103	95	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	treatments	2	Inotersen	Reduces TTR protein production to limit amyloid accumulation.	treatment_term	treatment_term	$	Inotersen	Reduces TTR protein production to limit amyloid accumulation.	pharmacotherapy	MAXO:0000058	pharmacotherapy		"{""preferred_term"": ""pharmacotherapy"", ""term"": {""id"": ""MAXO:0000058"", ""label"": ""pharmacotherapy""}}"																											
104	96	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	treatments	3	Liver Transplant	Considered for hereditary cases to reduce production of mutant TTR.	treatment_term	treatment_term	$	Liver Transplant	Considered for hereditary cases to reduce production of mutant TTR.	organ transplantation	MAXO:0010039	organ transplantation		"{""preferred_term"": ""organ transplantation"", ""term"": {""id"": ""MAXO:0010039"", ""label"": ""organ transplantation""}}"																											
105	97	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	treatments	4	Heart Transplant	May be necessary for those with severe cardiomyopathy.	treatment_term	treatment_term	$	Heart Transplant	May be necessary for those with severe cardiomyopathy.	organ transplantation	MAXO:0010039	organ transplantation		"{""preferred_term"": ""organ transplantation"", ""term"": {""id"": ""MAXO:0010039"", ""label"": ""organ transplantation""}}"																											
106	98	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	treatments	5	Supportive Care	Symptomatic treatment for neuropathy, heart failure, and gastrointestinal issues.	treatment_term	treatment_term	$	Supportive Care	Symptomatic treatment for neuropathy, heart failure, and gastrointestinal issues.	supportive care	MAXO:0000950	supportive care		"{""preferred_term"": ""supportive care"", ""term"": {""id"": ""MAXO:0000950"", ""label"": ""supportive care""}}"																											
140	127	6	Achondroplasia	Achondroplasia.yaml	treatments	0	Vosoritide (Voxzogo)	"C-type natriuretic peptide (CNP) analog that counteracts FGFR3 overactivation by stimulating the NPR-B receptor, promoting endochondral bone growth. FDA approved in 2021 for children aged 5 years and older with open growth plates. Clinical trials demonstrated increased annualized growth velocity.
"	treatment_term	treatment_term	$	Vosoritide (Voxzogo)	"C-type natriuretic peptide (CNP) analog that counteracts FGFR3 overactivation by stimulating the NPR-B receptor, promoting endochondral bone growth. FDA approved in 2021 for children aged 5 years and older with open growth plates. Clinical trials demonstrated increased annualized growth velocity.
"	Vosoritide therapy	MAXO:0000058	pharmacotherapy		"{""preferred_term"": ""Vosoritide therapy"", ""term"": {""id"": ""MAXO:0000058"", ""label"": ""pharmacotherapy""}}"																											
141	128	6	Achondroplasia	Achondroplasia.yaml	treatments	1	Surgical limb lengthening	"Distraction osteogenesis techniques (Ilizarov, PRECICE) can increase limb length but are controversial due to complications, prolonged treatment duration, and quality of life considerations.
"	treatment_term	treatment_term	$	Surgical limb lengthening	"Distraction osteogenesis techniques (Ilizarov, PRECICE) can increase limb length but are controversial due to complications, prolonged treatment duration, and quality of life considerations.
"	Limb lengthening surgery	MAXO:0000004	surgical procedure		"{""preferred_term"": ""Limb lengthening surgery"", ""term"": {""id"": ""MAXO:0000004"", ""label"": ""surgical procedure""}}"																											
142	129	6	Achondroplasia	Achondroplasia.yaml	treatments	2	Foramen magnum decompression	"Surgical decompression may be required for symptomatic foramen magnum stenosis with cervicomedullary compression, which can cause central apnea, hypotonia, or sudden death in infants.
"	treatment_term	treatment_term	$	Foramen magnum decompression	"Surgical decompression may be required for symptomatic foramen magnum stenosis with cervicomedullary compression, which can cause central apnea, hypotonia, or sudden death in infants.
"	Foramen magnum decompression	MAXO:0000004	surgical procedure		"{""preferred_term"": ""Foramen magnum decompression"", ""term"": {""id"": ""MAXO:0000004"", ""label"": ""surgical procedure""}}"																											
143	130	6	Achondroplasia	Achondroplasia.yaml	treatments	3	Management of spinal stenosis	"Progressive lumbar spinal stenosis is common in adults and may require laminectomy for symptomatic relief of neurogenic claudication.
"	treatment_term	treatment_term	$	Management of spinal stenosis	"Progressive lumbar spinal stenosis is common in adults and may require laminectomy for symptomatic relief of neurogenic claudication.
"	Spinal surgery	MAXO:0000004	surgical procedure		"{""preferred_term"": ""Spinal surgery"", ""term"": {""id"": ""MAXO:0000004"", ""label"": ""surgical procedure""}}"																											
163	150	7	Achoo Syndrome	Achoo_Syndrome.yaml	treatments	0	Sunglasses	Wearing sunglasses before exposure to bright light may prevent triggering of the reflex.	treatment_term	treatment_term	$	Sunglasses	Wearing sunglasses before exposure to bright light may prevent triggering of the reflex.	supportive care	MAXO:0000950	supportive care		"{""preferred_term"": ""supportive care"", ""term"": {""id"": ""MAXO:0000950"", ""label"": ""supportive care""}}"																											
195	186	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	0	Topical retinoids	"First-line treatment that normalizes follicular keratinization, reduces comedone formation, and has anti-inflammatory effects. Examples include tretinoin, adapalene, and tazarotene.
"	treatment_term	treatment_term	$	Topical retinoids	"First-line treatment that normalizes follicular keratinization, reduces comedone formation, and has anti-inflammatory effects. Examples include tretinoin, adapalene, and tazarotene.
"	retinoid agent therapy	MAXO:0000237	retinoid agent therapy		"{""preferred_term"": ""retinoid agent therapy"", ""qualifiers"": [{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""retinoid"", ""term"": {""id"": ""NCIT:C68299"", ""label"": ""Retinoid""}}}], ""term"": {""id"": ""MAXO:0000237"", ""label"": ""retinoid agent therapy""}}"																						Retinoid	NCIT:C68299	NCIT:C2259			
196	186	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	0	Topical retinoids	"First-line treatment that normalizes follicular keratinization, reduces comedone formation, and has anti-inflammatory effects. Examples include tretinoin, adapalene, and tazarotene.
"	treatment_term.qualifiers[0].predicate	treatment_term	treatment_term.qualifiers[0]			therapeutic agent	NCIT:C2259	Therapeutic Agent		"{""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}"																											
197	186	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	0	Topical retinoids	"First-line treatment that normalizes follicular keratinization, reduces comedone formation, and has anti-inflammatory effects. Examples include tretinoin, adapalene, and tazarotene.
"	treatment_term.qualifiers[0].value	treatment_term	treatment_term.qualifiers[0]			retinoid	NCIT:C68299	Retinoid		"{""preferred_term"": ""retinoid"", ""term"": {""id"": ""NCIT:C68299"", ""label"": ""Retinoid""}}"																											
198	187	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	1	Trifarotene	"Topical retinoid selective for retinoic acid receptor gamma with evidence for reducing comedonal and inflammatory lesions, including truncal acne.
"	treatment_term	treatment_term	$	Trifarotene	"Topical retinoid selective for retinoic acid receptor gamma with evidence for reducing comedonal and inflammatory lesions, including truncal acne.
"	retinoid agent therapy	MAXO:0000237	retinoid agent therapy		"{""preferred_term"": ""retinoid agent therapy"", ""qualifiers"": [{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""trifarotene"", ""term"": {""id"": ""NCIT:C118577"", ""label"": ""Trifarotene""}}}], ""term"": {""id"": ""MAXO:0000237"", ""label"": ""retinoid agent therapy""}}"																						Trifarotene	NCIT:C118577	NCIT:C2259			
199	187	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	1	Trifarotene	"Topical retinoid selective for retinoic acid receptor gamma with evidence for reducing comedonal and inflammatory lesions, including truncal acne.
"	treatment_term.qualifiers[0].predicate	treatment_term	treatment_term.qualifiers[0]			therapeutic agent	NCIT:C2259	Therapeutic Agent		"{""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}"																											
200	187	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	1	Trifarotene	"Topical retinoid selective for retinoic acid receptor gamma with evidence for reducing comedonal and inflammatory lesions, including truncal acne.
"	treatment_term.qualifiers[0].value	treatment_term	treatment_term.qualifiers[0]			trifarotene	NCIT:C118577	Trifarotene		"{""preferred_term"": ""trifarotene"", ""term"": {""id"": ""NCIT:C118577"", ""label"": ""Trifarotene""}}"																											
201	188	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	2	Benzoyl peroxide	"Antimicrobial agent that kills C. acnes through oxidative damage without promoting antibiotic resistance. Also has mild comedolytic activity.
"	treatment_term	treatment_term	$	Benzoyl peroxide	"Antimicrobial agent that kills C. acnes through oxidative damage without promoting antibiotic resistance. Also has mild comedolytic activity.
"	antimicrobial agent therapy	MAXO:0001021	antimicrobial agent therapy		"{""preferred_term"": ""antimicrobial agent therapy"", ""qualifiers"": [{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""benzoyl peroxide"", ""term"": {""id"": ""NCIT:C47411"", ""label"": ""Benzoyl Peroxide""}}}], ""term"": {""id"": ""MAXO:0001021"", ""label"": ""antimicrobial agent therapy""}}"																						Benzoyl Peroxide	NCIT:C47411	NCIT:C2259			
202	188	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	2	Benzoyl peroxide	"Antimicrobial agent that kills C. acnes through oxidative damage without promoting antibiotic resistance. Also has mild comedolytic activity.
"	treatment_term.qualifiers[0].predicate	treatment_term	treatment_term.qualifiers[0]			therapeutic agent	NCIT:C2259	Therapeutic Agent		"{""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}"																											
203	188	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	2	Benzoyl peroxide	"Antimicrobial agent that kills C. acnes through oxidative damage without promoting antibiotic resistance. Also has mild comedolytic activity.
"	treatment_term.qualifiers[0].value	treatment_term	treatment_term.qualifiers[0]			benzoyl peroxide	NCIT:C47411	Benzoyl Peroxide		"{""preferred_term"": ""benzoyl peroxide"", ""term"": {""id"": ""NCIT:C47411"", ""label"": ""Benzoyl Peroxide""}}"																											
204	189	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	3	Topical antibiotics	"Clindamycin and erythromycin reduce C. acnes populations and have anti-inflammatory effects. Should be combined with benzoyl peroxide to prevent resistance.
"	treatment_term	treatment_term	$	Topical antibiotics	"Clindamycin and erythromycin reduce C. acnes populations and have anti-inflammatory effects. Should be combined with benzoyl peroxide to prevent resistance.
"	antibacterial agent therapy	MAXO:0000061	antibacterial agent therapy		"{""preferred_term"": ""antibacterial agent therapy"", ""qualifiers"": [{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""antibiotic"", ""term"": {""id"": ""NCIT:C258"", ""label"": ""Antibiotic""}}}], ""term"": {""id"": ""MAXO:0000061"", ""label"": ""antibacterial agent therapy""}}"																						Antibiotic	NCIT:C258	NCIT:C2259			
205	189	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	3	Topical antibiotics	"Clindamycin and erythromycin reduce C. acnes populations and have anti-inflammatory effects. Should be combined with benzoyl peroxide to prevent resistance.
"	treatment_term.qualifiers[0].predicate	treatment_term	treatment_term.qualifiers[0]			therapeutic agent	NCIT:C2259	Therapeutic Agent		"{""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}"																											
206	189	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	3	Topical antibiotics	"Clindamycin and erythromycin reduce C. acnes populations and have anti-inflammatory effects. Should be combined with benzoyl peroxide to prevent resistance.
"	treatment_term.qualifiers[0].value	treatment_term	treatment_term.qualifiers[0]			antibiotic	NCIT:C258	Antibiotic		"{""preferred_term"": ""antibiotic"", ""term"": {""id"": ""NCIT:C258"", ""label"": ""Antibiotic""}}"																											
207	190	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	4	Clindamycin/adapalene/benzoyl peroxide gel	"Triple-combination topical therapy for moderate to severe acne, combining clindamycin phosphate, adapalene, and benzoyl peroxide for long-term use.
"	treatment_term	treatment_term	$	Clindamycin/adapalene/benzoyl peroxide gel	"Triple-combination topical therapy for moderate to severe acne, combining clindamycin phosphate, adapalene, and benzoyl peroxide for long-term use.
"	pharmacotherapy	MAXO:0000058	pharmacotherapy		"{""preferred_term"": ""pharmacotherapy"", ""qualifiers"": [{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""clindamycin phosphate"", ""term"": {""id"": ""NCIT:C47978"", ""label"": ""Clindamycin Phosphate""}}}, {""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""adapalene"", ""term"": {""id"": ""NCIT:C28989"", ""label"": ""Adapalene""}}}, {""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""benzoyl peroxide"", ""term"": {""id"": ""NCIT:C47411"", ""label"": ""Benzoyl Peroxide""}}}], ""term"": {""id"": ""MAXO:0000058"", ""label"": ""pharmacotherapy""}}"																						Clindamycin Phosphate; Adapalene; Benzoyl Peroxide	NCIT:C47978; NCIT:C28989; NCIT:C47411	NCIT:C2259			
208	190	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	4	Clindamycin/adapalene/benzoyl peroxide gel	"Triple-combination topical therapy for moderate to severe acne, combining clindamycin phosphate, adapalene, and benzoyl peroxide for long-term use.
"	treatment_term.qualifiers[0].predicate	treatment_term	treatment_term.qualifiers[0]			therapeutic agent	NCIT:C2259	Therapeutic Agent		"{""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}"																											
209	190	8	Acne Vulgaris	Acne_Vulgaris.yaml	treatments	4	Clindamycin/adapalene/benzoyl peroxide gel	"Triple-combination topical therapy for moderate to severe acne, combining clindamycin phosphate, adapalene, and benzoyl peroxide for long-term use.
"	treatment_term.qualifiers[0].value	treatment_term	treatment_term.qualifiers[0]			clindamycin phosphate	NCIT:C47978	Clindamycin Phosphate		"{""preferred_term"": ""clindamycin phosphate"", ""term"": {""id"": ""NCIT:C47978"", ""label"": ""Clindamycin Phosphate""}}"																											
