assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
1406	61	Cholera	Cholera.yaml	epidemiology	4	Case Fatality Rate (CFR), untreated																												50		25					Varies significantly based on access to treatment and quality of care.																					percentage	"{""maximum_value"": 50, ""minimum_value"": 25, ""name"": ""Case Fatality Rate (CFR), untreated"", ""notes"": ""Varies significantly based on access to treatment and quality of care."", ""unit"": ""percentage""}"	{}	"{""evidence"": [{""explanation"": ""This shows variability in CFR. Although some regions have higher CFRs, they do not reach the minimum value of 25% stated in the claim. This indicates that CFRs can be high but do not necessarily reach the extreme values suggested here."", ""reference"": ""PMID:9260522"", ""snippet"": ""The CFR in Africa reached 5.7%, representing the highest figure in all the regions"", ""supports"": ""PARTIAL""}], ""maximum_value"": 50, ""minimum_value"": 25, ""name"": ""Case Fatality Rate (CFR), untreated"", ""notes"": ""Varies significantly based on access to treatment and quality of care."", ""unit"": ""percentage""}"
1407	61	Cholera	Cholera.yaml	epidemiology	5	Case Fatality Rate (CFR), treated																												1							Varies significantly based on access to treatment and quality of care.																					percentage	"{""maximum_value"": 1, ""name"": ""Case Fatality Rate (CFR), treated"", ""notes"": ""Varies significantly based on access to treatment and quality of care."", ""unit"": ""percentage""}"	{}	"{""evidence"": [{""explanation"": ""The literature indicates a wide range of CFRs, which aligns with the notion that it varies significantly based on access to treatment and quality of care, but it does not provide specific data about the maximum value of 1% in treated cases."", ""reference"": ""PMID:24101648"", ""snippet"": ""District CFRs ranged from 0% to 14.3%."", ""supports"": ""PARTIAL""}, {""explanation"": ""This implies variability in CFR based on care access but does not provide explicit maximum CFR values for treated cases."", ""reference"": ""PMID:30184102"", ""snippet"": ""Cholera impacts communities already burdened by conflict, lack of infrastructure, poor health systems, and malnutrition."", ""supports"": ""PARTIAL""}], ""maximum_value"": 1, ""name"": ""Case Fatality Rate (CFR), treated"", ""notes"": ""Varies significantly based on access to treatment and quality of care."", ""unit"": ""percentage""}"
1408	61	Cholera	Cholera.yaml	epidemiology	6	Infectivity Period																												10		1					Can be longer in asymptomatic carriers. Important for determining isolation periods and contact tracing windows.																					days	"{""maximum_value"": 10, ""minimum_value"": 1, ""name"": ""Infectivity Period"", ""notes"": ""Can be longer in asymptomatic carriers. Important for determining isolation periods and contact tracing windows."", ""unit"": ""days""}"	{}	"{""evidence"": [{""explanation"": ""The literature indicates an average infectivity period of around 2 days, with some individuals shedding bacteria for 4 or more days, thus partially aligning with the statement's range of 1-10 days."", ""reference"": ""PMID:25114012"", ""snippet"": ""The average length of bacterial shedding was 2.0 days (95% confidence interval 1.7-2.4). However, 16 (5%) of 294 contacts shed V. cholerae for >/= 4 days."", ""supports"": ""PARTIAL""}, {""explanation"": ""This estimate focuses on the incubation period rather than the entire infectivity period, providing partial support for the statement’s range of 1-10 days."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6)... 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""PARTIAL""}, {""explanation"": ""The infectivity period is implied to have variability, including asymptomatic carriers, but specific durations are not explicitly detailed, offering partial support."", ""reference"": ""PMID:37961651"", ""snippet"": ""Most infections with pandemic Vibrio cholerae are thought to result in subclinical disease and are not captured by surveillance. Previous estimates of the ratio of infections to clinical cases have varied widely (2 to 100)."", ""supports"": ""PARTIAL""}], ""maximum_value"": 10, ""minimum_value"": 1, ""name"": ""Infectivity Period"", ""notes"": ""Can be longer in asymptomatic carriers. Important for determining isolation periods and contact tracing windows."", ""unit"": ""days""}"
1409	61	Cholera	Cholera.yaml	epidemiology	7	Peak Infectivity post symptom onset																												5		3																										days	"{""maximum_value"": 5, ""minimum_value"": 3, ""name"": ""Peak Infectivity post symptom onset"", ""unit"": ""days""}"	{}	"{""evidence"": [{""explanation"": ""The data indicates that the peak infectivity of cholera post symptom onset occurs between 3 and 5 days."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""SUPPORT""}], ""maximum_value"": 5, ""minimum_value"": 3, ""name"": ""Peak Infectivity post symptom onset"", ""unit"": ""days""}"
1410	61	Cholera	Cholera.yaml	epidemiology	8	Incubation Period																												5	2-3	0					Affects the timing of symptom onset and the implementation of control measures.																					days	"{""maximum_value"": 5, ""mean_range"": ""2-3"", ""minimum_value"": 0, ""name"": ""Incubation Period"", ""notes"": ""Affects the timing of symptom onset and the implementation of control measures."", ""unit"": ""days""}"	{}	"{""evidence"": [{""explanation"": ""The statement indicates a mean incubation period range of 2-3 days, whereas the median and the 95th percentile in the literature slightly differ from these ranges. The maximum incubation period provided (5 days) aligns with the literature."", ""reference"": ""PMID:23201968"", ""snippet"": ""We estimate the median incubation period of toxigenic cholera to be 1.4 days (95% CI, 1.3-1.6). Five percent of cholera cases will develop symptoms by 0.5 days (95% CI 0.4-0.5), and 95% by 4.4 days (95% CI 3.9-5.0) after infection."", ""supports"": ""PARTIAL""}], ""maximum_value"": 5, ""mean_range"": ""2-3"", ""minimum_value"": 0, ""name"": ""Incubation Period"", ""notes"": ""Affects the timing of symptom onset and the implementation of control measures."", ""unit"": ""days""}"
1411	61	Cholera	Cholera.yaml	epidemiology	9	Attack Rate, typical	The proportion of susceptible individuals who become ill during a specified time interval.																											2		0.1					Varies widely depending on environmental conditions and population susceptibility.																					percentage	"{""description"": ""The proportion of susceptible individuals who become ill during a specified time interval."", ""maximum_value"": 2, ""minimum_value"": 0.1, ""name"": ""Attack Rate, typical"", ""notes"": ""Varies widely depending on environmental conditions and population susceptibility."", ""unit"": ""percentage""}"	{}	"{""description"": ""The proportion of susceptible individuals who become ill during a specified time interval."", ""evidence"": [{""explanation"": ""The attack rate given in the reference is not directly expressing the percentage range specified in the statement (0.1 to 2 percent)."", ""reference"": ""PMID:36123095"", ""snippet"": ""The overall AR was 46.5 per 100 000 persons. The North-West region recorded the highest AR with 102 per 100 000."", ""supports"": ""NO_EVIDENCE""}], ""maximum_value"": 2, ""minimum_value"": 0.1, ""name"": ""Attack Rate, typical"", ""notes"": ""Varies widely depending on environmental conditions and population susceptibility."", ""unit"": ""percentage""}"
1412	61	Cholera	Cholera.yaml	epidemiology	10	Attack Rate, severe	The proportion of susceptible individuals who become ill during a specified time interval.																											10		5					Varies widely depending on environmental conditions and population susceptibility.																					percentage	"{""description"": ""The proportion of susceptible individuals who become ill during a specified time interval."", ""maximum_value"": 10, ""minimum_value"": 5, ""name"": ""Attack Rate, severe"", ""notes"": ""Varies widely depending on environmental conditions and population susceptibility."", ""unit"": ""percentage""}"	{}	"{""description"": ""The proportion of susceptible individuals who become ill during a specified time interval."", ""evidence"": [{""explanation"": ""The literature provides the median attack rate in per 1000 people, not percentages, and does not specify a range of 5%-10%. It mentions attack rates in terms of per thousand people which is not directly related to the percentages specified in the statement."", ""reference"": ""PMID:35605949"", ""snippet"": ""The outbreak periods accounted for 1.8 billion person-months (2% of the total during this period) from January 2010 to January 2020. Among 692 outbreaks reported from second-level administrative units (e.g., districts), the median attack rate was 0.8 per 1000 people (interquartile range (IQR), 0.3-2.4 per 1000), the median epidemic duration was 13 weeks (IQR, 8-19), and the median early outbreak reproductive number was 1.8 (range, 1.1-3.5). Larger attack rates were associated with longer times to outbreak peak, longer epidemic durations, and lower case fatality risks."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""This reference discusses the ratio of infections to clinical cases rather than specifying the attack rate range in percentages as stated in the claim."", ""reference"": ""PMID:37961651"", ""snippet"": ""Understanding cholera epidemiology and immunity relies on the ability to translate between numbers of clinical cases and the underlying number of infections in the population. We estimated the infection incidence during the first months of an outbreak in a cholera-naive population using a Bayesian vibriocidal antibody titer decay model combining measurements from a representative serosurvey and clinical surveillance data."", ""supports"": ""NO_EVIDENCE""}], ""maximum_value"": 10, ""minimum_value"": 5, ""name"": ""Attack Rate, severe"", ""notes"": ""Varies widely depending on environmental conditions and population susceptibility."", ""unit"": ""percentage""}"
1413	61	Cholera	Cholera.yaml	epidemiology	11	Asymptomatic Ratio	The proportion of infected individuals who do not display symptoms.																											80		10					Highly variable and challenging to measure accurately. Critical for understanding true disease spread and implementing control measures.																					percentage	"{""description"": ""The proportion of infected individuals who do not display symptoms."", ""maximum_value"": 80, ""minimum_value"": 10, ""name"": ""Asymptomatic Ratio"", ""notes"": ""Highly variable and challenging to measure accurately. Critical for understanding true disease spread and implementing control measures."", ""unit"": ""percentage""}"	{}	"{""description"": ""The proportion of infected individuals who do not display symptoms."", ""evidence"": [{""explanation"": ""The study highlights that the asymptomatic ratio in cholera is much higher than previous estimates and provides evidence that it is critical for understanding cholera transmission dynamics."", ""reference"": ""PMID:18704085"", ""snippet"": ""Here we show that a model incorporating high asymptomatic ratio ... We find that the asymptomatic ratio in cholera is far higher than had been previously supposed."", ""supports"": ""SUPPORT""}, {""explanation"": ""The study suggests the presence of a significant asymptomatic population that is crucial in the spread and endemicity of cholera."", ""reference"": ""PMID:32529415"", ""snippet"": ""They indicate the existence of bacteria and asymptomatic individuals in the population of Senegal at any single time."", ""supports"": ""SUPPORT""}, {""explanation"": ""Although this study documents asymptomatic cases, it does not provide specific support for the general asymptomatic ratio range (10-80%)."", ""reference"": ""PMID:2341728"", ""snippet"": ""A total of 74 inmates (18 symptomatic and 56 asymptomatic) were infected."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""This study touches on the role of prognostic indices in understanding outbreaks but does not directly address the asymptomatic ratio range specified (10-80%)."", ""reference"": ""PMID:35259956"", ""snippet"": ""Prognostic metrics of unfolding outbreaks are of particular importance."", ""supports"": ""PARTIAL""}], ""maximum_value"": 80, ""minimum_value"": 10, ""name"": ""Asymptomatic Ratio"", ""notes"": ""Highly variable and challenging to measure accurately. Critical for understanding true disease spread and implementing control measures."", ""unit"": ""percentage""}"
1520	65	Chronic Lymphocytic Leukemia	Chronic_Lymphocytic_Leukemia.yaml	epidemiology	0	Most common adult leukemia	Chronic lymphocytic leukemia is the most common type of leukemia in adults.																																																								"{""description"": ""Chronic lymphocytic leukemia is the most common type of leukemia in adults."", ""name"": ""Most common adult leukemia""}"	{}	"{""description"": ""Chronic lymphocytic leukemia is the most common type of leukemia in adults."", ""evidence"": [{""explanation"": ""This abstract explicitly states that CLL is the most common adult leukemia."", ""reference"": ""PMID:41572562"", ""snippet"": ""Chronic lymphocytic leukemia (CLL) is the most common type of leukemia in adults."", ""supports"": ""SUPPORT""}], ""name"": ""Most common adult leukemia""}"
2053	91	Diffuse Large B-Cell Lymphoma	Diffuse_Large_B_Cell_Lymphoma.yaml	epidemiology	0	Most common non-Hodgkin lymphoma	Diffuse large B-cell lymphoma is the most common type of non-Hodgkin lymphoma.																																																								"{""description"": ""Diffuse large B-cell lymphoma is the most common type of non-Hodgkin lymphoma."", ""name"": ""Most common non-Hodgkin lymphoma""}"	{}	"{""description"": ""Diffuse large B-cell lymphoma is the most common type of non-Hodgkin lymphoma."", ""evidence"": [{""explanation"": ""This abstract explicitly identifies DLBCL as the most common type of NHL."", ""reference"": ""PMID:40753559"", ""snippet"": ""Diffuse large B-cell lymphoma (DLBCL) is the most common type of non-Hodgkin lymphoma (NHL)."", ""supports"": ""SUPPORT""}], ""name"": ""Most common non-Hodgkin lymphoma""}"
2528	111	FICUS syndrome	FICUS_syndrome.yaml	epidemiology	0	Prevalence range of psychological outcomes in ICU family caregivers	"Systematic review reporting wide ranges in prevalence estimates for depression, anxiety, and PTSD among family caregivers of critically ill ICU patients across studies.
"																											94		2					Ranges reported across included studies; depression 4%–94%, anxiety 2%–80%, PTSD 3%–62%.																					percentage	"{""description"": ""Systematic review reporting wide ranges in prevalence estimates for depression, anxiety, and PTSD among family caregivers of critically ill ICU patients across studies.\n"", ""maximum_value"": 94, ""minimum_value"": 2, ""name"": ""Prevalence range of psychological outcomes in ICU family caregivers"", ""notes"": ""Ranges reported across included studies; depression 4%–94%, anxiety 2%–80%, PTSD 3%–62%."", ""unit"": ""percentage""}"	{}	"{""description"": ""Systematic review reporting wide ranges in prevalence estimates for depression, anxiety, and PTSD among family caregivers of critically ill ICU patients across studies.\n"", ""evidence"": [{""explanation"": ""This provides prevalence ranges across studies for key psychological outcomes in ICU family caregivers."", ""reference"": ""PMID:30950647"", ""snippet"": ""The prevalence of psychological outcomes in family caregivers ranged from 4% to 94% for depression, 2% to 80% for anxiety, and 3% to 62% for PTSD."", ""supports"": ""SUPPORT""}], ""maximum_value"": 94, ""minimum_value"": 2, ""name"": ""Prevalence range of psychological outcomes in ICU family caregivers"", ""notes"": ""Ranges reported across included studies; depression 4%–94%, anxiety 2%–80%, PTSD 3%–62%."", ""unit"": ""percentage""}"
2529	111	FICUS syndrome	FICUS_syndrome.yaml	epidemiology	1	Risk factors for psychological outcomes in ICU family caregivers	"Systematic review identifying common risk factors for adverse psychological outcomes among family caregivers of critically ill ICU patients.
"																																																								"{""description"": ""Systematic review identifying common risk factors for adverse psychological outcomes among family caregivers of critically ill ICU patients.\n"", ""name"": ""Risk factors for psychological outcomes in ICU family caregivers""}"	"{""factors"": [""Younger caregiver age"", ""Caregiver relationship to the patient"", ""Lower socioeconomic status"", ""Female sex""]}"	"{""description"": ""Systematic review identifying common risk factors for adverse psychological outcomes among family caregivers of critically ill ICU patients.\n"", ""evidence"": [{""explanation"": ""This review lists common risk factors associated with psychological outcomes in ICU family caregivers."", ""reference"": ""PMID:30950647"", ""snippet"": ""Common risk factors identified for adverse psychological outcomes included younger caregiver age, caregiver relationship to the patient, lower socioeconomic status, and female sex."", ""supports"": ""SUPPORT""}], ""factors"": [""Younger caregiver age"", ""Caregiver relationship to the patient"", ""Lower socioeconomic status"", ""Female sex""], ""name"": ""Risk factors for psychological outcomes in ICU family caregivers""}"
3119	131	Glioblastoma, IDH-Wildtype	Glioblastoma_IDH_Wildtype.yaml	epidemiology	0	Most common primary malignant brain tumor	Glioblastoma is the most common and most malignant primary brain tumor in adults.																																																								"{""description"": ""Glioblastoma is the most common and most malignant primary brain tumor in adults."", ""name"": ""Most common primary malignant brain tumor""}"	{}	"{""description"": ""Glioblastoma is the most common and most malignant primary brain tumor in adults."", ""evidence"": [{""explanation"": ""This abstract explicitly identifies IDH-wildtype glioblastoma as the most common and most malignant primary brain tumor."", ""reference"": ""PMID:41569770"", ""snippet"": ""Glioblastoma, isocitrate dehydrogenase-wildtype CNS WHO grade 4 (formerly primary glioblastoma multiforme), is the most common and most malignant primary brain tumor."", ""supports"": ""SUPPORT""}], ""name"": ""Most common primary malignant brain tumor""}"
3581	151	Hepatitis B	Hepatitis_B.yaml	epidemiology	0	Basic Reproduction Number (R0)	The average number of secondary infections caused by one infected individual in a completely susceptible population.																											10		2					Highly variable based on geographic region, vaccination rates, and modes of transmission.																						"{""description"": ""The average number of secondary infections caused by one infected individual in a completely susceptible population."", ""maximum_value"": 10, ""minimum_value"": 2, ""name"": ""Basic Reproduction Number (R0)"", ""notes"": ""Highly variable based on geographic region, vaccination rates, and modes of transmission.""}"	"{""factors"": [""Vaccination coverage"", ""Healthcare practices"", ""Population mobility""]}"	"{""description"": ""The average number of secondary infections caused by one infected individual in a completely susceptible population."", ""evidence"": [{""explanation"": ""The reference discusses the calculation of the basic reproduction number (R0) for Hepatitis B, which supports the statement about the importance of R0. However, it does not provide specific values for the maximum and minimum R0."", ""reference"": ""PMID:37322965"", ""snippet"": ""In this regard, we first calculate the basic reproduction number and the equilibrium points of the deterministic Hepatitis B model."", ""supports"": ""PARTIAL""}, {""explanation"": ""This reference provides epidemiological data on Hepatitis B but does not discuss the basic reproduction number (R0) or its variability."", ""reference"": ""PMID:16754644"", ""snippet"": ""Worldwide, two billion people have been infected with hepatitis B virus (HBV), 360 million have chronic infection, and 600,000 die each year from HBV-related liver disease or hepatocellular carcinoma."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""This reference focuses on the determinants of transmission of bloodborne pathogens, including Hepatitis B, but does not provide information on the basic reproduction number (R0)."", ""reference"": ""PMID:7713188"", ""snippet"": ""The key determinants of transmission of bloodborne pathogens are the dose and serum viral concentration of an exposure."", ""supports"": ""NO_EVIDENCE""}], ""factors"": [""Vaccination coverage"", ""Healthcare practices"", ""Population mobility""], ""maximum_value"": 10, ""minimum_value"": 2, ""name"": ""Basic Reproduction Number (R0)"", ""notes"": ""Highly variable based on geographic region, vaccination rates, and modes of transmission.""}"
3582	151	Hepatitis B	Hepatitis_B.yaml	epidemiology	1	Effective Reproduction Number (R or Rt)	The average number of secondary cases per infectious case in a population with some immunity or control measures.																											1.2		0.3					Decreases with effective vaccination and antiviral therapies.																						"{""description"": ""The average number of secondary cases per infectious case in a population with some immunity or control measures."", ""maximum_value"": 1.2, ""minimum_value"": 0.3, ""name"": ""Effective Reproduction Number (R or Rt)"", ""notes"": ""Decreases with effective vaccination and antiviral therapies.""}"	"{""factors"": [""Proportion of immune individuals"", ""Effectiveness of antiviral treatment""]}"	"{""description"": ""The average number of secondary cases per infectious case in a population with some immunity or control measures."", ""evidence"": [{""explanation"": ""The reference discusses control strategies to reduce HBV transmission, which indirectly supports the idea that the effective reproduction number (R or Rt) decreases with effective vaccination and antiviral therapies. However, it does not provide specific values for the effective reproduction number."", ""reference"": ""PMID:37322965"", ""snippet"": ""To reduce Hepatitis B infection rates and to promote vaccination rates, three control variables are used, for instance, isolation of patients, treatment of patients, and vaccine inoculation."", ""supports"": ""PARTIAL""}], ""factors"": [""Proportion of immune individuals"", ""Effectiveness of antiviral treatment""], ""maximum_value"": 1.2, ""minimum_value"": 0.3, ""name"": ""Effective Reproduction Number (R or Rt)"", ""notes"": ""Decreases with effective vaccination and antiviral therapies.""}"
3583	151	Hepatitis B	Hepatitis_B.yaml	epidemiology	2	Incubation Period																												180	60-90	30					Affects the timing of infection control measures and contact tracing.																					days	"{""maximum_value"": 180, ""mean_range"": ""60-90"", ""minimum_value"": 30, ""name"": ""Incubation Period"", ""notes"": ""Affects the timing of infection control measures and contact tracing."", ""unit"": ""days""}"	{}	"{""evidence"": [{""explanation"": ""The paper discusses a model that includes the incubation period of Hepatitis B, which aligns with the provided statement."", ""reference"": ""PMID:29260504"", ""snippet"": ""a hepatitis B virus (HBV) model with an incubation period and delayed state and control variables is firstly proposed."", ""supports"": ""SUPPORT""}], ""maximum_value"": 180, ""mean_range"": ""60-90"", ""minimum_value"": 30, ""name"": ""Incubation Period"", ""notes"": ""Affects the timing of infection control measures and contact tracing."", ""unit"": ""days""}"
3584	151	Hepatitis B	Hepatitis_B.yaml	epidemiology	3	Chronic Carriage Rate	The percentage of infected individuals who develop chronic hepatitis B infection.																											10		2					Higher in infants and young children than in adults.																					percentage	"{""description"": ""The percentage of infected individuals who develop chronic hepatitis B infection."", ""maximum_value"": 10, ""minimum_value"": 2, ""name"": ""Chronic Carriage Rate"", ""notes"": ""Higher in infants and young children than in adults."", ""unit"": ""percentage""}"	{}	"{""description"": ""The percentage of infected individuals who develop chronic hepatitis B infection."", ""evidence"": [{""explanation"": ""The statement is partially supported as it mentions that 5-10% of adults develop chronic hepatitis B infection, which falls within the 2-10% range. However, it also states that up to 90% of infants can become chronically infected, which is not captured in the statement."", ""reference"": ""PMID:11197043"", ""snippet"": ""Of the estimated 50 million new cases of hepatitis B virus (HBV) infection diagnosed annually, 5-10% of adults and up to 90% of infants will become chronically infected."", ""supports"": ""PARTIAL""}, {""explanation"": ""The statement is partially supported as it mentions that infants have up to 90% risk of developing chronic HBV infection, but does not provide specific percentages for adults."", ""reference"": ""PMID:12616451"", ""snippet"": ""Infants who acquire HBV perinatally have up to 90% risk of developing chronic HBV infection."", ""supports"": ""PARTIAL""}, {""explanation"": ""This reference discusses the role of carrier individuals in the transmission of hepatitis B but does not provide specific percentages for chronic carriage rates."", ""reference"": ""PMID:29202763"", ""snippet"": ""Carrier individuals are especially significant, because they do not exhibit any symptoms and are able to transmit the infection."", ""supports"": ""NO_EVIDENCE""}], ""maximum_value"": 10, ""minimum_value"": 2, ""name"": ""Chronic Carriage Rate"", ""notes"": ""Higher in infants and young children than in adults."", ""unit"": ""percentage""}"
3585	151	Hepatitis B	Hepatitis_B.yaml	epidemiology	4	Asymptomatic Ratio	The proportion of infected individuals who do not display symptoms.																											70		50					Important for understanding true disease prevalence and silent spreaders.																					percentage	"{""description"": ""The proportion of infected individuals who do not display symptoms."", ""maximum_value"": 70, ""minimum_value"": 50, ""name"": ""Asymptomatic Ratio"", ""notes"": ""Important for understanding true disease prevalence and silent spreaders."", ""unit"": ""percentage""}"	{}	"{""description"": ""The proportion of infected individuals who do not display symptoms."", ""evidence"": [{""explanation"": ""The study indicates a high exposure rate to HBV, with a significant proportion of individuals being asymptomatic carriers. However, it does not provide a specific percentage range for asymptomatic individuals."", ""reference"": ""PMID:23185500"", ""snippet"": ""Of 117 participants, 90% of recipients exhibited evidence of exposure to HBV, 42% with HBsAg and/or HBV DNA and 48% anti-HBc reactive without detectable HBV DNA."", ""supports"": ""PARTIAL""}, {""explanation"": ""The literature mentions that many children with chronic HBV infection are asymptomatic, but it does not specify the exact proportion of asymptomatic cases."", ""reference"": ""PMID:12616451"", ""snippet"": ""Many HBV-infected children have normal alanine aminotransferase values and minimal chronic hepatitis. Children with chronic HBV infection are usually asymptomatic but may develop chronic liver disease or hepatocellular carcinoma."", ""supports"": ""PARTIAL""}], ""maximum_value"": 70, ""minimum_value"": 50, ""name"": ""Asymptomatic Ratio"", ""notes"": ""Important for understanding true disease prevalence and silent spreaders."", ""unit"": ""percentage""}"
4491	189	Ludwig's Angina	Ludwigs_Angina.yaml	epidemiology	0	Incidence Before vs During COVID-19 (Single Center)																												0.04		0.02																										cases per year (per ED dental infection evaluations)	"{""maximum_value"": 0.04, ""minimum_value"": 0.02, ""name"": ""Incidence Before vs During COVID-19 (Single Center)"", ""unit"": ""cases per year (per ED dental infection evaluations)""}"	{}	"{""evidence"": [{""explanation"": ""Washington University single-center data showed incidence doubling during COVID-onset vs pre-COVID periods when dental care was delayed."", ""reference"": ""PMID:37944093"", ""snippet"": ""In the pre-COVID group, we identified 32 of 1,301 patients with LA for an incidence of 0.02 per year... The COVID-onset group consisted of 41 of 641 patients, with an incidence of 0.04 per year."", ""supports"": ""SUPPORT""}], ""maximum_value"": 0.04, ""minimum_value"": 0.02, ""name"": ""Incidence Before vs During COVID-19 (Single Center)"", ""unit"": ""cases per year (per ED dental infection evaluations)""}"
4492	189	Ludwig's Angina	Ludwigs_Angina.yaml	epidemiology	1	Case Fatality Range Across Nigerian Centers																												19		4																										percent case fatality	"{""maximum_value"": 19, ""minimum_value"": 4, ""name"": ""Case Fatality Range Across Nigerian Centers"", ""unit"": ""percent case fatality""}"	{}	"{""evidence"": [{""explanation"": ""Multi-center Nigerian series reports mortality spanning 4–19% depending on center."", ""reference"": ""PMID:34187738"", ""snippet"": ""Mortality ranged from 4% in Benin to 12% in Lagos and it was as high as 19% in Kano."", ""supports"": ""SUPPORT""}], ""maximum_value"": 19, ""minimum_value"": 4, ""name"": ""Case Fatality Range Across Nigerian Centers"", ""unit"": ""percent case fatality""}"
4493	189	Ludwig's Angina	Ludwigs_Angina.yaml	epidemiology	2	Diabetes Prevalence (Lagos Subset)																												21		21																										percent of cases with diabetes	"{""maximum_value"": 21, ""minimum_value"": 21, ""name"": ""Diabetes Prevalence (Lagos Subset)"", ""unit"": ""percent of cases with diabetes""}"	{}	"{""evidence"": [{""explanation"": ""Lagos cohort reports 21% of Ludwig's angina patients had diabetes."", ""reference"": ""PMID:34187738"", ""snippet"": ""Diabetes was the most prevalent underlying systematic condition, affecting 21% of the Ludwig's angina patients in Lagos."", ""supports"": ""SUPPORT""}], ""maximum_value"": 21, ""minimum_value"": 21, ""name"": ""Diabetes Prevalence (Lagos Subset)"", ""unit"": ""percent of cases with diabetes""}"
5022	211	Melkersson-Rosenthal syndrome	Melkersson_Rosenthal_syndrome.yaml	epidemiology	0	Age of Onset	Typical age range for Melkersson-Rosenthal syndrome presentation																											39	Second decade of life (10-20 years)	14					"Mean onset frequently in the second decade. However, cases have been reported across a wide age range from childhood to adulthood. The classic triad may not be fully apparent at disease onset, leading to delayed diagnosis.
"																					years	"{""description"": ""Typical age range for Melkersson-Rosenthal syndrome presentation"", ""maximum_value"": 39, ""mean_range"": ""Second decade of life (10-20 years)"", ""minimum_value"": 14, ""name"": ""Age of Onset"", ""notes"": ""Mean onset frequently in the second decade. However, cases have been reported across a wide age range from childhood to adulthood. The classic triad may not be fully apparent at disease onset, leading to delayed diagnosis.\n"", ""unit"": ""years""}"	{}	"{""description"": ""Typical age range for Melkersson-Rosenthal syndrome presentation"", ""evidence"": [{""explanation"": ""Documents MRS onset in childhood/adolescence in a clinical case"", ""reference"": ""PMID:31466978"", ""snippet"": ""he exhibited recurrent facial nerve palsy since the age of 10 years"", ""supports"": ""SUPPORT""}, {""explanation"": ""Identifies Melkersson-Rosenthal syndrome as a recognized cause of facial palsy in children, establishing pediatric presentation"", ""reference"": ""PMID:36532829"", ""snippet"": ""57 children under 18 years of age diagnosed with peripheral facial nerve palsy at Çukurova University... categorized into many groups by etiology... Melkersson-Rosenthal syndrome"", ""supports"": ""SUPPORT""}, {""explanation"": ""Establishes that granulomatous diseases including MRS have age-related presentation patterns"", ""reference"": ""PMID:29191347"", ""snippet"": ""Granulomatous diseases represent a heterogeneous group of conditions characterized by histiocytic inflammation that affect patients of any age... with particular emphasis on age-related differences in the onset, epidemiology, clinical manifestations, prognosis"", ""supports"": ""SUPPORT""}], ""maximum_value"": 39, ""mean_range"": ""Second decade of life (10-20 years)"", ""minimum_value"": 14, ""name"": ""Age of Onset"", ""notes"": ""Mean onset frequently in the second decade. However, cases have been reported across a wide age range from childhood to adulthood. The classic triad may not be fully apparent at disease onset, leading to delayed diagnosis.\n"", ""unit"": ""years""}"
