assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
32	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	phenotypes	1	Young Age at Diagnosis	ALK-positive patients are typically younger than other NSCLC patients (median age ~50s vs 70s). This reflects the different carcinogenic pathway (driver mutation vs smoking-related).	Clinical	VERY_FREQUENT																																																						"{""category"": ""Clinical"", ""description"": ""ALK-positive patients are typically younger than other NSCLC patients (median age ~50s vs 70s). This reflects the different carcinogenic pathway (driver mutation vs smoking-related)."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Young Age at Diagnosis""}"	{}	"{""category"": ""Clinical"", ""description"": ""ALK-positive patients are typically younger than other NSCLC patients (median age ~50s vs 70s). This reflects the different carcinogenic pathway (driver mutation vs smoking-related)."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Young Age at Diagnosis"", ""phenotype_term"": {""preferred_term"": ""Neoplasm of the lung"", ""term"": {""id"": ""HP:0100526"", ""label"": ""Neoplasm of the lung""}}}"
33	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	phenotypes	2	Never/Light Smoker	Like EGFR-mutant NSCLC, ALK-rearranged tumors occur predominantly in never-smokers or light smokers.	Clinical	VERY_FREQUENT																																																						"{""category"": ""Clinical"", ""description"": ""Like EGFR-mutant NSCLC, ALK-rearranged tumors occur predominantly in never-smokers or light smokers."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Never/Light Smoker""}"	{}	"{""category"": ""Clinical"", ""description"": ""Like EGFR-mutant NSCLC, ALK-rearranged tumors occur predominantly in never-smokers or light smokers."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Never/Light Smoker"", ""phenotype_term"": {""preferred_term"": ""Neoplasm of the lung"", ""term"": {""id"": ""HP:0100526"", ""label"": ""Neoplasm of the lung""}}}"
34	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	phenotypes	3	Brain Metastases	High propensity for brain metastases, occurring in up to 50-60% of patients during disease course. CNS-penetrant ALK TKIs (alectinib, lorlatinib) have dramatically improved CNS outcomes.	Clinical	VERY_FREQUENT																																																						"{""category"": ""Clinical"", ""description"": ""High propensity for brain metastases, occurring in up to 50-60% of patients during disease course. CNS-penetrant ALK TKIs (alectinib, lorlatinib) have dramatically improved CNS outcomes."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Brain Metastases""}"	{}	"{""category"": ""Clinical"", ""description"": ""High propensity for brain metastases, occurring in up to 50-60% of patients during disease course. CNS-penetrant ALK TKIs (alectinib, lorlatinib) have dramatically improved CNS outcomes."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Brain Metastases"", ""phenotype_term"": {""preferred_term"": ""Neoplasm of the nervous system"", ""term"": {""id"": ""HP:0004375"", ""label"": ""Neoplasm of the nervous system""}}}"
51	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	phenotypes	0	Pancytopenia	Reduction in all blood cell lines due to bone marrow replacement and consumptive coagulopathy.	Hematologic	VERY_FREQUENT																																																						"{""category"": ""Hematologic"", ""description"": ""Reduction in all blood cell lines due to bone marrow replacement and consumptive coagulopathy."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Pancytopenia""}"	{}	"{""category"": ""Hematologic"", ""description"": ""Reduction in all blood cell lines due to bone marrow replacement and consumptive coagulopathy."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Pancytopenia"", ""phenotype_term"": {""preferred_term"": ""Pancytopenia"", ""term"": {""id"": ""HP:0001876"", ""label"": ""Pancytopenia""}}}"
52	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	phenotypes	1	Disseminated Intravascular Coagulation	Consumptive coagulopathy with simultaneous bleeding and microvascular thrombosis. Characterized by prolonged PT/PTT, elevated D-dimer, decreased fibrinogen, and thrombocytopenia. Life-threatening complication.	Hematologic	VERY_FREQUENT	True																																																					"{""category"": ""Hematologic"", ""description"": ""Consumptive coagulopathy with simultaneous bleeding and microvascular thrombosis. Characterized by prolonged PT/PTT, elevated D-dimer, decreased fibrinogen, and thrombocytopenia. Life-threatening complication."", ""diagnostic"": true, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Disseminated Intravascular Coagulation""}"	{}	"{""category"": ""Hematologic"", ""description"": ""Consumptive coagulopathy with simultaneous bleeding and microvascular thrombosis. Characterized by prolonged PT/PTT, elevated D-dimer, decreased fibrinogen, and thrombocytopenia. Life-threatening complication."", ""diagnostic"": true, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Disseminated Intravascular Coagulation"", ""phenotype_term"": {""preferred_term"": ""Disseminated intravascular coagulation"", ""term"": {""id"": ""HP:0005521"", ""label"": ""Disseminated intravascular coagulation""}}}"
53	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	phenotypes	2	Abnormal Bleeding	Severe bleeding from coagulopathy including mucosal hemorrhage, epistaxis, gingival bleeding, and potentially fatal intracranial or pulmonary hemorrhage. Leading cause of early death.	Bleeding	VERY_FREQUENT																																																						"{""category"": ""Bleeding"", ""description"": ""Severe bleeding from coagulopathy including mucosal hemorrhage, epistaxis, gingival bleeding, and potentially fatal intracranial or pulmonary hemorrhage. Leading cause of early death."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Abnormal Bleeding""}"	{}	"{""category"": ""Bleeding"", ""description"": ""Severe bleeding from coagulopathy including mucosal hemorrhage, epistaxis, gingival bleeding, and potentially fatal intracranial or pulmonary hemorrhage. Leading cause of early death."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Abnormal Bleeding"", ""phenotype_term"": {""preferred_term"": ""Abnormal bleeding"", ""term"": {""id"": ""HP:0001892"", ""label"": ""Abnormal bleeding""}}}"
54	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	phenotypes	3	Fatigue	Fatigue from anemia and systemic effects of leukemia.	Constitutional	VERY_FREQUENT																																																						"{""category"": ""Constitutional"", ""description"": ""Fatigue from anemia and systemic effects of leukemia."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Fatigue""}"	{}	"{""category"": ""Constitutional"", ""description"": ""Fatigue from anemia and systemic effects of leukemia."", ""frequency"": ""VERY_FREQUENT"", ""name"": ""Fatigue"", ""phenotype_term"": {""preferred_term"": ""Fatigue"", ""term"": {""id"": ""HP:0012378"", ""label"": ""Fatigue""}}}"
55	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	phenotypes	4	Recurrent Infections	Increased infection susceptibility from neutropenia despite the presence of numerous promyelocytes.	Infectious	FREQUENT																																																						"{""category"": ""Infectious"", ""description"": ""Increased infection susceptibility from neutropenia despite the presence of numerous promyelocytes."", ""frequency"": ""FREQUENT"", ""name"": ""Recurrent Infections""}"	{}	"{""category"": ""Infectious"", ""description"": ""Increased infection susceptibility from neutropenia despite the presence of numerous promyelocytes."", ""frequency"": ""FREQUENT"", ""name"": ""Recurrent Infections"", ""phenotype_term"": {""preferred_term"": ""Recurrent infections"", ""term"": {""id"": ""HP:0002719"", ""label"": ""Recurrent infections""}}}"
78	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	0	Peripheral Neuropathy		Neurologic	FREQUENT	True																																																					"{""category"": ""Neurologic"", ""diagnostic"": true, ""frequency"": ""FREQUENT"", ""name"": ""Peripheral Neuropathy""}"	"{""sequelae"": [{""target"": ""Sensory Loss""}, {""target"": ""Numbness and Tingling""}, {""target"": ""Autonomic Dysfunction""}]}"	"{""category"": ""Neurologic"", ""diagnostic"": true, ""evidence"": [{""explanation"": ""The literature indicates that peripheral neuropathy is a common complication of amyloidoses, which includes ATTR amyloidosis."", ""reference"": ""PMID:23239211"", ""snippet"": ""Peripheral neuropathy is a common complication of many of the systemic amyloidoses."", ""supports"": ""SUPPORT""}, {""explanation"": ""This study indicates that peripheral neuropathy, including sensory and motor disorders, is a frequent manifestation in patients with the TTR Val30Leu mutation, a form of familial amyloid polyneuropathy."", ""reference"": ""PMID:35830843"", ""snippet"": ""The clinical manifestations of this mutation involve mainly limb sensory or motor disorders or gastrointestinal symptoms or both, and the electrophysiological examination shows neurogenic damage."", ""supports"": ""SUPPORT""}, {""explanation"": ""The literature confirms that hATTR amyloidosis frequently involves polyneuropathy, including sensory loss, numbness, tingling, and autonomic dysfunction."", ""reference"": ""PMID:31445300"", ""snippet"": ""Hereditary transthyretin-mediated amyloidosis (hATTR amyloidosis) is a rare, life-threatening disease, caused by point mutations in the transthyretin gene. It is a heterogeneous, multisystem disease with rapidly progressing polyneuropathy (including sensory, motor, and autonomic impairments) and cardiac dysfunction."", ""supports"": ""SUPPORT""}, {""explanation"": ""This study suggests that autonomic dysfunction is a common complication in small-fiber neuropathy, which can be seen in conditions like amyloidosis."", ""reference"": ""PMID:36504143"", ""snippet"": ""Autonomic dysfunction is a common complication of small-fiber neuropathy (SFN)."", ""supports"": ""SUPPORT""}], ""frequency"": ""FREQUENT"", ""name"": ""Peripheral Neuropathy"", ""phenotype_term"": {""preferred_term"": ""Peripheral Neuropathy"", ""term"": {""id"": ""HP:0009830"", ""label"": ""Peripheral neuropathy""}}, ""sequelae"": [{""target"": ""Sensory Loss""}, {""target"": ""Numbness and Tingling""}, {""target"": ""Autonomic Dysfunction""}]}"
79	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	1	Cardiomyopathy		Cardiovascular	FREQUENT	True																																																					"{""category"": ""Cardiovascular"", ""diagnostic"": true, ""frequency"": ""FREQUENT"", ""name"": ""Cardiomyopathy""}"	"{""sequelae"": [{""target"": ""Heart Failure""}, {""target"": ""Arrhythmias""}, {""target"": ""Orthostatic Hypotension""}]}"	"{""category"": ""Cardiovascular"", ""diagnostic"": true, ""evidence"": [{""explanation"": ""The reference discusses the increased recognition and diagnosis of ATTR cardiac amyloidosis, supporting the statement that it is frequently diagnosed as a cardiovascular condition."", ""reference"": ""PMID:34694575"", ""snippet"": ""The hereditary forms of ATTR have further come into importance with the availability of genetic testing and increased prevalence of certain mutations in African Americans."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the statement by listing heart failure, arrhythmias, and autonomic dysfunction (which includes orthostatic hypotension) as common sequelae of cardiac amyloidosis."", ""reference"": ""PMID:35235819"", ""snippet"": ""Cardiac amyloidosis (CA) results in symptoms of heart failure, atrial and ventricular arrhythmias, conduction disturbances, and profound autonomic dysfunction."", ""supports"": ""SUPPORT""}, {""explanation"": ""The reference supports the frequent occurrence of cardiovascular manifestations in ATTR amyloidosis, including cardiomyopathy and arrhythmias."", ""reference"": ""PMID:38044190"", ""snippet"": ""Patients with TTRA had higher levels of ultrasensitive troponin I (TnI-US) and N-terminal brain natriuretic propeptide (NT-ProBNP); in electrocardiography (ECG) they presented a pseudo-infarction pattern more frequently as well as conduction disturbances."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the statement by describing the involvement of the myocardium (cardiomyopathy) and the frequent occurrence of cardiovascular symptoms in cardiac amyloidosis."", ""reference"": ""PMID:29770800"", ""snippet"": ""Cardiac amyloidosis (CA) comprises a heterogeneous group of medical conditions affecting the myocardium. It presents with proteinaceous infiltration with variable degrees of severity, prevalence and evolution."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the statement by describing heart failure as a frequent sequela of ATTR amyloidosis."", ""reference"": ""PMID:38844297"", ""snippet"": ""Cardiac amyloidosis (CA), usually caused by deposition of misfolded transthyretin or immunoglobulin light chains, is an increasingly recognized cause of heart failure burdened by a poor prognosis."", ""supports"": ""SUPPORT""}], ""frequency"": ""FREQUENT"", ""name"": ""Cardiomyopathy"", ""phenotype_term"": {""preferred_term"": ""Cardiomyopathy"", ""term"": {""id"": ""HP:0001638"", ""label"": ""Cardiomyopathy""}}, ""sequelae"": [{""target"": ""Heart Failure""}, {""target"": ""Arrhythmias""}, {""target"": ""Orthostatic Hypotension""}]}"
80	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	2	Gastrointestinal Symptoms		Gastrointestinal	FREQUENT																																Include nausea, diarrhea, constipation, and weight loss																						"{""category"": ""Gastrointestinal"", ""frequency"": ""FREQUENT"", ""name"": ""Gastrointestinal Symptoms"", ""notes"": ""Include nausea, diarrhea, constipation, and weight loss""}"	{}	"{""category"": ""Gastrointestinal"", ""evidence"": [{""explanation"": ""The study highlights that gastrointestinal manifestations are common in hereditary ATTR amyloidosis, supporting the statement that gastrointestinal symptoms are frequent in this condition."", ""reference"": ""PMID:25908211"", ""snippet"": ""Gastrointestinal manifestations are common in hereditary ATTR amyloidosis and are important for the patients' morbidity and mortality."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the frequency of gastrointestinal symptoms in ATTR amyloidosis, aligning with the statement."", ""reference"": ""PMID:32176096"", ""snippet"": ""Transthyretin amyloid (ATTR) amyloidosis is a rare systemic disorder characterized by amyloid deposits formed by misfolded monomers of the transthyretin. Gastrointestinal (GI) manifestations are common in ATTR amyloidosis; however, their pathogenesis is not fully elucidated."", ""supports"": ""SUPPORT""}, {""explanation"": ""Although it mentions that GI symptoms are uncommon in the early stages, it describes a case with significant GI involvement, supporting the statement about frequent GI symptoms in later stages."", ""reference"": ""PMID:37844979"", ""snippet"": ""In the early stages of amyloidosis, gastrointestinal (GI) symptoms are uncommon. We describe a rare case of hereditary transthyretin amyloidosis (ATTRv) with involvement of the heart, nervous system and GI tract."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference mentions gastrointestinal symptoms but does not specifically focus on ATTR amyloidosis. It partially supports the statement by acknowledging the presence of GI symptoms in amyloidosis in general."", ""reference"": ""PMID:8115892"", ""snippet"": ""Gastrointestinal symptoms included anorexia, macroglossia, intestinal pseudo-obstruction, and altered bowel habits."", ""supports"": ""PARTIAL""}, {""explanation"": ""This reference is focused on diabetes mellitus and does not provide evidence related to ATTR amyloidosis."", ""reference"": ""PMID:6402969"", ""snippet"": ""Gastrointestinal symptoms such as vomiting, constipation, diarrhea, and fecal incontinence occur frequently in patients with diabetes mellitus."", ""supports"": ""NO_EVIDENCE""}], ""frequency"": ""FREQUENT"", ""name"": ""Gastrointestinal Symptoms"", ""notes"": ""Include nausea, diarrhea, constipation, and weight loss""}"
81	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	3	Vitreous Opacities		Ocular	OCCASIONAL																																Can lead to visual impairment																						"{""category"": ""Ocular"", ""frequency"": ""OCCASIONAL"", ""name"": ""Vitreous Opacities"", ""notes"": ""Can lead to visual impairment""}"	{}	"{""category"": ""Ocular"", ""evidence"": [{""explanation"": ""The reference provides evidence that vitreous opacities can be an initial manifestation in patients with hereditary transthyretin amyloidosis (ATTR Val30Met), supporting the statement that vitreous opacities occur occasionally in ATTR amyloidosis."", ""reference"": ""PMID:28085522"", ""snippet"": ""We report on two elderly patients (an 80-year-old woman and an 83-year-old man) with progressive vitreous opacities (VOs) as the initial manifestation of hereditary transthyretin (ATTR Val30Met) carries, who had no evidence of systemic involvement or family history of amyloidosis and lived in non-endemic areas."", ""supports"": ""SUPPORT""}, {""explanation"": ""The reference indicates that vitreous opacities were observed and worsened in some patients with ATTR amyloidosis, supporting the statement that vitreous opacities can occur occasionally in ATTR amyloidosis and lead to visual impairment."", ""reference"": ""PMID:36129270"", ""snippet"": ""However, 3 patients (43%) had worsening vitreous opacities in both eyes, and 4 patients (57%) developed secondary open-angle glaucoma."", ""supports"": ""SUPPORT""}], ""frequency"": ""OCCASIONAL"", ""name"": ""Vitreous Opacities"", ""notes"": ""Can lead to visual impairment"", ""phenotype_term"": {""preferred_term"": ""Vitreous Opacities"", ""term"": {""id"": ""HP:0007710"", ""label"": ""Peripheral vitreous opacities""}}}"
82	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	4	Carpal Tunnel Syndrome		Musculoskeletal	OCCASIONAL																																Due to amyloid deposition in the wrist																						"{""category"": ""Musculoskeletal"", ""frequency"": ""OCCASIONAL"", ""name"": ""Carpal Tunnel Syndrome"", ""notes"": ""Due to amyloid deposition in the wrist""}"	{}	"{""category"": ""Musculoskeletal"", ""evidence"": [{""explanation"": ""The article states that ATTR amyloid deposits in the carpal tunnel tissue can cause carpal tunnel syndrome, supporting the statement that ATTR amyloidosis can occasionally cause this musculoskeletal condition."", ""reference"": ""PMID:30404120"", ""snippet"": ""One cause for a carpal tunnel syndrome is transthyretin (ATTR) amyloid, which deposits in the carpal tunnel tissue."", ""supports"": ""SUPPORT""}, {""explanation"": ""The article mentions carpal tunnel syndrome as a common orthopedic manifestation of amyloidosis, supporting the statement that ATTR amyloidosis can occasionally cause this condition due to amyloid deposition in the wrist."", ""reference"": ""PMID:33443391"", ""snippet"": ""Common orthopaedic manifestations of amyloidosis include carpal tunnel syndrome, trigger finger, spontaneous distal biceps tendon rupture, rotator cuff disease, and lumbar spinal stenosis."", ""supports"": ""SUPPORT""}], ""frequency"": ""OCCASIONAL"", ""name"": ""Carpal Tunnel Syndrome"", ""notes"": ""Due to amyloid deposition in the wrist""}"
