descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
39	32	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	phenotypes	1	Young Age at Diagnosis	ALK-positive patients are typically younger than other NSCLC patients (median age ~50s vs 70s). This reflects the different carcinogenic pathway (driver mutation vs smoking-related).	phenotype_term	phenotype_term	$	Young Age at Diagnosis	ALK-positive patients are typically younger than other NSCLC patients (median age ~50s vs 70s). This reflects the different carcinogenic pathway (driver mutation vs smoking-related).	Neoplasm of the lung	HP:0100526	Neoplasm of the lung		"{""preferred_term"": ""Neoplasm of the lung"", ""term"": {""id"": ""HP:0100526"", ""label"": ""Neoplasm of the lung""}}"																											
40	33	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	phenotypes	2	Never/Light Smoker	Like EGFR-mutant NSCLC, ALK-rearranged tumors occur predominantly in never-smokers or light smokers.	phenotype_term	phenotype_term	$	Never/Light Smoker	Like EGFR-mutant NSCLC, ALK-rearranged tumors occur predominantly in never-smokers or light smokers.	Neoplasm of the lung	HP:0100526	Neoplasm of the lung		"{""preferred_term"": ""Neoplasm of the lung"", ""term"": {""id"": ""HP:0100526"", ""label"": ""Neoplasm of the lung""}}"																											
41	34	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	phenotypes	3	Brain Metastases	High propensity for brain metastases, occurring in up to 50-60% of patients during disease course. CNS-penetrant ALK TKIs (alectinib, lorlatinib) have dramatically improved CNS outcomes.	phenotype_term	phenotype_term	$	Brain Metastases	High propensity for brain metastases, occurring in up to 50-60% of patients during disease course. CNS-penetrant ALK TKIs (alectinib, lorlatinib) have dramatically improved CNS outcomes.	Neoplasm of the nervous system	HP:0004375	Neoplasm of the nervous system		"{""preferred_term"": ""Neoplasm of the nervous system"", ""term"": {""id"": ""HP:0004375"", ""label"": ""Neoplasm of the nervous system""}}"																											
57	51	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	phenotypes	0	Pancytopenia	Reduction in all blood cell lines due to bone marrow replacement and consumptive coagulopathy.	phenotype_term	phenotype_term	$	Pancytopenia	Reduction in all blood cell lines due to bone marrow replacement and consumptive coagulopathy.	Pancytopenia	HP:0001876	Pancytopenia		"{""preferred_term"": ""Pancytopenia"", ""term"": {""id"": ""HP:0001876"", ""label"": ""Pancytopenia""}}"																											
58	52	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	phenotypes	1	Disseminated Intravascular Coagulation	Consumptive coagulopathy with simultaneous bleeding and microvascular thrombosis. Characterized by prolonged PT/PTT, elevated D-dimer, decreased fibrinogen, and thrombocytopenia. Life-threatening complication.	phenotype_term	phenotype_term	$	Disseminated Intravascular Coagulation	Consumptive coagulopathy with simultaneous bleeding and microvascular thrombosis. Characterized by prolonged PT/PTT, elevated D-dimer, decreased fibrinogen, and thrombocytopenia. Life-threatening complication.	Disseminated intravascular coagulation	HP:0005521	Disseminated intravascular coagulation		"{""preferred_term"": ""Disseminated intravascular coagulation"", ""term"": {""id"": ""HP:0005521"", ""label"": ""Disseminated intravascular coagulation""}}"																											
59	53	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	phenotypes	2	Abnormal Bleeding	Severe bleeding from coagulopathy including mucosal hemorrhage, epistaxis, gingival bleeding, and potentially fatal intracranial or pulmonary hemorrhage. Leading cause of early death.	phenotype_term	phenotype_term	$	Abnormal Bleeding	Severe bleeding from coagulopathy including mucosal hemorrhage, epistaxis, gingival bleeding, and potentially fatal intracranial or pulmonary hemorrhage. Leading cause of early death.	Abnormal bleeding	HP:0001892	Abnormal bleeding		"{""preferred_term"": ""Abnormal bleeding"", ""term"": {""id"": ""HP:0001892"", ""label"": ""Abnormal bleeding""}}"																											
60	54	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	phenotypes	3	Fatigue	Fatigue from anemia and systemic effects of leukemia.	phenotype_term	phenotype_term	$	Fatigue	Fatigue from anemia and systemic effects of leukemia.	Fatigue	HP:0012378	Fatigue		"{""preferred_term"": ""Fatigue"", ""term"": {""id"": ""HP:0012378"", ""label"": ""Fatigue""}}"																											
61	55	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	phenotypes	4	Recurrent Infections	Increased infection susceptibility from neutropenia despite the presence of numerous promyelocytes.	phenotype_term	phenotype_term	$	Recurrent Infections	Increased infection susceptibility from neutropenia despite the presence of numerous promyelocytes.	Recurrent infections	HP:0002719	Recurrent infections		"{""preferred_term"": ""Recurrent infections"", ""term"": {""id"": ""HP:0002719"", ""label"": ""Recurrent infections""}}"																											
90	78	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	0	Peripheral Neuropathy		phenotype_term	phenotype_term	$	Peripheral Neuropathy		Peripheral Neuropathy	HP:0009830	Peripheral neuropathy		"{""preferred_term"": ""Peripheral Neuropathy"", ""term"": {""id"": ""HP:0009830"", ""label"": ""Peripheral neuropathy""}}"																											
91	79	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	1	Cardiomyopathy		phenotype_term	phenotype_term	$	Cardiomyopathy		Cardiomyopathy	HP:0001638	Cardiomyopathy		"{""preferred_term"": ""Cardiomyopathy"", ""term"": {""id"": ""HP:0001638"", ""label"": ""Cardiomyopathy""}}"																											
92	81	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	3	Vitreous Opacities		phenotype_term	phenotype_term	$	Vitreous Opacities		Vitreous Opacities	HP:0007710	Peripheral vitreous opacities		"{""preferred_term"": ""Vitreous Opacities"", ""term"": {""id"": ""HP:0007710"", ""label"": ""Peripheral vitreous opacities""}}"																											
93	83	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	5	Renal Dysfunction		phenotype_term	phenotype_term	$	Renal Dysfunction		Renal insufficiency	HP:0000083	Renal insufficiency		"{""preferred_term"": ""Renal insufficiency"", ""term"": {""id"": ""HP:0000083"", ""label"": ""Renal insufficiency""}}"																											
94	84	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	6	Fatigue		phenotype_term	phenotype_term	$	Fatigue		Fatigue	HP:0012378	Fatigue		"{""preferred_term"": ""Fatigue"", ""term"": {""id"": ""HP:0012378"", ""label"": ""Fatigue""}}"																											
95	85	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	7	Sensory Loss		phenotype_term	phenotype_term	$	Sensory Loss		Sensory loss	HP:0003474	Somatic sensory dysfunction		"{""preferred_term"": ""Sensory loss"", ""term"": {""id"": ""HP:0003474"", ""label"": ""Somatic sensory dysfunction""}}"																											
96	86	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	8	Numbness and Tingling		phenotype_term	phenotype_term	$	Numbness and Tingling		Paresthesia	HP:0003401	Paresthesia		"{""preferred_term"": ""Paresthesia"", ""term"": {""id"": ""HP:0003401"", ""label"": ""Paresthesia""}}"																											
97	87	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	9	Autonomic Dysfunction		phenotype_term	phenotype_term	$	Autonomic Dysfunction		Autonomic dysfunction	HP:0012332	Abnormal autonomic nervous system physiology		"{""preferred_term"": ""Autonomic dysfunction"", ""term"": {""id"": ""HP:0012332"", ""label"": ""Abnormal autonomic nervous system physiology""}}"																											
98	88	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	10	Heart Failure		phenotype_term	phenotype_term	$	Heart Failure		Heart failure	HP:0001635	Congestive heart failure		"{""preferred_term"": ""Heart failure"", ""term"": {""id"": ""HP:0001635"", ""label"": ""Congestive heart failure""}}"																											
99	89	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	11	Arrhythmias		phenotype_term	phenotype_term	$	Arrhythmias		Cardiac arrhythmia	HP:0011675	Arrhythmia		"{""preferred_term"": ""Cardiac arrhythmia"", ""term"": {""id"": ""HP:0011675"", ""label"": ""Arrhythmia""}}"																											
100	90	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	phenotypes	12	Orthostatic Hypotension		phenotype_term	phenotype_term	$	Orthostatic Hypotension		Orthostatic hypotension	HP:0001278	Orthostatic hypotension		"{""preferred_term"": ""Orthostatic hypotension"", ""term"": {""id"": ""HP:0001278"", ""label"": ""Orthostatic hypotension""}}"																											
114	106	5	Achondrogenesis Type II	Achondrogenesis_Type_II.yaml	phenotypes	0	Severe Micromelia	"Extremely shortened limbs affecting all segments, with limb length severely reduced relative to trunk.
"	phenotype_term	phenotype_term	$	Severe Micromelia	"Extremely shortened limbs affecting all segments, with limb length severely reduced relative to trunk.
"	Micromelia	HP:0002983	Micromelia		"{""preferred_term"": ""Micromelia"", ""term"": {""id"": ""HP:0002983"", ""label"": ""Micromelia""}}"																											
115	107	5	Achondrogenesis Type II	Achondrogenesis_Type_II.yaml	phenotypes	1	Deficient Vertebral Ossification	"Vertebral bodies show absent or severely deficient ossification, characteristic of the severe collagenopathy spectrum.
"	phenotype_term	phenotype_term	$	Deficient Vertebral Ossification	"Vertebral bodies show absent or severely deficient ossification, characteristic of the severe collagenopathy spectrum.
"	Platyspondyly	HP:0000926	Platyspondyly		"{""preferred_term"": ""Platyspondyly"", ""term"": {""id"": ""HP:0000926"", ""label"": ""Platyspondyly""}}"																											
116	108	5	Achondrogenesis Type II	Achondrogenesis_Type_II.yaml	phenotypes	2	Short Ribs	"Severely shortened ribs contributing to a small, narrow thorax and pulmonary hypoplasia.
"	phenotype_term	phenotype_term	$	Short Ribs	"Severely shortened ribs contributing to a small, narrow thorax and pulmonary hypoplasia.
"	Short ribs	HP:0000773	Short ribs		"{""preferred_term"": ""Short ribs"", ""term"": {""id"": ""HP:0000773"", ""label"": ""Short ribs""}}"																											
117	109	5	Achondrogenesis Type II	Achondrogenesis_Type_II.yaml	phenotypes	3	Hydrops Fetalis	"Fetal hydrops commonly observed, contributing to prenatal or early neonatal death.
"	phenotype_term	phenotype_term	$	Hydrops Fetalis	"Fetal hydrops commonly observed, contributing to prenatal or early neonatal death.
"	Hydrops fetalis	HP:0001789	Hydrops fetalis		"{""preferred_term"": ""Hydrops fetalis"", ""term"": {""id"": ""HP:0001789"", ""label"": ""Hydrops fetalis""}}"																											
118	110	5	Achondrogenesis Type II	Achondrogenesis_Type_II.yaml	phenotypes	4	Flat Face	"Characteristic flat facial profile with depressed nasal bridge.
"	phenotype_term	phenotype_term	$	Flat Face	"Characteristic flat facial profile with depressed nasal bridge.
"	Flat face	HP:0012368	Flat face		"{""preferred_term"": ""Flat face"", ""term"": {""id"": ""HP:0012368"", ""label"": ""Flat face""}}"																											
119	111	5	Achondrogenesis Type II	Achondrogenesis_Type_II.yaml	phenotypes	5	Micrognathia	"Small jaw contributing to the characteristic facial appearance.
"	phenotype_term	phenotype_term	$	Micrognathia	"Small jaw contributing to the characteristic facial appearance.
"	Micrognathia	HP:0000347	Micrognathia		"{""preferred_term"": ""Micrognathia"", ""term"": {""id"": ""HP:0000347"", ""label"": ""Micrognathia""}}"																											
120	112	5	Achondrogenesis Type II	Achondrogenesis_Type_II.yaml	phenotypes	6	Cleft Palate	"Cleft palate observed in some affected individuals.
"	phenotype_term	phenotype_term	$	Cleft Palate	"Cleft palate observed in some affected individuals.
"	Cleft palate	HP:0000175	Cleft palate		"{""preferred_term"": ""Cleft palate"", ""term"": {""id"": ""HP:0000175"", ""label"": ""Cleft palate""}}"																											
121	113	5	Achondrogenesis Type II	Achondrogenesis_Type_II.yaml	phenotypes	7	Pulmonary Hypoplasia	"Underdeveloped lungs due to small thoracic cavity, the primary cause of lethality.
"	phenotype_term	phenotype_term	$	Pulmonary Hypoplasia	"Underdeveloped lungs due to small thoracic cavity, the primary cause of lethality.
"	Pulmonary hypoplasia	HP:0002089	Pulmonary hypoplasia		"{""preferred_term"": ""Pulmonary hypoplasia"", ""term"": {""id"": ""HP:0002089"", ""label"": ""Pulmonary hypoplasia""}}"																											
132	119	6	Achondroplasia	Achondroplasia.yaml	phenotypes	0	Disproportionate short stature	"Adults with achondroplasia have an average height of approximately 131 cm (males) and 124 cm (females). The short stature is disproportionate with rhizomelic (proximal) limb shortening.
"	phenotype_term	phenotype_term	$	Disproportionate short stature	"Adults with achondroplasia have an average height of approximately 131 cm (males) and 124 cm (females). The short stature is disproportionate with rhizomelic (proximal) limb shortening.
"	Disproportionate short-limb short stature	HP:0008873	Disproportionate short-limb short stature		"{""preferred_term"": ""Disproportionate short-limb short stature"", ""term"": {""id"": ""HP:0008873"", ""label"": ""Disproportionate short-limb short stature""}}"																											
133	120	6	Achondroplasia	Achondroplasia.yaml	phenotypes	1	Rhizomelic limb shortening	"Proximal segments of the limbs (humerus and femur) are disproportionately shortened compared to middle and distal segments.
"	phenotype_term	phenotype_term	$	Rhizomelic limb shortening	"Proximal segments of the limbs (humerus and femur) are disproportionately shortened compared to middle and distal segments.
"	Rhizomelic arm shortening	HP:0004991	Rhizomelic arm shortening		"{""preferred_term"": ""Rhizomelic arm shortening"", ""term"": {""id"": ""HP:0004991"", ""label"": ""Rhizomelic arm shortening""}}"																											
134	121	6	Achondroplasia	Achondroplasia.yaml	phenotypes	2	Macrocephaly	"Enlarged head circumference with frontal bossing is characteristic. The skull base (chondrocranium) is affected by impaired endochondral ossification while the cranial vault (membranous bone) grows normally.
"	phenotype_term	phenotype_term	$	Macrocephaly	"Enlarged head circumference with frontal bossing is characteristic. The skull base (chondrocranium) is affected by impaired endochondral ossification while the cranial vault (membranous bone) grows normally.
"	Macrocephaly	HP:0000256	Macrocephaly		"{""preferred_term"": ""Macrocephaly"", ""term"": {""id"": ""HP:0000256"", ""label"": ""Macrocephaly""}}"																											
135	122	6	Achondroplasia	Achondroplasia.yaml	phenotypes	3	Frontal bossing	Prominent forehead due to relative overgrowth of the frontal bones.	phenotype_term	phenotype_term	$	Frontal bossing	Prominent forehead due to relative overgrowth of the frontal bones.	Frontal bossing	HP:0002007	Frontal bossing		"{""preferred_term"": ""Frontal bossing"", ""term"": {""id"": ""HP:0002007"", ""label"": ""Frontal bossing""}}"																											
136	123	6	Achondroplasia	Achondroplasia.yaml	phenotypes	4	Midface retrusion	"Hypoplasia of the midface structures due to impaired growth of the skull base, contributing to the characteristic facial appearance.
"	phenotype_term	phenotype_term	$	Midface retrusion	"Hypoplasia of the midface structures due to impaired growth of the skull base, contributing to the characteristic facial appearance.
"	Midface retrusion	HP:0011800	Midface retrusion		"{""preferred_term"": ""Midface retrusion"", ""term"": {""id"": ""HP:0011800"", ""label"": ""Midface retrusion""}}"																											
137	124	6	Achondroplasia	Achondroplasia.yaml	phenotypes	5	Trident hand	"Characteristic hand configuration with short fingers and increased space between the middle and ring fingers, creating a trident appearance.
"	phenotype_term	phenotype_term	$	Trident hand	"Characteristic hand configuration with short fingers and increased space between the middle and ring fingers, creating a trident appearance.
"	Trident hand	HP:0004060	Trident hand		"{""preferred_term"": ""Trident hand"", ""term"": {""id"": ""HP:0004060"", ""label"": ""Trident hand""}}"																											
138	125	6	Achondroplasia	Achondroplasia.yaml	phenotypes	6	Genu varum	"Bowing of the legs (bowlegs) is common and may worsen with weight-bearing, sometimes requiring surgical correction.
"	phenotype_term	phenotype_term	$	Genu varum	"Bowing of the legs (bowlegs) is common and may worsen with weight-bearing, sometimes requiring surgical correction.
"	Genu varum	HP:0002970	Genu varum		"{""preferred_term"": ""Genu varum"", ""term"": {""id"": ""HP:0002970"", ""label"": ""Genu varum""}}"																											
139	126	6	Achondroplasia	Achondroplasia.yaml	phenotypes	7	Lumbar hyperlordosis	"Exaggerated lumbar lordosis develops as children begin to walk, contributing to the characteristic posture.
"	phenotype_term	phenotype_term	$	Lumbar hyperlordosis	"Exaggerated lumbar lordosis develops as children begin to walk, contributing to the characteristic posture.
"	Lumbar hyperlordosis	HP:0002938	Lumbar hyperlordosis		"{""preferred_term"": ""Lumbar hyperlordosis"", ""term"": {""id"": ""HP:0002938"", ""label"": ""Lumbar hyperlordosis""}}"																											
161	145	7	Achoo Syndrome	Achoo_Syndrome.yaml	phenotypes	2	Migraine	Increased odds of migraine in individuals with photic sneeze syndrome.	phenotype_term	phenotype_term	$	Migraine	Increased odds of migraine in individuals with photic sneeze syndrome.	Migraine	HP:0002076	Migraine		"{""preferred_term"": ""Migraine"", ""term"": {""id"": ""HP:0002076"", ""label"": ""Migraine""}}"																											
162	147	7	Achoo Syndrome	Achoo_Syndrome.yaml	phenotypes	4	Photophobia	Light sensitivity or intolerance to bright light, sharing trigeminal nerve involvement with the photic sneeze reflex.	phenotype_term	phenotype_term	$	Photophobia	Light sensitivity or intolerance to bright light, sharing trigeminal nerve involvement with the photic sneeze reflex.	Photophobia	HP:0000613	Photophobia		"{""preferred_term"": ""Photophobia"", ""term"": {""id"": ""HP:0000613"", ""label"": ""Photophobia""}}"																											
189	177	8	Acne Vulgaris	Acne_Vulgaris.yaml	phenotypes	0	Comedones	"Non-inflammatory lesions including open comedones (blackheads) and closed comedones (whiteheads) resulting from follicular plugging.
"	phenotype_term	phenotype_term	$	Comedones	"Non-inflammatory lesions including open comedones (blackheads) and closed comedones (whiteheads) resulting from follicular plugging.
"	comedonal acne	HP:0040137	Comedonal acne		"{""preferred_term"": ""comedonal acne"", ""term"": {""id"": ""HP:0040137"", ""label"": ""Comedonal acne""}}"																											
190	178	8	Acne Vulgaris	Acne_Vulgaris.yaml	phenotypes	1	Inflammatory papules	"Small, raised, erythematous lesions resulting from inflammation around occluded follicles.
"	phenotype_term	phenotype_term	$	Inflammatory papules	"Small, raised, erythematous lesions resulting from inflammation around occluded follicles.
"	erythematous papule	HP:0030350	Erythematous papule		"{""preferred_term"": ""erythematous papule"", ""term"": {""id"": ""HP:0030350"", ""label"": ""Erythematous papule""}}"																											
191	179	8	Acne Vulgaris	Acne_Vulgaris.yaml	phenotypes	2	Pustules	"Inflamed lesions containing purulent material, representing more advanced inflammatory response.
"	phenotype_term	phenotype_term	$	Pustules	"Inflamed lesions containing purulent material, representing more advanced inflammatory response.
"	pustule	HP:0200039	Pustule		"{""preferred_term"": ""pustule"", ""term"": {""id"": ""HP:0200039"", ""label"": ""Pustule""}}"																											
192	180	8	Acne Vulgaris	Acne_Vulgaris.yaml	phenotypes	3	Nodules and cysts	"Deep, painful lesions representing severe inflammatory acne with potential for scarring.
"	phenotype_term	phenotype_term	$	Nodules and cysts	"Deep, painful lesions representing severe inflammatory acne with potential for scarring.
"	cystic acne	HP:0033188	Cystic acne		"{""preferred_term"": ""cystic acne"", ""term"": {""id"": ""HP:0033188"", ""label"": ""Cystic acne""}}"																											
193	181	8	Acne Vulgaris	Acne_Vulgaris.yaml	phenotypes	4	Post-inflammatory hyperpigmentation	"Darkening of skin at sites of resolved acne lesions, particularly common in individuals with darker skin tones. This sequela results from inflammatory damage to melanocytes and is a common concern in patients with skin of color.
"	phenotype_term	phenotype_term	$	Post-inflammatory hyperpigmentation	"Darkening of skin at sites of resolved acne lesions, particularly common in individuals with darker skin tones. This sequela results from inflammatory damage to melanocytes and is a common concern in patients with skin of color.
"	hyperpigmentation of the skin	HP:0000953	Hyperpigmentation of the skin		"{""preferred_term"": ""hyperpigmentation of the skin"", ""term"": {""id"": ""HP:0000953"", ""label"": ""Hyperpigmentation of the skin""}}"																											
194	182	8	Acne Vulgaris	Acne_Vulgaris.yaml	phenotypes	5	Scarring	"Permanent textural changes including atrophic (ice pick, boxcar, rolling) and hypertrophic scars resulting from severe or inadequately treated acne.
"	phenotype_term	phenotype_term	$	Scarring	"Permanent textural changes including atrophic (ice pick, boxcar, rolling) and hypertrophic scars resulting from severe or inadequately treated acne.
"	atrophic scars	HP:0001075	Atrophic scars		"{""preferred_term"": ""atrophic scars"", ""term"": {""id"": ""HP:0001075"", ""label"": ""Atrophic scars""}}"																											
291	224	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	phenotypes	0	Pneumocystis Pneumonia		phenotype_term	phenotype_term	$	Pneumocystis Pneumonia		Pneumocystis jirovecii pneumonia	HP:0020102	Pneumocystis jirovecii pneumonia		"{""preferred_term"": ""Pneumocystis jirovecii pneumonia"", ""term"": {""id"": ""HP:0020102"", ""label"": ""Pneumocystis jirovecii pneumonia""}}"																											
