evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
2638	2521	111	FICUS syndrome	FICUS_syndrome.yaml	clinical_trials	1	evidence	0	clinicaltrials:NCT04316767	SUPPORT		This study will examine the effectiveness of a smartphone self-care app delivering cognitive behavioral therapy in decreasing the psychological symptoms suffered by ICU family members.	This trial targets psychological symptoms in ICU family members using a CBT-based intervention.	"{""explanation"": ""This trial targets psychological symptoms in ICU family members using a CBT-based intervention."", ""reference"": ""clinicaltrials:NCT04316767"", ""snippet"": ""This study will examine the effectiveness of a smartphone self-care app delivering cognitive behavioral therapy in decreasing the psychological symptoms suffered by ICU family members."", ""supports"": ""SUPPORT""}"
2639	2522	111	FICUS syndrome	FICUS_syndrome.yaml	clinical_trials	2	evidence	0	clinicaltrials:NCT04839406	SUPPORT		The aim of the project is to test the efficacy of a systematic intervention for individual follow-up of caregivers at the intensive care unit during a 12 month randomized controlled trial.	This trial evaluates an ICU caregiver follow-up intervention aligned with FICUS care needs.	"{""explanation"": ""This trial evaluates an ICU caregiver follow-up intervention aligned with FICUS care needs."", ""reference"": ""clinicaltrials:NCT04839406"", ""snippet"": ""The aim of the project is to test the efficacy of a systematic intervention for individual follow-up of caregivers at the intensive care unit during a 12 month randomized controlled trial."", ""supports"": ""SUPPORT""}"
2640	2523	111	FICUS syndrome	FICUS_syndrome.yaml	clinical_trials	3	evidence	0	clinicaltrials:NCT07228299	SUPPORT		The overarching goal of our work is to test the effect of high-quality spiritual care for ICU family surrogates on outcomes of psychological and spiritual well-being and medical decision making.	This trial targets psychological and spiritual outcomes in ICU family surrogates, relevant to FICUS.	"{""explanation"": ""This trial targets psychological and spiritual outcomes in ICU family surrogates, relevant to FICUS."", ""reference"": ""clinicaltrials:NCT07228299"", ""snippet"": ""The overarching goal of our work is to test the effect of high-quality spiritual care for ICU family surrogates on outcomes of psychological and spiritual well-being and medical decision making."", ""supports"": ""SUPPORT""}"
2770	2644	116	Fanconi_Anemia	Fanconi_Anemia.yaml	clinical_trials	0	evidence	0	clinicaltrials:NCT04069533	SUPPORT	HUMAN_CLINICAL	This is an open-label Phase II clinical trial to evaluate the efficacy of a hematopoietic cell-based gene therapy for pediatric patients with Fanconi Anemia, subtype A (FA-A). Hematopoietic stem cells from mobilized peripheral blood of patients with FA-A will be transduced ex vivo (outside the body) with a lentiviral vector carrying the FANCA gene.	This Phase II gene therapy trial directly addresses the genetic defect in FA-A by correcting FANCA mutations in autologous stem cells, providing evidence for curative cell-based genetic therapy approaches.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This Phase II gene therapy trial directly addresses the genetic defect in FA-A by correcting FANCA mutations in autologous stem cells, providing evidence for curative cell-based genetic therapy approaches."", ""reference"": ""clinicaltrials:NCT04069533"", ""snippet"": ""This is an open-label Phase II clinical trial to evaluate the efficacy of a hematopoietic cell-based gene therapy for pediatric patients with Fanconi Anemia, subtype A (FA-A). Hematopoietic stem cells from mobilized peripheral blood of patients with FA-A will be transduced ex vivo (outside the body) with a lentiviral vector carrying the FANCA gene."", ""supports"": ""SUPPORT""}"
2771	2645	116	Fanconi_Anemia	Fanconi_Anemia.yaml	clinical_trials	1	evidence	0	clinicaltrials:NCT00243399	SUPPORT	HUMAN_CLINICAL	The purpose of this study is to evaluate the safety of the drug oxandrolone (a type of androgen steroid) in patients with Fanconi anemia (FA), and to determine if this drug can help in the treatment of bone marrow failure in these patients. Androgen steroids are male hormones that can stimulate the production of red blood cells (the cells which carry oxygen in the blood) and platelets (cells that help blood clot).	This Phase I trial evaluates androgen therapy as a bridge treatment for bone marrow failure in FA, providing clinical evidence for hormonal stimulation of hematopoiesis.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This Phase I trial evaluates androgen therapy as a bridge treatment for bone marrow failure in FA, providing clinical evidence for hormonal stimulation of hematopoiesis."", ""reference"": ""clinicaltrials:NCT00243399"", ""snippet"": ""The purpose of this study is to evaluate the safety of the drug oxandrolone (a type of androgen steroid) in patients with Fanconi anemia (FA), and to determine if this drug can help in the treatment of bone marrow failure in these patients. Androgen steroids are male hormones that can stimulate the production of red blood cells (the cells which carry oxygen in the blood) and platelets (cells that help blood clot)."", ""supports"": ""SUPPORT""}"
2772	2646	116	Fanconi_Anemia	Fanconi_Anemia.yaml	clinical_trials	2	evidence	0	clinicaltrials:NCT00630253	SUPPORT	HUMAN_CLINICAL	Giving chemotherapy, such as cyclophosphamide and fludarabine, before a donor stem cell transplant helps to remove the patient's cells to allow for the transplant cells to take and grow. It also helps stop the patient's immune system from rejecting the donor's stem cells.	This Phase I/II trial optimizes HSCT conditioning regimens for FA patients, providing clinical evidence for the curative approach to bone marrow failure in Fanconi Anemia.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This Phase I/II trial optimizes HSCT conditioning regimens for FA patients, providing clinical evidence for the curative approach to bone marrow failure in Fanconi Anemia."", ""reference"": ""clinicaltrials:NCT00630253"", ""snippet"": ""Giving chemotherapy, such as cyclophosphamide and fludarabine, before a donor stem cell transplant helps to remove the patient's cells to allow for the transplant cells to take and grow. It also helps stop the patient's immune system from rejecting the donor's stem cells."", ""supports"": ""SUPPORT""}"
4500	4438	188	Long COVID	Long_COVID.yaml	clinical_trials	0	evidence	0	clinicaltrials:NCT06452082	SUPPORT		The aim of this observational retrospective study is to evaluate the effect of supplementation with cholecalciferol D3 in reducing the risk of occurence of Long COVID syndrome after acute COVID-19 illness	This trial directly investigates interventions to prevent Long COVID development, providing clinical evidence for potential preventive strategies in post-viral syndrome management.	"{""explanation"": ""This trial directly investigates interventions to prevent Long COVID development, providing clinical evidence for potential preventive strategies in post-viral syndrome management."", ""reference"": ""clinicaltrials:NCT06452082"", ""snippet"": ""The aim of this observational retrospective study is to evaluate the effect of supplementation with cholecalciferol D3 in reducing the risk of occurence of Long COVID syndrome after acute COVID-19 illness"", ""supports"": ""SUPPORT""}"
4559	4481	189	Ludwig's Angina	Ludwigs_Angina.yaml	clinical_trials	0	evidence	0	clinicaltrials:NCT01091909	SUPPORT		evaluate clinical healing after dental extraction and the occurrence of surgical complications in patients with type 2 diabetes and compare with non-diabetic patients	Trial monitors surgical complications after dental extraction—relevant because Ludwig's angina is a severe postoperative infection that can arise in this setting.	"{""explanation"": ""Trial monitors surgical complications after dental extraction—relevant because Ludwig's angina is a severe postoperative infection that can arise in this setting."", ""reference"": ""clinicaltrials:NCT01091909"", ""snippet"": ""evaluate clinical healing after dental extraction and the occurrence of surgical complications in patients with type 2 diabetes and compare with non-diabetic patients"", ""supports"": ""SUPPORT""}"
4601	4523	191	Lyme Disease	Lyme_Disease.yaml	clinical_trials	0	evidence	0	clinicaltrials:NCT03769194	SUPPORT		The study was investigated 3 doses of a multivalent OspA (Outer Surface Protein A) based Lyme vaccine (VLA15) in healthy adults aged 18 to 65 years of age. Study participants received 3 immunizations of the vaccine at a monthly interval.	This Phase 2 trial evaluates VLA15, a preventive vaccine targeting OspA surface protein, offering evidence for active immunization against Lyme borreliosis.	"{""explanation"": ""This Phase 2 trial evaluates VLA15, a preventive vaccine targeting OspA surface protein, offering evidence for active immunization against Lyme borreliosis."", ""reference"": ""clinicaltrials:NCT03769194"", ""snippet"": ""The study was investigated 3 doses of a multivalent OspA (Outer Surface Protein A) based Lyme vaccine (VLA15) in healthy adults aged 18 to 65 years of age. Study participants received 3 immunizations of the vaccine at a monthly interval."", ""supports"": ""SUPPORT""}"
4602	4524	191	Lyme Disease	Lyme_Disease.yaml	clinical_trials	1	evidence	0	clinicaltrials:NCT06785402	SUPPORT		Lyme disease is a public health crisis in the US. It is estimated that over 400,000 cases occur every year with 10-20% of those infected going on to develop Post-Treatment Lyme disease Syndrome (PTLDS). The goal of this study is to investigate if giving Ceftriaxone every 5 days for about 6 weeks kills the organism that produces persistent Lyme infection.	This Phase 1/2 trial directly addresses post-treatment Lyme disease syndrome with a novel pulse-dosing regimen, providing clinical evidence for managing antibiotic-refractory cases.	"{""explanation"": ""This Phase 1/2 trial directly addresses post-treatment Lyme disease syndrome with a novel pulse-dosing regimen, providing clinical evidence for managing antibiotic-refractory cases."", ""reference"": ""clinicaltrials:NCT06785402"", ""snippet"": ""Lyme disease is a public health crisis in the US. It is estimated that over 400,000 cases occur every year with 10-20% of those infected going on to develop Post-Treatment Lyme disease Syndrome (PTLDS). The goal of this study is to investigate if giving Ceftriaxone every 5 days for about 6 weeks kills the organism that produces persistent Lyme infection."", ""supports"": ""SUPPORT""}"
4603	4525	191	Lyme Disease	Lyme_Disease.yaml	clinical_trials	2	evidence	0	clinicaltrials:NCT03584919	SUPPORT		A European, prospective clinical trial in which doxycycline and cefuroxime axetil were compared in the treatment of adult patients with erythema migrans included a control group to address this question. Evaluations of patients were conducted at baseline, 14 days and 2, 6, and 12 months after enrollment.	This comparative trial evaluates two oral antibiotics for early Lyme disease, providing evidence for treatment options and long-term symptom outcomes in erythema migrans patients.	"{""explanation"": ""This comparative trial evaluates two oral antibiotics for early Lyme disease, providing evidence for treatment options and long-term symptom outcomes in erythema migrans patients."", ""reference"": ""clinicaltrials:NCT03584919"", ""snippet"": ""A European, prospective clinical trial in which doxycycline and cefuroxime axetil were compared in the treatment of adult patients with erythema migrans included a control group to address this question. Evaluations of patients were conducted at baseline, 14 days and 2, 6, and 12 months after enrollment."", ""supports"": ""SUPPORT""}"
4962	4868	206	Meckel Syndrome	Meckel_Syndrome.yaml	clinical_trials	0	evidence	0	clinicaltrials:NCT01401998	SUPPORT		Hepato-renal fibrocystic diseases (HRFD) is a term developed that encompasses rare diseases such as Autosomal Recessive Polycystic Kidney Disease (ARPKD), and other diseases with common features (Joubert syndrome, Bardet Biedl syndrome, Meckel-Gruber syndrome, congenital hepatic fibrosis (CHF), Caroli syndrome (CS), polycystic liver disease, oro-facial-digital syndrome, nephronophithisis (NPHP), and glomerulocystic Kidney Disease).	The trial encompasses Meckel-Gruber syndrome within a hepato-renal fibrocystic disease registry.	"{""explanation"": ""The trial encompasses Meckel-Gruber syndrome within a hepato-renal fibrocystic disease registry."", ""reference"": ""clinicaltrials:NCT01401998"", ""snippet"": ""Hepato-renal fibrocystic diseases (HRFD) is a term developed that encompasses rare diseases such as Autosomal Recessive Polycystic Kidney Disease (ARPKD), and other diseases with common features (Joubert syndrome, Bardet Biedl syndrome, Meckel-Gruber syndrome, congenital hepatic fibrosis (CHF), Caroli syndrome (CS), polycystic liver disease, oro-facial-digital syndrome, nephronophithisis (NPHP), and glomerulocystic Kidney Disease)."", ""supports"": ""SUPPORT""}"
4963	4868	206	Meckel Syndrome	Meckel_Syndrome.yaml	clinical_trials	0	evidence	1	clinicaltrials:NCT01401998	SUPPORT		This study aims to build a registry of a clinical database (medical health information), a mutational database (genetic information) and an educational resource about HRFD	The trial is structured as a translational resource and registry.	"{""explanation"": ""The trial is structured as a translational resource and registry."", ""reference"": ""clinicaltrials:NCT01401998"", ""snippet"": ""This study aims to build a registry of a clinical database (medical health information), a mutational database (genetic information) and an educational resource about HRFD"", ""supports"": ""SUPPORT""}"
5173	5078	214	Migraine	Migraine.yaml	clinical_trials	0	evidence	0	clinicaltrials:NCT07040813	SUPPORT		The study will evaluate the efficacy of onabotulinumtoxin A when added to CGRP monoclonal antibody therapy in chronic migraine prevention. Adverse events and change in disease activity will be monitored.	This Phase III trial directly evaluates a combination approach targeting two major migraine pathways (CGRP and acetylcholine) for chronic migraine prevention.	"{""explanation"": ""This Phase III trial directly evaluates a combination approach targeting two major migraine pathways (CGRP and acetylcholine) for chronic migraine prevention."", ""reference"": ""clinicaltrials:NCT07040813"", ""snippet"": ""The study will evaluate the efficacy of onabotulinumtoxin A when added to CGRP monoclonal antibody therapy in chronic migraine prevention. Adverse events and change in disease activity will be monitored."", ""supports"": ""SUPPORT""}"
5174	5079	214	Migraine	Migraine.yaml	clinical_trials	1	evidence	0	clinicaltrials:NCT06241313	SUPPORT		The main goal of the study is to see if atogepant is effective, safe, and well-tolerated in treating migraine attacks quickly. Atogepant is a medicine currently approved for the preventive treatment of migraine in adults and has been shown to be effective and well tolerated when taken daily to prevent migraine attacks.	This Phase III trial evaluates atogepant, a CGRP antagonist, for acute migraine treatment, providing clinical evidence for transitioning this preventive agent to acute attack management.	"{""explanation"": ""This Phase III trial evaluates atogepant, a CGRP antagonist, for acute migraine treatment, providing clinical evidence for transitioning this preventive agent to acute attack management."", ""reference"": ""clinicaltrials:NCT06241313"", ""snippet"": ""The main goal of the study is to see if atogepant is effective, safe, and well-tolerated in treating migraine attacks quickly. Atogepant is a medicine currently approved for the preventive treatment of migraine in adults and has been shown to be effective and well tolerated when taken daily to prevent migraine attacks."", ""supports"": ""SUPPORT""}"
5175	5080	214	Migraine	Migraine.yaml	clinical_trials	2	evidence	0	clinicaltrials:NCT07061847	SUPPORT		The main purpose of this study is to evaluate the effectiveness of a new treatment in improving chronic migraine symptoms. This treatment involves a targeted lidocaine infusion into blood vessels in the skull to numb pain receptors, potentially leading to improvements in chronic migraine intensity, frequency, and duration.	This Phase II trial investigates a novel interventional procedure targeting meningeal pain pathways in chronic migraine, providing clinical evidence for direct vascular intervention approaches.	"{""explanation"": ""This Phase II trial investigates a novel interventional procedure targeting meningeal pain pathways in chronic migraine, providing clinical evidence for direct vascular intervention approaches."", ""reference"": ""clinicaltrials:NCT07061847"", ""snippet"": ""The main purpose of this study is to evaluate the effectiveness of a new treatment in improving chronic migraine symptoms. This treatment involves a targeted lidocaine infusion into blood vessels in the skull to numb pain receptors, potentially leading to improvements in chronic migraine intensity, frequency, and duration."", ""supports"": ""SUPPORT""}"
6575	6421	274	Primary Sclerosing Cholangitis	Primary_Sclerosing_Cholangitis.yaml	clinical_trials	0	evidence	0	clinicaltrials:NCT06037577	SUPPORT		CM-101 is developed as treatment for medical conditions involving inflammatory and fibrotic mechanisms such as non-alcoholic steatohepatitis (NASH) and primary sclerosing cholangitis (PSC) and systemic sclerosis (SSc). In this current study, the IP is tested in healthy male volunteers.	This Phase I study characterizes CM-101, a candidate therapy for PSC and related fibrotic diseases, establishing early human safety data.	"{""explanation"": ""This Phase I study characterizes CM-101, a candidate therapy for PSC and related fibrotic diseases, establishing early human safety data."", ""reference"": ""clinicaltrials:NCT06037577"", ""snippet"": ""CM-101 is developed as treatment for medical conditions involving inflammatory and fibrotic mechanisms such as non-alcoholic steatohepatitis (NASH) and primary sclerosing cholangitis (PSC) and systemic sclerosis (SSc). In this current study, the IP is tested in healthy male volunteers."", ""supports"": ""SUPPORT""}"
6647	6465	276	Proteus syndrome	Proteus_syndrome.yaml	clinical_trials	0	evidence	0	clinicaltrials:NCT04316546	SUPPORT		To learn if miransertib is a safe and effective treatment for Proteus syndrome.	The trial objective confirms evaluation of miransertib for Proteus syndrome.	"{""explanation"": ""The trial objective confirms evaluation of miransertib for Proteus syndrome."", ""reference"": ""clinicaltrials:NCT04316546"", ""snippet"": ""To learn if miransertib is a safe and effective treatment for Proteus syndrome."", ""supports"": ""SUPPORT""}"
6648	6466	276	Proteus syndrome	Proteus_syndrome.yaml	clinical_trials	1	evidence	0	clinicaltrials:NCT02594215	SUPPORT		To determine the safety, tolerability, and recommended dose of MK-7075 in people with PS.	The trial objective defines dose-finding and safety assessment in Proteus syndrome.	"{""explanation"": ""The trial objective defines dose-finding and safety assessment in Proteus syndrome."", ""reference"": ""clinicaltrials:NCT02594215"", ""snippet"": ""To determine the safety, tolerability, and recommended dose of MK-7075 in people with PS."", ""supports"": ""SUPPORT""}"
6649	6467	276	Proteus syndrome	Proteus_syndrome.yaml	clinical_trials	2	evidence	0	clinicaltrials:NCT03094832	SUPPORT		This is an open label, Phase 1/2 study of oral miransertib (MK-7075) administered to participants at least 2 years of age with phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha (PIK3CA)-related Overgrowth Spectrum (PROS) and Proteus Syndrome (PS) (MOSAIC).	The trial summary describes the Phase 1/2 MOSAIC study including Proteus syndrome.	"{""explanation"": ""The trial summary describes the Phase 1/2 MOSAIC study including Proteus syndrome."", ""reference"": ""clinicaltrials:NCT03094832"", ""snippet"": ""This is an open label, Phase 1/2 study of oral miransertib (MK-7075) administered to participants at least 2 years of age with phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha (PIK3CA)-related Overgrowth Spectrum (PROS) and Proteus Syndrome (PS) (MOSAIC)."", ""supports"": ""SUPPORT""}"
6650	6468	276	Proteus syndrome	Proteus_syndrome.yaml	clinical_trials	3	evidence	0	clinicaltrials:NCT04980872	SUPPORT		This is a study of the safety and tolerability of oral miransertib (MK-7075) administered to participants at least 2 years of age with phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha (PIK3CA)-related overgrowth spectrum (PROS) or Proteus Syndrome (PS).	The study summary states the safety/tolerability focus for PROS or Proteus syndrome participants.	"{""explanation"": ""The study summary states the safety/tolerability focus for PROS or Proteus syndrome participants."", ""reference"": ""clinicaltrials:NCT04980872"", ""snippet"": ""This is a study of the safety and tolerability of oral miransertib (MK-7075) administered to participants at least 2 years of age with phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha (PIK3CA)-related overgrowth spectrum (PROS) or Proteus Syndrome (PS)."", ""supports"": ""SUPPORT""}"
6651	6469	276	Proteus syndrome	Proteus_syndrome.yaml	clinical_trials	4	evidence	0	clinicaltrials:NCT03317366	SUPPORT		ARQ 092 is being investigated for patients with overgrowth diseases and/or vascular anomalies with genetic alterations of the PI3K/AKT pathway and may be available for patients who are ineligible for an ongoing ARQ 092 clinical trial or have other considerations that prevent access to ARQ 092 through an existing clinical trial.	The summary describes expanded access for PI3K/AKT-pathway overgrowth disorders including Proteus syndrome.	"{""explanation"": ""The summary describes expanded access for PI3K/AKT-pathway overgrowth disorders including Proteus syndrome."", ""reference"": ""clinicaltrials:NCT03317366"", ""snippet"": ""ARQ 092 is being investigated for patients with overgrowth diseases and/or vascular anomalies with genetic alterations of the PI3K/AKT pathway and may be available for patients who are ineligible for an ongoing ARQ 092 clinical trial or have other considerations that prevent access to ARQ 092 through an existing clinical trial."", ""supports"": ""SUPPORT""}"
6652	6470	276	Proteus syndrome	Proteus_syndrome.yaml	clinical_trials	5	evidence	0	clinicaltrials:NCT00001403	SUPPORT		This study will examine rare congenital disorders that involve malformations and abnormal growth. It will focus on patients with Proteus syndrome, whose physical features are characterized by overgrowth, benign tumors of fatty tissue or blood vessels, asymmetric arms or legs, and large feet with very thick soles.	The study description states a natural history focus on Proteus syndrome.	"{""explanation"": ""The study description states a natural history focus on Proteus syndrome."", ""reference"": ""clinicaltrials:NCT00001403"", ""snippet"": ""This study will examine rare congenital disorders that involve malformations and abnormal growth. It will focus on patients with Proteus syndrome, whose physical features are characterized by overgrowth, benign tumors of fatty tissue or blood vessels, asymmetric arms or legs, and large feet with very thick soles."", ""supports"": ""SUPPORT""}"
6757	6665	285	Refeeding Syndrome	Refeeding_Syndrome.yaml	clinical_trials	0	evidence	0	clinicaltrials:NCT02488109	SUPPORT	HUMAN_CLINICAL	The purpose of this study is to compare the efficacy, safety, and cost-effectiveness of lower calorie refeeding versus higher calorie refeeding in hospitalized adolescents with anorexia nervosa.	This trial evaluates refeeding strategies relevant to preventing refeeding complications.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This trial evaluates refeeding strategies relevant to preventing refeeding complications."", ""reference"": ""clinicaltrials:NCT02488109"", ""snippet"": ""The purpose of this study is to compare the efficacy, safety, and cost-effectiveness of lower calorie refeeding versus higher calorie refeeding in hospitalized adolescents with anorexia nervosa."", ""supports"": ""SUPPORT""}"
6758	6666	285	Refeeding Syndrome	Refeeding_Syndrome.yaml	clinical_trials	1	evidence	0	clinicaltrials:NCT04966858	SUPPORT	HUMAN_CLINICAL	The primary purpose of the trial is to compare the efficacy and safety of Individualized Caloric Refeeding (ICR) to the new standard of care, Higher Calorie Refeeding (HCR), in hospitalized patients with atypical anorexia nervosa (AAN), and clinical remission over one year of follow-up.	This trial directly compares refeeding protocols in a high-risk malnourished population.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This trial directly compares refeeding protocols in a high-risk malnourished population."", ""reference"": ""clinicaltrials:NCT04966858"", ""snippet"": ""The primary purpose of the trial is to compare the efficacy and safety of Individualized Caloric Refeeding (ICR) to the new standard of care, Higher Calorie Refeeding (HCR), in hospitalized patients with atypical anorexia nervosa (AAN), and clinical remission over one year of follow-up."", ""supports"": ""SUPPORT""}"
