assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
2521	111	FICUS syndrome	FICUS_syndrome.yaml	clinical_trials	1	NCT04316767	"Pilot study of a smartphone self-care app delivering cognitive behavioral therapy to reduce psychological symptoms in ICU family members.
"																																																								"{""description"": ""Pilot study of a smartphone self-care app delivering cognitive behavioral therapy to reduce psychological symptoms in ICU family members.\n"", ""name"": ""NCT04316767""}"	{}	"{""description"": ""Pilot study of a smartphone self-care app delivering cognitive behavioral therapy to reduce psychological symptoms in ICU family members.\n"", ""evidence"": [{""explanation"": ""This trial targets psychological symptoms in ICU family members using a CBT-based intervention."", ""reference"": ""clinicaltrials:NCT04316767"", ""snippet"": ""This study will examine the effectiveness of a smartphone self-care app delivering cognitive behavioral therapy in decreasing the psychological symptoms suffered by ICU family members."", ""supports"": ""SUPPORT""}], ""name"": ""NCT04316767""}"
2522	111	FICUS syndrome	FICUS_syndrome.yaml	clinical_trials	2	NCT04839406	"Randomized controlled trial of a systematic follow-up intervention for caregivers of critically ill patients over 12 months.
"																																																								"{""description"": ""Randomized controlled trial of a systematic follow-up intervention for caregivers of critically ill patients over 12 months.\n"", ""name"": ""NCT04839406""}"	{}	"{""description"": ""Randomized controlled trial of a systematic follow-up intervention for caregivers of critically ill patients over 12 months.\n"", ""evidence"": [{""explanation"": ""This trial evaluates an ICU caregiver follow-up intervention aligned with FICUS care needs."", ""reference"": ""clinicaltrials:NCT04839406"", ""snippet"": ""The aim of the project is to test the efficacy of a systematic intervention for individual follow-up of caregivers at the intensive care unit during a 12 month randomized controlled trial."", ""supports"": ""SUPPORT""}], ""name"": ""NCT04839406""}"
2523	111	FICUS syndrome	FICUS_syndrome.yaml	clinical_trials	3	NCT07228299	"Multicenter RCT evaluating chaplain-delivered spiritual care for ICU family surrogates using the SCAI framework.
"																																																								"{""description"": ""Multicenter RCT evaluating chaplain-delivered spiritual care for ICU family surrogates using the SCAI framework.\n"", ""name"": ""NCT07228299""}"	{}	"{""description"": ""Multicenter RCT evaluating chaplain-delivered spiritual care for ICU family surrogates using the SCAI framework.\n"", ""evidence"": [{""explanation"": ""This trial targets psychological and spiritual outcomes in ICU family surrogates, relevant to FICUS."", ""reference"": ""clinicaltrials:NCT07228299"", ""snippet"": ""The overarching goal of our work is to test the effect of high-quality spiritual care for ICU family surrogates on outcomes of psychological and spiritual well-being and medical decision making."", ""supports"": ""SUPPORT""}], ""name"": ""NCT07228299""}"
2644	116	Fanconi_Anemia	Fanconi_Anemia.yaml	clinical_trials	0	NCT04069533	Phase II clinical trial evaluating lentiviral-mediated gene therapy for pediatric patients with Fanconi Anemia subtype A (FA-A). Autologous CD34+ hematopoietic stem cells are transduced ex vivo with a lentiviral vector carrying the FANCA gene, then reinfused with the goal of preventing bone marrow failure.																																						PHASE_II													ACTIVE_NOT_RECRUITING					"{""description"": ""Phase II clinical trial evaluating lentiviral-mediated gene therapy for pediatric patients with Fanconi Anemia subtype A (FA-A). Autologous CD34+ hematopoietic stem cells are transduced ex vivo with a lentiviral vector carrying the FANCA gene, then reinfused with the goal of preventing bone marrow failure."", ""name"": ""NCT04069533"", ""phase"": ""PHASE_II"", ""status"": ""ACTIVE_NOT_RECRUITING""}"	{}	"{""description"": ""Phase II clinical trial evaluating lentiviral-mediated gene therapy for pediatric patients with Fanconi Anemia subtype A (FA-A). Autologous CD34+ hematopoietic stem cells are transduced ex vivo with a lentiviral vector carrying the FANCA gene, then reinfused with the goal of preventing bone marrow failure."", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This Phase II gene therapy trial directly addresses the genetic defect in FA-A by correcting FANCA mutations in autologous stem cells, providing evidence for curative cell-based genetic therapy approaches."", ""reference"": ""clinicaltrials:NCT04069533"", ""snippet"": ""This is an open-label Phase II clinical trial to evaluate the efficacy of a hematopoietic cell-based gene therapy for pediatric patients with Fanconi Anemia, subtype A (FA-A). Hematopoietic stem cells from mobilized peripheral blood of patients with FA-A will be transduced ex vivo (outside the body) with a lentiviral vector carrying the FANCA gene."", ""supports"": ""SUPPORT""}], ""name"": ""NCT04069533"", ""phase"": ""PHASE_II"", ""status"": ""ACTIVE_NOT_RECRUITING"", ""target_phenotypes"": [{""preferred_term"": ""Pancytopenia"", ""term"": {""id"": ""HP:0001876"", ""label"": ""Pancytopenia""}}, {""preferred_term"": ""Anemia"", ""term"": {""id"": ""HP:0001903"", ""label"": ""Anemia""}}]}"
2645	116	Fanconi_Anemia	Fanconi_Anemia.yaml	clinical_trials	1	NCT00243399	Pilot trial evaluating oxandrolone (an androgen steroid) for treatment of bone marrow aplasia in Fanconi Anemia patients. The study assessed safety and efficacy of androgen therapy to stimulate production of red blood cells and platelets in FA patients with bone marrow failure.																																						PHASE_I													COMPLETED					"{""description"": ""Pilot trial evaluating oxandrolone (an androgen steroid) for treatment of bone marrow aplasia in Fanconi Anemia patients. The study assessed safety and efficacy of androgen therapy to stimulate production of red blood cells and platelets in FA patients with bone marrow failure."", ""name"": ""NCT00243399"", ""phase"": ""PHASE_I"", ""status"": ""COMPLETED""}"	{}	"{""description"": ""Pilot trial evaluating oxandrolone (an androgen steroid) for treatment of bone marrow aplasia in Fanconi Anemia patients. The study assessed safety and efficacy of androgen therapy to stimulate production of red blood cells and platelets in FA patients with bone marrow failure."", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This Phase I trial evaluates androgen therapy as a bridge treatment for bone marrow failure in FA, providing clinical evidence for hormonal stimulation of hematopoiesis."", ""reference"": ""clinicaltrials:NCT00243399"", ""snippet"": ""The purpose of this study is to evaluate the safety of the drug oxandrolone (a type of androgen steroid) in patients with Fanconi anemia (FA), and to determine if this drug can help in the treatment of bone marrow failure in these patients. Androgen steroids are male hormones that can stimulate the production of red blood cells (the cells which carry oxygen in the blood) and platelets (cells that help blood clot)."", ""supports"": ""SUPPORT""}], ""name"": ""NCT00243399"", ""phase"": ""PHASE_I"", ""status"": ""COMPLETED"", ""target_phenotypes"": [{""preferred_term"": ""Pancytopenia"", ""term"": {""id"": ""HP:0001876"", ""label"": ""Pancytopenia""}}, {""preferred_term"": ""Anemia"", ""term"": {""id"": ""HP:0001903"", ""label"": ""Anemia""}}]}"
2646	116	Fanconi_Anemia	Fanconi_Anemia.yaml	clinical_trials	2	NCT00630253	Phase I/II study evaluating cyclophosphamide, fludarabine, and antithymocyte globulin conditioning followed by matched sibling donor hematopoietic cell transplantation (HSCT) in patients with Fanconi Anemia. Investigates reduced-intensity conditioning regimens tailored to FA patients' increased chemotherapy sensitivity.																																						PHASE_II													COMPLETED					"{""description"": ""Phase I/II study evaluating cyclophosphamide, fludarabine, and antithymocyte globulin conditioning followed by matched sibling donor hematopoietic cell transplantation (HSCT) in patients with Fanconi Anemia. Investigates reduced-intensity conditioning regimens tailored to FA patients' increased chemotherapy sensitivity."", ""name"": ""NCT00630253"", ""phase"": ""PHASE_II"", ""status"": ""COMPLETED""}"	{}	"{""description"": ""Phase I/II study evaluating cyclophosphamide, fludarabine, and antithymocyte globulin conditioning followed by matched sibling donor hematopoietic cell transplantation (HSCT) in patients with Fanconi Anemia. Investigates reduced-intensity conditioning regimens tailored to FA patients' increased chemotherapy sensitivity."", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This Phase I/II trial optimizes HSCT conditioning regimens for FA patients, providing clinical evidence for the curative approach to bone marrow failure in Fanconi Anemia."", ""reference"": ""clinicaltrials:NCT00630253"", ""snippet"": ""Giving chemotherapy, such as cyclophosphamide and fludarabine, before a donor stem cell transplant helps to remove the patient's cells to allow for the transplant cells to take and grow. It also helps stop the patient's immune system from rejecting the donor's stem cells."", ""supports"": ""SUPPORT""}], ""name"": ""NCT00630253"", ""phase"": ""PHASE_II"", ""status"": ""COMPLETED"", ""target_phenotypes"": [{""preferred_term"": ""Pancytopenia"", ""term"": {""id"": ""HP:0001876"", ""label"": ""Pancytopenia""}}, {""preferred_term"": ""Anemia"", ""term"": {""id"": ""HP:0001903"", ""label"": ""Anemia""}}]}"
4438	188	Long COVID	Long_COVID.yaml	clinical_trials	0	NCT06452082	Retrospective observational study evaluating the effect of vitamin D3 supplementation in reducing the risk of developing Long COVID syndrome after acute COVID-19 illness and in reducing the risk of SARS-CoV-2 infection after vaccination.																																						NOT_APPLICABLE													RECRUITING					"{""description"": ""Retrospective observational study evaluating the effect of vitamin D3 supplementation in reducing the risk of developing Long COVID syndrome after acute COVID-19 illness and in reducing the risk of SARS-CoV-2 infection after vaccination."", ""name"": ""NCT06452082"", ""phase"": ""NOT_APPLICABLE"", ""status"": ""RECRUITING""}"	{}	"{""description"": ""Retrospective observational study evaluating the effect of vitamin D3 supplementation in reducing the risk of developing Long COVID syndrome after acute COVID-19 illness and in reducing the risk of SARS-CoV-2 infection after vaccination."", ""evidence"": [{""explanation"": ""This trial directly investigates interventions to prevent Long COVID development, providing clinical evidence for potential preventive strategies in post-viral syndrome management."", ""reference"": ""clinicaltrials:NCT06452082"", ""snippet"": ""The aim of this observational retrospective study is to evaluate the effect of supplementation with cholecalciferol D3 in reducing the risk of occurence of Long COVID syndrome after acute COVID-19 illness"", ""supports"": ""SUPPORT""}], ""name"": ""NCT06452082"", ""phase"": ""NOT_APPLICABLE"", ""status"": ""RECRUITING"", ""target_phenotypes"": [{""preferred_term"": ""Fatigue"", ""term"": {""id"": ""HP:0012378"", ""label"": ""Fatigue""}}]}"
4481	189	Ludwig's Angina	Ludwigs_Angina.yaml	clinical_trials	0	NCT01091909	Observational comparison of post-extraction wound healing and surgical complications in type 2 diabetes versus non-diabetic controls, capturing deep neck infections as potential postoperative events.																																						NOT_APPLICABLE																		"{""description"": ""Observational comparison of post-extraction wound healing and surgical complications in type 2 diabetes versus non-diabetic controls, capturing deep neck infections as potential postoperative events."", ""name"": ""NCT01091909"", ""phase"": ""NOT_APPLICABLE""}"	{}	"{""description"": ""Observational comparison of post-extraction wound healing and surgical complications in type 2 diabetes versus non-diabetic controls, capturing deep neck infections as potential postoperative events."", ""evidence"": [{""explanation"": ""Trial monitors surgical complications after dental extraction—relevant because Ludwig's angina is a severe postoperative infection that can arise in this setting."", ""reference"": ""clinicaltrials:NCT01091909"", ""snippet"": ""evaluate clinical healing after dental extraction and the occurrence of surgical complications in patients with type 2 diabetes and compare with non-diabetic patients"", ""supports"": ""SUPPORT""}], ""name"": ""NCT01091909"", ""phase"": ""NOT_APPLICABLE""}"
4523	191	Lyme Disease	Lyme_Disease.yaml	clinical_trials	0	NCT03769194	Randomized, controlled, observer-blind Phase 2 study evaluating immunogenicity and safety of VLA15, a multivalent recombinant OspA-based Lyme borreliosis vaccine candidate in healthy adults aged 18-65 years. Participants received 3 immunizations at monthly intervals.																																						PHASE_II													COMPLETED					"{""description"": ""Randomized, controlled, observer-blind Phase 2 study evaluating immunogenicity and safety of VLA15, a multivalent recombinant OspA-based Lyme borreliosis vaccine candidate in healthy adults aged 18-65 years. Participants received 3 immunizations at monthly intervals."", ""name"": ""NCT03769194"", ""phase"": ""PHASE_II"", ""status"": ""COMPLETED""}"	{}	"{""description"": ""Randomized, controlled, observer-blind Phase 2 study evaluating immunogenicity and safety of VLA15, a multivalent recombinant OspA-based Lyme borreliosis vaccine candidate in healthy adults aged 18-65 years. Participants received 3 immunizations at monthly intervals."", ""evidence"": [{""explanation"": ""This Phase 2 trial evaluates VLA15, a preventive vaccine targeting OspA surface protein, offering evidence for active immunization against Lyme borreliosis."", ""reference"": ""clinicaltrials:NCT03769194"", ""snippet"": ""The study was investigated 3 doses of a multivalent OspA (Outer Surface Protein A) based Lyme vaccine (VLA15) in healthy adults aged 18 to 65 years of age. Study participants received 3 immunizations of the vaccine at a monthly interval."", ""supports"": ""SUPPORT""}], ""name"": ""NCT03769194"", ""phase"": ""PHASE_II"", ""status"": ""COMPLETED"", ""target_phenotypes"": [{""preferred_term"": ""Erythema migrans"", ""term"": {""id"": ""HP:0031180"", ""label"": ""Erythema migrans""}}]}"
4524	191	Lyme Disease	Lyme_Disease.yaml	clinical_trials	1	NCT06785402	Randomized, double-blind, placebo-controlled Phase 1/2 trial evaluating pulse-dosed intravenous ceftriaxone for Post-Treatment Lyme Disease Syndrome (PTLDS). Investigates whether periodic high-dose antibiotic therapy can eliminate persistent Borrelia burgdorferi in patients with persistent symptoms.																																						PHASE_II													RECRUITING					"{""description"": ""Randomized, double-blind, placebo-controlled Phase 1/2 trial evaluating pulse-dosed intravenous ceftriaxone for Post-Treatment Lyme Disease Syndrome (PTLDS). Investigates whether periodic high-dose antibiotic therapy can eliminate persistent Borrelia burgdorferi in patients with persistent symptoms."", ""name"": ""NCT06785402"", ""phase"": ""PHASE_II"", ""status"": ""RECRUITING""}"	{}	"{""description"": ""Randomized, double-blind, placebo-controlled Phase 1/2 trial evaluating pulse-dosed intravenous ceftriaxone for Post-Treatment Lyme Disease Syndrome (PTLDS). Investigates whether periodic high-dose antibiotic therapy can eliminate persistent Borrelia burgdorferi in patients with persistent symptoms."", ""evidence"": [{""explanation"": ""This Phase 1/2 trial directly addresses post-treatment Lyme disease syndrome with a novel pulse-dosing regimen, providing clinical evidence for managing antibiotic-refractory cases."", ""reference"": ""clinicaltrials:NCT06785402"", ""snippet"": ""Lyme disease is a public health crisis in the US. It is estimated that over 400,000 cases occur every year with 10-20% of those infected going on to develop Post-Treatment Lyme disease Syndrome (PTLDS). The goal of this study is to investigate if giving Ceftriaxone every 5 days for about 6 weeks kills the organism that produces persistent Lyme infection."", ""supports"": ""SUPPORT""}], ""name"": ""NCT06785402"", ""phase"": ""PHASE_II"", ""status"": ""RECRUITING"", ""target_phenotypes"": [{""preferred_term"": ""Fatigue"", ""term"": {""id"": ""HP:0012378"", ""label"": ""Fatigue""}}, {""preferred_term"": ""Arthralgia"", ""term"": {""id"": ""HP:0002829"", ""label"": ""Arthralgia""}}]}"
