descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
11	5	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	2	Thymic hypoplasia and T-cell immunodeficiency	"The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.
"	cell_types[1]	cell_types	cell_types			medullary thymic epithelial cell	CL:0002365	medullary thymic epithelial cell		"{""preferred_term"": ""medullary thymic epithelial cell"", ""term"": {""id"": ""CL:0002365"", ""label"": ""medullary thymic epithelial cell""}}"																											
12	5	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	2	Thymic hypoplasia and T-cell immunodeficiency	"The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.
"	cell_types[2]	cell_types	cell_types			T cell	CL:0000084	T cell		"{""preferred_term"": ""T cell"", ""term"": {""id"": ""CL:0000084"", ""label"": ""T cell""}}"																											
13	5	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	2	Thymic hypoplasia and T-cell immunodeficiency	"The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.
"	locations[0]	locations	locations			thymus	UBERON:0002370	thymus		"{""preferred_term"": ""thymus"", ""term"": {""id"": ""UBERON:0002370"", ""label"": ""thymus""}}"																											
14	5	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	2	Thymic hypoplasia and T-cell immunodeficiency	"The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.
"	biological_processes[0]	biological_processes	biological_processes			neural crest cell differentiation involved in thymus development	GO:1902637	neural crest cell differentiation involved in thymus development		"{""preferred_term"": ""neural crest cell differentiation involved in thymus development"", ""term"": {""id"": ""GO:1902637"", ""label"": ""neural crest cell differentiation involved in thymus development""}}"																											
15	6	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	3	Parathyroid hypoplasia and hypocalcemia	"The parathyroid glands derive from the third and fourth pharyngeal pouches. Defective pouch development causes parathyroid hypoplasia, leading to hypoparathyroidism and hypocalcemia. Neonatal hypocalcemia may present with seizures and is often the presenting feature.
"	locations[0]	locations	locations			parathyroid gland	UBERON:0001132	parathyroid gland		"{""preferred_term"": ""parathyroid gland"", ""term"": {""id"": ""UBERON:0001132"", ""label"": ""parathyroid gland""}}"																											
16	6	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	3	Parathyroid hypoplasia and hypocalcemia	"The parathyroid glands derive from the third and fourth pharyngeal pouches. Defective pouch development causes parathyroid hypoplasia, leading to hypoparathyroidism and hypocalcemia. Neonatal hypocalcemia may present with seizures and is often the presenting feature.
"	biological_processes[0]	biological_processes	biological_processes			neural crest cell differentiation involved in parathyroid gland development	GO:1902638	neural crest cell differentiation involved in parathyroid gland development		"{""preferred_term"": ""neural crest cell differentiation involved in parathyroid gland development"", ""term"": {""id"": ""GO:1902638"", ""label"": ""neural crest cell differentiation involved in parathyroid gland development""}}"																											
17	7	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	phenotypes	0	Conotruncal heart defect	"Cardiac malformations occur in 75% of patients, most commonly tetralogy of Fallot, interrupted aortic arch type B, ventricular septal defect, and truncus arteriosus.
"	phenotype_term	phenotype_term	$	Conotruncal heart defect	"Cardiac malformations occur in 75% of patients, most commonly tetralogy of Fallot, interrupted aortic arch type B, ventricular septal defect, and truncus arteriosus.
"	Conotruncal defect	HP:0001710	Conotruncal defect		"{""preferred_term"": ""Conotruncal defect"", ""term"": {""id"": ""HP:0001710"", ""label"": ""Conotruncal defect""}}"																											
18	8	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	phenotypes	1	Hypocalcemia	"Neonatal hypocalcemia due to parathyroid hypoplasia occurs in 50-60% of patients and may cause seizures.
"	phenotype_term	phenotype_term	$	Hypocalcemia	"Neonatal hypocalcemia due to parathyroid hypoplasia occurs in 50-60% of patients and may cause seizures.
"	Hypocalcemia	HP:0002901	Hypocalcemia		"{""preferred_term"": ""Hypocalcemia"", ""term"": {""id"": ""HP:0002901"", ""label"": ""Hypocalcemia""}}"																											
19	9	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	phenotypes	2	Thymic hypoplasia	"Reduced or absent thymus leading to T-cell lymphopenia and increased susceptibility to infections.
"	phenotype_term	phenotype_term	$	Thymic hypoplasia	"Reduced or absent thymus leading to T-cell lymphopenia and increased susceptibility to infections.
"	Aplasia of the thymus	HP:0005359	Aplasia of the thymus		"{""preferred_term"": ""Aplasia of the thymus"", ""term"": {""id"": ""HP:0005359"", ""label"": ""Aplasia of the thymus""}}"																											
20	10	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	phenotypes	3	Velopharyngeal insufficiency	"Velopharyngeal insufficiency, cleft palate, or submucous cleft palate causing hypernasal speech.
"	phenotype_term	phenotype_term	$	Velopharyngeal insufficiency	"Velopharyngeal insufficiency, cleft palate, or submucous cleft palate causing hypernasal speech.
"	Velopharyngeal insufficiency	HP:0000220	Velopharyngeal insufficiency		"{""preferred_term"": ""Velopharyngeal insufficiency"", ""term"": {""id"": ""HP:0000220"", ""label"": ""Velopharyngeal insufficiency""}}"																											
21	11	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	phenotypes	4	Cleft palate	"Cleft palate or submucous cleft palate occurs in a subset of patients.
"	phenotype_term	phenotype_term	$	Cleft palate	"Cleft palate or submucous cleft palate occurs in a subset of patients.
"	Cleft palate	HP:0000175	Cleft palate		"{""preferred_term"": ""Cleft palate"", ""term"": {""id"": ""HP:0000175"", ""label"": ""Cleft palate""}}"																											
22	12	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	phenotypes	5	Intellectual disability	"Mild to moderate intellectual disability and learning difficulties occur in most patients.
"	phenotype_term	phenotype_term	$	Intellectual disability	"Mild to moderate intellectual disability and learning difficulties occur in most patients.
"	Intellectual disability	HP:0001249	Intellectual disability		"{""preferred_term"": ""Intellectual disability"", ""term"": {""id"": ""HP:0001249"", ""label"": ""Intellectual disability""}}"																											
23	13	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	phenotypes	6	Schizophrenia	"Approximately 20-30% of patients develop schizophrenia spectrum disorders in late adolescence or early adulthood, representing a 20-25 fold increase over the general population risk.
"	phenotype_term	phenotype_term	$	Schizophrenia	"Approximately 20-30% of patients develop schizophrenia spectrum disorders in late adolescence or early adulthood, representing a 20-25 fold increase over the general population risk.
"	Schizophrenia	HP:0100753	Schizophrenia		"{""preferred_term"": ""Schizophrenia"", ""term"": {""id"": ""HP:0100753"", ""label"": ""Schizophrenia""}}"																											
24	14	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	phenotypes	7	Hypoparathyroidism	"Congenital hypoparathyroidism due to parathyroid gland hypoplasia.
"	phenotype_term	phenotype_term	$	Hypoparathyroidism	"Congenital hypoparathyroidism due to parathyroid gland hypoplasia.
"	Congenital hypoparathyroidism	HP:0008198	Congenital hypoparathyroidism		"{""preferred_term"": ""Congenital hypoparathyroidism"", ""term"": {""id"": ""HP:0008198"", ""label"": ""Congenital hypoparathyroidism""}}"																											
25	15	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	phenotypes	8	T-cell immunodeficiency	"Severe T-cell immunodeficiency occurs in complete DiGeorge syndrome; partial immunodeficiency is more common.
"	phenotype_term	phenotype_term	$	T-cell immunodeficiency	"Severe T-cell immunodeficiency occurs in complete DiGeorge syndrome; partial immunodeficiency is more common.
"	Severe T-cell immunodeficiency	HP:0005352	Severe T-cell immunodeficiency		"{""preferred_term"": ""Severe T-cell immunodeficiency"", ""term"": {""id"": ""HP:0005352"", ""label"": ""Severe T-cell immunodeficiency""}}"																											
26	16	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	treatments	0	Cardiac surgery	"Surgical repair of conotruncal defects is often required in infancy. Timing and approach depend on the specific cardiac malformation.
"	treatment_term	treatment_term	$	Cardiac surgery	"Surgical repair of conotruncal defects is often required in infancy. Timing and approach depend on the specific cardiac malformation.
"	surgical procedure	MAXO:0000004	surgical procedure		"{""preferred_term"": ""surgical procedure"", ""term"": {""id"": ""MAXO:0000004"", ""label"": ""surgical procedure""}}"																											
27	17	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	treatments	1	Calcium and vitamin D supplementation	"Management of hypocalcemia with calcium and active vitamin D (calcitriol) supplementation.
"	treatment_term	treatment_term	$	Calcium and vitamin D supplementation	"Management of hypocalcemia with calcium and active vitamin D (calcitriol) supplementation.
"	dietary intervention	MAXO:0000088	dietary intervention		"{""preferred_term"": ""dietary intervention"", ""term"": {""id"": ""MAXO:0000088"", ""label"": ""dietary intervention""}}"																											
28	18	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	treatments	2	Thymus transplantation	"For complete DiGeorge syndrome (thymic aplasia), thymus tissue transplantation can reconstitute T-cell immunity.
"	treatment_term	treatment_term	$	Thymus transplantation	"For complete DiGeorge syndrome (thymic aplasia), thymus tissue transplantation can reconstitute T-cell immunity.
"	organ transplantation	MAXO:0010039	organ transplantation		"{""preferred_term"": ""organ transplantation"", ""term"": {""id"": ""MAXO:0010039"", ""label"": ""organ transplantation""}}"																											
29	19	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	treatments	3	Speech therapy	"Management of velopharyngeal insufficiency and hypernasal speech.
"	treatment_term	treatment_term	$	Speech therapy	"Management of velopharyngeal insufficiency and hypernasal speech.
"	speech therapy	MAXO:0000930	speech therapy		"{""preferred_term"": ""speech therapy"", ""term"": {""id"": ""MAXO:0000930"", ""label"": ""speech therapy""}}"																											
30	26	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	histopathology	0	Adenocarcinoma Predominance	Adenocarcinoma is the most common histologic subtype in NSCLC.	finding_term	finding_term	$	Adenocarcinoma Predominance	Adenocarcinoma is the most common histologic subtype in NSCLC.	Lung Adenocarcinoma	NCIT:C3512	Lung Adenocarcinoma		"{""preferred_term"": ""Lung Adenocarcinoma"", ""term"": {""id"": ""NCIT:C3512"", ""label"": ""Lung Adenocarcinoma""}}"																											
31	27	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	0	ALK Gene Rearrangement	ALK rearrangements result from chromosomal inversions or translocations that fuse the ALK kinase domain to an N-terminal partner gene (usually EML4). The partner provides a dimerization domain, causing constitutive ALK kinase activation independent of ligand.	cell_types[0]	cell_types	cell_types			type II pneumocyte	CL:0002063	pulmonary alveolar type 2 cell		"{""preferred_term"": ""type II pneumocyte"", ""term"": {""id"": ""CL:0002063"", ""label"": ""pulmonary alveolar type 2 cell""}}"																											
32	27	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	0	ALK Gene Rearrangement	ALK rearrangements result from chromosomal inversions or translocations that fuse the ALK kinase domain to an N-terminal partner gene (usually EML4). The partner provides a dimerization domain, causing constitutive ALK kinase activation independent of ligand.	biological_processes[0]	biological_processes	biological_processes			protein kinase activity	GO:0004672	protein kinase activity		"{""modifier"": ""INCREASED"", ""preferred_term"": ""protein kinase activity"", ""term"": {""id"": ""GO:0004672"", ""label"": ""protein kinase activity""}}"			INCREASED																								
33	28	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive ALK Signaling	The EML4-ALK fusion protein is constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration.	biological_processes[0]	biological_processes	biological_processes			MAPK cascade	GO:0000165	MAPK cascade		"{""modifier"": ""INCREASED"", ""preferred_term"": ""MAPK cascade"", ""term"": {""id"": ""GO:0000165"", ""label"": ""MAPK cascade""}}"			INCREASED																								
34	28	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive ALK Signaling	The EML4-ALK fusion protein is constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration.	biological_processes[1]	biological_processes	biological_processes			phosphatidylinositol 3-kinase signaling	GO:0014065	phosphatidylinositol 3-kinase signaling		"{""modifier"": ""INCREASED"", ""preferred_term"": ""phosphatidylinositol 3-kinase signaling"", ""term"": {""id"": ""GO:0014065"", ""label"": ""phosphatidylinositol 3-kinase signaling""}}"			INCREASED																								
35	28	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive ALK Signaling	The EML4-ALK fusion protein is constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration.	biological_processes[2]	biological_processes	biological_processes			JAK-STAT cascade	GO:0007259	JAK-STAT cascade		"{""modifier"": ""INCREASED"", ""preferred_term"": ""JAK-STAT cascade"", ""term"": {""id"": ""GO:0007259"", ""label"": ""JAK-STAT cascade""}}"			INCREASED																								
36	29	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	2	Oncogene Addiction	ALK-rearranged tumors exhibit oncogene addiction, becoming dependent on continued ALK signaling for survival. ALK inhibition leads to dramatic tumor responses, often within days to weeks of starting therapy.	biological_processes[0]	biological_processes	biological_processes			cell population proliferation	GO:0008283	cell population proliferation		"{""modifier"": ""INCREASED"", ""preferred_term"": ""cell population proliferation"", ""term"": {""id"": ""GO:0008283"", ""label"": ""cell population proliferation""}}"			INCREASED																								
37	30	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	3	ALK TKI Resistance	Resistance to ALK TKIs develops through ALK-dependent mechanisms (secondary mutations like G1202R, compound mutations) or ALK-independent bypass pathways (MET, EGFR, KRAS). Later-generation TKIs (lorlatinib) overcome most single ALK mutations.	biological_processes[0]	biological_processes	biological_processes			response to drug	GO:0042493	response to drug		"{""modifier"": ""ABNORMAL"", ""preferred_term"": ""response to drug"", ""term"": {""id"": ""GO:0042493"", ""label"": ""response to drug""}}"			ABNORMAL																								
38	31	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	phenotypes	0	Lung Adenocarcinoma	ALK-rearranged NSCLC is almost exclusively adenocarcinoma histology, often with signet ring or cribriform patterns. Typically presents in younger patients.	phenotype_term	phenotype_term	$	Lung Adenocarcinoma	ALK-rearranged NSCLC is almost exclusively adenocarcinoma histology, often with signet ring or cribriform patterns. Typically presents in younger patients.	Lung adenocarcinoma	HP:0030078	Lung adenocarcinoma		"{""preferred_term"": ""Lung adenocarcinoma"", ""term"": {""id"": ""HP:0030078"", ""label"": ""Lung adenocarcinoma""}}"																											
39	32	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	phenotypes	1	Young Age at Diagnosis	ALK-positive patients are typically younger than other NSCLC patients (median age ~50s vs 70s). This reflects the different carcinogenic pathway (driver mutation vs smoking-related).	phenotype_term	phenotype_term	$	Young Age at Diagnosis	ALK-positive patients are typically younger than other NSCLC patients (median age ~50s vs 70s). This reflects the different carcinogenic pathway (driver mutation vs smoking-related).	Neoplasm of the lung	HP:0100526	Neoplasm of the lung		"{""preferred_term"": ""Neoplasm of the lung"", ""term"": {""id"": ""HP:0100526"", ""label"": ""Neoplasm of the lung""}}"																											
40	33	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	phenotypes	2	Never/Light Smoker	Like EGFR-mutant NSCLC, ALK-rearranged tumors occur predominantly in never-smokers or light smokers.	phenotype_term	phenotype_term	$	Never/Light Smoker	Like EGFR-mutant NSCLC, ALK-rearranged tumors occur predominantly in never-smokers or light smokers.	Neoplasm of the lung	HP:0100526	Neoplasm of the lung		"{""preferred_term"": ""Neoplasm of the lung"", ""term"": {""id"": ""HP:0100526"", ""label"": ""Neoplasm of the lung""}}"																											
41	34	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	phenotypes	3	Brain Metastases	High propensity for brain metastases, occurring in up to 50-60% of patients during disease course. CNS-penetrant ALK TKIs (alectinib, lorlatinib) have dramatically improved CNS outcomes.	phenotype_term	phenotype_term	$	Brain Metastases	High propensity for brain metastases, occurring in up to 50-60% of patients during disease course. CNS-penetrant ALK TKIs (alectinib, lorlatinib) have dramatically improved CNS outcomes.	Neoplasm of the nervous system	HP:0004375	Neoplasm of the nervous system		"{""preferred_term"": ""Neoplasm of the nervous system"", ""term"": {""id"": ""HP:0004375"", ""label"": ""Neoplasm of the nervous system""}}"																											
42	35	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	treatments	0	Alectinib	Second-generation ALK TKI with excellent CNS penetration. First-line standard of care based on ALEX trial showing superior PFS and OS vs crizotinib. Active against many crizotinib-resistant mutations.	treatment_term	treatment_term	$	Alectinib	Second-generation ALK TKI with excellent CNS penetration. First-line standard of care based on ALEX trial showing superior PFS and OS vs crizotinib. Active against many crizotinib-resistant mutations.	pharmacotherapy	MAXO:0000058	pharmacotherapy		"{""preferred_term"": ""pharmacotherapy"", ""term"": {""id"": ""MAXO:0000058"", ""label"": ""pharmacotherapy""}}"																											
43	36	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	treatments	1	Lorlatinib	Third-generation ALK TKI designed to overcome resistance mutations including G1202R. Excellent CNS activity. Can be used first-line (CROWN trial) or after progression on prior ALK TKIs.	treatment_term	treatment_term	$	Lorlatinib	Third-generation ALK TKI designed to overcome resistance mutations including G1202R. Excellent CNS activity. Can be used first-line (CROWN trial) or after progression on prior ALK TKIs.	pharmacotherapy	MAXO:0000058	pharmacotherapy		"{""preferred_term"": ""pharmacotherapy"", ""term"": {""id"": ""MAXO:0000058"", ""label"": ""pharmacotherapy""}}"																											
