assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
678	28	Asthma	Asthma.yaml	datasets	4		Primary human bronchial epithelial cells grown at air-liquid interface, exposed to whole tobacco cigarette smoke and electronic cigarette aerosol.									geo:GSE82137							MICROARRAY																		Compares traditional vs electronic cigarette effects on airway epithelium																			Molecular impact of electronic cigarette aerosol exposure in human bronchial epithelium			"{""accession"": ""geo:GSE82137"", ""data_type"": ""MICROARRAY"", ""description"": ""Primary human bronchial epithelial cells grown at air-liquid interface, exposed to whole tobacco cigarette smoke and electronic cigarette aerosol."", ""notes"": ""Compares traditional vs electronic cigarette effects on airway epithelium"", ""title"": ""Molecular impact of electronic cigarette aerosol exposure in human bronchial epithelium""}"	"{""conditions"": [""tobacco cigarette smoke (48 puffs)"", ""e-cigarette aerosol (menthol flavor, +/- nicotine)"", ""e-cigarette aerosol (tobacco flavor, +/- nicotine)"", ""control""]}"	"{""accession"": ""geo:GSE82137"", ""conditions"": [""tobacco cigarette smoke (48 puffs)"", ""e-cigarette aerosol (menthol flavor, +/- nicotine)"", ""e-cigarette aerosol (tobacco flavor, +/- nicotine)"", ""control""], ""data_type"": ""MICROARRAY"", ""description"": ""Primary human bronchial epithelial cells grown at air-liquid interface, exposed to whole tobacco cigarette smoke and electronic cigarette aerosol."", ""exposures"": [{""preferred_term"": ""tobacco smoke exposure"", ""term"": {""id"": ""ECTO:6000029"", ""label"": ""exposure to tobacco smoking""}}], ""notes"": ""Compares traditional vs electronic cigarette effects on airway epithelium"", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_types"": [{""cell_type_term"": {""preferred_term"": ""bronchial epithelial cell"", ""term"": {""id"": ""CL:0002328"", ""label"": ""bronchial epithelial cell""}}, ""preferred_term"": ""primary bronchial epithelial cells (ALI culture)""}], ""title"": ""Molecular impact of electronic cigarette aerosol exposure in human bronchial epithelium""}"
679	28	Asthma	Asthma.yaml	datasets	5		Gene expression from lung tissue of ovalbumin-sensitized and challenged BALB/c mice modeling allergic airway inflammation.									geo:GSE11911							MICROARRAY																		Classic murine allergic airway inflammation model																			Gene expression profiling of experimental asthma reveals a possible role of paraoxonase-1 in asthma			"{""accession"": ""geo:GSE11911"", ""data_type"": ""MICROARRAY"", ""description"": ""Gene expression from lung tissue of ovalbumin-sensitized and challenged BALB/c mice modeling allergic airway inflammation."", ""notes"": ""Classic murine allergic airway inflammation model"", ""title"": ""Gene expression profiling of experimental asthma reveals a possible role of paraoxonase-1 in asthma""}"	"{""conditions"": [""OVA-sensitized and challenged"", ""control""]}"	"{""accession"": ""geo:GSE11911"", ""conditions"": [""OVA-sensitized and challenged"", ""control""], ""data_type"": ""MICROARRAY"", ""description"": ""Gene expression from lung tissue of ovalbumin-sensitized and challenged BALB/c mice modeling allergic airway inflammation."", ""exposures"": [{""preferred_term"": ""ovalbumin allergen challenge"", ""term"": {""id"": ""ECTO:0000726"", ""label"": ""exposure to allergen""}}], ""notes"": ""Classic murine allergic airway inflammation model"", ""organism"": {""preferred_term"": ""mouse"", ""term"": {""id"": ""NCBITaxon:10090"", ""label"": ""Mus musculus""}}, ""sample_types"": [{""preferred_term"": ""whole lung tissue"", ""tissue_term"": {""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}}], ""title"": ""Gene expression profiling of experimental asthma reveals a possible role of paraoxonase-1 in asthma""}"
1127	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	datasets	0		Bulk RNA-seq of whole lung tissue from chronic hypersensitivity pneumonitis, idiopathic pulmonary fibrosis, and control samples.									geo:GSE150910							BULK_RNA_SEQ																		GEO record includes HP, IPF, and control whole-lung RNA-seq samples.							PMID:32602730												RNA-Sequencing of Chronic hypersensitivity pneumonitis compared with Idiopathic Pulmonary Fibrosis and Control Lung			"{""accession"": ""geo:GSE150910"", ""data_type"": ""BULK_RNA_SEQ"", ""description"": ""Bulk RNA-seq of whole lung tissue from chronic hypersensitivity pneumonitis, idiopathic pulmonary fibrosis, and control samples."", ""notes"": ""GEO record includes HP, IPF, and control whole-lung RNA-seq samples."", ""publication"": ""PMID:32602730"", ""title"": ""RNA-Sequencing of Chronic hypersensitivity pneumonitis compared with Idiopathic Pulmonary Fibrosis and Control Lung""}"	"{""conditions"": [""hypersensitivity pneumonitis"", ""idiopathic pulmonary fibrosis"", ""normal lung""]}"	"{""accession"": ""geo:GSE150910"", ""conditions"": [""hypersensitivity pneumonitis"", ""idiopathic pulmonary fibrosis"", ""normal lung""], ""data_type"": ""BULK_RNA_SEQ"", ""description"": ""Bulk RNA-seq of whole lung tissue from chronic hypersensitivity pneumonitis, idiopathic pulmonary fibrosis, and control samples."", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The study reports bulk transcriptome profiling of lung samples from chronic HP, IPF, and controls, matching the dataset description."", ""reference"": ""PMID:32602730"", ""snippet"": ""Transcriptome analysis of lung samples from CHP (n = 82), IPF (n = 103), and unaffected controls (n = 103) was conducted."", ""supports"": ""SUPPORT""}], ""notes"": ""GEO record includes HP, IPF, and control whole-lung RNA-seq samples."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""publication"": ""PMID:32602730"", ""sample_types"": [{""preferred_term"": ""lung tissue"", ""tissue_term"": {""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}}], ""title"": ""RNA-Sequencing of Chronic hypersensitivity pneumonitis compared with Idiopathic Pulmonary Fibrosis and Control Lung""}"
1128	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	datasets	1		Single-cell and single-nucleus RNA-seq of PBMCs and BAL cells from fibrotic hypersensitivity pneumonitis, idiopathic pulmonary fibrosis, and controls.									geo:GSE271789							SINGLE_CELL_RNA_SEQ																		GEO record linked to AJRCCM 2024 single-cell study profiling PBMC and BAL.							PMID:38924775												Single-Cell Analysis Reveals Novel Immune Perturbations in Fibrotic Hypersensitivity Pneumonitis			"{""accession"": ""geo:GSE271789"", ""data_type"": ""SINGLE_CELL_RNA_SEQ"", ""description"": ""Single-cell and single-nucleus RNA-seq of PBMCs and BAL cells from fibrotic hypersensitivity pneumonitis, idiopathic pulmonary fibrosis, and controls."", ""notes"": ""GEO record linked to AJRCCM 2024 single-cell study profiling PBMC and BAL."", ""publication"": ""PMID:38924775"", ""title"": ""Single-Cell Analysis Reveals Novel Immune Perturbations in Fibrotic Hypersensitivity Pneumonitis""}"	"{""conditions"": [""fibrotic hypersensitivity pneumonitis"", ""idiopathic pulmonary fibrosis"", ""healthy control""]}"	"{""accession"": ""geo:GSE271789"", ""conditions"": [""fibrotic hypersensitivity pneumonitis"", ""idiopathic pulmonary fibrosis"", ""healthy control""], ""data_type"": ""SINGLE_CELL_RNA_SEQ"", ""description"": ""Single-cell and single-nucleus RNA-seq of PBMCs and BAL cells from fibrotic hypersensitivity pneumonitis, idiopathic pulmonary fibrosis, and controls."", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The abstract documents single-cell sequencing of PBMC and BAL cells from fibrotic HP, IPF, and controls, aligning with the dataset."", ""reference"": ""PMID:38924775"", ""snippet"": ""Single-cell 5' RNA sequencing was conducted on peripheral blood mononuclear cells and BAL cells obtained from 45 patients with FHP, 63 patients with idiopathic pulmonary fibrosis (IPF), 4 patients with nonfibrotic hypersensitivity pneumonitis, and 36 healthy control subjects in the United States and Mexico."", ""supports"": ""SUPPORT""}], ""notes"": ""GEO record linked to AJRCCM 2024 single-cell study profiling PBMC and BAL."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""publication"": ""PMID:38924775"", ""sample_types"": [{""cell_type_term"": {""preferred_term"": ""peripheral blood mononuclear cell"", ""term"": {""id"": ""CL:2000001"", ""label"": ""peripheral blood mononuclear cell""}}, ""preferred_term"": ""peripheral blood mononuclear cell""}, {""preferred_term"": ""bronchoalveolar lavage"", ""tissue_term"": {""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}}], ""title"": ""Single-Cell Analysis Reveals Novel Immune Perturbations in Fibrotic Hypersensitivity Pneumonitis""}"
1738	73	Colon Adenocarcinoma	Colon_Adenocarcinoma.yaml	datasets	0		Microarray dataset with colorectal cancer and non-tumoral mucosa samples used for molecular classification and outcome studies.									geo:GSE39582							MICROARRAY																		Includes 443 colorectal cancer samples and 19 non-tumoral mucosa samples.											462								Gene expression Classification of Colon Cancer defines six molecular subtypes with distinct clinical, molecular and survival characteristics [Expression]			"{""accession"": ""geo:GSE39582"", ""data_type"": ""MICROARRAY"", ""description"": ""Microarray dataset with colorectal cancer and non-tumoral mucosa samples used for molecular classification and outcome studies."", ""notes"": ""Includes 443 colorectal cancer samples and 19 non-tumoral mucosa samples."", ""sample_count"": 462, ""title"": ""Gene expression Classification of Colon Cancer defines six molecular subtypes with distinct clinical, molecular and survival characteristics [Expression]""}"	"{""conditions"": [""colorectal cancer"", ""non-tumoral colonic mucosa""]}"	"{""accession"": ""geo:GSE39582"", ""conditions"": [""colorectal cancer"", ""non-tumoral colonic mucosa""], ""data_type"": ""MICROARRAY"", ""description"": ""Microarray dataset with colorectal cancer and non-tumoral mucosa samples used for molecular classification and outcome studies."", ""notes"": ""Includes 443 colorectal cancer samples and 19 non-tumoral mucosa samples."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_count"": 462, ""sample_types"": [{""preferred_term"": ""colon tissue"", ""tissue_term"": {""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}}], ""title"": ""Gene expression Classification of Colon Cancer defines six molecular subtypes with distinct clinical, molecular and survival characteristics [Expression]""}"
2908	121	Frontotemporal Dementia	Frontotemporal_Dementia.yaml	datasets	0		Microarray expression profiling of frontal cortex, hippocampus, and cerebellum from FTLD-U and control brains.									geo:GSE13162							MICROARRAY																		Includes 31 FTLD-U and 25 control samples.											56								Expression data from postmortem human brain samples with and without FTLD-U			"{""accession"": ""geo:GSE13162"", ""data_type"": ""MICROARRAY"", ""description"": ""Microarray expression profiling of frontal cortex, hippocampus, and cerebellum from FTLD-U and control brains."", ""notes"": ""Includes 31 FTLD-U and 25 control samples."", ""sample_count"": 56, ""title"": ""Expression data from postmortem human brain samples with and without FTLD-U""}"	"{""conditions"": [""frontotemporal lobar degeneration with ubiquitin-positive inclusions"", ""control brain tissue""]}"	"{""accession"": ""geo:GSE13162"", ""conditions"": [""frontotemporal lobar degeneration with ubiquitin-positive inclusions"", ""control brain tissue""], ""data_type"": ""MICROARRAY"", ""description"": ""Microarray expression profiling of frontal cortex, hippocampus, and cerebellum from FTLD-U and control brains."", ""notes"": ""Includes 31 FTLD-U and 25 control samples."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_count"": 56, ""sample_types"": [{""preferred_term"": ""brain tissue"", ""tissue_term"": {""preferred_term"": ""brain"", ""term"": {""id"": ""UBERON:0000955"", ""label"": ""brain""}}}], ""title"": ""Expression data from postmortem human brain samples with and without FTLD-U""}"
4032	171	Irritable Bowel Syndrome	Irritable_Bowel_Syndrome.yaml	datasets	0		Microarray analysis of jejunal mucosal biopsies from 53 IBS-D (diarrhea-predominant) patients and 40 healthy volunteers to identify differentially expressed genes related to intestinal barrier function and visceral hypersensitivity.									geo:GSE36701							MICROARRAY																		Widely used IBS dataset for biomarker discovery. Key targets identified include EGFR, VEGFA, BCL2L1, CASP9, MMP9, MAPK14.					Affymetrix Human Genome U133 Plus 2.0 Array						93								Gene expression analysis of rectal mucosa in chronic irritable bowel syndrome (IBS) compared to healthy volunteers (HV)			"{""accession"": ""geo:GSE36701"", ""data_type"": ""MICROARRAY"", ""description"": ""Microarray analysis of jejunal mucosal biopsies from 53 IBS-D (diarrhea-predominant) patients and 40 healthy volunteers to identify differentially expressed genes related to intestinal barrier function and visceral hypersensitivity."", ""notes"": ""Widely used IBS dataset for biomarker discovery. Key targets identified include EGFR, VEGFA, BCL2L1, CASP9, MMP9, MAPK14."", ""platform"": ""Affymetrix Human Genome U133 Plus 2.0 Array"", ""sample_count"": 93, ""title"": ""Gene expression analysis of rectal mucosa in chronic irritable bowel syndrome (IBS) compared to healthy volunteers (HV)""}"	"{""conditions"": [""IBS-D (diarrhea-predominant)"", ""healthy controls""]}"	"{""accession"": ""geo:GSE36701"", ""conditions"": [""IBS-D (diarrhea-predominant)"", ""healthy controls""], ""data_type"": ""MICROARRAY"", ""description"": ""Microarray analysis of jejunal mucosal biopsies from 53 IBS-D (diarrhea-predominant) patients and 40 healthy volunteers to identify differentially expressed genes related to intestinal barrier function and visceral hypersensitivity."", ""notes"": ""Widely used IBS dataset for biomarker discovery. Key targets identified include EGFR, VEGFA, BCL2L1, CASP9, MMP9, MAPK14."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""platform"": ""Affymetrix Human Genome U133 Plus 2.0 Array"", ""sample_count"": 93, ""sample_types"": [{""preferred_term"": ""jejunal mucosa biopsy"", ""tissue_term"": {""preferred_term"": ""jejunum"", ""term"": {""id"": ""UBERON:0002115"", ""label"": ""jejunum""}}}], ""title"": ""Gene expression analysis of rectal mucosa in chronic irritable bowel syndrome (IBS) compared to healthy volunteers (HV)""}"
4033	171	Irritable Bowel Syndrome	Irritable_Bowel_Syndrome.yaml	datasets	1		Microarray profiling of jejunal mucosal biopsies from 5 IBS-D patients and 4 healthy volunteers as a pilot study to characterize gene expression patterns in diarrhea-predominant IBS.									geo:GSE14841							MICROARRAY																		Smaller pilot dataset often combined with GSE36701 for meta-analysis. Studies have identified 1257 differentially expressed genes between IBS-D and controls.											9								Expression data from healthy volunteers and IBS patients			"{""accession"": ""geo:GSE14841"", ""data_type"": ""MICROARRAY"", ""description"": ""Microarray profiling of jejunal mucosal biopsies from 5 IBS-D patients and 4 healthy volunteers as a pilot study to characterize gene expression patterns in diarrhea-predominant IBS."", ""notes"": ""Smaller pilot dataset often combined with GSE36701 for meta-analysis. Studies have identified 1257 differentially expressed genes between IBS-D and controls."", ""sample_count"": 9, ""title"": ""Expression data from healthy volunteers and IBS patients""}"	"{""conditions"": [""IBS-D (diarrhea-predominant)"", ""healthy controls""]}"	"{""accession"": ""geo:GSE14841"", ""conditions"": [""IBS-D (diarrhea-predominant)"", ""healthy controls""], ""data_type"": ""MICROARRAY"", ""description"": ""Microarray profiling of jejunal mucosal biopsies from 5 IBS-D patients and 4 healthy volunteers as a pilot study to characterize gene expression patterns in diarrhea-predominant IBS."", ""notes"": ""Smaller pilot dataset often combined with GSE36701 for meta-analysis. Studies have identified 1257 differentially expressed genes between IBS-D and controls."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_count"": 9, ""sample_types"": [{""preferred_term"": ""jejunal mucosa biopsy"", ""tissue_term"": {""preferred_term"": ""jejunum"", ""term"": {""id"": ""UBERON:0002115"", ""label"": ""jejunum""}}}], ""title"": ""Expression data from healthy volunteers and IBS patients""}"
4034	171	Irritable Bowel Syndrome	Irritable_Bowel_Syndrome.yaml	datasets	2		16S rRNA gene sequencing of fecal samples from IBS patients and healthy controls at Beijing Friendship Hospital to investigate gut microbiota composition and identify potential biomarkers.									bioproject:PRJNA566284							WGS																		Combined with metabolomics data to investigate mechanisms underlying IBS through microbiologic and metabolomic profiling.											29								IBS gut microbiota and metabolome profiling			"{""accession"": ""bioproject:PRJNA566284"", ""data_type"": ""WGS"", ""description"": ""16S rRNA gene sequencing of fecal samples from IBS patients and healthy controls at Beijing Friendship Hospital to investigate gut microbiota composition and identify potential biomarkers."", ""notes"": ""Combined with metabolomics data to investigate mechanisms underlying IBS through microbiologic and metabolomic profiling."", ""sample_count"": 29, ""title"": ""IBS gut microbiota and metabolome profiling""}"	"{""conditions"": [""IBS patients"", ""healthy controls""]}"	"{""accession"": ""bioproject:PRJNA566284"", ""conditions"": [""IBS patients"", ""healthy controls""], ""data_type"": ""WGS"", ""description"": ""16S rRNA gene sequencing of fecal samples from IBS patients and healthy controls at Beijing Friendship Hospital to investigate gut microbiota composition and identify potential biomarkers."", ""notes"": ""Combined with metabolomics data to investigate mechanisms underlying IBS through microbiologic and metabolomic profiling."", ""organism"": {""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_count"": 29, ""sample_types"": [{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}], ""title"": ""IBS gut microbiota and metabolome profiling""}"
4035	171	Irritable Bowel Syndrome	Irritable_Bowel_Syndrome.yaml	datasets	3		16S rRNA V4 region sequencing from the American Gut Project citizen science initiative. Contains 942 IBS subjects (IBS-D, IBS-C, IBS-U subtypes) matched with 942 non-IBS controls by age, gender, BMI, geography, and dietary patterns.									mgnify:MGYS00000596							WGS																		Large-scale microbiome study showing IBS-D and IBS-U have reduced bacterial diversity (Shannon index). Identifies associations between gut microbiota and depression in IBS subtypes. Bifidobacterium and SCFA pathways reduced in IBS with depression							PMID:36573834				1884								American Gut Project			"{""accession"": ""mgnify:MGYS00000596"", ""data_type"": ""WGS"", ""description"": ""16S rRNA V4 region sequencing from the American Gut Project citizen science initiative. Contains 942 IBS subjects (IBS-D, IBS-C, IBS-U subtypes) matched with 942 non-IBS controls by age, gender, BMI, geography, and dietary patterns."", ""notes"": ""Large-scale microbiome study showing IBS-D and IBS-U have reduced bacterial diversity (Shannon index). Identifies associations between gut microbiota and depression in IBS subtypes. Bifidobacterium and SCFA pathways reduced in IBS with depression"", ""publication"": ""PMID:36573834"", ""sample_count"": 1884, ""title"": ""American Gut Project""}"	"{""conditions"": [""IBS-D (diarrhea-predominant)"", ""IBS-C (constipation-predominant)"", ""IBS-U (unclassified)"", ""healthy controls""]}"	"{""accession"": ""mgnify:MGYS00000596"", ""conditions"": [""IBS-D (diarrhea-predominant)"", ""IBS-C (constipation-predominant)"", ""IBS-U (unclassified)"", ""healthy controls""], ""data_type"": ""WGS"", ""description"": ""16S rRNA V4 region sequencing from the American Gut Project citizen science initiative. Contains 942 IBS subjects (IBS-D, IBS-C, IBS-U subtypes) matched with 942 non-IBS controls by age, gender, BMI, geography, and dietary patterns."", ""notes"": ""Large-scale microbiome study showing IBS-D and IBS-U have reduced bacterial diversity (Shannon index). Identifies associations between gut microbiota and depression in IBS subtypes. Bifidobacterium and SCFA pathways reduced in IBS with depression"", ""organism"": {""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""publication"": ""PMID:36573834"", ""sample_count"": 1884, ""sample_types"": [{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}], ""title"": ""American Gut Project""}"
4439	188	Long COVID	Long_COVID.yaml	datasets	0		"GEO bulk transcriptomic dataset paired with immune and hormonal profiling in long COVID patients meeting ME/CFS criteria, highlighting sex-specific dysregulation.
"									geo:GSE270045							BULK_RNA_SEQ																		Dataset record: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE270045					GEO		PMID:41205594												Upregulation of olfactory receptors and neuronal-associated genes highlights complex immune and neuronal dysregulation in Long COVID patients			"{""accession"": ""geo:GSE270045"", ""data_type"": ""BULK_RNA_SEQ"", ""description"": ""GEO bulk transcriptomic dataset paired with immune and hormonal profiling in long COVID patients meeting ME/CFS criteria, highlighting sex-specific dysregulation.\n"", ""notes"": ""Dataset record: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE270045"", ""platform"": ""GEO"", ""publication"": ""PMID:41205594"", ""title"": ""Upregulation of olfactory receptors and neuronal-associated genes highlights complex immune and neuronal dysregulation in Long COVID patients""}"	"{""conditions"": [""Long COVID with ME/CFS""]}"	"{""accession"": ""geo:GSE270045"", ""conditions"": [""Long COVID with ME/CFS""], ""data_type"": ""BULK_RNA_SEQ"", ""description"": ""GEO bulk transcriptomic dataset paired with immune and hormonal profiling in long COVID patients meeting ME/CFS criteria, highlighting sex-specific dysregulation.\n"", ""evidence"": [{""explanation"": ""Links the dataset to sex-specific transcriptomic and immune profiling in long COVID with ME/CFS."", ""reference"": ""PMID:41205594"", ""snippet"": ""Integrated immune, hormonal, and transcriptomic profiling reveals sex-specific dysregulation in long COVID patients with ME/CFS."", ""supports"": ""SUPPORT""}], ""notes"": ""Dataset record: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE270045"", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""platform"": ""GEO"", ""publication"": ""PMID:41205594"", ""title"": ""Upregulation of olfactory receptors and neuronal-associated genes highlights complex immune and neuronal dysregulation in Long COVID patients""}"
4508	190	Lung Carcinoma	Lung_Carcinoma.yaml	datasets	0		Microarray profiling of 226 primary lung adenocarcinomas for expression signatures associated with clinical features.									geo:GSE31210							MICROARRAY																		Large lung adenocarcinoma cohort frequently used for expression-based stratification.											226								Gene expression data for pathological stage I-II lung adenocarcinomas			"{""accession"": ""geo:GSE31210"", ""data_type"": ""MICROARRAY"", ""description"": ""Microarray profiling of 226 primary lung adenocarcinomas for expression signatures associated with clinical features."", ""notes"": ""Large lung adenocarcinoma cohort frequently used for expression-based stratification."", ""sample_count"": 226, ""title"": ""Gene expression data for pathological stage I-II lung adenocarcinomas""}"	"{""conditions"": [""lung adenocarcinoma""]}"	"{""accession"": ""geo:GSE31210"", ""conditions"": [""lung adenocarcinoma""], ""data_type"": ""MICROARRAY"", ""description"": ""Microarray profiling of 226 primary lung adenocarcinomas for expression signatures associated with clinical features."", ""notes"": ""Large lung adenocarcinoma cohort frequently used for expression-based stratification."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_count"": 226, ""sample_types"": [{""preferred_term"": ""lung tumor tissue"", ""tissue_term"": {""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}}], ""title"": ""Gene expression data for pathological stage I-II lung adenocarcinomas""}"
4568	193	Lymphoma	Lymphoma.yaml	datasets	0		Gene expression microarray dataset of 414 diffuse large B-cell lymphoma cases used for molecular subtype and outcome analyses.									geo:GSE10846							MICROARRAY																		Large lymphoma cohort frequently used for subtype and survival studies.											414								Prediction of survival in diffuse large B cell lymphoma treated with chemotherapy plus Rituximab			"{""accession"": ""geo:GSE10846"", ""data_type"": ""MICROARRAY"", ""description"": ""Gene expression microarray dataset of 414 diffuse large B-cell lymphoma cases used for molecular subtype and outcome analyses."", ""notes"": ""Large lymphoma cohort frequently used for subtype and survival studies."", ""sample_count"": 414, ""title"": ""Prediction of survival in diffuse large B cell lymphoma treated with chemotherapy plus Rituximab""}"	"{""conditions"": [""diffuse large B-cell lymphoma""]}"	"{""accession"": ""geo:GSE10846"", ""conditions"": [""diffuse large B-cell lymphoma""], ""data_type"": ""MICROARRAY"", ""description"": ""Gene expression microarray dataset of 414 diffuse large B-cell lymphoma cases used for molecular subtype and outcome analyses."", ""notes"": ""Large lymphoma cohort frequently used for subtype and survival studies."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_count"": 414, ""sample_types"": [{""preferred_term"": ""lymph node tissue"", ""tissue_term"": {""preferred_term"": ""lymph node"", ""term"": {""id"": ""UBERON:0000029"", ""label"": ""lymph node""}}}], ""title"": ""Prediction of survival in diffuse large B cell lymphoma treated with chemotherapy plus Rituximab""}"
4581	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	0		Large French multicenter cohort (Cartes d'Identite des Tumeurs program) with 566 colon tumor samples and 19 non-tumoral colorectal mucosa samples (585 total) including MSI status annotation. Contains 71 MSI-high and 439 MSS samples, useful for studying Lynch syndrome-associated molecular signatures.									geo:GSE39582							MICROARRAY																		Identifies six molecular subtypes with distinct survival outcomes. MSI status allows identification of Lynch-like tumors and study of immune infiltration patterns.					Affymetrix Human Genome U133 Plus 2.0 Array		PMID:23700391				585								Gene expression Classification of Colon Cancer defines six molecular subtypes with distinct clinical, molecular and survival characteristics [Expression]			"{""accession"": ""geo:GSE39582"", ""data_type"": ""MICROARRAY"", ""description"": ""Large French multicenter cohort (Cartes d'Identite des Tumeurs program) with 566 colon tumor samples and 19 non-tumoral colorectal mucosa samples (585 total) including MSI status annotation. Contains 71 MSI-high and 439 MSS samples, useful for studying Lynch syndrome-associated molecular signatures."", ""notes"": ""Identifies six molecular subtypes with distinct survival outcomes. MSI status allows identification of Lynch-like tumors and study of immune infiltration patterns."", ""platform"": ""Affymetrix Human Genome U133 Plus 2.0 Array"", ""publication"": ""PMID:23700391"", ""sample_count"": 585, ""title"": ""Gene expression Classification of Colon Cancer defines six molecular subtypes with distinct clinical, molecular and survival characteristics [Expression]""}"	"{""conditions"": [""MSI-high colon cancer"", ""MSS colon cancer"", ""non-tumoral colorectal mucosa""]}"	"{""accession"": ""geo:GSE39582"", ""conditions"": [""MSI-high colon cancer"", ""MSS colon cancer"", ""non-tumoral colorectal mucosa""], ""data_type"": ""MICROARRAY"", ""description"": ""Large French multicenter cohort (Cartes d'Identite des Tumeurs program) with 566 colon tumor samples and 19 non-tumoral colorectal mucosa samples (585 total) including MSI status annotation. Contains 71 MSI-high and 439 MSS samples, useful for studying Lynch syndrome-associated molecular signatures."", ""evidence"": [{""explanation"": ""This supports the cohort composition and molecular subtype characterization captured in this dataset entry."", ""reference"": ""PMID:23700391"", ""snippet"": ""566 samples fulfilled RNA quality requirements. Unsupervised consensus hierarchical clustering applied to gene expression data from a discovery subset of 443 CC samples identified six molecular subtypes."", ""supports"": ""SUPPORT""}], ""notes"": ""Identifies six molecular subtypes with distinct survival outcomes. MSI status allows identification of Lynch-like tumors and study of immune infiltration patterns."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""platform"": ""Affymetrix Human Genome U133 Plus 2.0 Array"", ""publication"": ""PMID:23700391"", ""sample_count"": 585, ""sample_types"": [{""preferred_term"": ""colon tumor tissue"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}, ""tissue_term"": {""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}}], ""title"": ""Gene expression Classification of Colon Cancer defines six molecular subtypes with distinct clinical, molecular and survival characteristics [Expression]""}"
