assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
1921	82	Cystic echinococcosis	Cystic_Echinococcosis.yaml	transmission	0	Dog-associated egg transmission	Tapeworm eggs from dogs and other canids can infect humans.																																																								"{""description"": ""Tapeworm eggs from dogs and other canids can infect humans."", ""name"": ""Dog-associated egg transmission""}"	{}	"{""description"": ""Tapeworm eggs from dogs and other canids can infect humans."", ""evidence"": [{""explanation"": ""The abstract describes transmission of eggs from dogs and other canids to humans."", ""reference"": ""PMID:40944955"", ""snippet"": ""Dogs and other canids harboring gut-resident tapeworms readily transmit the tapeworm eggs (and subsequent formation of larval cysts) to humans in close contact with them."", ""supports"": ""SUPPORT""}], ""name"": ""Dog-associated egg transmission""}"
1982	86	Dengue	Dengue.yaml	transmission	0	Aedes mosquito transmission	Aedes aegypti and Aedes albopictus transmit dengue virus to humans.																																																								"{""description"": ""Aedes aegypti and Aedes albopictus transmit dengue virus to humans."", ""name"": ""Aedes mosquito transmission""}"	{}	"{""description"": ""Aedes aegypti and Aedes albopictus transmit dengue virus to humans."", ""evidence"": [{""explanation"": ""The abstract specifies Aedes aegypti and Aedes albopictus as vectors."", ""reference"": ""PMID:23817881"", ""snippet"": ""It is usually transmitted to humans through the bite of an infected Aedes aegypti or Aedes albopictus mosquito."", ""supports"": ""SUPPORT""}], ""name"": ""Aedes mosquito transmission""}"
2112	94	Dracunculiasis	Dracunculiasis.yaml	transmission	0	Contaminated drinking water with infected copepods	Humans acquire infection by drinking water containing infected Cyclops copepods.																																																								"{""description"": ""Humans acquire infection by drinking water containing infected Cyclops copepods."", ""name"": ""Contaminated drinking water with infected copepods""}"	{}	"{""description"": ""Humans acquire infection by drinking water containing infected Cyclops copepods."", ""evidence"": [{""explanation"": ""The abstract describes waterborne transmission via infected copepods."", ""reference"": ""PMID:27162746"", ""snippet"": ""Humans can acquire GWD by drinking water that contains vectors infected with guinea worm larvae."", ""supports"": ""SUPPORT""}], ""name"": ""Contaminated drinking water with infected copepods""}"
2267	100	Ebola Virus Disease (EVD)	Ebola_Virus_Disease_EVD.yaml	transmission	0	Direct Fluid Transmission	Virus is transmitted through direct contact with the blood, secretions, organs, or other bodily fluids of infected individuals or animals.																																																								"{""description"": ""Virus is transmitted through direct contact with the blood, secretions, organs, or other bodily fluids of infected individuals or animals."", ""name"": ""Direct Fluid Transmission""}"	{}	"{""description"": ""Virus is transmitted through direct contact with the blood, secretions, organs, or other bodily fluids of infected individuals or animals."", ""evidence"": [], ""name"": ""Direct Fluid Transmission""}"
2268	100	Ebola Virus Disease (EVD)	Ebola_Virus_Disease_EVD.yaml	transmission	1	Contaminated Surfaces	The virus can survive on surfaces, infecting individuals through contact with these contaminated surfaces.																																																								"{""description"": ""The virus can survive on surfaces, infecting individuals through contact with these contaminated surfaces."", ""name"": ""Contaminated Surfaces""}"	{}	"{""description"": ""The virus can survive on surfaces, infecting individuals through contact with these contaminated surfaces."", ""evidence"": [{""explanation"": ""While the reference acknowledges the role of environmental contamination and fomite transmission, it indicates that this is an area that requires further study and is not yet conclusively established as a primary mode of transmission."", ""reference"": ""PMID:25698835"", ""snippet"": ""Available evidence demonstrates that direct patient contact and contact with infectious body fluids are the primary modes for Ebola virus transmission, but this is based on a limited number of studies. Key areas requiring further study include... (ii) the role of environmental contamination and fomite transmission..."", ""supports"": ""PARTIAL""}], ""name"": ""Contaminated Surfaces""}"
2889	119	Foodborne trematodiases	Foodborne_Trematodiases.yaml	transmission	0	Food-borne trematode exposure	Infection occurs via food-borne trematodes.																																																								"{""description"": ""Infection occurs via food-borne trematodes."", ""name"": ""Food-borne trematode exposure""}"	{}	"{""description"": ""Infection occurs via food-borne trematodes."", ""evidence"": [{""explanation"": ""The abstract identifies these infections as food-borne trematodes."", ""reference"": ""PMID:19597009"", ""snippet"": ""An estimated 750 million people are at risk of infections with food-borne trematodes, which comprise liver flukes (Clonorchis sinensis, Fasciola gigantica, Fasciola hepatica, Opisthorchis felineus, and Opisthorchis viverrini), lung flukes (Paragonimus spp.), and intestinal flukes (e.g., Echinostoma spp., Fasciolopsis buski, and the heterophyids)."", ""supports"": ""SUPPORT""}], ""name"": ""Food-borne trematode exposure""}"
3609	151	Hepatitis B	Hepatitis_B.yaml	transmission	0	Blood-borne Transmission	Spread through contact with infected blood, including needlesticks and blood transfusions.																																																								"{""description"": ""Spread through contact with infected blood, including needlesticks and blood transfusions."", ""name"": ""Blood-borne Transmission""}"	{}	"{""description"": ""Spread through contact with infected blood, including needlesticks and blood transfusions."", ""evidence"": [{""explanation"": ""The literature indicates that healthcare workers exposed to blood and body fluids are at risk of hepatitis B, supporting the statement that hepatitis B is spread through contact with infected blood."", ""reference"": ""PMID:9353819"", ""snippet"": ""HCWs who are exposed to the blood and body fluids of patients should be required to receive hepatitis B vaccine."", ""supports"": ""SUPPORT""}, {""explanation"": ""The complications and spread of HBV through blood and other tissues are discussed, supporting the statement about blood-borne transmission."", ""reference"": ""PMID:34806523"", ""snippet"": ""HBV can cause severe complications by invading these tissues."", ""supports"": ""SUPPORT""}, {""explanation"": ""The risk of HBV transmission through tissue transplants supports the idea of blood-borne transmission."", ""reference"": ""PMID:24966613"", ""snippet"": ""Cells and tissues are shared between countries which have different regulations and laboratory equipment and represent a risk of hepatitis B virus (HBV) transmission that has become a global safety concern."", ""supports"": ""SUPPORT""}, {""explanation"": ""The statement about blood-borne transmission is supported by the risk of horizontal transmission through infected blood."", ""reference"": ""PMID:38000801"", ""snippet"": ""Neonates experience significant risk from both vertical and horizontal hepatitis B exposure during a period of immaturity of the innate and adaptive immune systems."", ""supports"": ""SUPPORT""}, {""explanation"": ""The literature discusses the prevention of HBV through vaccination, indicating its spread through blood contact."", ""reference"": ""PMID:33268600"", ""snippet"": ""Although the HBV vaccine can effectively prevent HBV infection, chronic HBV infection still endangers human health and results in a large social burden."", ""supports"": ""SUPPORT""}, {""explanation"": ""This study documents direct transmission of HBV through surgical procedures, supporting the statement about blood-borne transmission."", ""reference"": ""PMID:23074317"", ""snippet"": ""We documented HBV transmission during orthopedic surgery to 2 patients from a surgeon with HBV."", ""supports"": ""SUPPORT""}], ""name"": ""Blood-borne Transmission""}"
3610	151	Hepatitis B	Hepatitis_B.yaml	transmission	1	Sexual Transmission	Spread through sexual contact with an infected person.																																																								"{""description"": ""Spread through sexual contact with an infected person."", ""name"": ""Sexual Transmission""}"	{}	"{""description"": ""Spread through sexual contact with an infected person."", ""evidence"": [{""explanation"": ""The abstract clearly states that sexual intercourse is a significant mode of transmission for hepatitis B virus in the Western world."", ""reference"": ""PMID:2183516"", ""snippet"": ""In the Western world most cases of hepatitis B virus (HBV) infection are acquired through sexual intercourse and through needle sharing by intravenous drug users (IVDU)."", ""supports"": ""SUPPORT""}, {""explanation"": ""While the study indicates that sexual transmission occurs at low levels in Mwanza, Tanzania, it does acknowledge that sexual acquisition of hepatitis B is a route of transmission."", ""reference"": ""PMID:9132977"", ""snippet"": ""These findings suggest that sexual acquisition of hepatitis B occurs at low levels in Mwanza, and that HBV can be prevented through enhancement of the current HIV/STD control activities, in addition to improved vaccination strategies."", ""supports"": ""SUPPORT""}, {""explanation"": ""The abstract emphasizes that sexual transmission of hepatitis B is still a major problem in certain high-risk groups."", ""reference"": ""PMID:15647702"", ""snippet"": ""It is clear that sexual transmission of hepatitis B virus is still widespread and is a major problem in certain high-risk groups such as men who have sex with men, intravenous drug users, prisoners and sex workers."", ""supports"": ""SUPPORT""}, {""explanation"": ""The study identifies sexual transmission as an important route for the spread of chronic hepatitis B in Northern Iran."", ""reference"": ""PMID:30415551"", ""snippet"": ""Sexual and parent-to-child transmission are important routes of CHB spread in this population from northern Iran despite the fact that 24 years have passed since the beginning of hepatitis B vaccination in infants."", ""supports"": ""SUPPORT""}], ""name"": ""Sexual Transmission""}"
3611	151	Hepatitis B	Hepatitis_B.yaml	transmission	2	Mother-to-Child Transmission (Perinatal)	Spread from an infected mother to her baby during childbirth.																																																								"{""description"": ""Spread from an infected mother to her baby during childbirth."", ""name"": ""Mother-to-Child Transmission (Perinatal)""}"	{}	"{""description"": ""Spread from an infected mother to her baby during childbirth."", ""evidence"": [{""explanation"": ""The article discusses the transmission of HBV from mother to infant during childbirth, supporting the statement."", ""reference"": ""PMID:29064028"", ""snippet"": ""Chronic hepatitis B virus (HBV) infection due to perinatal mother-to-infant transmission (MTIT) remains a serious global health problem."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the statement by indicating that HBV is commonly transmitted from mother to child."", ""reference"": ""PMID:33574867"", ""snippet"": ""The infection is most widely transmitted from the infected mother to a child, with infected blood and body fluids."", ""supports"": ""SUPPORT""}, {""explanation"": ""The article mentions maternal-to-child transmission of HBV, supporting the statement."", ""reference"": ""PMID:37778777"", ""snippet"": ""Maternal-to-child transmission of hepatitis B virus (HBV) and hepatitis delta virus (HDV) can lead to the risk of progressive liver disease in infants."", ""supports"": ""SUPPORT""}, {""explanation"": ""The reference supports the statement by discussing the occurrence of HBV transmission in the perinatal setting."", ""reference"": ""PMID:22510637"", ""snippet"": ""Transmission of the hepatitis B virus, despite the availability of the vaccine, still occurs, particularly in the perinatal setting."", ""supports"": ""SUPPORT""}, {""explanation"": ""The study supports the statement by indicating that many chronic HBV cases are due to infections at birth, implying mother-to-child transmission."", ""reference"": ""PMID:31692718"", ""snippet"": ""Hepatitis B is a major health concern in Ghana, where prevalence of the virus remains high and most chronic patients are infected during childhood or at birth."", ""supports"": ""SUPPORT""}], ""name"": ""Mother-to-Child Transmission (Perinatal)""}"
3759	158	Human African trypanosomiasis	Human_African_Trypanosomiasis.yaml	transmission	0	Tsetse fly bite transmission	Infection is transmitted to humans by bites of infected tsetse flies.																																																								"{""description"": ""Infection is transmitted to humans by bites of infected tsetse flies."", ""name"": ""Tsetse fly bite transmission""}"	{}	"{""description"": ""Infection is transmitted to humans by bites of infected tsetse flies."", ""evidence"": [{""explanation"": ""The abstract specifies tsetse fly bites as the transmission route."", ""reference"": ""PMID:23829907"", ""snippet"": ""is transmitted to humans by bites of infected tsetse flies."", ""supports"": ""SUPPORT""}], ""name"": ""Tsetse fly bite transmission""}"
4368	183	Leishmaniasis	Leishmaniasis.yaml	transmission	0	Sand fly blood meal transmission	Female sand flies transmit Leishmania during blood feeding.																																																								"{""description"": ""Female sand flies transmit Leishmania during blood feeding."", ""name"": ""Sand fly blood meal transmission""}"	{}	"{""description"": ""Female sand flies transmit Leishmania during blood feeding."", ""evidence"": [{""explanation"": ""The abstract specifies sand fly blood-meal transmission."", ""reference"": ""PMID:34345133"", ""snippet"": ""The transmission is from female sandfly through a blood meal."", ""supports"": ""SUPPORT""}], ""name"": ""Sand fly blood meal transmission""}"
4375	184	Leprosy	Leprosy.yaml	transmission	0	Nasal droplet transmission	Likely transmitted via nasal droplet infection.																																																								"{""description"": ""Likely transmitted via nasal droplet infection."", ""name"": ""Nasal droplet transmission""}"	{}	"{""description"": ""Likely transmitted via nasal droplet infection."", ""evidence"": [{""explanation"": ""The abstract indicates nasal droplet infection as the most likely route."", ""reference"": ""PMID:28763601"", ""snippet"": ""While the exact route of transmission remains unknown, nasal droplet infection is thought to be most likely."", ""supports"": ""SUPPORT""}], ""name"": ""Nasal droplet transmission""}"
4566	192	Lymphatic filariasis	Lymphatic_Filariasis.yaml	transmission	0	Mosquito-borne transmission	Mosquito vectors transmit infective larvae to human definitive hosts.																																																								"{""description"": ""Mosquito vectors transmit infective larvae to human definitive hosts."", ""name"": ""Mosquito-borne transmission""}"	{}	"{""description"": ""Mosquito vectors transmit infective larvae to human definitive hosts."", ""evidence"": [{""explanation"": ""The review identifies mosquito vectors and human definitive hosts."", ""reference"": ""PMID:38933431"", ""snippet"": ""Mosquitoes are the vectors while humans the definitive hosts respectively."", ""supports"": ""SUPPORT""}], ""name"": ""Mosquito-borne transmission""}"
